Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.genre,Subject,Author,Name.repository,Title,Alt ID.local,Alt ID.oclc,Date.normalized,Format.dimensions,Description.note,Publisher.placeOfOrigin,Date.creation,Format.extent,Publisher.publisherName,Alt ID.callNo,AltTitle.uniform,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Science and Engineering Library Books,ark:/21198/zz002jjshr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_405.tif,405,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_405,ucla_oc16856119_405,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjshr,
Science and Engineering Library Books,ark:/21198/zz002jjsj8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_406.tif,406,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_406,ucla_oc16856119_406,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsj8,
Science and Engineering Library Books,ark:/21198/zz002jjsks,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_407.tif,407,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_407,ucla_oc16856119_407,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsks,
Science and Engineering Library Books,ark:/21198/zz002jjsm9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_408.tif,408,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_408,ucla_oc16856119_408,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsm9,
Science and Engineering Library Books,ark:/21198/zz002jjsnt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_409.tif,409,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_409,ucla_oc16856119_409,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsnt,
Science and Engineering Library Books,ark:/21198/zz002jjspb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_410.tif,410,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_410,ucla_oc16856119_410,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjspb,
Science and Engineering Library Books,ark:/21198/zz002jjsqv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_411.tif,411,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_411,ucla_oc16856119_411,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsqv,
Science and Engineering Library Books,ark:/21198/zz002jjsrc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_412.tif,412,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_412,ucla_oc16856119_412,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsrc,
Science and Engineering Library Books,ark:/21198/zz002jjssw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_413.tif,413,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_413,ucla_oc16856119_413,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjssw,
Science and Engineering Library Books,ark:/21198/zz002jjstd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_414.tif,414,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_414,ucla_oc16856119_414,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjstd,
Science and Engineering Library Books,ark:/21198/zz002jjsvx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_415.tif,415,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_415,ucla_oc16856119_415,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsvx,
Science and Engineering Library Books,ark:/21198/zz002jjswf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_416.tif,416,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_416,ucla_oc16856119_416,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjswf,
Science and Engineering Library Books,ark:/21198/zz002jjsxz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_417.tif,417,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_417,ucla_oc16856119_417,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjsxz,
Science and Engineering Library Books,ark:/21198/zz002jjszg,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_418.tif,418,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_418,ucla_oc16856119_418,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjszg,
Science and Engineering Library Books,ark:/21198/zz002jjt0g,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_419.tif,419,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_419,ucla_oc16856119_419,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt0g,
Science and Engineering Library Books,ark:/21198/zz002jjt10,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_420.tif,420,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_420,ucla_oc16856119_420,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt10,
Science and Engineering Library Books,ark:/21198/zz002jjt2h,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_421.tif,421,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_421,ucla_oc16856119_421,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt2h,
Science and Engineering Library Books,ark:/21198/zz002jjt31,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_422.tif,422,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_422,ucla_oc16856119_422,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt31,
Science and Engineering Library Books,ark:/21198/zz002jjt4j,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_423.tif,423,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_423,ucla_oc16856119_423,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt4j,
Science and Engineering Library Books,ark:/21198/zz002jjt52,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_424.tif,424,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_424,ucla_oc16856119_424,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt52,
Science and Engineering Library Books,ark:/21198/zz002jjt6k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_425.tif,425,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_425,ucla_oc16856119_425,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt6k,
Science and Engineering Library Books,ark:/21198/zz002jjt73,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_426.tif,426,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_426,ucla_oc16856119_426,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt73,
Science and Engineering Library Books,ark:/21198/zz002jjt8m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_427.tif,427,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_427,ucla_oc16856119_427,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt8m,
Science and Engineering Library Books,ark:/21198/zz002jjt94,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_428.tif,428,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_428,ucla_oc16856119_428,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjt94,
Science and Engineering Library Books,ark:/21198/zz002jjtbn,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_429.tif,429,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_429,ucla_oc16856119_429,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtbn,
Science and Engineering Library Books,ark:/21198/zz002jjtc5,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_430.tif,430,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_430,ucla_oc16856119_430,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtc5,
Science and Engineering Library Books,ark:/21198/zz002jjtdp,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_431.tif,431,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_431,ucla_oc16856119_431,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtdp,
Science and Engineering Library Books,ark:/21198/zz002jjtf6,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_432.tif,432,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_432,ucla_oc16856119_432,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtf6,
Science and Engineering Library Books,ark:/21198/zz002jjtgq,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_433.tif,433,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_433,ucla_oc16856119_433,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtgq,
Science and Engineering Library Books,ark:/21198/zz002jjth7,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_434.tif,434,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_434,ucla_oc16856119_434,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjth7,
Science and Engineering Library Books,ark:/21198/zz002jjtjr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_435.tif,435,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_435,ucla_oc16856119_435,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtjr,
Science and Engineering Library Books,ark:/21198/zz002jjtk8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_436.tif,436,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_436,ucla_oc16856119_436,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtk8,
Science and Engineering Library Books,ark:/21198/zz002jjtms,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_437.tif,437,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_437,ucla_oc16856119_437,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtms,
Science and Engineering Library Books,ark:/21198/zz002jjtn9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_438.tif,438,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_438,ucla_oc16856119_438,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtn9,
Science and Engineering Library Books,ark:/21198/zz002jjtpt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_439.tif,439,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_439,ucla_oc16856119_439,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtpt,
Science and Engineering Library Books,ark:/21198/zz002jjtqb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_440.tif,440,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_440,ucla_oc16856119_440,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtqb,
Science and Engineering Library Books,ark:/21198/zz002jjtrv,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_441.tif,441,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_441,ucla_oc16856119_441,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtrv,
Science and Engineering Library Books,ark:/21198/zz002jjtsc,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_442.tif,442,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_442,ucla_oc16856119_442,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtsc,
Science and Engineering Library Books,ark:/21198/zz002jjttw,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_443.tif,443,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_443,ucla_oc16856119_443,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjttw,
Science and Engineering Library Books,ark:/21198/zz002jjtvd,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_444.tif,444,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_444,ucla_oc16856119_444,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtvd,
Science and Engineering Library Books,ark:/21198/zz002jjtwx,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_445.tif,445,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_445,ucla_oc16856119_445,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtwx,
Science and Engineering Library Books,ark:/21198/zz002jjtxf,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_446.tif,446,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_446,ucla_oc16856119_446,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtxf,
Science and Engineering Library Books,ark:/21198/zz002jjtzz,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_447.tif,447,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_447,ucla_oc16856119_447,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjtzz,
Science and Engineering Library Books,ark:/21198/zz002jjv0z,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_448.tif,448,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_448,ucla_oc16856119_448,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv0z,
Science and Engineering Library Books,ark:/21198/zz002jjv1g,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_449.tif,449,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_449,ucla_oc16856119_449,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv1g,
Science and Engineering Library Books,ark:/21198/zz002jjv20,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_450.tif,450,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_450,ucla_oc16856119_450,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv20,
Science and Engineering Library Books,ark:/21198/zz002jjv3h,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_451.tif,451,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_451,ucla_oc16856119_451,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv3h,
Science and Engineering Library Books,ark:/21198/zz002jjv41,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_452.tif,452,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_452,ucla_oc16856119_452,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv41,
Science and Engineering Library Books,ark:/21198/zz002jjv5j,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_453.tif,453,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_453,ucla_oc16856119_453,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv5j,
Science and Engineering Library Books,ark:/21198/zz002jjv62,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_454.tif,454,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_454,ucla_oc16856119_454,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv62,
Science and Engineering Library Books,ark:/21198/zz002jjv7k,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_455.tif,455,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_455,ucla_oc16856119_455,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv7k,
Science and Engineering Library Books,ark:/21198/zz002jjv83,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_456.tif,456,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_456,ucla_oc16856119_456,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv83,
Science and Engineering Library Books,ark:/21198/zz002jjv9m,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_457.tif,457,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_457,ucla_oc16856119_457,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjv9m,
Science and Engineering Library Books,ark:/21198/zz002jjvb4,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_458.tif,458,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_458,ucla_oc16856119_458,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvb4,
Science and Engineering Library Books,ark:/21198/zz002jjvcn,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_459.tif,459,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_459,ucla_oc16856119_459,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvcn,
Science and Engineering Library Books,ark:/21198/zz002jjvd5,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_460.tif,460,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_460,ucla_oc16856119_460,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvd5,
Science and Engineering Library Books,ark:/21198/zz002jjvfp,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_461.tif,461,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_461,ucla_oc16856119_461,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvfp,
Science and Engineering Library Books,ark:/21198/zz002jjvg6,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_462.tif,462,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_462,ucla_oc16856119_462,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvg6,
Science and Engineering Library Books,ark:/21198/zz002jjvhq,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_463.tif,463,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_463,ucla_oc16856119_463,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvhq,
Science and Engineering Library Books,ark:/21198/zz002jjvj7,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_464.tif,464,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_464,ucla_oc16856119_464,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvj7,
Science and Engineering Library Books,ark:/21198/zz002jjvkr,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_465.tif,465,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_465,ucla_oc16856119_465,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvkr,
Science and Engineering Library Books,ark:/21198/zz002jjvm8,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_466.tif,466,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_466,ucla_oc16856119_466,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvm8,
Science and Engineering Library Books,ark:/21198/zz002jjvns,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_467.tif,467,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_467,ucla_oc16856119_467,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvns,
Science and Engineering Library Books,ark:/21198/zz002jjvp9,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_468.tif,468,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_468,ucla_oc16856119_468,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvp9,
Science and Engineering Library Books,ark:/21198/zz002jjvqt,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_469.tif,469,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_469,ucla_oc16856119_469,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvqt,
Science and Engineering Library Books,ark:/21198/zz002jjvrb,ark:/21198/zz002jj928,5,Imported,Page,sel/image/Tiff/ucla_oc16856119_470.tif,470,,,,,,private,,text,copyrighted,published,,,,,"University of California, Los Angeles Library. Science and Engineering Library",ucla_oc16856119_470,ucla_oc16856119_470,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jjvrb,
