"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 5: page 458v","Armenian Manuscripts","ark:/21198/zz0025mhpt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhpt_1703035_master.tif","921","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhpt",""
"Manuscript No. 5: page 459r","Armenian Manuscripts","ark:/21198/zz0025mhrv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhrv_1703038_master.tif","922","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhrv",""
"Manuscript No. 5: page 459v","Armenian Manuscripts","ark:/21198/zz0025mhtw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhtw_1703044_master.tif","923","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhtw",""
"Manuscript No. 5: page 460r","Armenian Manuscripts","ark:/21198/zz0025mhwx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhwx_1703050_master.tif","924","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhwx",""
"Manuscript No. 5: page 460v","Armenian Manuscripts","ark:/21198/zz0025mhxf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhxf_1703053_master.tif","925","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhxf",""
"Manuscript No. 5: page 461r","Armenian Manuscripts","ark:/21198/zz0025mhzz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mhzz_1703056_master.tif","926","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mhzz",""
"Manuscript No. 5: page 461v","Armenian Manuscripts","ark:/21198/zz0025mj0z","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj0z_1703060_master.tif","927","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj0z",""
"Manuscript No. 5: page 462r","Armenian Manuscripts","ark:/21198/zz0025mj1g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj1g_1703073_master.tif","928","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj1g",""
"Manuscript No. 5: page 462v","Armenian Manuscripts","ark:/21198/zz0025mj20","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj20_1703077_master.tif","929","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj20",""
"Manuscript No. 5: page 463r","Armenian Manuscripts","ark:/21198/zz0025mj3h","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj3h_1703082_master.tif","930","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj3h",""
"Manuscript No. 5: page 463v","Armenian Manuscripts","ark:/21198/zz0025mj41","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj41_1703085_master.tif","931","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj41",""
"Manuscript No. 5: page 464r","Armenian Manuscripts","ark:/21198/zz0025mj5j","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj5j_1703088_master.tif","932","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj5j",""
"Manuscript No. 5: page 464v","Armenian Manuscripts","ark:/21198/zz0025mj62","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj62_1703091_master.tif","933","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj62",""
"Manuscript No. 5: page 465r","Armenian Manuscripts","ark:/21198/zz0025mj7k","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj7k_1703097_master.tif","934","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj7k",""
"Manuscript No. 5: page 465v","Armenian Manuscripts","ark:/21198/zz0025mj83","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj83_1703100_master.tif","935","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj83",""
"Manuscript No. 5: page 466r","Armenian Manuscripts","ark:/21198/zz0025mj9m","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mj9m_1703103_master.tif","936","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mj9m",""
"Manuscript No. 5: page 466v","Armenian Manuscripts","ark:/21198/zz0025mjb4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjb4_1703112_master.tif","937","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjb4",""
"Manuscript No. 5: page 467r","Armenian Manuscripts","ark:/21198/zz0025mjcn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjcn_1703115_master.tif","938","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjcn",""
"Manuscript No. 5: page 467v","Armenian Manuscripts","ark:/21198/zz0025mjd5","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjd5_1703119_master.tif","939","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjd5",""
"Manuscript No. 5: page 468r","Armenian Manuscripts","ark:/21198/zz0025mjfp","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjfp_1703124_master.tif","940","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjfp",""
"Manuscript No. 5: page 468v","Armenian Manuscripts","ark:/21198/zz0025mjg6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjg6_1703127_master.tif","941","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjg6",""
"Manuscript No. 5: page 469r","Armenian Manuscripts","ark:/21198/zz0025mjhq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjhq_1703130_master.tif","942","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjhq",""
"Manuscript No. 5: page 469v","Armenian Manuscripts","ark:/21198/zz0025mjj7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjj7_1703134_master.tif","943","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjj7",""
"Manuscript No. 5: page 470r","Armenian Manuscripts","ark:/21198/zz0025mjkr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjkr_1703142_master.tif","944","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjkr",""
"Manuscript No. 5: page 470v","Armenian Manuscripts","ark:/21198/zz0025mjm8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjm8_1703145_master.tif","945","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjm8",""
"Manuscript No. 5: page 471r","Armenian Manuscripts","ark:/21198/zz0025mjns","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjns_1703148_master.tif","946","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjns",""
"Manuscript No. 5: page 471v","Armenian Manuscripts","ark:/21198/zz0025mjp9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjp9_1703154_master.tif","947","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjp9",""
"Manuscript No. 5: page 472r","Armenian Manuscripts","ark:/21198/zz0025mjqt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjqt_1703157_master.tif","948","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjqt",""
"Manuscript No. 5: page 472v","Armenian Manuscripts","ark:/21198/zz0025mjrb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjrb_1703163_master.tif","949","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjrb",""
"Manuscript No. 5: page 473r","Armenian Manuscripts","ark:/21198/zz0025mjsv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjsv_1703172_master.tif","950","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjsv",""
"Manuscript No. 5: page 473v","Armenian Manuscripts","ark:/21198/zz0025mjtc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjtc_1703178_master.tif","951","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjtc",""
"Manuscript No. 5: page 474r","Armenian Manuscripts","ark:/21198/zz0025mjvw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjvw_1703184_master.tif","952","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjvw",""
"Manuscript No. 5: page 474v","Armenian Manuscripts","ark:/21198/zz0025mjwd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjwd_1703187_master.tif","953","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjwd",""
"Manuscript No. 5: page 475r","Armenian Manuscripts","ark:/21198/zz0025mjxx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjxx_1703196_master.tif","954","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjxx",""
"Manuscript No. 5: page 475v","Armenian Manuscripts","ark:/21198/zz0025mjzf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mjzf_1703202_master.tif","955","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mjzf",""
"Manuscript No. 5: page 476r","Armenian Manuscripts","ark:/21198/zz0025mk0f","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mk0f_1703205_master.tif","956","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mk0f",""
"Manuscript No. 5: page 476v","Armenian Manuscripts","ark:/21198/zz0025mk1z","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mk1z_1703567_master.tif","957","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mk1z",""
"Manuscript No. 5: page 477r","Armenian Manuscripts","ark:/21198/zz0025mk2g","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mk2g_1703570_master.tif","958","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mk2g",""
"Manuscript No. 5: page 477v","Armenian Manuscripts","ark:/21198/zz0025mqbj","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqbj_1703573_master.tif","959","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqbj",""
"Manuscript No. 5: page 478r","Armenian Manuscripts","ark:/21198/zz0025mqc2","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqc2_1703576_master.tif","960","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqc2",""
"Manuscript No. 5: page 478v","Armenian Manuscripts","ark:/21198/zz0025mqdk","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqdk_1703579_master.tif","961","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqdk",""
"Manuscript No. 5: page 479r","Armenian Manuscripts","ark:/21198/zz0025mqf3","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqf3_1703582_master.tif","962","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqf3",""
"Manuscript No. 5: page 479v","Armenian Manuscripts","ark:/21198/zz0025mqgm","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqgm_1703585_master.tif","963","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqgm",""
"Manuscript No. 5: page 480r","Armenian Manuscripts","ark:/21198/zz0025mqh4","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqh4_1703588_master.tif","964","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqh4",""
"Manuscript No. 5: page 480v","Armenian Manuscripts","ark:/21198/zz0025mqjn","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025mqjn_1703591_master.tif","965","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025mqjn",""
"Manuscript No. 5: page 481r","Armenian Manuscripts","ark:/21198/zz0025n854","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n854_1703594_master.tif","966","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n854",""
"Manuscript No. 5: page 481v","Armenian Manuscripts","ark:/21198/zz0025n86n","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n86n_1703597_master.tif","967","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n86n",""
"Manuscript No. 5: page 482r","Armenian Manuscripts","ark:/21198/zz0025n875","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n875_1703600_master.tif","968","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n875",""
"Manuscript No. 5: page 482v","Armenian Manuscripts","ark:/21198/zz0025n88p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n88p_1703603_master.tif","969","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n88p",""
"Manuscript No. 5: page 483r","Armenian Manuscripts","ark:/21198/zz0025n896","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n896_1703606_master.tif","970","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n896",""
"Manuscript No. 5: page 483v","Armenian Manuscripts","ark:/21198/zz0025n8bq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8bq_1703609_master.tif","971","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8bq",""
"Manuscript No. 5: page 484r","Armenian Manuscripts","ark:/21198/zz0025n8c7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8c7_1703612_master.tif","972","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8c7",""
"Manuscript No. 5: page 484v","Armenian Manuscripts","ark:/21198/zz0025n8dr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8dr_1703615_master.tif","973","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8dr",""
"Manuscript No. 5: page 485r","Armenian Manuscripts","ark:/21198/zz0025n8f8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8f8_1703618_master.tif","974","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8f8",""
"Manuscript No. 5: page 485v","Armenian Manuscripts","ark:/21198/zz0025n8gs","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8gs_1703621_master.tif","975","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8gs",""
"Manuscript No. 5: page 486r","Armenian Manuscripts","ark:/21198/zz0025n8h9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8h9_1703624_master.tif","976","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8h9",""
"Manuscript No. 5: page 486v","Armenian Manuscripts","ark:/21198/zz0025n8jt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8jt_1703627_master.tif","977","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8jt",""
"Manuscript No. 5: page 487r","Armenian Manuscripts","ark:/21198/zz0025n8kb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8kb_1703630_master.tif","978","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8kb",""
"Manuscript No. 5: page 487v","Armenian Manuscripts","ark:/21198/zz0025n8mv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8mv_1703633_master.tif","979","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8mv",""
"Manuscript No. 5: page 488r","Armenian Manuscripts","ark:/21198/zz0025n8nc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8nc_1704276_master.tif","980","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8nc",""
"Manuscript No. 5: page 488v","Armenian Manuscripts","ark:/21198/zz0025n8pw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8pw_1704279_master.tif","981","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8pw",""
"Manuscript No. 5: page 489r","Armenian Manuscripts","ark:/21198/zz0025n8qd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8qd_1704282_master.tif","982","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8qd",""
"Manuscript No. 5: page 489v","Armenian Manuscripts","ark:/21198/zz0025n8rx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8rx_1704285_master.tif","983","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8rx",""
"Manuscript No. 5: page 490r","Armenian Manuscripts","ark:/21198/zz0025n8sf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8sf_1704288_master.tif","984","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8sf",""
"Manuscript No. 5: page 490v","Armenian Manuscripts","ark:/21198/zz0025n8tz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8tz_1704291_master.tif","985","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8tz",""
"Manuscript No. 5: page 491r","Armenian Manuscripts","ark:/21198/zz0025n8vg","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8vg_1704294_master.tif","986","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8vg",""
"Manuscript No. 5: page 491v","Armenian Manuscripts","ark:/21198/zz0025n8w0","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8w0_1704297_master.tif","987","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8w0",""
"Manuscript No. 5: page 492r","Armenian Manuscripts","ark:/21198/zz0025n8xh","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8xh_1704300_master.tif","988","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8xh",""
"Manuscript No. 5: page 492v","Armenian Manuscripts","ark:/21198/zz0025n8z1","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n8z1_1704303_master.tif","989","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n8z1",""
"Manuscript No. 5: page 493r","Armenian Manuscripts","ark:/21198/zz0025n901","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n901_1704306_master.tif","990","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n901",""
"Manuscript No. 5: page 493v","Armenian Manuscripts","ark:/21198/zz0025n91j","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n91j_1704309_master.tif","991","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n91j",""
"Manuscript No. 5: page 494r","Armenian Manuscripts","ark:/21198/zz0025n922","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n922_1704312_master.tif","992","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n922",""
"Manuscript No. 5: page 494v","Armenian Manuscripts","ark:/21198/zz0025n93k","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n93k_1704315_master.tif","993","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n93k",""
"Manuscript No. 5: page 495r","Armenian Manuscripts","ark:/21198/zz0025n943","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n943_1704318_master.tif","994","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n943",""
"Manuscript No. 5: page 495v","Armenian Manuscripts","ark:/21198/zz0025n95m","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n95m_1704321_master.tif","995","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n95m",""
"Manuscript No. 5: page 496r","Armenian Manuscripts","ark:/21198/zz0025n964","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n964_1704324_master.tif","996","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n964",""
"Manuscript No. 5: page 496v","Armenian Manuscripts","ark:/21198/zz0025n97n","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n97n_1704327_master.tif","997","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n97n",""
"Manuscript No. 5: page 497r","Armenian Manuscripts","ark:/21198/zz0025n985","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n985_1704330_master.tif","998","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n985",""
"Manuscript No. 5: page 497v","Armenian Manuscripts","ark:/21198/zz0025n99p","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n99p_1704333_master.tif","999","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n99p",""
"Manuscript No. 5: page 498r","Armenian Manuscripts","ark:/21198/zz0025n9b6","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9b6_1704336_master.tif","1000","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9b6",""
"Manuscript No. 5: page 498v","Armenian Manuscripts","ark:/21198/zz0025n9cq","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9cq_1704339_master.tif","1001","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9cq",""
"Manuscript No. 5: page 499r","Armenian Manuscripts","ark:/21198/zz0025n9d7","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9d7_1704342_master.tif","1002","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9d7",""
"Manuscript No. 5: page 499v","Armenian Manuscripts","ark:/21198/zz0025n9fr","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9fr_1704347_master.tif","1003","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9fr",""
"Manuscript No. 5: page 500r","Armenian Manuscripts","ark:/21198/zz0025n9g8","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9g8_1704350_master.tif","1004","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9g8",""
"Manuscript No. 5: page 500v","Armenian Manuscripts","ark:/21198/zz0025n9hs","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9hs_1704353_master.tif","1005","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9hs",""
"Manuscript No. 5: page 501r","Armenian Manuscripts","ark:/21198/zz0025n9j9","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9j9_1704358_master.tif","1006","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9j9",""
"Manuscript No. 5: page 501v","Armenian Manuscripts","ark:/21198/zz0025n9kt","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9kt_1704361_master.tif","1007","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9kt",""
"Manuscript No. 5: page 502r","Armenian Manuscripts","ark:/21198/zz0025n9mb","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9mb_1704364_master.tif","1008","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9mb",""
"Manuscript No. 5: page 502v","Armenian Manuscripts","ark:/21198/zz0025n9nv","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9nv_1704367_master.tif","1009","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9nv",""
"Manuscript No. 5: page 503r","Armenian Manuscripts","ark:/21198/zz0025n9pc","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9pc_1704370_master.tif","1010","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9pc",""
"Manuscript No. 5: page 503v","Armenian Manuscripts","ark:/21198/zz0025n9qw","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9qw_1704373_master.tif","1011","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9qw",""
"Manuscript No. 5: page 504r","Armenian Manuscripts","ark:/21198/zz0025n9rd","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9rd_1704376_master.tif","1012","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9rd",""
"Manuscript No. 5: page 504v","Armenian Manuscripts","ark:/21198/zz0025n9sx","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9sx_1704379_master.tif","1013","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9sx",""
"Manuscript No. 5: page 505r","Armenian Manuscripts","ark:/21198/zz0025n9tf","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9tf_1704382_master.tif","1014","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9tf",""
"Manuscript No. 5: page 505v","Armenian Manuscripts","ark:/21198/zz0025n9vz","ark:/21198/zz0025dkqm","Page","","armenian/masters/21198-zz0025n9vz_1704385_master.tif","1015","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025n9vz",""
