"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 8: page 192","Armenian Manuscripts","ark:/21198/zz001dw2pn","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2pn_784413_master.tif","192","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2pn",""
"Manuscript No. 8: page 193","Armenian Manuscripts","ark:/21198/zz001dw2q5","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2q5_784416_master.tif","193","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2q5",""
"Manuscript No. 8: page 194","Armenian Manuscripts","ark:/21198/zz001dw2rp","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2rp_784419_master.tif","194","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2rp",""
"Manuscript No. 8: page 195","Armenian Manuscripts","ark:/21198/zz001dw2s6","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2s6_784422_master.tif","195","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2s6",""
"Manuscript No. 8: page 196","Armenian Manuscripts","ark:/21198/zz001dw2tq","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2tq_784428_master.tif","196","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2tq",""
"Manuscript No. 8: page 197","Armenian Manuscripts","ark:/21198/zz001dw2v7","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2v7_784432_master.tif","197","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2v7",""
"Manuscript No. 8: page 198","Armenian Manuscripts","ark:/21198/zz001dw2wr","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2wr_784440_master.tif","198","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2wr",""
"Manuscript No. 8: page 199","Armenian Manuscripts","ark:/21198/zz001dw2x8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2x8_784444_master.tif","199","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2x8",""
"Manuscript No. 8: page 200","Armenian Manuscripts","ark:/21198/zz001dw2zs","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw2zs_784452_master.tif","200","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw2zs",""
"Manuscript No. 8: page 201","Armenian Manuscripts","ark:/21198/zz001dw30s","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw30s_784462_master.tif","201","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw30s",""
"Manuscript No. 8: page 202","Armenian Manuscripts","ark:/21198/zz001dw319","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw319_784469_master.tif","202","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw319",""
"Manuscript No. 8: page 203","Armenian Manuscripts","ark:/21198/zz001dw32t","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw32t_784482_master.tif","203","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw32t",""
"Manuscript No. 8: page 204","Armenian Manuscripts","ark:/21198/zz001dw33b","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw33b_784490_master.tif","204","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw33b",""
"Manuscript No. 8: page 205","Armenian Manuscripts","ark:/21198/zz001dw34v","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw34v_784506_master.tif","205","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw34v",""
"Manuscript No. 8: page 206","Armenian Manuscripts","ark:/21198/zz001dw35c","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw35c_784510_master.tif","206","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw35c",""
"Manuscript No. 8: page 207","Armenian Manuscripts","ark:/21198/zz001dw36w","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw36w_784518_master.tif","207","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw36w",""
"Manuscript No. 8: page 208","Armenian Manuscripts","ark:/21198/zz001dw37d","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw37d_784522_master.tif","208","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw37d",""
"Manuscript No. 8: page 209","Armenian Manuscripts","ark:/21198/zz001dw38x","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw38x_784527_master.tif","209","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw38x",""
"Manuscript No. 8: page 210","Armenian Manuscripts","ark:/21198/zz001dw39f","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw39f_784536_master.tif","210","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw39f",""
"Manuscript No. 8: page 211","Armenian Manuscripts","ark:/21198/zz001dw916","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw916_784542_master.tif","211","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw916",""
"Manuscript No. 8: page 212","Armenian Manuscripts","ark:/21198/zz001dw92q","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw92q_784548_master.tif","212","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw92q",""
"Manuscript No. 8: page 213","Armenian Manuscripts","ark:/21198/zz001dw937","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw937_784560_master.tif","213","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw937",""
"Manuscript No. 8: page 214","Armenian Manuscripts","ark:/21198/zz001dw94r","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw94r_784563_master.tif","214","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw94r",""
"Manuscript No. 8: page 215","Armenian Manuscripts","ark:/21198/zz001dw958","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw958_784581_master.tif","215","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw958",""
"Manuscript No. 8: page 216","Armenian Manuscripts","ark:/21198/zz001dw96s","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw96s_784588_master.tif","216","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw96s",""
"Manuscript No. 8: page 217","Armenian Manuscripts","ark:/21198/zz001dw979","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw979_784596_master.tif","217","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw979",""
"Manuscript No. 8: page 218","Armenian Manuscripts","ark:/21198/zz001dw98t","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw98t_784599_master.tif","218","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw98t",""
"Manuscript No. 8: page 219","Armenian Manuscripts","ark:/21198/zz001dw99b","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw99b_784607_master.tif","219","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw99b",""
"Manuscript No. 8: page 220","Armenian Manuscripts","ark:/21198/zz001dw9bv","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9bv_784613_master.tif","220","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9bv",""
"Manuscript No. 8: page 221","Armenian Manuscripts","ark:/21198/zz001dw9cc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9cc_784620_master.tif","221","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9cc",""
"Manuscript No. 8: page 222","Armenian Manuscripts","ark:/21198/zz001dw9dw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9dw_784631_master.tif","222","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9dw",""
"Manuscript No. 8: page 223","Armenian Manuscripts","ark:/21198/zz001dw9fd","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9fd_784638_master.tif","223","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9fd",""
"Manuscript No. 8: page 224","Armenian Manuscripts","ark:/21198/zz001dw9gx","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9gx_784650_master.tif","224","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9gx",""
"Manuscript No. 8: page 225","Armenian Manuscripts","ark:/21198/zz001dw9hf","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9hf_784661_master.tif","225","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9hf",""
"Manuscript No. 8: page 226","Armenian Manuscripts","ark:/21198/zz001dw9jz","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9jz_784664_master.tif","226","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9jz",""
"Manuscript No. 8: page 227","Armenian Manuscripts","ark:/21198/zz001dw9kg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9kg_784671_master.tif","227","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9kg",""
"Manuscript No. 8: page 228","Armenian Manuscripts","ark:/21198/zz001dw9m0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9m0_784676_master.tif","228","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9m0",""
"Manuscript No. 8: page 229","Armenian Manuscripts","ark:/21198/zz001dw9nh","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9nh_784679_master.tif","229","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9nh",""
"Manuscript No. 8: page 230","Armenian Manuscripts","ark:/21198/zz001dw9p1","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9p1_784682_master.tif","230","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9p1",""
"Manuscript No. 8: page 231","Armenian Manuscripts","ark:/21198/zz001dw9qj","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9qj_784686_master.tif","231","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9qj",""
"Manuscript No. 8: page 232","Armenian Manuscripts","ark:/21198/zz001dw9r2","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9r2_784719_master.tif","232","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9r2",""
"Manuscript No. 8: page 233","Armenian Manuscripts","ark:/21198/zz001dw9sk","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9sk_784730_master.tif","233","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9sk",""
"Manuscript No. 8: page 234","Armenian Manuscripts","ark:/21198/zz001dw9t3","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9t3_784737_master.tif","234","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9t3",""
"Manuscript No. 8: page 235","Armenian Manuscripts","ark:/21198/zz001dw9vm","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9vm_784747_master.tif","235","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9vm",""
"Manuscript No. 8: page 236","Armenian Manuscripts","ark:/21198/zz001dw9w4","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9w4_784757_master.tif","236","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9w4",""
"Manuscript No. 8: page 237","Armenian Manuscripts","ark:/21198/zz001dw9xn","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9xn_784762_master.tif","237","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9xn",""
"Manuscript No. 8: page 238","Armenian Manuscripts","ark:/21198/zz001dw9z5","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dw9z5_784773_master.tif","238","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dw9z5",""
"Manuscript No. 8: page 239","Armenian Manuscripts","ark:/21198/zz001dwb05","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb05_784783_master.tif","239","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb05",""
"Manuscript No. 8: page 240","Armenian Manuscripts","ark:/21198/zz001dwb1p","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb1p_784798_master.tif","240","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb1p",""
"Manuscript No. 8: page 241","Armenian Manuscripts","ark:/21198/zz001dwb26","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb26_784815_master.tif","241","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb26",""
"Manuscript No. 8: page 242","Armenian Manuscripts","ark:/21198/zz001dwb3q","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb3q_784822_master.tif","242","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb3q",""
"Manuscript No. 8: page 243","Armenian Manuscripts","ark:/21198/zz001dwb47","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb47_784841_master.tif","243","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb47",""
"Manuscript No. 8: page 244","Armenian Manuscripts","ark:/21198/zz001dwb5r","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb5r_784849_master.tif","244","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb5r",""
"Manuscript No. 8: page 245","Armenian Manuscripts","ark:/21198/zz001dwb68","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb68_1264880_master.tif","245","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb68",""
"Manuscript No. 8: page 246","Armenian Manuscripts","ark:/21198/zz001dwb7s","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb7s_1264883_master.tif","246","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb7s",""
"Manuscript No. 8: page 247","Armenian Manuscripts","ark:/21198/zz001dwb89","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb89_1264886_master.tif","247","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb89",""
"Manuscript No. 8: page 248","Armenian Manuscripts","ark:/21198/zz001dwb9t","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwb9t_1264889_master.tif","248","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwb9t",""
"Manuscript No. 8: page 249","Armenian Manuscripts","ark:/21198/zz001dwbbb","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbbb_1264892_master.tif","249","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbbb",""
"Manuscript No. 8: page 250","Armenian Manuscripts","ark:/21198/zz001dwbcv","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbcv_1264895_master.tif","250","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbcv",""
"Manuscript No. 8: page 251","Armenian Manuscripts","ark:/21198/zz001dwbdc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbdc_1264898_master.tif","251","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbdc",""
"Manuscript No. 8: page 252","Armenian Manuscripts","ark:/21198/zz001dwbfw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbfw_1264901_master.tif","252","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbfw",""
"Manuscript No. 8: page 253","Armenian Manuscripts","ark:/21198/zz001dwbgd","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbgd_1264904_master.tif","253","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbgd",""
"Manuscript No. 8: page 254","Armenian Manuscripts","ark:/21198/zz001dwbhx","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbhx_1264907_master.tif","254","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbhx",""
"Manuscript No. 8: page 255","Armenian Manuscripts","ark:/21198/zz001dwbjf","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbjf_1264910_master.tif","255","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbjf",""
"Manuscript No. 8: page 256","Armenian Manuscripts","ark:/21198/zz001dwbkz","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbkz_1264913_master.tif","256","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbkz",""
"Manuscript No. 8: page 257","Armenian Manuscripts","ark:/21198/zz001dwbmg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbmg_1264916_master.tif","257","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbmg",""
"Manuscript No. 8: page 258","Armenian Manuscripts","ark:/21198/zz001dwbn0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbn0_1264919_master.tif","258","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbn0",""
"Manuscript No. 8: page 259","Armenian Manuscripts","ark:/21198/zz001dwbph","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbph_1264922_master.tif","259","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbph",""
"Manuscript No. 8: page 260","Armenian Manuscripts","ark:/21198/zz001dwbq1","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwbq1_1264925_master.tif","260","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwbq1",""
"Manuscript No. 8: page 261","Armenian Manuscripts","ark:/21198/zz001dwh76","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwh76_1264937_master.tif","261","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwh76",""
"Manuscript No. 8: page 262","Armenian Manuscripts","ark:/21198/zz001dwh8q","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwh8q_1264944_master.tif","262","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwh8q",""
"Manuscript No. 8: page 263","Armenian Manuscripts","ark:/21198/zz001dwh97","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwh97_1264961_master.tif","263","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwh97",""
"Manuscript No. 8: page 264","Armenian Manuscripts","ark:/21198/zz001dwhbr","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhbr_1264967_master.tif","264","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhbr",""
"Manuscript No. 8: page 265","Armenian Manuscripts","ark:/21198/zz001dwhc8","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhc8_1264971_master.tif","265","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhc8",""
"Manuscript No. 8: page 266","Armenian Manuscripts","ark:/21198/zz001dwhds","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhds_1264976_master.tif","266","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhds",""
"Manuscript No. 8: page 267","Armenian Manuscripts","ark:/21198/zz001dwhf9","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhf9_1264980_master.tif","267","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhf9",""
"Manuscript No. 8: page 268","Armenian Manuscripts","ark:/21198/zz001dwhgt","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhgt_1264985_master.tif","268","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhgt",""
"Manuscript No. 8: page 269","Armenian Manuscripts","ark:/21198/zz001dwhhb","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhhb_1264988_master.tif","269","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhhb",""
"Manuscript No. 8: page 270","Armenian Manuscripts","ark:/21198/zz001dwhjv","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhjv_1264991_master.tif","270","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhjv",""
"Manuscript No. 8: page 271","Armenian Manuscripts","ark:/21198/zz001dwhkc","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhkc_1264994_master.tif","271","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhkc",""
"Manuscript No. 8: page 272","Armenian Manuscripts","ark:/21198/zz001dwhmw","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhmw_1265000_master.tif","272","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhmw",""
"Manuscript No. 8: page 273","Armenian Manuscripts","ark:/21198/zz001dwhnd","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhnd_1265003_master.tif","273","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhnd",""
"Manuscript No. 8: page 274","Armenian Manuscripts","ark:/21198/zz001dwhpx","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhpx_1265009_master.tif","274","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhpx",""
"Manuscript No. 8: page 275","Armenian Manuscripts","ark:/21198/zz001dwhqf","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhqf_1265012_master.tif","275","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhqf",""
"Manuscript No. 8: page 276","Armenian Manuscripts","ark:/21198/zz001dwhrz","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhrz_1265018_master.tif","276","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhrz",""
"Manuscript No. 8: page 277","Armenian Manuscripts","ark:/21198/zz001dwhsg","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhsg_1265024_master.tif","277","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhsg",""
"Manuscript No. 8: page 278","Armenian Manuscripts","ark:/21198/zz001dwht0","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwht0_1265027_master.tif","278","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwht0",""
"Manuscript No. 8: page 279","Armenian Manuscripts","ark:/21198/zz001dwhvh","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhvh_1265030_master.tif","279","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhvh",""
"Manuscript No. 8: page 280","Armenian Manuscripts","ark:/21198/zz001dwhw1","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhw1_1265033_master.tif","280","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhw1",""
"Manuscript No. 8: page 281","Armenian Manuscripts","ark:/21198/zz001dwhxj","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhxj_1265039_master.tif","281","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhxj",""
"Manuscript No. 8: page 282","Armenian Manuscripts","ark:/21198/zz001dwhz2","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwhz2_1265047_master.tif","282","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwhz2",""
"Manuscript No. 8: page 283","Armenian Manuscripts","ark:/21198/zz001dwj02","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwj02_1265053_master.tif","283","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwj02",""
"Manuscript No. 8: page 284","Armenian Manuscripts","ark:/21198/zz001dwj1k","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwj1k_1265058_master.tif","284","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwj1k",""
"Manuscript No. 8: page 285","Armenian Manuscripts","ark:/21198/zz001dwj23","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwj23_1265069_master.tif","285","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwj23",""
"Manuscript No. 8: page 286","Armenian Manuscripts","ark:/21198/zz001dwj3m","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwj3m_1265077_master.tif","286","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwj3m",""
"Manuscript No. 8: page 287","Armenian Manuscripts","ark:/21198/zz001dwj44","ark:/21198/zz001d8jd6","Page","","armenian/masters/21198-zz001dwj44_1265090_master.tif","287","text","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwj44",""
