"Title","Project Name","Item ARK","Parent ARK","Object Type","viewingHint","File Name","Item Sequence","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Manuscript No. 10: page 295","Armenian Manuscripts","ark:/21198/zz00276k0w","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_295.tif","296","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k0w",""
"Manuscript No. 10: page 296","Armenian Manuscripts","ark:/21198/zz00276k1d","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_296.tif","297","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k1d",""
"Manuscript No. 10: page 297","Armenian Manuscripts","ark:/21198/zz00276k2x","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_297.tif","298","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k2x",""
"Manuscript No. 10: page 298","Armenian Manuscripts","ark:/21198/zz00276k3f","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_298.tif","299","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k3f",""
"Manuscript No. 10: page 299","Armenian Manuscripts","ark:/21198/zz00276k4z","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_299.tif","300","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k4z",""
"Manuscript No. 10: page 300","Armenian Manuscripts","ark:/21198/zz00276k5g","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_300.tif","301","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k5g",""
"Manuscript No. 10: page 301","Armenian Manuscripts","ark:/21198/zz00276k60","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_301.tif","302","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k60",""
"Manuscript No. 10: page 302","Armenian Manuscripts","ark:/21198/zz00276k7h","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_302.tif","303","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k7h",""
"Manuscript No. 10: page 303","Armenian Manuscripts","ark:/21198/zz00276k81","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_303.tif","304","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k81",""
"Manuscript No. 10: page 304","Armenian Manuscripts","ark:/21198/zz00276k9j","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_304.tif","305","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276k9j",""
"Manuscript No. 10: page 305","Armenian Manuscripts","ark:/21198/zz00276kb2","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_305.tif","306","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kb2",""
"Manuscript No. 10: page 306","Armenian Manuscripts","ark:/21198/zz00276kck","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_306.tif","307","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kck",""
"Manuscript No. 10: page 307","Armenian Manuscripts","ark:/21198/zz00276kd3","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_307.tif","308","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kd3",""
"Manuscript No. 10: page 308","Armenian Manuscripts","ark:/21198/zz00276kfm","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_308.tif","309","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kfm",""
"Manuscript No. 10: page 309","Armenian Manuscripts","ark:/21198/zz00276kg4","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_309.tif","310","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kg4",""
"Manuscript No. 10: page 310","Armenian Manuscripts","ark:/21198/zz00276khn","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_310.tif","311","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276khn",""
"Manuscript No. 10: page 311","Armenian Manuscripts","ark:/21198/zz00276kj5","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_311.tif","312","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kj5",""
"Manuscript No. 10: page 312","Armenian Manuscripts","ark:/21198/zz00276kkp","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_312.tif","313","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kkp",""
"Manuscript No. 10: page 313","Armenian Manuscripts","ark:/21198/zz00276km6","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_313.tif","314","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276km6",""
"Manuscript No. 10: page 314","Armenian Manuscripts","ark:/21198/zz00276knq","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_314.tif","315","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276knq",""
"Manuscript No. 10: page 315","Armenian Manuscripts","ark:/21198/zz00276kp7","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_315.tif","316","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kp7",""
"Manuscript No. 10: page 316","Armenian Manuscripts","ark:/21198/zz00276kqr","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_316.tif","317","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kqr",""
"Manuscript No. 10: page 317","Armenian Manuscripts","ark:/21198/zz00276kr8","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_317.tif","318","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kr8",""
"Manuscript No. 10: page 318","Armenian Manuscripts","ark:/21198/zz00276kss","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_318.tif","319","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kss",""
"Manuscript No. 10: page 319","Armenian Manuscripts","ark:/21198/zz00276kt9","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_319.tif","320","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kt9",""
"Manuscript No. 10: page 320","Armenian Manuscripts","ark:/21198/zz00276kvt","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_320.tif","321","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kvt",""
"Manuscript No. 10: page 321","Armenian Manuscripts","ark:/21198/zz00276kwb","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_321.tif","322","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kwb",""
"Manuscript No. 10: page 322","Armenian Manuscripts","ark:/21198/zz00276kxv","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_322.tif","323","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kxv",""
"Manuscript No. 10: page 323","Armenian Manuscripts","ark:/21198/zz00276kzc","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_323.tif","324","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276kzc",""
"Manuscript No. 10: page 324","Armenian Manuscripts","ark:/21198/zz00276m0c","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_324.tif","325","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m0c",""
"Manuscript No. 10: page 325","Armenian Manuscripts","ark:/21198/zz00276m1w","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_325.tif","326","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m1w",""
"Manuscript No. 10: page 326","Armenian Manuscripts","ark:/21198/zz00276m2d","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_326.tif","327","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m2d",""
"Manuscript No. 10: page 327","Armenian Manuscripts","ark:/21198/zz00276m3x","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_327.tif","328","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m3x",""
"Manuscript No. 10: page 328","Armenian Manuscripts","ark:/21198/zz00276m4f","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_328.tif","329","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m4f",""
"Manuscript No. 10: page 329","Armenian Manuscripts","ark:/21198/zz00276m5z","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_329.tif","330","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m5z",""
"Manuscript No. 10: page 330","Armenian Manuscripts","ark:/21198/zz00276m6g","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_330.tif","331","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m6g",""
"Manuscript No. 10: page 331","Armenian Manuscripts","ark:/21198/zz00276m70","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_331.tif","332","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m70",""
"Manuscript No. 10: page 332","Armenian Manuscripts","ark:/21198/zz00276m8h","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_332.tif","333","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m8h",""
"Manuscript No. 10: page 333","Armenian Manuscripts","ark:/21198/zz00276m91","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_333.tif","334","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276m91",""
"Manuscript No. 10: page 334","Armenian Manuscripts","ark:/21198/zz00276mbj","ark:/21198/zz0026hv4f","Page","","armenian/masters/ms_10/ms_10_334.tif","335","text","","pd","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00276mbj",""
