Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Type.genre,Rights.statementLocal,Rights.permission,Name.repository,Publisher.publisherName,Rights.rightsHolderContact,Name.photographer,Name.subject,Name.donor,Name.manufacturer,Name.contributor,Name.designer,Title,Format.medium,Description.note,Alt ID.local,Relation.isPartOf,Format.extent,Date.creation,Format.dimensions,Description.physicalDescription,Date.normalized,Format.technique,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Valverde (Richard) Collection,ark:/21198/zz0027bxgr,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxgr_1829499_master.tif,737,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Sisters in kitchen,CSRC_RichardValverde_0737_300.tif,1970,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxgr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxgr/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxh8,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxh8_1829502_master.tif,738,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,"(2) images of family, women left, men right",CSRC_RichardValverde_0738_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxh8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxh8/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxjs,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxjs_1829505_master.tif,739,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Maya and Sharon,Silver Gelatin Photograph,,CSRC_RichardValverde_0739_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxjs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxjs/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxk9,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxk9_1829508_master.tif,740,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Plaid pants girl laughing,CSRC_RichardValverde_0740_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxk9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxk9/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxmt,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxmt_1829511_master.tif,742,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Jack,Silver Gelatin Photograph,,CSRC_RichardValverde_0742_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxmt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxmt/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxnb,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxnb_1829514_master.tif,741,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Lazy eyed Jude,CSRC_RichardValverde_0741_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxnb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxnb/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxpv,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxpv_1829517_master.tif,743,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Girl with long trenzas,CSRC_RichardValverde_0743_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxpv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxpv/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxqc,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxqc_1829520_master.tif,747,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Tall woman in gown by window,CSRC_RichardValverde_0747_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxqc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxqc/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxrw,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxrw_1829523_master.tif,748,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Man under canopy,CSRC_RichardValverde_0748_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxrw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxrw/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxsd,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxsd_1829526_master.tif,749,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,(Blurred image) Man walking out of Auditorium,CSRC_RichardValverde_0749_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxsd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxsd/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxtx,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxtx_1829529_master.tif,750,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Woman in garden with fountain,CSRC_RichardValverde_0750_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxtx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxtx/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxvf,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxvf_1829532_master.tif,751,,,,private,,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,,Little boy looking out to beach,CSRC_RichardValverde_0751_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxvf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxvf/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxwz,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxwz_1829535_master.tif,753,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Diane Gamboa during Day of the Dead,CSRC_RichardValverde_0753_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxwz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxwz/manifest
Valverde (Richard) Collection,ark:/21198/zz0027bxxg,ark:/21198/zz002311v6,1,In progress,Work,valve/image/21198-zz0027bxxg_1829538_master.tif,754,,,,private,still image,black-and-white photograph,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",Y,UCLA Chicano Studies Research Center Library & Archive,,"Valverde, Esperanza","Valverde, Ricardo, 1946-1998",,"Valverde, Esperanza",,,,Untitled,Silver Gelatin Photograph,Laughing man in house,CSRC_RichardValverde_0754_300.tif,Ricardo Valverde Digital Image Collection,1 photograph,1970,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027bxxg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027bxxg/manifest
