Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m5q5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m5q5_1977356_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1754_r551_007,,,uclamss_1179_b1754_r551_007,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m5s6,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m5s6_1977275_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1740_r499_001,,,uclamss_1179_b1740_r499_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m5v7,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m5v7_1977393_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1736_r566_001,,,uclamss_1179_b1736_r566_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m5x8,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m5x8_1977240_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1747_r489_001,,,uclamss_1179_b1747_r489_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m60s,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m60s_1977353_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1754_r551_006,,,uclamss_1179_b1754_r551_006,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m62t,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m62t_1977366_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1754_r551_009,,,uclamss_1179_b1754_r551_009,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m64v,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m64v_1977278_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1740_r499_002,,,uclamss_1179_b1740_r499_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m66w,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m66w_1977425_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_002,,,uclamss_1179_b1714_r625_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m68x,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m68x_1977243_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1747_r489_002,,,uclamss_1179_b1747_r489_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6bz,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6bz_1977344_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1754_r551_004,,,uclamss_1179_b1754_r551_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6fh,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6fh_1977248_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1750_r491_001,,,uclamss_1179_b1750_r491_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6hj,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6hj_1977383_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1832_r565_001,,,uclamss_1179_b1832_r565_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6kk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6kk_1977420_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_001,,,uclamss_1179_b1714_r625_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6nm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6nm_1977251_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1750_r491_002,,,uclamss_1179_b1750_r491_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6qn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6qn_1977337_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1754_r551_002,,,uclamss_1179_b1754_r551_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6sp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6sp_1977281_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1740_r499_003,,,uclamss_1179_b1740_r499_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6vq,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6vq_1977445_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_004,,,uclamss_1179_b1714_r625_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m6xr,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m6xr_1977436_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_003,,,uclamss_1179_b1714_r625_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m708,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m708_1977254_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1750_r491_003,,,uclamss_1179_b1750_r491_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m729,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m729_1977327_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1787_r526_maslon_house_tea_house_as_square_a-5__pencil_rendering,,,uclamss_1179_b1787_r526_maslon_house_tea_house_as_square_a-5__pencil_rendering,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m74b,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m74b_1977284_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1740_r499_004,,,uclamss_1179_b1740_r499_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m76c,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m76c_1977461_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_006,,,uclamss_1179_b1714_r625_006,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m78d,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m78d_1977453_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_005,,,uclamss_1179_b1714_r625_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7bf,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7bf_1977263_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1853_r493_002,,,uclamss_1179_b1853_r493_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7dg,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7dg_1977320_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,"Rang House (Konigstein, Germany)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1817_r513_007,,,uclamss_1179_b1817_r513_007,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7gh,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7gh_1977287_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1817_r512_001,,,uclamss_1179_b1817_r512_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7jj,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7jj_1977471_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_008,,,uclamss_1179_b1714_r625_008,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7mk,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7mk_1977386_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1832_r565_002,,,uclamss_1179_b1832_r565_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029m7pm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz0029m7pm_1977260_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1853_r493_001,,,uclamss_1179_b1853_r493_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0fz0,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0fz0_1977632_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1712_r805_005,,,uclamss_1179_b1712_r805_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g00,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g00_1977740_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_001,,,uclamss_1179_b1855_r831_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g1h,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g1h_1977784_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_009,,,uclamss_1179_b1855_r831_009,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g21,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g21_1977552_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r627_002,,,uclamss_1179_b1713_r627_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g3j,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g3j_1977484_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r626_001,,,uclamss_1179_b1713_r626_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g42,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g42_1977642_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1753_r808_001,,,uclamss_1179_b1753_r808_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g5k,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g5k_1977751_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_003,,,uclamss_1179_b1855_r831_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g63,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g63_1977794_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_011,,,uclamss_1179_b1855_r831_011,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g7m,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g7m_1977557_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r627_003,,,uclamss_1179_b1713_r627_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g84,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g84_1977477_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1714_r625_009,,,uclamss_1179_b1714_r625_009,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0g9n,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0g9n_1977659_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1753_r808_002,,,uclamss_1179_b1753_r808_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gb5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gb5_1977760_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_005,,,uclamss_1179_b1855_r831_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gcp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gcp_1977808_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_013,,,uclamss_1179_b1855_r831_013,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gd6,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gd6_1977564_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r627_004,,,uclamss_1179_b1713_r627_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gfq,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gfq_1977492_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r626_002,,,uclamss_1179_b1713_r626_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gg7,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gg7_1977663_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1753_r808_003,,,uclamss_1179_b1753_r808_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0ghr,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0ghr_1977775_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_007,,,uclamss_1179_b1855_r831_007,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gj8,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gj8_1977814_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_015,,,uclamss_1179_b1855_r831_015,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gks,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gks_1977569_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r627_005,,,uclamss_1179_b1713_r627_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gm9,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gm9_1977500_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r626_003,,,uclamss_1179_b1713_r626_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gnt,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gnt_1977668_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1753_r808_004,,,uclamss_1179_b1753_r808_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gpb,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gpb_1977789_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_010,,,uclamss_1179_b1855_r831_010,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gqv,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gqv_1977822_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_017,,,uclamss_1179_b1855_r831_017,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0grc,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0grc_1977573_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r627_006,,,uclamss_1179_b1713_r627_006,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gsw,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gsw_1977507_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1713_r626_004,,,uclamss_1179_b1713_r626_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gtd,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gtd_1977676_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1753_r808_005,,,uclamss_1179_b1753_r808_005,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gvx,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gvx_1977800_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_012,,,uclamss_1179_b1855_r831_012,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002b0gwf,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/srgb/21198-zz002b0gwf_1977830_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b1855_r831_019,,,uclamss_1179_b1855_r831_019,,,,,,,,,
