Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No. 52: 0189,Armenian Manuscripts,ark:/21198/zz0028wrkg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0189.tif,189,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrkg
Manuscript No. 52: 0190,Armenian Manuscripts,ark:/21198/zz0028wrm0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0190.tif,190,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrm0
Manuscript No. 52: 0191,Armenian Manuscripts,ark:/21198/zz0028wrnh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0191.tif,191,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrnh
Manuscript No. 52: 0192,Armenian Manuscripts,ark:/21198/zz0028wrp1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0192.tif,192,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrp1
Manuscript No. 52: 0193,Armenian Manuscripts,ark:/21198/zz0028wrqj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0193.tif,193,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrqj
Manuscript No. 52: 0194,Armenian Manuscripts,ark:/21198/zz0028wrr2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0194.tif,194,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrr2
Manuscript No. 52: 0195,Armenian Manuscripts,ark:/21198/zz0028wrsk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0195.tif,195,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrsk
Manuscript No. 52: 0196,Armenian Manuscripts,ark:/21198/zz0028wrt3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0196.tif,196,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrt3
Manuscript No. 52: 0197,Armenian Manuscripts,ark:/21198/zz0028wrvm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0197.tif,197,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrvm
Manuscript No. 52: 0198,Armenian Manuscripts,ark:/21198/zz0028wrw4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0198.tif,198,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrw4
Manuscript No. 52: 0199,Armenian Manuscripts,ark:/21198/zz0028wrxn,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0199.tif,199,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrxn
Manuscript No. 52: 0200,Armenian Manuscripts,ark:/21198/zz0028wrz5,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0200.tif,200,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wrz5
Manuscript No. 52: 0201,Armenian Manuscripts,ark:/21198/zz0028ws05,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0201.tif,201,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws05
Manuscript No. 52: 0202,Armenian Manuscripts,ark:/21198/zz0028ws1p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0202.tif,202,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws1p
Manuscript No. 52: 0203,Armenian Manuscripts,ark:/21198/zz0028ws26,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0203.tif,203,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws26
Manuscript No. 52: 0204,Armenian Manuscripts,ark:/21198/zz0028ws3q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0204.tif,204,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws3q
Manuscript No. 52: 0205,Armenian Manuscripts,ark:/21198/zz0028ws47,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0205.tif,205,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws47
Manuscript No. 52: 0206,Armenian Manuscripts,ark:/21198/zz0028ws5r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0206.tif,206,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws5r
Manuscript No. 52: 0207,Armenian Manuscripts,ark:/21198/zz0028ws68,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0207.tif,207,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws68
Manuscript No. 52: 0208,Armenian Manuscripts,ark:/21198/zz0028ws7s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0208.tif,208,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws7s
Manuscript No. 52: 0209,Armenian Manuscripts,ark:/21198/zz0028ws89,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0209.tif,209,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws89
Manuscript No. 52: 0210,Armenian Manuscripts,ark:/21198/zz0028ws9t,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0210.tif,210,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ws9t
Manuscript No. 52: 0211,Armenian Manuscripts,ark:/21198/zz0028wsbb,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0211.tif,211,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsbb
Manuscript No. 52: 0212,Armenian Manuscripts,ark:/21198/zz0028wscv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0212.tif,212,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wscv
Manuscript No. 52: 0213,Armenian Manuscripts,ark:/21198/zz0028wsdc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0213.tif,213,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsdc
Manuscript No. 52: 0214,Armenian Manuscripts,ark:/21198/zz0028wsfw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0214.tif,214,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsfw
Manuscript No. 52: 0215,Armenian Manuscripts,ark:/21198/zz0028wsgd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0215.tif,215,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsgd
Manuscript No. 52: 0216,Armenian Manuscripts,ark:/21198/zz0028wshx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0216.tif,216,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wshx
Manuscript No. 52: 0217,Armenian Manuscripts,ark:/21198/zz0028wsjf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0217.tif,217,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsjf
Manuscript No. 52: 0218,Armenian Manuscripts,ark:/21198/zz0028wskz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0218.tif,218,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wskz
Manuscript No. 52: 0219,Armenian Manuscripts,ark:/21198/zz0028wsmg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0219.tif,219,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsmg
Manuscript No. 52: 0220,Armenian Manuscripts,ark:/21198/zz0028wsn0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0220.tif,220,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsn0
Manuscript No. 52: 0221,Armenian Manuscripts,ark:/21198/zz0028wsph,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0221.tif,221,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsph
Manuscript No. 52: 0222,Armenian Manuscripts,ark:/21198/zz0028wsq1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0222.tif,222,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsq1
Manuscript No. 52: 0223,Armenian Manuscripts,ark:/21198/zz0028wsrj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0223.tif,223,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsrj
Manuscript No. 52: 0224,Armenian Manuscripts,ark:/21198/zz0028wss2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0224.tif,224,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wss2
Manuscript No. 52: 0225,Armenian Manuscripts,ark:/21198/zz0028wstk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0225.tif,225,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wstk
Manuscript No. 52: 0226,Armenian Manuscripts,ark:/21198/zz0028wsv3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0226.tif,226,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsv3
Manuscript No. 52: 0227,Armenian Manuscripts,ark:/21198/zz0028wswm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0227.tif,227,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wswm
Manuscript No. 52: 0228,Armenian Manuscripts,ark:/21198/zz0028wsx4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0228.tif,228,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wsx4
Manuscript No. 52: 0229,Armenian Manuscripts,ark:/21198/zz0028wszn,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0229.tif,229,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wszn
Manuscript No. 52: 0230,Armenian Manuscripts,ark:/21198/zz0028wt0n,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0230.tif,230,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt0n
Manuscript No. 52: 0231,Armenian Manuscripts,ark:/21198/zz0028wt15,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0231.tif,231,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt15
Manuscript No. 52: 0232,Armenian Manuscripts,ark:/21198/zz0028wt2p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0232.tif,232,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt2p
Manuscript No. 52: 0233,Armenian Manuscripts,ark:/21198/zz0028wt36,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0233.tif,233,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt36
Manuscript No. 52: 0234,Armenian Manuscripts,ark:/21198/zz0028wt4q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0234.tif,234,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt4q
Manuscript No. 52: 0235,Armenian Manuscripts,ark:/21198/zz0028wt57,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0235.tif,235,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt57
Manuscript No. 52: 0236,Armenian Manuscripts,ark:/21198/zz0028wt6r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0236.tif,236,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt6r
Manuscript No. 52: 0237,Armenian Manuscripts,ark:/21198/zz0028wt78,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0237.tif,237,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt78
Manuscript No. 52: 0238,Armenian Manuscripts,ark:/21198/zz0028wt8s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0238.tif,238,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt8s
Manuscript No. 52: 0239,Armenian Manuscripts,ark:/21198/zz0028wt99,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0239.tif,239,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wt99
Manuscript No. 52: 0240,Armenian Manuscripts,ark:/21198/zz0028wtbt,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0240.tif,240,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtbt
Manuscript No. 52: 0241,Armenian Manuscripts,ark:/21198/zz0028wtcb,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0241.tif,241,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtcb
Manuscript No. 52: 0242,Armenian Manuscripts,ark:/21198/zz0028wtdv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0242.tif,242,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtdv
Manuscript No. 52: 0243,Armenian Manuscripts,ark:/21198/zz0028wtfc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0243.tif,243,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtfc
Manuscript No. 52: 0244,Armenian Manuscripts,ark:/21198/zz0028wtgw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0244.tif,244,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtgw
Manuscript No. 52: 0245,Armenian Manuscripts,ark:/21198/zz0028wthd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0245.tif,245,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wthd
Manuscript No. 52: 0246,Armenian Manuscripts,ark:/21198/zz0028wtjx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0246.tif,246,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtjx
Manuscript No. 52: 0247,Armenian Manuscripts,ark:/21198/zz0028wtkf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0247.tif,247,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtkf
Manuscript No. 52: 0248,Armenian Manuscripts,ark:/21198/zz0028wtmz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0248.tif,248,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtmz
Manuscript No. 52: 0249,Armenian Manuscripts,ark:/21198/zz0028wtng,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0249.tif,249,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtng
Manuscript No. 52: 0250,Armenian Manuscripts,ark:/21198/zz0028wtp0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0250.tif,250,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtp0
Manuscript No. 52: 0251,Armenian Manuscripts,ark:/21198/zz0028wtqh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0251.tif,251,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtqh
Manuscript No. 52: 0252,Armenian Manuscripts,ark:/21198/zz0028wtr1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0252.tif,252,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtr1
Manuscript No. 52: 0253,Armenian Manuscripts,ark:/21198/zz0028wtsj,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0253.tif,253,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtsj
Manuscript No. 52: 0254,Armenian Manuscripts,ark:/21198/zz0028wtt2,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0254.tif,254,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtt2
Manuscript No. 52: 0255,Armenian Manuscripts,ark:/21198/zz0028wtvk,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0255.tif,255,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtvk
Manuscript No. 52: 0256,Armenian Manuscripts,ark:/21198/zz0028wtw3,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0256.tif,256,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtw3
Manuscript No. 52: 0257,Armenian Manuscripts,ark:/21198/zz0028wtxm,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0257.tif,257,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtxm
Manuscript No. 52: 0258,Armenian Manuscripts,ark:/21198/zz0028wtz4,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0258.tif,258,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wtz4
Manuscript No. 52: 0259,Armenian Manuscripts,ark:/21198/zz0028wv04,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0259.tif,259,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv04
Manuscript No. 52: 0260,Armenian Manuscripts,ark:/21198/zz0028wv1n,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0260.tif,260,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv1n
Manuscript No. 52: 0261,Armenian Manuscripts,ark:/21198/zz0028wv25,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0261.tif,261,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv25
Manuscript No. 52: 0262,Armenian Manuscripts,ark:/21198/zz0028wv3p,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0262.tif,262,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv3p
Manuscript No. 52: 0263,Armenian Manuscripts,ark:/21198/zz0028wv46,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0263.tif,263,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv46
Manuscript No. 52: 0264,Armenian Manuscripts,ark:/21198/zz0028wv5q,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0264.tif,264,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv5q
Manuscript No. 52: 0265,Armenian Manuscripts,ark:/21198/zz0028wv67,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0265.tif,265,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv67
Manuscript No. 52: 0266,Armenian Manuscripts,ark:/21198/zz0028wv7r,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0266.tif,266,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv7r
Manuscript No. 52: 0267,Armenian Manuscripts,ark:/21198/zz0028wv88,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0267.tif,267,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv88
Manuscript No. 52: 0268,Armenian Manuscripts,ark:/21198/zz0028wv9s,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0268.tif,268,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wv9s
Manuscript No. 52: 0269,Armenian Manuscripts,ark:/21198/zz0028wvb9,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0269.tif,269,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvb9
Manuscript No. 52: 0270,Armenian Manuscripts,ark:/21198/zz0028wvct,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0270.tif,270,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvct
Manuscript No. 52: 0271,Armenian Manuscripts,ark:/21198/zz0028wvdb,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0271.tif,271,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvdb
Manuscript No. 52: 0272,Armenian Manuscripts,ark:/21198/zz0028wvfv,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0272.tif,272,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvfv
Manuscript No. 52: 0273,Armenian Manuscripts,ark:/21198/zz0028wvgc,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0273.tif,273,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvgc
Manuscript No. 52: 0274,Armenian Manuscripts,ark:/21198/zz0028wvhw,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0274.tif,274,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvhw
Manuscript No. 52: 0275,Armenian Manuscripts,ark:/21198/zz0028wvjd,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0275.tif,275,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvjd
Manuscript No. 52: 0276,Armenian Manuscripts,ark:/21198/zz0028wvkx,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0276.tif,276,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvkx
Manuscript No. 52: 0277,Armenian Manuscripts,ark:/21198/zz0028wvmf,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0277.tif,277,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvmf
Manuscript No. 52: 0278,Armenian Manuscripts,ark:/21198/zz0028wvnz,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0278.tif,278,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvnz
Manuscript No. 52: 0279,Armenian Manuscripts,ark:/21198/zz0028wvpg,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0279.tif,279,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvpg
Manuscript No. 52: 0280,Armenian Manuscripts,ark:/21198/zz0028wvq0,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0280.tif,280,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvq0
Manuscript No. 52: 0281,Armenian Manuscripts,ark:/21198/zz0028wvrh,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0281.tif,281,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvrh
Manuscript No. 52: 0282,Armenian Manuscripts,ark:/21198/zz0028wvs1,ark:/21198/zz0026w2zp,Page,,armenian/masters/ms_52/ms_52_0282.tif,282,text,Manuscripts,pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028wvs1
