Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Manuscript No.81: 0194,Armenian Manuscripts,ark:/21198/zz00291njq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0194.tif,194,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291njq
Manuscript No.81: 0195,Armenian Manuscripts,ark:/21198/zz00291nk7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0195.tif,195,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nk7
Manuscript No.81: 0196,Armenian Manuscripts,ark:/21198/zz00291nmr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0196.tif,196,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nmr
Manuscript No.81: 0197,Armenian Manuscripts,ark:/21198/zz00291nn8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0197.tif,197,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nn8
Manuscript No.81: 0198,Armenian Manuscripts,ark:/21198/zz00291nps,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0198.tif,198,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nps
Manuscript No.81: 0199,Armenian Manuscripts,ark:/21198/zz00291nq9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0199.tif,199,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nq9
Manuscript No.81: 0200,Armenian Manuscripts,ark:/21198/zz00291nrt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0200.tif,200,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nrt
Manuscript No.81: 0201,Armenian Manuscripts,ark:/21198/zz00291nsb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0201.tif,201,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nsb
Manuscript No.81: 0202,Armenian Manuscripts,ark:/21198/zz00291ntv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0202.tif,202,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ntv
Manuscript No.81: 0203,Armenian Manuscripts,ark:/21198/zz00291nvc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0203.tif,203,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nvc
Manuscript No.81: 0204,Armenian Manuscripts,ark:/21198/zz00291nww,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0204.tif,204,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nww
Manuscript No.81: 0205,Armenian Manuscripts,ark:/21198/zz00291nxd,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0205.tif,205,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nxd
Manuscript No.81: 0206,Armenian Manuscripts,ark:/21198/zz00291nzx,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0206.tif,206,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291nzx
Manuscript No.81: 0207,Armenian Manuscripts,ark:/21198/zz00291p0x,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0207.tif,207,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p0x
Manuscript No.81: 0208,Armenian Manuscripts,ark:/21198/zz00291p1f,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0208.tif,208,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p1f
Manuscript No.81: 0209,Armenian Manuscripts,ark:/21198/zz00291p2z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0209.tif,209,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p2z
Manuscript No.81: 0210,Armenian Manuscripts,ark:/21198/zz00291p3g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0210.tif,210,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p3g
Manuscript No.81: 0211,Armenian Manuscripts,ark:/21198/zz00291p40,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0211.tif,211,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p40
Manuscript No.81: 0212,Armenian Manuscripts,ark:/21198/zz00291p5h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0212.tif,212,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p5h
Manuscript No.81: 0213,Armenian Manuscripts,ark:/21198/zz00291p61,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0213.tif,213,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p61
Manuscript No.81: 0214,Armenian Manuscripts,ark:/21198/zz00291p7j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0214.tif,214,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p7j
Manuscript No.81: 0215,Armenian Manuscripts,ark:/21198/zz00291p82,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0215.tif,215,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p82
Manuscript No.81: 0216,Armenian Manuscripts,ark:/21198/zz00291p9k,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0216.tif,216,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291p9k
Manuscript No.81: 0217,Armenian Manuscripts,ark:/21198/zz00291pb3,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0217.tif,217,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pb3
Manuscript No.81: 0218,Armenian Manuscripts,ark:/21198/zz00291pcm,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0218.tif,218,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pcm
Manuscript No.81: 0219,Armenian Manuscripts,ark:/21198/zz00291pd4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0219.tif,219,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pd4
Manuscript No.81: 0220,Armenian Manuscripts,ark:/21198/zz00291pfn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0220.tif,220,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pfn
Manuscript No.81: 0221,Armenian Manuscripts,ark:/21198/zz00291pg5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0221.tif,221,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pg5
Manuscript No.81: 0222,Armenian Manuscripts,ark:/21198/zz00291php,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0222.tif,222,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291php
Manuscript No.81: 0223,Armenian Manuscripts,ark:/21198/zz00291pj6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0223.tif,223,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pj6
Manuscript No.81: 0224,Armenian Manuscripts,ark:/21198/zz00291pkq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0224.tif,224,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pkq
Manuscript No.81: 0225,Armenian Manuscripts,ark:/21198/zz00291pm7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0225.tif,225,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pm7
Manuscript No.81: 0226,Armenian Manuscripts,ark:/21198/zz00291pnr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0226.tif,226,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pnr
Manuscript No.81: 0227,Armenian Manuscripts,ark:/21198/zz00291pp8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0227.tif,227,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pp8
Manuscript No.81: 0228,Armenian Manuscripts,ark:/21198/zz00291pqs,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0228.tif,228,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pqs
Manuscript No.81: 0229,Armenian Manuscripts,ark:/21198/zz00291pr9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0229.tif,229,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pr9
Manuscript No.81: 0230,Armenian Manuscripts,ark:/21198/zz00291pst,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0230.tif,230,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pst
Manuscript No.81: 0231,Armenian Manuscripts,ark:/21198/zz00291ptb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0231.tif,231,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291ptb
Manuscript No.81: 0232,Armenian Manuscripts,ark:/21198/zz00291pvv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0232.tif,232,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pvv
Manuscript No.81: 0233,Armenian Manuscripts,ark:/21198/zz00291pwc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0233.tif,233,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pwc
Manuscript No.81: 0234,Armenian Manuscripts,ark:/21198/zz00291pxw,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0234.tif,234,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pxw
Manuscript No.81: 0235,Armenian Manuscripts,ark:/21198/zz00291pzd,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0235.tif,235,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291pzd
Manuscript No.81: 0236,Armenian Manuscripts,ark:/21198/zz00291q0d,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0236.tif,236,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q0d
Manuscript No.81: 0237,Armenian Manuscripts,ark:/21198/zz00291q1x,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0237.tif,237,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q1x
Manuscript No.81: 0238,Armenian Manuscripts,ark:/21198/zz00291q2f,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0238.tif,238,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q2f
Manuscript No.81: 0239,Armenian Manuscripts,ark:/21198/zz00291q3z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0239.tif,239,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q3z
Manuscript No.81: 0240,Armenian Manuscripts,ark:/21198/zz00291q4g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0240.tif,240,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q4g
Manuscript No.81: 0241,Armenian Manuscripts,ark:/21198/zz00291q50,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0241.tif,241,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q50
Manuscript No.81: 0242,Armenian Manuscripts,ark:/21198/zz00291q6h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0242.tif,242,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q6h
Manuscript No.81: 0243,Armenian Manuscripts,ark:/21198/zz00291q71,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0243.tif,243,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q71
Manuscript No.81: 0244,Armenian Manuscripts,ark:/21198/zz00291q8j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0244.tif,244,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q8j
Manuscript No.81: 0245,Armenian Manuscripts,ark:/21198/zz00291q92,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0245.tif,245,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291q92
Manuscript No.81: 0246,Armenian Manuscripts,ark:/21198/zz00291qbk,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0246.tif,246,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qbk
Manuscript No.81: 0247,Armenian Manuscripts,ark:/21198/zz00291qc3,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0247.tif,247,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qc3
Manuscript No.81: 0248,Armenian Manuscripts,ark:/21198/zz00291qdm,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0248.tif,248,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qdm
Manuscript No.81: 0249,Armenian Manuscripts,ark:/21198/zz00291qf4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0249.tif,249,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qf4
Manuscript No.81: 0250,Armenian Manuscripts,ark:/21198/zz00291qgn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0250.tif,250,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qgn
Manuscript No.81: 0251,Armenian Manuscripts,ark:/21198/zz00291qh5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0251.tif,251,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qh5
Manuscript No.81: 0252,Armenian Manuscripts,ark:/21198/zz00291qjp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0252.tif,252,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qjp
Manuscript No.81: 0253,Armenian Manuscripts,ark:/21198/zz00291qk6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0253.tif,253,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qk6
Manuscript No.81: 0254,Armenian Manuscripts,ark:/21198/zz00291qmq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0254.tif,254,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qmq
Manuscript No.81: 0255,Armenian Manuscripts,ark:/21198/zz00291qn7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0255.tif,255,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qn7
Manuscript No.81: 0256,Armenian Manuscripts,ark:/21198/zz00291qpr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0256.tif,256,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qpr
Manuscript No.81: 0257,Armenian Manuscripts,ark:/21198/zz00291qq8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0257.tif,257,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qq8
Manuscript No.81: 0258,Armenian Manuscripts,ark:/21198/zz00291qrs,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0258.tif,258,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qrs
Manuscript No.81: 0259,Armenian Manuscripts,ark:/21198/zz00291qs9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0259.tif,259,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qs9
Manuscript No.81: 0260,Armenian Manuscripts,ark:/21198/zz00291qtt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0260.tif,260,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qtt
Manuscript No.81: 0261,Armenian Manuscripts,ark:/21198/zz00291qvb,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0261.tif,261,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qvb
Manuscript No.81: 0262,Armenian Manuscripts,ark:/21198/zz00291qwv,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0262.tif,262,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qwv
Manuscript No.81: 0263,Armenian Manuscripts,ark:/21198/zz00291qxc,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0263.tif,263,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qxc
Manuscript No.81: 0264,Armenian Manuscripts,ark:/21198/zz00291qzw,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0264.tif,264,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291qzw
Manuscript No.81: 0265,Armenian Manuscripts,ark:/21198/zz00291r0w,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0265.tif,265,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r0w
Manuscript No.81: 0266,Armenian Manuscripts,ark:/21198/zz00291r1d,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0266.tif,266,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r1d
Manuscript No.81: 0267,Armenian Manuscripts,ark:/21198/zz00291r2x,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0267.tif,267,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r2x
Manuscript No.81: 0268,Armenian Manuscripts,ark:/21198/zz00291r3f,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0268.tif,268,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r3f
Manuscript No.81: 0269,Armenian Manuscripts,ark:/21198/zz00291r4z,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0269.tif,269,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r4z
Manuscript No.81: 0270,Armenian Manuscripts,ark:/21198/zz00291r5g,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0270.tif,270,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r5g
Manuscript No.81: 0271,Armenian Manuscripts,ark:/21198/zz00291r60,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0271.tif,271,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r60
Manuscript No.81: 0272,Armenian Manuscripts,ark:/21198/zz00291r7h,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0272.tif,272,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r7h
Manuscript No.81: 0273,Armenian Manuscripts,ark:/21198/zz00291r81,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0273.tif,273,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r81
Manuscript No.81: 0274,Armenian Manuscripts,ark:/21198/zz00291r9j,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0274.tif,274,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291r9j
Manuscript No.81: 0275,Armenian Manuscripts,ark:/21198/zz00291rb2,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0275.tif,275,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rb2
Manuscript No.81: 0276,Armenian Manuscripts,ark:/21198/zz00291rck,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0276.tif,276,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rck
Manuscript No.81: 0277,Armenian Manuscripts,ark:/21198/zz00291rd3,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0277.tif,277,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rd3
Manuscript No.81: 0278,Armenian Manuscripts,ark:/21198/zz00291rfm,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0278.tif,278,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rfm
Manuscript No.81: 0279,Armenian Manuscripts,ark:/21198/zz00291rg4,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0279.tif,279,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rg4
Manuscript No.81: 0280,Armenian Manuscripts,ark:/21198/zz00291rhn,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0280.tif,280,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rhn
Manuscript No.81: 0281,Armenian Manuscripts,ark:/21198/zz00291rj5,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0281.tif,281,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rj5
Manuscript No.81: 0282,Armenian Manuscripts,ark:/21198/zz00291rkp,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0282.tif,282,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rkp
Manuscript No.81: 0283,Armenian Manuscripts,ark:/21198/zz00291rm6,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0283.tif,283,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rm6
Manuscript No.81: 0284,Armenian Manuscripts,ark:/21198/zz00291rnq,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0284.tif,284,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rnq
Manuscript No.81: 0285,Armenian Manuscripts,ark:/21198/zz00291rp7,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0285.tif,285,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rp7
Manuscript No.81: 0286,Armenian Manuscripts,ark:/21198/zz00291rqr,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0286.tif,286,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rqr
Manuscript No.81: 0287,Armenian Manuscripts,ark:/21198/zz00291rr8,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0287.tif,287,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rr8
Manuscript No.81: 0288,Armenian Manuscripts,ark:/21198/zz00291rss,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0288.tif,288,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rss
Manuscript No.81: 0289,Armenian Manuscripts,ark:/21198/zz00291rt9,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0289.tif,289,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rt9
Manuscript No.81: 0290,Armenian Manuscripts,ark:/21198/zz00291rvt,ark:/21198/zz0026w3cc,Page,,armenian/masters/ms_81/ms_81_0290.tif,290,text,Manuscripts,pd,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00291rvt
