Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq5n,ark:/21198/zz0017sh9t,2,Completed,Page,wavav/images/masters/21198-zz0017sq5n_726010_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq65,ark:/21198/zz0017shbb,2,Completed,Page,wavav/images/masters/21198-zz0017sq65_726013_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq7p,ark:/21198/zz0017shbb,2,Completed,Page,wavav/images/masters/21198-zz0017sq7p_726016_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq86,ark:/21198/zz0017shcv,2,Completed,Page,wavav/images/masters/21198-zz0017sq86_726019_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sq9q,ark:/21198/zz0017shdc,2,Completed,Page,wavav/images/masters/21198-zz0017sq9q_726022_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqb7,ark:/21198/zz0017shfw,2,Completed,Page,wavav/images/masters/21198-zz0017sqb7_726025_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqcr,ark:/21198/zz0017shgd,2,Completed,Page,wavav/images/masters/21198-zz0017sqcr_726028_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqfs,ark:/21198/zz0017shhx,2,Completed,Page,wavav/images/masters/21198-zz0017sqfs_726031_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqg9,ark:/21198/zz0017shhx,2,Completed,Page,wavav/images/masters/21198-zz0017sqg9_726034_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqht,ark:/21198/zz0017shjf,2,Completed,Page,wavav/images/masters/21198-zz0017sqht_726037_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqkv,ark:/21198/zz0017sgxn,2,Completed,Page,,22,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Filmways Pictures,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),,,,,,,"Letter of Complaint to Filmways Regarding Film ""Dressed to Kill""","August 6, 1980",,,1980-08-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqmc,ark:/21198/zz0017sgxn,2,Completed,Page,,23,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|Filmways Pictures,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"Flyer Protesting Film ""Dressed to Kill""",1980,,,1980,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqnw,ark:/21198/zz0017sgxn,2,Completed,Page,,24,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|United Artists Corporation,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--United States|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising|~|Lesbians--Stereotypes--Film,,eng,,,,,,,,"Flyer Regarding Boycott of Film ""Windows""",1980,,,1980,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqpd,ark:/21198/zz0017sgxn,2,Completed,Page,,25,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women |~|United Artists Corporation,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"Press Statement for Film ""Windows""",1980,,,1980,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqqx,ark:/21198/zz0017sgxn,2,Completed,Page,,26,,,,,,,,text,copyrighted,unpublished,Y,Twentieth Century-Fox Film Corporation|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--United States|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"Flyer Regarding Boycott of Film ""Tattoo""",1981,,,1981,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqrf,ark:/21198/zz0017sgxn,2,Completed,Page,,27,,,,,,,,text,copyrighted,unpublished,Y,"Twentieth Century-Fox Film Corporation|~|Women Against Violence Against Women |~|Levine, Joseph E.",Los Angeles (Calif.)|~|New York (City) ,Women Against Violence Against Women ,Boycotts--United States|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),,,,,,,"Letter to Producer Regarding Advertising of Film ""Tattoo""","October 13, 1981",,,1981-10-13,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqsz,ark:/21198/zz0017sgxn,2,Completed,Page,,28,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--United States|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"WAVAW Position Statement Regarding Film ""Tattoo""","September 29, 1981",,,1981-09-29,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqtg,ark:/21198/zz0017sgxn,2,Completed,Page,,29,,,,,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),Twentieth Century-Fox Film Corporation,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),,,,,,,Response from Producer Regarding Advertising of Film,"December 4, 1981",,Rights.statementLocal: Need to obtain permission to publish from original author.,1981-12-04,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqv0,ark:/21198/zz0017sgxn,2,Completed,Page,,30,,,,,,,,text,copyrighted,unpublished,Y,"Women Against Violence Against Women |~|Atari, Inc.",Los Angeles (Calif.),Women Against Violence Against Women ,Racism|~|Boycotts--United States|~|Rape|~|Violence in video games,,eng,,,,,,,,Press Release Regarding Boycott of Adult Video Games,1983,,,1983,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqwh,ark:/21198/zz0017sgxn,2,Completed,Page,,31,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Racism|~|Boycotts--United States|~|Rape|~|Violence in video games,,eng,letters (correspondence),,,,,,,Letter to Coalition Member Regarding Boycott of Adult Video Games,"January 31, 1983",,,1983-01-31,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqx1,ark:/21198/zz0017sgxn,2,Completed,Page,,32,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Sex in mass media|~|Sex in advertising|~|Incest|~|Child sexual abuse|~|Child pornography|~|Children in advertising,,eng,,,,,,,,"Exploitation Sells - Who Pays? Regarding ""Heaven Sent""",Between May 1982 and June 1982,,,1982-05/1982-06,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sqzj,ark:/21198/zz0017sgxn,2,Completed,Page,,33,,,,,,,,text,copyrighted,unpublished,Y,American Broadcasting Company|~|Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Sex in mass media|~|Sex role in advertising|~|Sex in advertising,,eng,,,,,,,,"Flyer Protesting ""Eye on L.A.""",Between February 1982 and March 1982,,,1982-02/1982-03,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr0j,ark:/21198/zz0017sgxn,2,Completed,Page,,35,,,,,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Boycotts--California--Los Angeles|~|Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,,,,,,,"Flyer Protesting ""Pieces""","October, 1983",,,1983-10,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr2k,ark:/21198/zz0017sgxn,2,Completed,Page,,34,,,,,,private,,text|~|letters (correspondence),copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,,"Wolfe, Joyce",,,,,,"Letter of Complaint Regarding ""The Eyes Have It"" Campaign","October 24, 1983",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1983-10-24,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr4m,ark:/21198/zz0017sqkv,2,Completed,Page,wavav/images/masters/21198-zz0017sr4m_726040_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr54,ark:/21198/zz0017sqkv,2,Completed,Page,wavav/images/masters/21198-zz0017sr54_726043_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr6n,ark:/21198/zz0017sqmc,2,Completed,Page,wavav/images/masters/21198-zz0017sr6n_726046_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sr8p,ark:/21198/zz0017sqnw,2,Completed,Page,wavav/images/masters/21198-zz0017sr8p_726049_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017svzg,ark:/21198/zz0017sqpd,2,Completed,Page,wavav/images/masters/21198-zz0017svzg_726052_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sw0g,ark:/21198/zz0017sqpd,2,Completed,Page,wavav/images/masters/21198-zz0017sw0g_726055_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017sw31,ark:/21198/zz0017sqqx,2,Completed,Page,wavav/images/masters/21198-zz0017sw31_726058_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017t8n2,ark:/21198/zz0017sqrf,2,Completed,Page,wavav/images/masters/21198-zz0017t8n2_726061_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017t8s4,ark:/21198/zz0017sqrf,2,Completed,Page,wavav/images/masters/21198-zz0017t8s4_726064_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017ttns,ark:/21198/zz0017sqsz,2,Completed,Page,wavav/images/masters/21198-zz0017ttns_726067_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017ttrb,ark:/21198/zz0017sqsz,2,Completed,Page,wavav/images/masters/21198-zz0017ttrb_726070_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017vq9m,ark:/21198/zz0017sqtg,2,Completed,Page,wavav/images/masters/21198-zz0017vq9m_726073_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017wk6k,ark:/21198/zz0017sqv0,2,Completed,Page,wavav/images/masters/21198-zz0017wk6k_726076_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017wxpn,ark:/21198/zz0017sqwh,2,Completed,Page,wavav/images/masters/21198-zz0017wxpn_726079_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xvvq,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xvvq_726082_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xw08,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xw08_726085_master.tif,2,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 2,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xw3t,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xw3t_726088_master.tif,3,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 3,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xw6c,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xw6c_726091_master.tif,4,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 4,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xw9x,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xw9x_726094_master.tif,5,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 5,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xwf0,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xwf0_726097_master.tif,6,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 6,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xwk2,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xwk2_726100_master.tif,7,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 7,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017xwq4,ark:/21198/zz0017sqx1,2,Completed,Page,wavav/images/masters/21198-zz0017xwq4_726103_master.tif,8,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 8,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zpm4,ark:/21198/zz0017sqzj,2,Completed,Page,wavav/images/masters/21198-zz0017zpm4_726106_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zpnn,ark:/21198/zz0017sr0j,2,Completed,Page,wavav/images/masters/21198-zz0017zpnn_726109_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zwj0,ark:/21198/zz0017sr2k,2,Completed,Page,wavav/images/masters/21198-zz0017zwj0_726706_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zwkh,ark:/21198/zz0017sgxn,2,Completed,Page,,5,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.),Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),"London, Julia",,,,,,Form Letter Requesting Action in Letter-Writing Campaign to In These Times,"March 12, 1979",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1979-03-12,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zwm1,ark:/21198/zz0017sgxn,2,Completed,Page,,8,,,,,,private,,text,copyrighted,unpublished,unknown,Women Against Violence Against Women ,Los Angeles (Calif.)|~|New York (City) ,Women Against Violence Against Women ,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising,,eng,letters (correspondence),"London, Julia",,,,,,Letter Regarding In These Times Article,"March 5, 1979",,Rights.statementLocal: Unsure as to whether or not permission from author needs to be obtained as she was writing on behalf of the organization.,1979-03-05,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zwnj,ark:/21198/zz0017sgxn,2,Completed,Page,,6,,,,,,private,,text,copyrighted,published,N,Women Against Violence Against Women ,Los Angeles (Calif.),,Violence in mass media|~|Rape|~|Sex in mass media|~|Sex in advertising|~|Mass media and music,,eng,,"Dancis, Bruce",,,,,,"""Dear Critics"" Article from In These Times","February, 1979",,Rights.statementLocal: Need to obtain permission to publish from original author.,1979-02,,
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz0017zwp2,ark:/21198/zz0017zwkh,2,Completed,Page,wavav/images/masters/21198-zz0017zwp2_726715_master.tif,1,,,,,,,,,copyrighted,,,,,,,,,,,,,,,,Page 1,,,,,,
