"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Relation.leafNumber","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","Relation.pageNumber","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hw0","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hw0-1-master.tif","178","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 178","v","","","","","","","","","","","","","","","","","21198-zz000j3hw0-1-thumbnail.jpg","21198-zz000j3hw0-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hw0",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hxh","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hxh-1-master.tif","179","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 179","r","","","","","","","","","","","","","","","","","21198-zz000j3hxh-1-thumbnail.jpg","21198-zz000j3hxh-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hxh",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3hz1","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3hz1-1-master.tif","180","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 180","v","","","","","","","","","","","","","","","","","21198-zz000j3hz1-1-thumbnail.jpg","21198-zz000j3hz1-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3hz1",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3k8n","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3k8n-1-master.tif","181","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 181","r","","","","","","","","","","","","","","","","","21198-zz000j3k8n-1-thumbnail.jpg","21198-zz000j3k8n-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3k8n",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3k95","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3k95-1-master.tif","182","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 182","v","","","","","","","","","","","","","","","","","21198-zz000j3k95-1-thumbnail.jpg","21198-zz000j3k95-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3k95",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kbp","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kbp-1-master.tif","183","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 183","r","","","","","","","","","","","","","","","","","21198-zz000j3kbp-1-thumbnail.jpg","21198-zz000j3kbp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kbp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kc6","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kc6-1-master.tif","184","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 184","v","","","","","","","","","","","","","","","","","21198-zz000j3kc6-1-thumbnail.jpg","21198-zz000j3kc6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kc6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kdq","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kdq-1-master.tif","185","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 185","r","","","","","","","","","","","","","","","","","21198-zz000j3kdq-1-thumbnail.jpg","21198-zz000j3kdq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kdq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kf7","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kf7-1-master.tif","186","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 186","v","","","","","","","","","","","","","","","","","21198-zz000j3kf7-1-thumbnail.jpg","21198-zz000j3kf7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kf7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kgr","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kgr-1-master.tif","187","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 187","r","","","","","","","","","","","","","","","","","21198-zz000j3kgr-1-thumbnail.jpg","21198-zz000j3kgr-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kgr",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kh8","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kh8-1-master.tif","188","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 188","v","","","","","","","","","","","","","","","","","21198-zz000j3kh8-1-thumbnail.jpg","21198-zz000j3kh8-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kh8",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kjs","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kjs-1-master.tif","189","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 189","r","","","","","","","","","","","","","","","","","21198-zz000j3kjs-1-thumbnail.jpg","21198-zz000j3kjs-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kjs",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kk9","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kk9-1-master.tif","190","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 190","v","","","","","","","","","","","","","","","","","21198-zz000j3kk9-1-thumbnail.jpg","21198-zz000j3kk9-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kk9",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kmt","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kmt-1-master.tif","191","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 191","r","","","","","","","","","","","","","","","","","21198-zz000j3kmt-1-thumbnail.jpg","21198-zz000j3kmt-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kmt",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3knb","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3knb-1-master.tif","192","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 192","v","","","","","","","","","","","","","","","","","21198-zz000j3knb-1-thumbnail.jpg","21198-zz000j3knb-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3knb",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kpv","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kpv-1-master.tif","193","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 193","r","","","","","","","","","","","","","","","","","21198-zz000j3kpv-1-thumbnail.jpg","21198-zz000j3kpv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kpv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kqc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kqc-1-master.tif","194","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 194","v","","","","","","","","","","","","","","","","","21198-zz000j3kqc-1-thumbnail.jpg","21198-zz000j3kqc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kqc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3krw","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3krw-1-master.tif","195","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 195","r","","","","","","","","","","","","","","","","","21198-zz000j3krw-1-thumbnail.jpg","21198-zz000j3krw-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3krw",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3ksd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3ksd-1-master.tif","196","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 196","v","","","","","","","","","","","","","","","","","21198-zz000j3ksd-1-thumbnail.jpg","21198-zz000j3ksd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3ksd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3ktx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3ktx-1-master.tif","197","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 197","r","","","","","","","","","","","","","","","","","21198-zz000j3ktx-1-thumbnail.jpg","21198-zz000j3ktx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3ktx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kvf","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kvf-1-master.tif","198","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 198","v","","","","","","","","","","","","","","","","","21198-zz000j3kvf-1-thumbnail.jpg","21198-zz000j3kvf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kvf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kwz","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kwz-1-master.tif","199","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 199","r","","","","","","","","","","","","","","","","","21198-zz000j3kwz-1-thumbnail.jpg","21198-zz000j3kwz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kwz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3kxg","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3kxg-1-master.tif","200","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 200","v","","","","","","","","","","","","","","","","","21198-zz000j3kxg-1-thumbnail.jpg","21198-zz000j3kxg-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3kxg",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3nwx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3nwx-1-master.tif","201","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 201","r","","","","","","","","","","","","","","","","","21198-zz000j3nwx-1-thumbnail.jpg","21198-zz000j3nwx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3nwx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3nxf","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3nxf-1-master.tif","202","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 202","v","","","","","","","","","","","","","","","","","21198-zz000j3nxf-1-thumbnail.jpg","21198-zz000j3nxf-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3nxf",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3nzz","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3nzz-1-master.tif","203","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 203","r","","","","","","","","","","","","","","","","","21198-zz000j3nzz-1-thumbnail.jpg","21198-zz000j3nzz-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3nzz",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p0z","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p0z-1-master.tif","204","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 204","v","","","","","","","","","","","","","","","","","21198-zz000j3p0z-1-thumbnail.jpg","21198-zz000j3p0z-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p0z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p1g","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p1g-1-master.tif","205","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 205","r","","","","","","","","","","","","","","","","","21198-zz000j3p1g-1-thumbnail.jpg","21198-zz000j3p1g-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p1g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p20","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p20-1-master.tif","206","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 206","v","","","","","","","","","","","","","","","","","21198-zz000j3p20-1-thumbnail.jpg","21198-zz000j3p20-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p20",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p3h","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p3h-1-master.tif","207","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 207","r","","","","","","","","","","","","","","","","","21198-zz000j3p3h-1-thumbnail.jpg","21198-zz000j3p3h-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p3h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p41","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p41-1-master.tif","208","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 208","v","","","","","","","","","","","","","","","","","21198-zz000j3p41-1-thumbnail.jpg","21198-zz000j3p41-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p41",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p5j","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p5j-1-master.tif","209","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 209","r","","","","","","","","","","","","","","","","","21198-zz000j3p5j-1-thumbnail.jpg","21198-zz000j3p5j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p5j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p62","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p62-1-master.tif","210","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 210","v","","","","","","","","","","","","","","","","","21198-zz000j3p62-1-thumbnail.jpg","21198-zz000j3p62-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p62",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p7k","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p7k-1-master.tif","211","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 211","r","","","","","","","","","","","","","","","","","21198-zz000j3p7k-1-thumbnail.jpg","21198-zz000j3p7k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p7k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p83","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p83-1-master.tif","212","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 212","v","","","","","","","","","","","","","","","","","21198-zz000j3p83-1-thumbnail.jpg","21198-zz000j3p83-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p83",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3p9m","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3p9m-1-master.tif","213","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 213","r","","","","","","","","","","","","","","","","","21198-zz000j3p9m-1-thumbnail.jpg","21198-zz000j3p9m-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3p9m",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pb4","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pb4-1-master.tif","214","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 214","v","","","","","","","","","","","","","","","","","21198-zz000j3pb4-1-thumbnail.jpg","21198-zz000j3pb4-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pb4",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pcn","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pcn-1-master.tif","215","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 215","r","","","","","","","","","","","","","","","","","21198-zz000j3pcn-1-thumbnail.jpg","21198-zz000j3pcn-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pcn",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pd5","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pd5-1-master.tif","216","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 216","v","","","","","","","","","","","","","","","","","21198-zz000j3pd5-1-thumbnail.jpg","21198-zz000j3pd5-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pd5",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pfp","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pfp-1-master.tif","217","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 217","r","","","","","","","","","","","","","","","","","21198-zz000j3pfp-1-thumbnail.jpg","21198-zz000j3pfp-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pfp",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pg6","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pg6-1-master.tif","218","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 218","v","","","","","","","","","","","","","","","","","21198-zz000j3pg6-1-thumbnail.jpg","21198-zz000j3pg6-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pg6",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3phq","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3phq-1-master.tif","219","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 219","r","","","","","","","","","","","","","","","","","21198-zz000j3phq-1-thumbnail.jpg","21198-zz000j3phq-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3phq",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3pj7","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3pj7-1-master.tif","220","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 220","v","","","","","","","","","","","","","","","","","21198-zz000j3pj7-1-thumbnail.jpg","21198-zz000j3pj7-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3pj7",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3qtv","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3qtv-1-master.tif","221","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 221","r","","","","","","","","","","","","","","","","","21198-zz000j3qtv-1-thumbnail.jpg","21198-zz000j3qtv-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3qtv",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3qvc","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3qvc-1-master.tif","222","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 222","v","","","","","","","","","","","","","","","","","21198-zz000j3qvc-1-thumbnail.jpg","21198-zz000j3qvc-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3qvc",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3qww","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3qww-1-master.tif","223","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 223","r","","","","","","","","","","","","","","","","","21198-zz000j3qww-1-thumbnail.jpg","21198-zz000j3qww-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3qww",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3qxd","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3qxd-1-master.tif","224","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 224","v","","","","","","","","","","","","","","","","","21198-zz000j3qxd-1-thumbnail.jpg","21198-zz000j3qxd-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3qxd",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3qzx","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3qzx-1-master.tif","225","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 225","r","","","","","","","","","","","","","","","","","21198-zz000j3qzx-1-thumbnail.jpg","21198-zz000j3qzx-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3qzx",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r0x","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r0x-1-master.tif","226","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 226","v","","","","","","","","","","","","","","","","","21198-zz000j3r0x-1-thumbnail.jpg","21198-zz000j3r0x-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r0x",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r1f","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r1f-1-master.tif","227","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 227","r","","","","","","","","","","","","","","","","","21198-zz000j3r1f-1-thumbnail.jpg","21198-zz000j3r1f-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r1f",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r2z","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r2z-1-master.tif","228","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 228","v","","","","","","","","","","","","","","","","","21198-zz000j3r2z-1-thumbnail.jpg","21198-zz000j3r2z-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r2z",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r3g","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r3g-1-master.tif","229","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 229","r","","","","","","","","","","","","","","","","","21198-zz000j3r3g-1-thumbnail.jpg","21198-zz000j3r3g-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r3g",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r40","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r40-1-master.tif","230","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 230","v","","","","","","","","","","","","","","","","","21198-zz000j3r40-1-thumbnail.jpg","21198-zz000j3r40-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r40",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r5h","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r5h-1-master.tif","231","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 231","r","","","","","","","","","","","","","","","","","21198-zz000j3r5h-1-thumbnail.jpg","21198-zz000j3r5h-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r5h",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r61","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r61-1-master.tif","232","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 232","v","","","","","","","","","","","","","","","","","21198-zz000j3r61-1-thumbnail.jpg","21198-zz000j3r61-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r61",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r7j","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r7j-1-master.tif","233","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 233","r","","","","","","","","","","","","","","","","","21198-zz000j3r7j-1-thumbnail.jpg","21198-zz000j3r7j-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r7j",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r82","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r82-1-master.tif","234","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 234","v","","","","","","","","","","","","","","","","","21198-zz000j3r82-1-thumbnail.jpg","21198-zz000j3r82-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r82",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3r9k","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3r9k-1-master.tif","235","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 235","r","","","","","","","","","","","","","","","","","21198-zz000j3r9k-1-thumbnail.jpg","21198-zz000j3r9k-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3r9k",""
"Medieval and Renaissance Manuscripts","ark:/21198/zz000j3rb3","ark:/21198/zz0009vj21","2","Completed","Page","medren/masters/21198-zz000j3rb3-1-master.tif","236","","","","","","","","","pd","","","","","Coll. 170. Ms. 50. Page 236","v","","","","","","","","","","","","","","","","","21198-zz000j3rb3-1-thumbnail.jpg","21198-zz000j3rb3-1-master.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000j3rb3",""
