Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t61z,ark:/21198/zz000s2z5v,2,Completed,Work,,182,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ttnz,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 28, 1984","June 28, 1984",,,,1984-06-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t61z/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t62g,ark:/21198/zz000s2z5v,2,Completed,Work,,183,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ttq0,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 12, 1984","July 12, 1984",,,,1984-07-12,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t62g/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t630,ark:/21198/zz000s2z5v,2,Completed,Work,,187,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015ttwk,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Connexxus (Center)|~|Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - August 15, 1984","August 15, 1984",,,,1984-08-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t630/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t651,ark:/21198/zz000s2z5v,2,Completed,Work,,192,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tv56,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 27, 1984","September 27, 1984",,,,1984-09-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t651/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t66j,ark:/21198/zz000s2z5v,2,Completed,Work,,197,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tvc9,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - October 25, 1984","October 25, 1984",,,,1984-10-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t66j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015t672,ark:/21198/zz000s2z5v,2,Completed,Work,,198,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tv8r,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 29, 1984","November 29, 1984",,,,1984-11-29,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015t672/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tvfb,ark:/21198/zz000s2z5v,2,Completed,Work,,200,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tvw2,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 3, 1985","January 3, 1985",,,,1985-01-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tvfb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tvhc,ark:/21198/zz000s2z5v,2,Completed,Work,,206,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tw9r,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"The Second Decade: A Plan for Progress - February 24, 1985","February 24, 1985",,,,1985-02-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tvhc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015twzk,ark:/21198/zz000s2z5v,2,Completed,Work,,207,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tx0k,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 24, 1985","March 24, 1985",,,,1985-03-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015twzk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tx55,ark:/21198/zz000s2z5v,2,Completed,Work,,209,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tx6p,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - April 17, 1985","April 17, 1985",,,,1985-04-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tx55/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015txbr,ark:/21198/zz000s2z5v,2,Completed,Work,,212,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015txc8,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - May 15, 1985","May 15, 1985",,,,1985-05-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015txbr/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015txf9,ark:/21198/zz000s2z5v,2,Completed,Work,,215,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015txjv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 30, 1985","June 30, 1985",,,,1985-06-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015txf9/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015txmw,ark:/21198/zz000s2z5v,2,Completed,Work,,217,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015txnd,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 28, 1985","July 28, 1985",,,,1985-07-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015txmw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015txsg,ark:/21198/zz000s2z5v,2,Completed,Work,,219,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015txt0,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August, 1985","August 25, 1985",,,,1985-08-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015txsg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015txw1,ark:/21198/zz000s2z5v,2,Completed,Work,,221,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015txxj,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 26, 1985","September 26, 1985",,,,1985-09-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015txw1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tz7p,ark:/21198/zz000s2z5v,2,Completed,Work,,224,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tz86,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - October 27, 1985","October 27, 1985",,,,1985-10-27,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tz7p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tzcr,ark:/21198/zz000s2z5v,2,Completed,Work,,225,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tzd8,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - November 13, 1985","November 13, 1985",,,,1985-11-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tzcr/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tzpd,ark:/21198/zz000s2z5v,2,Completed,Work,,229,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015tzqx,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 18, 1985","December 18, 1985",,,,1985-12-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tzpd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015tzzj,ark:/21198/zz000s2z5v,2,Completed,Work,,268,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v01h,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - January 14, 1987","January 14, 1987",,,,1987-01-14,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015tzzj/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v084,ark:/21198/zz000s2z5v,2,Completed,Work,,270,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v09n,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes - February 11, 1987","February 11, 1987",,,,1987-02-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v084/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v2fp,ark:/21198/zz000s2z5v,2,Completed,Work,,275,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v2m8,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 23, 1987","March 23, 1987",,,,1987-03-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v2fp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v2vw,ark:/21198/zz000s2z5v,2,Completed,Work,,277,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v2zf,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 26, 1987","April 26, 1987",,,,1987-04-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v2vw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v351,ark:/21198/zz000s2z5v,2,Completed,Work,,279,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v3c4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - May 31, 1987","May 31, 1987",,,,1987-05-31,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v351/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v3h6,ark:/21198/zz000s2z5v,2,Completed,Work,,280,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v3jq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Executive Committee Meeting Minutes, June 10, 1987","June 10, 1987",,,,1987-06-10,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v3h6/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v3tv,ark:/21198/zz000s2z5v,2,Completed,Work,,283,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v41f,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 26, 1987","July 26, 1987",,,,1987-07-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v3tv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v482,ark:/21198/zz000s2z5v,2,Completed,Work,,285,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v4d4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August 23, 1987","August 23, 1987",,,,1987-08-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v482/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v4kq,ark:/21198/zz000s2z5v,2,Completed,Work,,291,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v4qs,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 15, 1989","January 15, 1989",,,,1989-01-15,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v4kq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v4wc,ark:/21198/zz000s2z5v,2,Completed,Work,,293,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v4xw,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 19, 1989","March 19, 1989",,,,1989-03-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v4wc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v550,ark:/21198/zz000s2z5v,2,Completed,Work,,295,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v571,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 18, 1989","June 18, 1989",,,,1989-06-18,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v550/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v5dm,ark:/21198/zz000s2z5v,2,Completed,Work,,296,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v5f4,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 3, 1989","December 3, 1989",,,,1989-12-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v5dm/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v5mq,ark:/21198/zz000s2z5v,2,Completed,Work,,297,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v5n7,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 21, 1990","January 21, 1990",,,,1990-01-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v5mq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v5q8,ark:/21198/zz000s2z5v,2,Completed,Work,,298,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v5s9,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - February 25, 1990","February 25, 1990",,,,1990-02-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v5q8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v5zw,ark:/21198/zz000s2z5v,2,Completed,Work,,299,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v60w,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 25, 1990","March 25, 1990",,,,1990-03-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v5zw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v65g,ark:/21198/zz000s2z5v,2,Completed,Work,,300,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v660,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 22, 1990","April 22, 1990",,,,1990-04-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v65g/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v6d3,ark:/21198/zz000s2z5v,2,Completed,Work,,301,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v6fm,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - May 20, 1990","May 20, 1990",,,,1990-05-20,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v6d3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v6m6,ark:/21198/zz000s2z5v,2,Completed,Work,,302,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v6nq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 17, 1990","June 17, 1990",,,,1990-06-17,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v6m6/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v6wb,ark:/21198/zz000s2z5v,2,Completed,Work,,303,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v6xv,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 22, 1990","July 22, 1990",,,,1990-07-22,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v6wb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v74f,ark:/21198/zz000s2z5v,2,Completed,Work,,304,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v75z,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August 26, 1990","August 26, 1990",,,,1990-08-26,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v74f/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v7f3,ark:/21198/zz000s2z5v,2,Completed,Work,,305,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v7gm,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - September 23, 1990","September 23, 1990",,,,1990-09-23,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v7f3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v7mp,ark:/21198/zz000s2z5v,2,Completed,Work,,306,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v7n6,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - December 2, 1990","December 2, 1990",,,,1990-12-02,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v7mp/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v7ts,ark:/21198/zz000s2z5v,2,Completed,Work,,307,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v7wt,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - January 13, 1991","January 13, 1991",,,,1991-01-13,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v7ts/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v82w,ark:/21198/zz000s2z5v,2,Completed,Work,,308,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v83d,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - March 24, 1991","March 24, 1991",,,,1991-03-24,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v82w/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015v880,ark:/21198/zz000s2z5v,2,Completed,Work,,309,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vck3,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - April 21, 1991","April 21, 1991",,,,1991-04-21,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015v880/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vcq5,ark:/21198/zz000s2z5v,2,Completed,Work,,310,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vcrp,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - May 19, 1991","May 19, 1991",,,,1991-05-19,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vcq5/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vd0s,ark:/21198/zz000s2z5v,2,Completed,Work,,311,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vd19,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - June 30, 1991","June 30, 1991",,,,1991-06-30,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vd0s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vd8x,ark:/21198/zz000s2z5v,2,Completed,Work,,312,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vf29,text,,copyrighted,unknown,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - July 28, 1991","July 28, 1991",Rights.generalNote: Item contains personal information (Margo Strik's home address and telephone).,,,1991-07-28,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vd8x/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015vfv6,ark:/21198/zz000s2z5v,2,Completed,Work,,313,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015vfwq,text,,copyrighted,Y,unpublished,Los Angeles (Calif.),,,Southern California Women for Understanding,Board of Directors Meetings [SCWU],,eng,,Southern California Women for Understanding,,,,,"Board of Directors Meeting Minutes - August 25, 1991","August 25, 1991",,,,1991-08-25,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015vfv6/manifest
