"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hkhz8","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkhz8-1-master.tif","","","411","","","text","","","","","","page 7","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkhz8",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj08","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj08-1-master.tif","","","412","","","text","","","","","","page 8","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj08",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj1s","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj1s-1-master.tif","","","413","","","text","","","","","","page 9","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj1s",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj29","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj29-1-master.tif","","","414","","","text","","","","","","page 10","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj29",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj3t","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj3t-1-master.tif","","","415","","","text","","","","","","page 11","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj3t",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj4b","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj4b-1-master.tif","","","416","","","text","","","","","","page 12","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj4b",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj5v","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj5v-1-master.tif","","","417","","","text","","","","","","page 13","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj5v",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj6c","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj6c-1-master.tif","","","418","","","text","","","","","","page 14","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj6c",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj7w","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj7w-1-master.tif","","","419","","","text","","","","","","page 15","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj7w",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj8d","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj8d-1-master.tif","","","420","","","text","","","","","","page 16","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj8d",""
"Picart (Bernard) Collection","ark:/21198/zz001hkj9x","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkj9x-1-master.tif","","","421","","","text","","","","","","page 17","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkj9x",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjbf","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjbf-1-master.tif","","","422","","","text","","","","","","page 18","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjbf",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjcz","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjcz-1-master.tif","","","423","","","text","","","","","","page 19","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjcz",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjdg","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjdg-1-master.tif","","","424","","","text","","","","","","page 20","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjdg",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjf0","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjf0-1-master.tif","","","425","","","text","","","","","","page 21","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjf0",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjgh","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjgh-1-master.tif","","","426","","","text","","","","","","page 22","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjgh",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjh1","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjh1-1-master.tif","","","427","","","text","","","","","","page 23","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjh1",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjjj","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjjj-1-master.tif","","","428","","","text","","","","","","page 24","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjjj",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjk2","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjk2-1-master.tif","","","429","","","text","","","","","","page 25","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjk2",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjmk","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjmk-1-master.tif","","","430","","","text","","","","","","page 26","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjmk",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjn3","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjn3-1-master.tif","","","431","","","text","","","","","","page 27","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjn3",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjpm","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjpm-1-master.tif","","","432","","","text","","","","","","page 28","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjpm",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjq4","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjq4-1-master.tif","","","433","","","text","","","","","","page 29","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjq4",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjrn","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjrn-1-master.tif","","","434","","","text|~|still image","","","","","","page 30","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjrn",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjs5","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjs5-1-master.tif","","","435","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjs5",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjtp","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjtp-1-master.tif","","","436","","","still image","","","","","","GENEALOGIE de MAHOMET","r","","Depuis Ismael Fils du Patriarche Abraham, tirée des Memoires les plus nouveaus de la Tradition des Mahometans.1. Ismael2. Kedar3. Selam4. Jesjab5. Hemaise6. Jase7. Ader8. Ad9. Ednan, qui fut dune rare beauté 10. Moad, Grand Capitaine Ennemi des Juifs11. Nisar dont les Turcs disent avoir encore l'Etendart 12. Modar13. Elias14. Medrike15. Chazaima16. Canane17. Nodar18. Malic, Celebre entre les Prophètes 19. Phahir20. Galib21. Loway22. Kaab","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjtp",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjv6","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjv6-1-master.tif","","","437","","","text|~|still image","","","","","","Folio 3., page 31","v","","L'Inauguration.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjv6",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjwq","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjwq-1-master.tif","","","438","","","text","","","","","","page 32","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjwq",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjx7","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjx7-1-master.tif","","","439","","","text","","","","","","page 33","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjx7",""
"Picart (Bernard) Collection","ark:/21198/zz001hkjzr","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkjzr-1-master.tif","","","440","","","text","","","","","","page 34","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkjzr",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk0r","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk0r-1-master.tif","","","441","","","text","","","","","","page 35","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk0r",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk18","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk18-1-master.tif","","","442","","","text","","","","","","page 36","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk18",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk2s","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk2s-1-master.tif","","","443","","","text","","","","","","page 37","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk2s",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk39","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk39-1-master.tif","","","444","","","text","","","","","","page 38","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk39",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk4t","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk4t-1-master.tif","","","445","","","text","","","","","","page 39","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk4t",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk5b","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk5b-1-master.tif","","","446","","","text","","","","","","page 40","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk5b",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk6v","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk6v-1-master.tif","","","447","","","text","","","","","","page 41","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk6v",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk7c","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk7c-1-master.tif","","","448","","","text","","","","","","page 42","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk7c",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk8w","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk8w-1-master.tif","","","449","","","text","","","","","","page 43","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk8w",""
"Picart (Bernard) Collection","ark:/21198/zz001hkk9d","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkk9d-1-master.tif","","","450","","","text","","","","","","page 44","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkk9d",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkbx","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkbx-1-master.tif","","","451","","","text","","","","","","page 45","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkbx",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkcf","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkcf-1-master.tif","","","452","","","text","","","","","","page 46","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkcf",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkdz","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkdz-1-master.tif","","","453","","","text","","","","","","page 47","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkdz",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkfg","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkfg-1-master.tif","","","454","","","text","","","","","","page 48","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkfg",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkg0","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkg0-1-master.tif","","","455","","","text","","","","","","page 49","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkg0",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkhh","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkhh-1-master.tif","","","456","","","text","","","","","","page 50","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkhh",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkj1","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkj1-1-master.tif","","","457","","","text","","","","","","page 51","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkj1",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkkj","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkkj-1-master.tif","","","458","","","text","","","","","","page 52","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkkj",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkm2","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkm2-1-master.tif","","","459","","","text","","","","","","page 53","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkm2",""
"Picart (Bernard) Collection","ark:/21198/zz001hkknk","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkknk-1-master.tif","","","460","","","text","","","","","","page 54","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkknk",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkp3","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkp3-1-master.tif","","","461","","","text","","","","","","page 55","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkp3",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkqm","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkqm-1-master.tif","","","462","","","text","","","","","","page 56","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkqm",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkr4","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkr4-1-master.tif","","","463","","","text","","","","","","page 57","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkr4",""
"Picart (Bernard) Collection","ark:/21198/zz001hkksn","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkksn-1-master.tif","","","464","","","text","","","","","","page 58","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkksn",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkt5","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkt5-1-master.tif","","","465","","","text","","","","","","page 59","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkt5",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkvp","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkvp-1-master.tif","","","466","","","text","","","","","","page 60","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkvp",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkw6","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkw6-1-master.tif","","","467","","","text|~|still image","","","","","","page 61","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkw6",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkxq","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkxq-1-master.tif","","","468","","","text","","","","","","page 62","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkxq",""
"Picart (Bernard) Collection","ark:/21198/zz001hkkz7","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkkz7-1-master.tif","","","469","","","text","","","","","","page 63","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkkz7",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm07","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm07-1-master.tif","","","470","","","text","","","","","","page 64","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm07",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm1r","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm1r-1-master.tif","","","471","","","text","","","","","","page 65","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm1r",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm28","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm28-1-master.tif","","","472","","","text","","","","","","page 66","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm28",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm3s","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm3s-1-master.tif","","","473","","","text","","","","","","page 67","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm3s",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm49","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm49-1-master.tif","","","474","","","text","","","","","","page 68","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm49",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm5t","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm5t-1-master.tif","","","475","","","text","","","","","","LE TEMPLE DE LA MECQUE (recto, folded)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm5t",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm6b","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm6b-1-master.tif","","","476","","","still image","","","","","","LE TEMPLE DE LA MECQUE (verso, unfolded)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm6b",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm7v","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm7v-1-master.tif","","","477","","","still image","","","","","","LE TEMPLE DE LA MECQUE (recto, unfolded)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm7v",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm8c","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm8c-1-master.tif","","","478","","","still image","","","","","","LE TEMPLE DE LA MECQUE (GATEFOLDS)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm8c",""
"Picart (Bernard) Collection","ark:/21198/zz001hkm9w","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkm9w-1-master.tif","","","479","","","text","","","","","","LE TEMPLE DE LA MECQUE (verso, folded)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkm9w",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmbd","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmbd-1-master.tif","","","480","","","text","","","","","","page 69","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmbd",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmcx","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmcx-1-master.tif","","","481","","","text","","","","","","page 70","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmcx",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmdf","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmdf-1-master.tif","","","482","","","text","","","","","","page 71","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmdf",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmfz","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmfz-1-master.tif","","","483","","","text","","","","","","page 72","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmfz",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmgg","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmgg-1-master.tif","","","484","","","text","","","","","","page 73","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmgg",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmh0","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmh0-1-master.tif","","","485","","","text","","","","","","page 74","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmh0",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmjh","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmjh-1-master.tif","","","486","","","text","","","","","","page 75","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmjh",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmk1","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmk1-1-master.tif","","","487","","","text","","","","","","page 76","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmk1",""
"Picart (Bernard) Collection","ark:/21198/zz001hkmmj","ark:/21198/zz001hk1x0","2","Completed","Page","picart/masters/21198-zz001hkmmj-1-master.tif","","","488","","","text","","","","","","page 77","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hkmmj",""
