"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hgt8x","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt8x-1-master.tif","","","157","","","text","","","","","","page 114","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt8x",""
"Picart (Bernard) Collection","ark:/21198/zz001hgt9f","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgt9f-1-master.tif","","","158","","","text","","","","","","page 115","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgt9f",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtbz","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtbz-1-master.tif","","","159","","","text","","","","","","page 116","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtbz",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtcg","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtcg-1-master.tif","","","160","","","text","","","","","","page 117","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtcg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtd0","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtd0-1-master.tif","","","161","","","text","","","","","","page 118","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtd0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtfh","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtfh-1-master.tif","","","162","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtfh",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtg1","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtg1-1-master.tif","","","163","","","still image","","","","","","Le CLERC recoit la TONSURE. Le CLERC recoit le SURPLIS. ORDINATION du SACRISTAIN. ORDINATION du LECTEUR. ORDINATION de L'EXORCISTE. ORDINATION de L'ACOLYTE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtg1",""
"Picart (Bernard) Collection","ark:/21198/zz001hgthj","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgthj-1-master.tif","","","164","","","text","","","","","","page 119","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgthj",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtj2","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtj2-1-master.tif","","","165","","","text","","","","","","page 120","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtj2",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtkk","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtkk-1-master.tif","","","166","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtkk",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtm3","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtm3-1-master.tif","","","167","","","still image","","","","","","ORDINATION des SOUDIACRES. ORDINATION des DIACRES. ORDINATION des PRETRES. Le PRETRES recoit L'IMPOSITION des mains. L'EVEQUE donne aux PRETRES le pouvoir de CONSACRER. L'EVEQUE COMMUNIE les nouveaux PRETRES.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtm3",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtnm","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtnm-1-master.tif","","","168","","","text","","","","","","page 121","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtnm",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtp4","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtp4-1-master.tif","","","169","","","text","","","","","","page 122","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtp4",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtqn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtqn-1-master.tif","","","170","","","text","","","","","","page 123","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtqn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtr5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtr5-1-master.tif","","","171","","","text","","","","","","page 124","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtr5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtsp","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtsp-1-master.tif","","","172","","","text","","","","","","page 125","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtsp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtt6","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtt6-1-master.tif","","","173","","","text","","","","","","page 126","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtt6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtvq","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtvq-1-master.tif","","","174","","","still image","","","","","","L'EVEQUE designe se presente avec les deux ASSISTANS. L'EVEQUE designe prete le SERMENT. L'EVEQUE designe se PROSTRENE. L'EVEQUE designe est OINT. On OINT les mains de L'EVEQUE. On lui donne le BATON PASTORAL","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtvq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtw7","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtw7-1-master.tif","","","175","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtw7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtxr","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtxr-1-master.tif","","","176","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtxr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgtz8","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgtz8-1-master.tif","","","177","","","still image","","","","","","On donne l'ANNEAUX a l'EVEQUE. On lui presente le LIVRE des EVANGILES. Le nouvel EVEQUE presente les flambeaux, le Pain, et le Vin. On met la MITRE sur la tete de l'EVEQUE consacre. On lui donne le BATON PASTORAL. L'ARCHEVEQUE recevant le PALLIUM.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgtz8",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv08","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv08-1-master.tif","","","178","","","text","","","","","","page 127","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv08",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv1s","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv1s-1-master.tif","","","179","","","text","","","","","","page 128","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv1s",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv29","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv29-1-master.tif","","","180","","","text","","","","","","page 129","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv29",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv3t","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv3t-1-master.tif","","","181","","","text","","","","","","page 130","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv3t",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv4b","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv4b-1-master.tif","","","182","","","text","","","","","","page 131","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv4b",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv5v","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv5v-1-master.tif","","","183","","","text","","","","","","page 132","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv5v",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv6c","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv6c-1-master.tif","","","184","","","text","","","","","","page 133","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv6c",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv7w","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv7w-1-master.tif","","","185","","","text","","","","","","page 134","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv7w",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv8d","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv8d-1-master.tif","","","186","","","text","","","","","","page 135","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv8d",""
"Picart (Bernard) Collection","ark:/21198/zz001hgv9x","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgv9x-1-master.tif","","","187","","","text","","","","","","page 136","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgv9x",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvbf","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvbf-1-master.tif","","","188","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvbf",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvcz","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvcz-1-master.tif","","","189","","","still image","","","","","","On donne L'HABIT ECCLESIATIQUE a L'ABE. On lui IMPOSE les MAINS. On donne le VOILE a L'ABESSE. La CONSECRATION des RELIGIEUSES. BENEDICTION des HABITS des RELIGIEUSES. Les RELIGIEUSES recoivent le VOILE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvcz",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvdg","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvdg-1-master.tif","","","190","","","text","","","","","","page 137","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvdg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvf0","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvf0-1-master.tif","","","191","","","text","","","","","","page 138","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvf0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvgh","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvgh-1-master.tif","","","192","","","text","","","","","","page 139","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvgh",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvh1","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvh1-1-master.tif","","","193","","","text","","","","","","page 140","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvh1",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvjj","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvjj-1-master.tif","","","194","","","still image","","","","","","L'EVEQUE donne l'ANNEAU aux Nouvelles RELIGIEUSES. On COURONNE la Nouvelle RELIGIEUSE. On fait la Lecture de l'ANATHEME. Les RELIGIEUSES presentent des CIERGES. L'EVEQUE COMMUNIE les RELIGIEUSES. On leur donne le BREVIAIRE.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvjj",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvk2","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvk2-1-master.tif","","","195","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvk2",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvmk","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvmk-1-master.tif","","","196","","","text","","","","","","page 141","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvmk",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvn3","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvn3-1-master.tif","","","197","","","text","","","","","","page 142","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvn3",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvpm","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvpm-1-master.tif","","","198","","","text","","","","","","page 143","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvpm",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvq4","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvq4-1-master.tif","","","199","","","text","","","","","","page 144","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvq4",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvrn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvrn-1-master.tif","","","200","","","text","","","","","","page 145","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvrn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvs5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvs5-1-master.tif","","","201","","","text","","","","","","page 146","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvs5",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvtp","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvtp-1-master.tif","","","202","","","text","","","","","","page 147","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvtp",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvv6","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvv6-1-master.tif","","","203","","","text","","","","","","page 148","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvv6",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvwq","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvwq-1-master.tif","","","204","","","text","","","","","","page 149","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvwq",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvx7","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvx7-1-master.tif","","","205","","","text","","","","","","page 150","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvx7",""
"Picart (Bernard) Collection","ark:/21198/zz001hgvzr","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgvzr-1-master.tif","","","206","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgvzr",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw0r","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw0r-1-master.tif","","","207","","","still image","","","","","","La RECONNOISSANCE du CORPS du PAPE defunt &c. Les OBSEQUES du PAPE DEFUNT. Le CORPS du PAPE porte a L'EGLISE de SAINT PIERRE. Le CORPS du PAPE expose trois jours au peuple dans l'Eglise de St. PIERRE. CATAFALQUE du PAPE DEFUNT. CONVOI FUNEBRE du PAPE.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw0r",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw18","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw18-1-master.tif","","","208","","","text","","","","","","page 151","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw18",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw2s","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw2s-1-master.tif","","","209","","","text","","","","","","page 152","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw2s",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw39","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw39-1-master.tif","","","210","","","text|~|still image","","","","","","page 153","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw39",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw4t","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw4t-1-master.tif","","","211","","","text","","","","","","page 154","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw4t",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw5b","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw5b-1-master.tif","","","212","","","text","","","","","","page 155","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw5b",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw6v","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw6v-1-master.tif","","","213","","","text","","","","","","page 156","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw6v",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw7c","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw7c-1-master.tif","","","214","","","text","","","","","","page 157","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw7c",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw8w","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw8w-1-master.tif","","","215","","","text","","","","","","page 158","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw8w",""
"Picart (Bernard) Collection","ark:/21198/zz001hgw9d","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgw9d-1-master.tif","","","216","","","text","","","","","","page 159","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgw9d",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwbx","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwbx-1-master.tif","","","217","","","text","","","","","","page 160","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwbx",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwcf","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwcf-1-master.tif","","","218","","","text","","","","","","page 161","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwcf",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwdz","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwdz-1-master.tif","","","219","","","text","","","","","","page 162","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwdz",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwfg","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwfg-1-master.tif","","","220","","","text","","","","","","page 163","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwfg",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwg0","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwg0-1-master.tif","","","221","","","text","","","","","","page 164","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwg0",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwhh","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwhh-1-master.tif","","","222","","","text","","","","","","page 165","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwhh",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwj1","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwj1-1-master.tif","","","223","","","text","","","","","","page 166","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwj1",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwkj","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwkj-1-master.tif","","","224","","","text","","","","","","page 167","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwkj",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwm2","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwm2-1-master.tif","","","225","","","text","","","","","","page 168","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwm2",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwnk","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwnk-1-master.tif","","","226","","","text","","","","","","page 169","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwnk",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwp3","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwp3-1-master.tif","","","227","","","text","","","","","","page 170","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwp3",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwqm","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwqm-1-master.tif","","","228","","","text","","","","","","page 171","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwqm",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwr4","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwr4-1-master.tif","","","229","","","text","","","","","","page 172","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwr4",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwsn","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwsn-1-master.tif","","","230","","","text","","","","","","page 173","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwsn",""
"Picart (Bernard) Collection","ark:/21198/zz001hgwt5","ark:/21198/zz001hgmzc","2","Completed","Page","picart/masters/21198-zz001hgwt5-1-master.tif","","","231","","","text","","","","","","page 174","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hgwt5",""
