"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz001hjspj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjspj-1-master.tif","","","235","","","text","","","","","","page 207","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjspj"
"Picart (Bernard) Collection","ark:/21198/zz001hjsq2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsq2-1-master.tif","","","236","","","text","","","","","","page 208","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsq2"
"Picart (Bernard) Collection","ark:/21198/zz001hjsrk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsrk-1-master.tif","","","237","","","text","","","","","","page 209","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsrk"
"Picart (Bernard) Collection","ark:/21198/zz001hjss3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjss3-1-master.tif","","","238","","","text","","","","","","page 210","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjss3"
"Picart (Bernard) Collection","ark:/21198/zz001hjstm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjstm-1-master.tif","","","239","","","text","","","","","","page 211","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjstm"
"Picart (Bernard) Collection","ark:/21198/zz001hjsv4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsv4-1-master.tif","","","240","","","text","","","","","","page 212","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsv4"
"Picart (Bernard) Collection","ark:/21198/zz001hjswn","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjswn-1-master.tif","","","241","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjswn"
"Picart (Bernard) Collection","ark:/21198/zz001hjsx5","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjsx5-1-master.tif","","","242","","","text|~|still image","","","","","","La COMMEMORATION des MORTS chez les ARMENIENS. (lefthand gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjsx5"
"Picart (Bernard) Collection","ark:/21198/zz001hjszp","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjszp-1-master.tif","","","243","","","text","","","","","","La COMMEMORATION des MORTS chez les ARMENIENS. (righthand gatefold)","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjszp"
"Picart (Bernard) Collection","ark:/21198/zz001hjt0p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt0p-1-master.tif","","","244","","","text","","","","","","La COMMEMORATION des MORTS chez les ARMENIENS. (full gatefold)","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt0p"
"Picart (Bernard) Collection","ark:/21198/zz001hjt16","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt16-1-master.tif","","","245","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt16"
"Picart (Bernard) Collection","ark:/21198/zz001hjt2q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt2q-1-master.tif","","","246","","","text","","","","","","page 213","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt2q"
"Picart (Bernard) Collection","ark:/21198/zz001hjt37","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt37-1-master.tif","","","247","","","text","","","","","","page 214","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt37"
"Picart (Bernard) Collection","ark:/21198/zz001hjt4r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt4r-1-master.tif","","","248","","","text","","","","","","page 215","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt4r"
"Picart (Bernard) Collection","ark:/21198/zz001hjt58","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt58-1-master.tif","","","249","","","text","","","","","","page 216","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt58"
"Picart (Bernard) Collection","ark:/21198/zz001hjt6s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt6s-1-master.tif","","","250","","","text","","","","","","page 217","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt6s"
"Picart (Bernard) Collection","ark:/21198/zz001hjt79","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt79-1-master.tif","","","251","","","text","","","","","","page 218","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt79"
"Picart (Bernard) Collection","ark:/21198/zz001hjt8t","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt8t-1-master.tif","","","252","","","text","","","","","","page 219","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt8t"
"Picart (Bernard) Collection","ark:/21198/zz001hjt9b","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjt9b-1-master.tif","","","253","","","text","","","","","","page 220","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjt9b"
"Picart (Bernard) Collection","ark:/21198/zz001hjtbv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtbv-1-master.tif","","","254","","","text","","","","","","page 221","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtbv"
"Picart (Bernard) Collection","ark:/21198/zz001hjtcc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtcc-1-master.tif","","","255","","","text","","","","","","page 222","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtcc"
"Picart (Bernard) Collection","ark:/21198/zz001hjtdw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtdw-1-master.tif","","","256","","","text","","","","","","page 223","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtdw"
"Picart (Bernard) Collection","ark:/21198/zz001hjtfd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtfd-1-master.tif","","","257","","","text","","","","","","page 224","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtfd"
"Picart (Bernard) Collection","ark:/21198/zz001hjtgx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtgx-1-master.tif","","","258","","","text","","","","","","page 225","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtgx"
"Picart (Bernard) Collection","ark:/21198/zz001hjthf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjthf-1-master.tif","","","259","","","text","","","","","","page 226","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjthf"
"Picart (Bernard) Collection","ark:/21198/zz001hjtjz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtjz-1-master.tif","","","260","","","text","","","","","","page 227","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtjz"
"Picart (Bernard) Collection","ark:/21198/zz001hjtkg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtkg-1-master.tif","","","261","","","text","","","","","","page 228","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtkg"
"Picart (Bernard) Collection","ark:/21198/zz001hjtm0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtm0-1-master.tif","","","262","","","text","","","","","","page 229","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtm0"
"Picart (Bernard) Collection","ark:/21198/zz001hjtnh","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtnh-1-master.tif","","","263","","","text","","","","","","page 230","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtnh"
"Picart (Bernard) Collection","ark:/21198/zz001hjtp1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtp1-1-master.tif","","","264","","","text","","","","","","page 231","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtp1"
"Picart (Bernard) Collection","ark:/21198/zz001hjtqj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtqj-1-master.tif","","","265","","","text","","","","","","page 232","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtqj"
"Picart (Bernard) Collection","ark:/21198/zz001hjtr2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtr2-1-master.tif","","","266","","","text","","","","","","page 233","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtr2"
"Picart (Bernard) Collection","ark:/21198/zz001hjtsk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtsk-1-master.tif","","","267","","","text","","","","","","page 234","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtsk"
"Picart (Bernard) Collection","ark:/21198/zz001hjtt3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtt3-1-master.tif","","","268","","","text","","","","","","page 235","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtt3"
"Picart (Bernard) Collection","ark:/21198/zz001hjtvm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtvm-1-master.tif","","","269","","","text","","","","","","page 236","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtvm"
"Picart (Bernard) Collection","ark:/21198/zz001hjtw4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtw4-1-master.tif","","","270","","","text","","","","","","page 237","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtw4"
"Picart (Bernard) Collection","ark:/21198/zz001hjtxn","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtxn-1-master.tif","","","271","","","text","","","","","","page 238","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtxn"
"Picart (Bernard) Collection","ark:/21198/zz001hjtz5","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjtz5-1-master.tif","","","272","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjtz5"
"Picart (Bernard) Collection","ark:/21198/zz001hjv05","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv05-1-master.tif","","","273","","","text|~|still image","","","","","","EVEQUE Moscovite en HABIT PONTIFICAL. EVEQUE Moscovite en HABIT de CEREMONIE. EVEQUE Moscovite en ses HABITS ordinaires.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv05"
"Picart (Bernard) Collection","ark:/21198/zz001hjv1p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv1p-1-master.tif","","","274","","","text","","","","","","page 239","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv1p"
"Picart (Bernard) Collection","ark:/21198/zz001hjv26","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv26-1-master.tif","","","275","","","text","","","","","","page 240","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv26"
"Picart (Bernard) Collection","ark:/21198/zz001hjv3q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv3q-1-master.tif","","","276","","","text","","","","","","page 241","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv3q"
"Picart (Bernard) Collection","ark:/21198/zz001hjv47","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv47-1-master.tif","","","277","","","text","","","","","","page 242","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv47"
"Picart (Bernard) Collection","ark:/21198/zz001hjv5r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv5r-1-master.tif","","","278","","","text","","","","","","page 243","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv5r"
"Picart (Bernard) Collection","ark:/21198/zz001hjv68","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv68-1-master.tif","","","279","","","text","","","","","","page 244","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv68"
"Picart (Bernard) Collection","ark:/21198/zz001hjv7s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv7s-1-master.tif","","","280","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv7s"
"Picart (Bernard) Collection","ark:/21198/zz001hjv89","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv89-1-master.tif","","","281","","","text|~|still image","","","","","","Le BAPTÊME des RUSSES. Les FUNERAILLES des RUSSES.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv89"
"Picart (Bernard) Collection","ark:/21198/zz001hjv9t","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjv9t-1-master.tif","","","282","","","text","","","","","","page 245","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjv9t"
"Picart (Bernard) Collection","ark:/21198/zz001hjvbb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvbb-1-master.tif","","","283","","","text","","","","","","page 246","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvbb"
"Picart (Bernard) Collection","ark:/21198/zz001hjvcv","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvcv-1-master.tif","","","284","","","text","","","","","","page 247","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvcv"
"Picart (Bernard) Collection","ark:/21198/zz001hjvdc","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvdc-1-master.tif","","","285","","","text","","","","","","page 248","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvdc"
"Picart (Bernard) Collection","ark:/21198/zz001hjvfw","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvfw-1-master.tif","","","286","","","text","","","","","","page 249","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvfw"
"Picart (Bernard) Collection","ark:/21198/zz001hjvgd","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvgd-1-master.tif","","","287","","","text","","","","","","page 250","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvgd"
"Picart (Bernard) Collection","ark:/21198/zz001hjvhx","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvhx-1-master.tif","","","288","","","text","","","","","","page 251","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvhx"
"Picart (Bernard) Collection","ark:/21198/zz001hjvjf","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvjf-1-master.tif","","","289","","","text","","","","","","page 252","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvjf"
"Picart (Bernard) Collection","ark:/21198/zz001hjvkz","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvkz-1-master.tif","","","290","","","text","","","","","","page 253","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvkz"
"Picart (Bernard) Collection","ark:/21198/zz001hjvmg","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvmg-1-master.tif","","","291","","","text","","","","","","page 254","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvmg"
"Picart (Bernard) Collection","ark:/21198/zz001hjvn0","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvn0-1-master.tif","","","292","","","text","","","","","","page 255","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvn0"
"Picart (Bernard) Collection","ark:/21198/zz001hjvph","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvph-1-master.tif","","","293","","","text","","","","","","page 256","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvph"
"Picart (Bernard) Collection","ark:/21198/zz001hjvq1","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvq1-1-master.tif","","","294","","","text","","","","","","page 257","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvq1"
"Picart (Bernard) Collection","ark:/21198/zz001hjvrj","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvrj-1-master.tif","","","295","","","text","","","","","","page 258","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvrj"
"Picart (Bernard) Collection","ark:/21198/zz001hjvs2","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvs2-1-master.tif","","","296","","","text","","","","","","page 259","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvs2"
"Picart (Bernard) Collection","ark:/21198/zz001hjvtk","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvtk-1-master.tif","","","297","","","text","","","","","","page 260","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvtk"
"Picart (Bernard) Collection","ark:/21198/zz001hjvv3","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvv3-1-master.tif","","","298","","","text","","","","","","page 261","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvv3"
"Picart (Bernard) Collection","ark:/21198/zz001hjvwm","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvwm-1-master.tif","","","299","","","text","","","","","","page 262","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvwm"
"Picart (Bernard) Collection","ark:/21198/zz001hjvx4","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvx4-1-master.tif","","","300","","","text","","","","","","page 263","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvx4"
"Picart (Bernard) Collection","ark:/21198/zz001hjvzn","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjvzn-1-master.tif","","","301","","","text","","","","","","page 264","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjvzn"
"Picart (Bernard) Collection","ark:/21198/zz001hjw0n","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw0n-1-master.tif","","","302","","","text","","","","","","page 265","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw0n"
"Picart (Bernard) Collection","ark:/21198/zz001hjw15","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw15-1-master.tif","","","303","","","text","","","","","","page 266","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw15"
"Picart (Bernard) Collection","ark:/21198/zz001hjw2p","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw2p-1-master.tif","","","304","","","text","","","","","","page 267","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw2p"
"Picart (Bernard) Collection","ark:/21198/zz001hjw36","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw36-1-master.tif","","","305","","","text","","","","","","page 268","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw36"
"Picart (Bernard) Collection","ark:/21198/zz001hjw4q","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw4q-1-master.tif","","","306","","","text","","","","","","page 269","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw4q"
"Picart (Bernard) Collection","ark:/21198/zz001hjw57","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw57-1-master.tif","","","307","","","text","","","","","","page 270","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw57"
"Picart (Bernard) Collection","ark:/21198/zz001hjw6r","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw6r-1-master.tif","","","308","","","text","","","","","","page 271","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw6r"
"Picart (Bernard) Collection","ark:/21198/zz001hjw78","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw78-1-master.tif","","","309","","","text","","","","","","page 272","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw78"
"Picart (Bernard) Collection","ark:/21198/zz001hjw8s","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw8s-1-master.tif","","","310","","","text","","","","","","page 273","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw8s"
"Picart (Bernard) Collection","ark:/21198/zz001hjw99","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjw99-1-master.tif","","","311","","","text","","","","","","page 274","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjw99"
"Picart (Bernard) Collection","ark:/21198/zz001hjwbt","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwbt-1-master.tif","","","312","","","text","","","","","","page 275","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwbt"
"Picart (Bernard) Collection","ark:/21198/zz001hjwcb","ark:/21198/zz001hjhk4","2","Completed","ChildWork","picart/masters/21198-zz001hjwcb-1-master.tif","","","313","","","text","","","","","","page 276","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjwcb"
