"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001hjdzc","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjdzc-1-master.tif","","","536","","","text","","","","","","page 393","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjdzc",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf0c","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf0c-1-master.tif","","","537","","","text","","","","","","page 394","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf0c",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf1w","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf1w-1-master.tif","","","538","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf1w",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf2d","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf2d-1-master.tif","","","539","","","still image","","","","","","L'INITITIATION des JEUNES GENS reçeus au rang des HOMMES. Les FUNERAÏLLES des CAFRES et HOTTANTOTS.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf2d",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf3x","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf3x-1-master.tif","","","540","","","text","","","","","","page 395","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf3x",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf4f","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf4f-1-master.tif","","","541","","","text","","","","","","page 396","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf4f",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf5z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf5z-1-master.tif","","","542","","","text","","","","","","page 397","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf5z",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf6g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf6g-1-master.tif","","","543","","","text","","","","","","page 398","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf6g",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf70","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf70-1-master.tif","","","544","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf70",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf8h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf8h-1-master.tif","","","545","","","still image","","","","","","CEREMONIE qui s'observe à la NAISSANCE des ENFANS chez les CAFRES. 1. La PURIFICATION des ENFANS nouveaux nes. 2. L'EXPOSITION des ENFANS qui naissent avec quelques DÉFAUT. MARIAGE des CAFRES.","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf8h",""
"Picart (Bernard) Collection","ark:/21198/zz001hjf91","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjf91-1-master.tif","","","546","","","text","","","","","","page 399","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjf91",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfbj","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfbj-1-master.tif","","","547","","","text","","","","","","page 400","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfbj",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfc2","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfc2-1-master.tif","","","548","","","still image","","","","","","INSTRUM de MUSIQUE dont les CAFRES jouent. INSTRUM de MUSIQUE dont leurs FEMMES jouent.","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfc2",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfdk","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfdk-1-master.tif","","","549","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfdk",""
"Picart (Bernard) Collection","ark:/21198/zz001hjff3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjff3-1-master.tif","","","550","","","text","","","","","","page 401","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjff3",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfgm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfgm-1-master.tif","","","551","","","text","","","","","","page 402","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfgm",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfh4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfh4-1-master.tif","","","552","","","text","","","","","","page 403","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfh4",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfjn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfjn-1-master.tif","","","553","","","text","","","","","","page 404","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfjn",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfk5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfk5-1-master.tif","","","554","","","text","","","","","","page 405","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfk5",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfmp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfmp-1-master.tif","","","555","","","text","","","","","","page 406","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfmp",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfn6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfn6-1-master.tif","","","556","","","text","","","","","","page 407","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfn6",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfpq","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfpq-1-master.tif","","","557","","","text","","","","","","page 408","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfpq",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfq7","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfq7-1-master.tif","","","558","","","text","","","","","","page 409","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfq7",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfrr","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfrr-1-master.tif","","","559","","","text","","","","","","page 410","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfrr",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfs8","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfs8-1-master.tif","","","560","","","text","","","","","","page 411","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfs8",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfts","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfts-1-master.tif","","","561","","","text","","","","","","page 412","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfts",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfv9","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfv9-1-master.tif","","","562","","","text","","","","","","page 413","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfv9",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfwt","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfwt-1-master.tif","","","563","","","text","","","","","","page 414","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfwt",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfxb","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfxb-1-master.tif","","","564","","","text","","","","","","page 415","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfxb",""
"Picart (Bernard) Collection","ark:/21198/zz001hjfzv","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjfzv-1-master.tif","","","565","","","text","","","","","","page 416","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjfzv",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg0v","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg0v-1-master.tif","","","566","","","text","","","","","","page 417","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg0v",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg1c","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg1c-1-master.tif","","","567","","","text","","","","","","page 418","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg1c",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg2w","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg2w-1-master.tif","","","568","","","text","","","","","","page 419","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg2w",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg3d","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg3d-1-master.tif","","","569","","","text","","","","","","page 420","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg3d",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg4x","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg4x-1-master.tif","","","570","","","text","","","","","","page 421","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg4x",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg5f","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg5f-1-master.tif","","","571","","","text","","","","","","page 422","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg5f",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg6z","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg6z-1-master.tif","","","572","","","text","","","","","","page 423","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg6z",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg7g","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg7g-1-master.tif","","","573","","","text","","","","","","page 424","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg7g",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg80","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg80-1-master.tif","","","574","","","text","","","","","","lyst 425","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg80",""
"Picart (Bernard) Collection","ark:/21198/zz001hjg9h","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjg9h-1-master.tif","","","575","","","text","","","","","","lyst 426","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjg9h",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgb1","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgb1-1-master.tif","","","576","","","text","","","","","","index 01","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgb1",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgcj","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgcj-1-master.tif","","","577","","","text","","","","","","index 02","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgcj",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgd2","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgd2-1-master.tif","","","578","","","text","","","","","","index 03","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgd2",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgfk","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgfk-1-master.tif","","","579","","","text","","","","","","index 04","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgfk",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgg3","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgg3-1-master.tif","","","580","","","text","","","","","","index 05","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgg3",""
"Picart (Bernard) Collection","ark:/21198/zz001hjghm","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjghm-1-master.tif","","","581","","","text","","","","","","index 06","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjghm",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgj4","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgj4-1-master.tif","","","582","","","text","","","","","","index 07","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgj4",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgkn","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgkn-1-master.tif","","","583","","","text","","","","","","index 08","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgkn",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgm5","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgm5-1-master.tif","","","584","","","text","","","","","","index 09","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgm5",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgnp","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgnp-1-master.tif","","","585","","","text","","","","","","index 10","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgnp",""
"Picart (Bernard) Collection","ark:/21198/zz001hjgp6","ark:/21198/zz001hhsg0","2","Completed","Page","picart/masters/21198-zz001hjgp6-1-master.tif","","","586","","","text","","","","","","index 11","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hjgp6",""
