Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Language,Description.note,Date.normalized,Date.creation,Title,Alt ID.local,IIIF Manifest URL
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck1j,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck1j%2Frh81vn3k,still image,pd_usfed,,,,,Southern_Shanxi_DS1108-2135DF028_28_a,Southern_Shanxi_DS1108-2135DF028_28_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck1j/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck22,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck22%2Fjr742829,still image,pd_usfed,,,,,Southern_Shanxi_DS1110-2232DF099_99_a,Southern_Shanxi_DS1110-2232DF099_99_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck22/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck3k,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck3k%2Fwm744t4q,still image,pd_usfed,,,,,Southern_Shanxi_DS1111-1063AA024_24_a,Southern_Shanxi_DS1111-1063AA024_24_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck3k/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck43,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck43%2Fqn24wt64,still image,pd_usfed,,,,,Southern_Shanxi_DS1111-1063AF017_17_a,Southern_Shanxi_DS1111-1063AF017_17_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck43/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck5m,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck5m%2Fgq06t09f,still image,pd_usfed,,,,,Southern_Shanxi_DS1111-1063AF019_19_a,Southern_Shanxi_DS1111-1063AF019_19_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck5m/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck64,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck64%2Fwr00c911,still image,pd_usfed,,,,,Southern_Shanxi_DS1116-2248DF013_13_a,Southern_Shanxi_DS1116-2248DF013_13_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck64/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck7n,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck7n%2Fks65hb6p,still image,pd_usfed,,,,,Southern_Shanxi_DS1116-2248DF014_14_a,Southern_Shanxi_DS1116-2248DF014_14_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck7n/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gck85,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck85%2F5b93xc7s,still image,pd_usfed,,,,,Southern_Shanxi_DS1116-2248DF018_18_a,Southern_Shanxi_DS1116-2248DF018_18_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gck85/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckb6,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckb6%2F8w83ng7x,still image,pd_usfed,,,,,Suzhou_DS1105-2231DA085_85_a,Suzhou_DS1105-2231DA085_85_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckb6/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckcq,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckcq%2F1z72vh3m,still image,pd_usfed,,,,,Tai'an_Feicheng_Shandong_DS1115-2264DF037_37_a,Tai'an_Feicheng_Shandong_DS1115-2264DF037_37_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckcq/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckd7,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckd7%2F6c45m390,still image,pd_usfed,,,,,Xi'an_DS1052-2151DA058_58_a,Xi'an_DS1052-2151DA058_58_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckd7/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckfr,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckfr%2Fqn532r00,still image,pd_usfed,,,,,Xi'an_DS1102-1022DA194_194_a,Xi'an_DS1102-1022DA194_194_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckfr/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckg8,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckg8%2Fjq664p93,still image,pd_usfed,,,,,Xi'an_DS1102-1022DF186_186_a,Xi'an_DS1102-1022DF186_186_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckg8/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckhs,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckhs%2F3b47f09d,still image,pd_usfed,,,,,Xi'an_DS1102-2119DA074_74_a,Xi'an_DS1102-2119DA074_74_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckhs/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckj9,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckj9%2Fpg14b18k,still image,pd_usfed,,,,,Xi'an_DS1102-2119DF067_67_a,Xi'an_DS1102-2119DF067_67_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckj9/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckkt,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckkt%2Fq8771c78,still image,pd_usfed,,,,,Xi'an_DS1108-2119DA021_21_a,Xi'an_DS1108-2119DA021_21_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckkt/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckmb,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckmb%2Ffh96r088,still image,pd_usfed,,,,,Xi'an_DS1114-1022DA053_53_a,Xi'an_DS1114-1022DA053_53_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckmb/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcknv,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcknv%2Fzr524w9d,still image,pd_usfed,,,,,Xi'an_DS1114-1022DA056_56_a,Xi'an_DS1114-1022DA056_56_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcknv/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckpc,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2Fdp50wv3x,still image,pd_usfed,,,,,Xi'an_Weishui_Valley_DS1114-1022DA057_57_a,Xi'an_Weishui_Valley_DS1114-1022DA057_57_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckpc/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckqw,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckqw%2F7p95hp18,still image,pd_usfed,,,,,Xiaoshuangqiao_DS1111-1063AF023_23_a,Xiaoshuangqiao_DS1111-1063AF023_23_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckqw/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckrd,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckrd%2Fhp44kc14,still image,pd_usfed,,,,,Xue_QZD_Shandong_DS1115-2167DF045_45_a,Xue_QZD_Shandong_DS1115-2167DF045_45_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckrd/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcksx,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcksx%2Ffn779x4n,still image,pd_usfed,,,,,Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_a,Yanggu_Pingyin_Shandong_DS1115-2264DF036_36_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcksx/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcktf,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcktf%2F7104gr2w,still image,pd_usfed,,,,,Yantai_DS1103-2183DA022_22_a,Yantai_DS1103-2183DA022_22_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcktf/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckwg,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckwg%2F32752t78,still image,pd_usfed,,,,,Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_a,Yaoqiang_to_Linqu_Shandong_DS1117-2070DF019_19_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckwg/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gckzh,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckzh%2F8490mn8r,still image,pd_usfed,,,,,Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_a,Zhangqiu_Zibo_Fangzi_Gaomi_Shandong_DS1117-2070DA025_25_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gckzh/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcm0h,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm0h%2Fdj084n2t,still image,pd_usfed,,,,,Zouxian-Yishan_Shandong_DS1115-2167DF042_42_a,Zouxian-Yishan_Shandong_DS1115-2167DF042_42_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcm0h/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcm11,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm11%2F0r51388q,still image,pd_usfed,,,,,Chifeng_DS1112-1070DA115_115_a,Chifeng_DS1112-1070DA115_115_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcm11/manifest
UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s,ark:/21198/zz002gcm2j,ark:/21198/zz002gcbkf,10,Completed with minimal metadata,Work,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcm2j%2Fhq29b54x,still image,pd_usfed,,,,,Chifeng_DS1112-1070DA116_116_a,Chifeng_DS1112-1070DA116_116_a,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002gcm2j/manifest
