Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.typeOfResource,Name.subject,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.distributor,Name.producer,Author,Name.actor,Coverage.geographic,Name.director,Name.screenwriter,Subject,Name.costumeDesigner,Subject.descriptiveTopic,Name.singer,Rights.servicesContact,Name.photographer,Language,Name.repository,Name.lyricist,Name.composer,Name.architect,Name.filmEditor,Name.artist,Name.creator,Name.musicalDirector,Name.choreographer,Name.soundDesigner,Name.cinematographer,Name.musician,Description.note,Title,AltTitle.other,Alt ID.local,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Summary,Format.dimensions,Description.longitude,Description.latitude,Publisher.publisherName,Publisher.placeOfOrigin,AltTitle.descriptive,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwh9,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1601i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1601i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1601i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwh9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwh9/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwjt,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1602i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1602i - Sheila Mannors - deteriorated print,,uclamss_2213_1602i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwjt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwjt/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwkb,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1603i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1603i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1603i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwkb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwkb/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwmv,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1604i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1604i - Sheila Mannors - deteriorated print,,uclamss_2213_1604i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwmv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwmv/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwnc,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1605i.tif,,,,private,still image,"Sully, G. P. $q (Grenville P.), $d 1902-1968",Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,"G. P. Sully was the head of the Property Department at Columbia Pictures, 1438 N. Gower St.","Sheila Mannors, actress, posing as a skier, back of photo, 1934",,uclamss_2213_1605i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgtw1 (image on front of photo)",1934,1934,[Handwritten and crossed out:] Screen Book. 1 swg. 1 11 x 14 Sully. [Stamp:] AUG 18.,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwnc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwnc/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwpw,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1606i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1606i - Sheila Mannors - deteriorated print,,uclamss_2213_1606i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwpw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwpw/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwqd,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1607i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Sheila Mannors, actress, posing as a skier, back of photo, 1934",,uclamss_2213_1607i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgtw1 (image on front of photo)",1934,1934,"Handwritten:] Silver Screen. 1 swg Sully, 11 x 14. [Stamp:] AUG 18.|~|Text from negative enclosure: Sheila Mannors",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwqd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwqd/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwrx,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1608i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1608i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1608i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwrx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwrx/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwsf,ark:/21198/zz002jb7f9,2,Completed,Work,columbia/image/uclamss_2213_1609i.tif,,,,private,still image,"Sully, G. P. $q (Grenville P.), $d 1902-1968",Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,"Sheila Mannors, actress, posing as a fallen skier, back of photo, 1934",,uclamss_2213_1609i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.|~|ark:/21198/zz002jgtt0 (image on front of photo)",1934,1934,"[Handwritten and crossed out:] 1 11 x 14 Sully. Fawcetts. [Stamp"" AUG 18.|~|Text from negative enclosure: Sheila Mannors",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwsf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwsf/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwtz,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1610i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1610i - Sheila Mannors - deteriorated print,,uclamss_2213_1610i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwtz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwtz/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwvg,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1611i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1611i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1611i,Access to this collection is generously supported by Arcadia funds.,1 photographic page,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwvg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwvg/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgww0,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1612i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1612i - Sheila Mannors - deteriorated print,,uclamss_2213_1612i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgww0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgww0/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwxh,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1613i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1613i AUG 18 - Sheila Mannora - deteriorated print verso,,uclamss_2213_1613i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwxh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwxh/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgwz1,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1614i.tif,,,,private,still image,,Black-and-white photographs|~|film stills,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1614i - Sheila Mannors - deteriorated print,,uclamss_2213_1614i,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgwz1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgwz1/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx01,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1615i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1615i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1615i,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx01/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx1j,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1616i.tif,,,,private,still image,,Black-and-white photographs|~|film stills,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1616i - Sheila Mannors - deteriorated print,,uclamss_2213_1616i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx1j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx1j/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx22,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1617i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1617i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1617i,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx22/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx3k,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1618i.tif,,,,private,still image,,Black-and-white photographs|~|film stills,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1618i - Sheila Mannors - deteriorated print,,uclamss_2213_1618i,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx3k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx3k/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx43,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1619i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1619i  - Sheila Mannor - deteriorated print,,uclamss_2213_1619i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx43/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx5m,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1620i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1620i - Sheila Mannors - deteriorated print,,uclamss_2213_1620i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx5m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx5m/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx64,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1621i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1621i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1621i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx64,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx64/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx7n,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1622i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1622i - Sheila Mannors - deteriorated print,,uclamss_2213_1622i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx7n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx7n/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx85,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1623i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1623i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1623i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx85,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx85/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgx9p,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1624i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1624i - Sheila Mannors - deteriorated print,,uclamss_2213_1624i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgx9p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgx9p/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgxb6,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1625i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1626i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1625i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgxb6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgxb6/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgxcq,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1626i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1626i - Sheila Mannors - deteriorated print,,uclamss_2213_1626i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgxcq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgxcq/manifest
Columbia Pictures Stills and Key books,ark:/21198/zz002jgxd7,ark:/21198/zz002jb7f9,5,Imported,Work,columbia/image/uclamss_2213_1627i.tif,,,,private,still image,,Black-and-white photographs|~|film stills|~|Portrait photographs,copyrighted,unknown,,,,"Bromley, Sheila, $d 1911-2003",,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,,,,,,,,z - uclamss_2213_1627i - Sheila Mannors - deteriorated print verso,,uclamss_2213_1627i,Access to this collection is generously supported by Arcadia funds.,1 photographic print,,"Columbia Pictures Stills and Key books. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=7484647,https://oac.cdlib.org/findaid/ark:/13030/c8w381zm/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jgxd7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jgxd7/manifest
