"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.pageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz001dz9nd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9nd_1269872_master.tif","423","","","still image","","","","","","Giwon","r","","...GIWON. / Jebis the Neptune of the Japanese : JEBIS Neptune des JAPONOIS. / DAIKOKU the Pluto of JAPAN : DAIKOKU le Plutus de JAPONOIS. / TOSSITOKU the Deity which rules their FORTUNE : TOSSITOKU Divinite qui preside a la FORTUE (After the designings of Japan)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9nd",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9px","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9px_1269881_master.tif","424","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9px",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9qf","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9qf_1269887_master.tif","425","","","text","","","","","","page 313","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9qf",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9rz","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9rz_1269893_master.tif","426","","","text","","","","","","page 314","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9rz",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9sg","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9sg_1269896_master.tif","427","","","still image","","","","","","A Chaplet belonging to the Sect of Teodosiju.","r","","A Chaplet of the Sensjues. A Chaplet of the Sect of Gkosju.  A Chaplet call'd Fiakmanben. DARMA a Saint of Japan (DARMA saint du JAPON). TABLETTES for the DEAD ( TABLETTES pour les MORTS) BIOSJU or ( BIOSJU ou) (after the designings of the Japanese).","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9sg",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9t0","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9t0_1269899_master.tif","428","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9t0",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9vh","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9vh_1269902_master.tif","429","","","text","","","","","","page 315","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9vh",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9w1","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9w1_1269905_master.tif","430","","","text","","","","","","page 316","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9w1",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9xj","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9xj_1269908_master.tif","431","","","text","","","","","","page 317","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9xj",""
"Picart (Bernard) Collection","ark:/21198/zz001dz9z2","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dz9z2_1269913_master.tif","432","","","text","","","","","","page 318","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dz9z2",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb02","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb02_1269916_master.tif","433","","","text","","","","","","page 319","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb02",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb1k","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb1k_1269919_master.tif","434","","","text","","","","","","page 320","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb1k",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb23","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb23_1269922_master.tif","435","","","text","","","","","","page 321","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb23",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb3m","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb3m_1269925_master.tif","436","","","text","","","","","","page 322","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb3m",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb44","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb44_1269930_master.tif","437","","","text","","","","","","page 323","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb44",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb5n","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb5n_1269933_master.tif","438","","","text","","","","","","page 324","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb5n",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb65","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb65_1269936_master.tif","439","","","text","","","","","","page 325","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb65",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb7p","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb7p_1269939_master.tif","440","","","text","","","","","","page 326","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb7p",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb86","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb86_1269944_master.tif","441","","","text","","","","","","page 327","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb86",""
"Picart (Bernard) Collection","ark:/21198/zz001dzb9q","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzb9q_1269947_master.tif","442","","","text","","","","","","page 328","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzb9q",""
"Picart (Bernard) Collection","ark:/21198/zz001dzbb7","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzbb7_1269950_master.tif","443","","","text","","","","","","page 329","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzbb7",""
"Picart (Bernard) Collection","ark:/21198/zz001dzbcr","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzbcr_1269953_master.tif","444","","","text","","","","","","page 330","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzbcr",""
"Picart (Bernard) Collection","ark:/21198/zz001dzbd8","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzbd8_1269956_master.tif","445","","","text","","","","","","page 331","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzbd8",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmm7","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmm7_1269959_master.tif","446","","","text","","","","","","page 332","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmm7",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmnr","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmnr_1269962_master.tif","447","","","text","","","","","","page 333","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmnr",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmp8","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmp8_1269965_master.tif","448","","","text","","","","","","page 334","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmp8",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmqs","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmqs_1269968_master.tif","449","","","text","","","","","","page 335","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmqs",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmr9","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmr9_1270110_master.tif","450","","","text","","","","","","page 336","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmr9",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmst","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmst_1270104_master.tif","451","","","text","","","","","","page 337","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmst",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmtb","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmtb_1270113_master.tif","452","","","text","","","","","","page 338","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmtb",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmvv","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmvv_1270258_master.tif","453","","","text","","","","","","page 339","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmvv",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmwc","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmwc_1270261_master.tif","454","","","text","","","","","","page 340","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmwc",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn1x","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn1x_1270444_master.tif","455","","","text","","","","","","page 341","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn1x",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmxw","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmxw_1270280_master.tif","456","","","text","","","","","","page 342","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmxw",""
"Picart (Bernard) Collection","ark:/21198/zz001dzmzd","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzmzd_1270425_master.tif","457","","","text","","","","","","page 343","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzmzd",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn0d","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn0d_1270441_master.tif","458","","","text","","","","","","page 344","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn0d",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn2f","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn2f_1270447_master.tif","460","","","text","","","","","","page 345","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn2f",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn3z","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn3z_1270450_master.tif","461","","","text","","","","","","page 346","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn3z",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn4g","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn4g_1270459_master.tif","462","","","still image","","","","","","NUPTIAL CEREMONY of JAPAN. (folded)","r","","(CEREMONIE NUPTIALE du JAPON) FUNERAL CEREMONY of JAPAN (CEREMONIE FUNEBRE du JAPON)","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn4g",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn50","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn50_1270471_master.tif","463","","","still image","","","","","","NUPTIAL CEREMONY of JAPAN. (unfolded)","r","","(NUPTIALE du JAPON). /FUNERAL CEREMONY of JAPAN (CEREMONIE FUNEBRE du JAPON).","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn50",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn6h","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn6h_1270480_master.tif","464","","","text","","","","","","blank page","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn6h",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn71","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn71_1270483_master.tif","465","","","text","","","","","","blank page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn71",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn8j","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn8j_1270486_master.tif","466","","","still image","","","","","","The FESTIVAL of the SOULS - The Japanese in the evening march out of their cities to meet them and Offer them Victuals.","v","","(La FETe des AMES Vers la soir Japonnois bout les recevoir hors de la Ville et leurs presentent à Manger). Their Manner of CONDUCTING the SOULS back out of the CITY and taking their leave of them.  (Maniere dont ils reconduisent les AMES hors de la Ville, et prennent congé d'elles le troisieme soir).","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn8j",""
"Picart (Bernard) Collection","ark:/21198/zz001dzn92","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzn92_1270489_master.tif","467","","","text","","","","","","page 347","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzn92",""
"Picart (Bernard) Collection","ark:/21198/zz001dznbk","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dznbk_1270492_master.tif","468","","","text","","","","","","page 348","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dznbk",""
"Picart (Bernard) Collection","ark:/21198/zz001dznc3","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dznc3_1270495_master.tif","469","","","text","","","","","","page 349","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dznc3",""
"Picart (Bernard) Collection","ark:/21198/zz001dzndm","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzndm_1271358_master.tif","470","","","text","","","","","","page 350","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzndm",""
"Picart (Bernard) Collection","ark:/21198/zz001dznf4","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dznf4_1271361_master.tif","471","","","text","","","","","","page 351","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dznf4",""
"Picart (Bernard) Collection","ark:/21198/zz001dzngn","ark:/21198/zz0002hb4s","2","Completed","Page","picart/masters/21198-zz001dzngn_1271364_master.tif","472","","","text","","","","","","page 352","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dzngn",""
