Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Visibility,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Name.artist,Name.photographer,Relation.isPartOf,Title,Date,Format.dimensions,Format.medium,Description,Description.note,Description.abstract
Art Department Digital Image Collection,ark:/21198/zz0019r627,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r627%2Fdj94jx71,,,copyrighted,"Akerman, Chantal",,New Genres Collection,Toute une nuit (All night long),1982,,"35mm, color, 89 min.",,,
Art Department Digital Image Collection,ark:/21198/zz0019r63r,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r63r%2Fp338nv38,,,copyrighted,"Cardiff, Janet |~|Miller, George Bures ",,New Genres Collection,The Paradise Institute,2001,5.1 x 11 x 3 m,"mixed media installation, video projection with binaural audio, 13 min.",,,
Art Department Digital Image Collection,ark:/21198/zz0019r648,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r648%2F6g55tz8z,,,copyrighted,"Akerman, Chantal",,New Genres Collection,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,,"35mm, color, 200 min.",,,
Art Department Digital Image Collection,ark:/21198/zz0019r669,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r669%2Fpq23c15k,,,copyrighted,"Cardiff, Janet |~|Miller, George Bures ",,New Genres Collection,The Berlin Files,2003,,"mixed media installation, video projection with 12 channel, surround sound audio, 13-minute loop",,,
Art Department Digital Image Collection,ark:/21198/zz0019r68b,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r68b%2Fp799vg79,,,copyrighted,"Marker, Chris",,New Genres Collection,La Jetée,1962,,"35 mm black and white film, mono, 26 min. 37 sec.",,,
Art Department Digital Image Collection,ark:/21198/zz0019r69v,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r69v%2Fdd03r21n,,,copyrighted,"Cardiff, Janet |~|Miller, George Bures ",,New Genres Collection,Playhouse,1997,1.6 x 3 x 2.15 m approximately,"mixed media / audio installation, 5 min.",,,
Art Department Digital Image Collection,ark:/21198/zz0019r6bc,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019r6bc%2F0b50m78h,,,copyrighted,"Eliasson, Olafur",,New Genres Collection,Room for al colors,1999,,"lights, dimmer, control unit",,,
Art Department Digital Image Collection,ark:/21198/zz0019rf8q,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rf8q%2Fc995dt3k,,,copyrighted,"Eames, Charles and Ray",,New Genres Collection,Think,1964,,22-screen presentation projected,,,
Art Department Digital Image Collection,ark:/21198/zz0019rfbr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rfbr%2Fzp96kh3h,,,copyrighted,"Jonas, Joan",,New Genres Collection,Mirror Pieces,1969-70,,,"Installation: Galerie der Stadt Stuttgart, 2000",,
Art Department Digital Image Collection,ark:/21198/zz0019rfc8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rfc8%2Fbs06vr03,,,copyrighted,"Jonas, Joan",,New Genres Collection,"Jones Beach Piece, Jones Beach, New York",1970,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rff9,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rff9%2Fw115d12b,,,copyrighted,"Smith, Harry",,New Genres Collection,No. 12: Heaven and Earth Magic,1957-62,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rfgt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rfgt%2Fv228xm6n,,,copyrighted,"McCall, Anthony",,New Genres Collection,Line Describing a Cone,2002,,16mm film installation,,,
Art Department Digital Image Collection,ark:/21198/zz0019rfmw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rfmw%2F7v81922k,,,copyrighted,"Landow, George",,,Remedial Reading Comprehension,1971,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rgd8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rgd8%2Fs934sn8h,,,copyrighted,"Jonas, Joan",,New Genres Collection,"Mirror Piece I, Loeb Student Center, New York University",1969,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rgfs,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rgfs%2Frt61r099,,,copyrighted,"Snow, Michael",,New Genres Collection,Wavelength,1967,,"16mm colour film, sound, 45 min.",,,
Art Department Digital Image Collection,ark:/21198/zz0019rgkv,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rgkv%2Fm473d83w,,,copyrighted,"Jonas, Joan",,New Genres Collection,"Mirror Pice II, Emanu-Ei YMHA, New York",1970,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rm7m,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rm7m%2Fnr57v23d,,,copyrighted,"Jonas, Joan",,New Genres Collection,Revolted by the Tought of Known Places...Sweeney Astray,1992,,,"Kunst-Werke, Berlin, 1992",,
Art Department Digital Image Collection,ark:/21198/zz0019rmb5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rmb5%2Ft291w60j,,,copyrighted,"Prince, Richard",,New Genres Collection,Untitled (labels),1977,"20 x 24""","Four Ektacolor photographs, edition of 10",,,
Art Department Digital Image Collection,ark:/21198/zz0019rmhr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rmhr%2F9w54ds4s,,,copyrighted,"Prince, Richard",,New Genres Collection,Untitled (mixed couples),1977-78,"20 x 24""","Three Ektacolor photographs, edition of 10",,,
Art Department Digital Image Collection,ark:/21198/zz0019rmj8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rmj8%2Fp570243g,,,copyrighted,"Jonas, Joan",,,The Juniper Tree,1976,,,"Joan Jonas's Loft, New York, 1978",,
Art Department Digital Image Collection,ark:/21198/zz0019rmnt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rmnt%2Fsf71v70b,,,copyrighted,"Jonas, Joan",,New Genres Collection,Volcano Saga,1985,,,"Installation: Galerie der Stadt Stuttgart, 2000",,
Art Department Digital Image Collection,ark:/21198/zz0019rmxz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rmxz%2F9761cz68,,,copyrighted,"Jonas, Joan",,New Genres Collection,Mirage,1976,,,"Anthology Film Archives, New York",,
Art Department Digital Image Collection,ark:/21198/zz0019rn31,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rn31%2Frh833p7d,,,copyrighted,"Jonas, Joan",,New Genres Collection,Mirage,1976,,,"Institute of Contemporary Art, Philadelphia",,
Art Department Digital Image Collection,ark:/21198/zz0019rn4j,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rn4j%2Fwp71xn49,,,copyrighted,"Jonas, Joan",,New Genres Collection,"Delay, Delay (1972) New York City",1972,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019rn52,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rn52%2Fmk57ch19,,,copyrighted,"Jonas, Joan",,New Genres Collection,Woman in the Well,1996/2000,,,"Videostill, Kamera",,
Art Department Digital Image Collection,ark:/21198/zz0019rn94,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rn94%2Fj466b89r,,,copyrighted,"Jonas, Joan",,New Genres Collection,Variations on a Scene,1990,,,"Performer: Joan Jonas, Seth King, Alvin Curran, Kiki Smith, Jane Smith, Jill Wolley and Jorge Zontal",,
Art Department Digital Image Collection,ark:/21198/zz0019rndp,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rndp%2Frk75nk4j,,,copyrighted,"Jonas, Joan",,New Genres Collection,In the Shadow a Shadow: My New Theater III,1999,,,"Videostill, Kamera",,
Art Department Digital Image Collection,ark:/21198/zz0019rngq,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rngq%2Fvp761s82,,,copyrighted,"Jonas, Joan",,New Genres Collection,Organic Honey's Visual Telepathy / Organic Honey's Vertical Roll,1972,,,"Installation: Galerie der Stadt Stuttgart, 2000",,
Art Department Digital Image Collection,ark:/21198/zz0019rnh7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnh7%2Fv2122r9j,,,copyrighted,"Jonas, Joan",,New Genres Collection,Volcano Saga,1985,,,"Performing Garage, New York, 1987",,
Art Department Digital Image Collection,ark:/21198/zz0019rnms,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnms%2Fz852b576,,,copyrighted,"Prince, Richard",,New Genres Collection,Untitled (living rooms),1977,,"Four Ektacolor photographs, edition of 10",,,
Art Department Digital Image Collection,ark:/21198/zz0019rnn9,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnn9%2F3126kp7b,,,copyrighted,"Jonas, Joan",,New Genres Collection,Organic Honey's Vertical Roll,1972,,,"Leo Castelli Gallery, New York",,
Art Department Digital Image Collection,ark:/21198/zz0019rnpt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnpt%2F7h52003v,,,copyrighted,"Jonas, Joan",,New Genres Collection,Revolted by the Tought of Known Places...Sweeney Astray,1992,,,"Installation: Galerie der Stadt Stuttgart, 2000",,
Art Department Digital Image Collection,ark:/21198/zz0019rnsc,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnsc%2Fsj33507v,,,copyrighted,"Jonas, Joan",,New Genres Collection,Revolted by the Tought of Known Places...Sweeney Astray,1992,,,"Westergasfabriek, Amsterdam, 1994",,
Art Department Digital Image Collection,ark:/21198/zz0019rnvd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnvd%2Fm8259d3x,,,copyrighted,"Jonas, Joan",,New Genres Collection,The Juniper Tree,1976,,performance,"Whitechapel Art Gallery, London, 1979",,
Art Department Digital Image Collection,ark:/21198/zz0019rnwx,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019rnwx%2Fm323f337,,,copyrighted,"Prince, Richard",,New Genres Collection,Untitled (pens),1979,,"Four Ektacolor photographs, edition of 10",,,
Art Department Digital Image Collection,ark:/21198/zz0019sh84,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019sh84%2F5867020m,,,copyrighted,"Dijkstra, Rineke",,New Genres Collection,"The Buzzclub, Liverpool, England / Mysteryworld, Zaandam, Netherlands",1996-97,,"Double projection, 35mm film with sound transferred to DVD, 26:40 min",,,
Art Department Digital Image Collection,ark:/21198/zz0019shwf,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019shwf%2F2q574s01,,,copyrighted,"Tykkä, Salla",,New Genres Collection,Thriller,2001,,"35mm film on video, 7:30 min",,,
Art Department Digital Image Collection,ark:/21198/zz0019t2v3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t2v3%2Fc898fk45,,,copyrighted,"Smith, Tony",,Sculpture Collection,Moondog,1964,"17' x 13'7"" x 15'8""",,,,
Art Department Digital Image Collection,ark:/21198/zz0019t2wm,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t2wm%2Fmd708q9w,,,copyrighted,"Gordon, Douglas",,New Genres Collection,Between Darkness and Light (After William Blake),1997,,video installation,,,
Art Department Digital Image Collection,ark:/21198/zz0019t2zn,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t2zn%2Fxq48d972,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,One Year Performance by Sam Hsieh 1978-1979,1978-79,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t336,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t336%2Fpc96km0d,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,"One Year Performance by Sam Hsieh 26 Sept 1981- 26 Sept 1982, Fall",1981-82,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t36r,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t36r%2Fx861tc63,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,"One Year Performance by Sam Hsieh 26 Sept 1981- 26 Sept 1982, Spring",1981-82,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t399,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t399%2Fnq61c320,,,copyrighted,"Tykkä, Salla",,New Genres Collection,Lasso,2000,,"35mm film on video, 3:48 min",,,
Art Department Digital Image Collection,ark:/21198/zz0019t3cb,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3cb%2F28557167,,,copyrighted,"Hsieh, Tehching|~|Montano, Linda",,New Genres Collection,Art / Life One Year Performance 1983- 1984,1983-84,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3dv,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3dv%2F9q023b21,,,copyrighted,"Gordon, Douglas",,New Genres Collection,Three Inches (Black),1997,,Eleven color photographs,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3gw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3gw%2Fj9187t2p,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,"One Year Performance by Sam Hsieh 26 Sept 1981- 26 Sept 1982, Summer",1981-82,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3hd,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3hd%2Fkp90539k,,,copyrighted,"Smith, Tony",,Sculpture Collection,Bat Cave,1969,,cardboard,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3mz,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3mz%2Fn855z59s,,,copyrighted,"Gordon, Douglas",,New Genres Collection,24 Hour Psycho,1993,,video installation,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3r1,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3r1%2Fzm044z04,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,"One Year Performance by Sam Hsieh 26 Sept 1981- 26 Sept 1982, Winter",1981-82,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t3vk,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t3vk%2Fwp55qs15,,,copyrighted,"Hsieh, Tehching",,New Genres Collection,One Year Performance by Sam Hsieh 1980-1981,1980-81,,,,,
Art Department Digital Image Collection,ark:/21198/zz0019t446,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019t446%2Fgk02rq71,,,copyrighted,"Gordon, Douglas",,New Genres Collection,Confessions of a Justified Sinner,1995-96,,video installation,,,
Art Department Digital Image Collection,ark:/21198/zz0019tqs7,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tqs7%2F8p72x95b,,,copyrighted,"Steinkamp, Jennifer",,Sculpture Collection,Swell,1995,26 x 12',,,,
Art Department Digital Image Collection,ark:/21198/zz0019tr2v,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019tr2v%2Ft101tb75,,,copyrighted,"Stella, Frank",,Sculpture Collection,Severinda,1995,299.7 x 840.7 x 388.6 cm,,,,
Art Department Digital Image Collection,ark:/21198/zz0019trb0,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019trb0%2Fzh180544,,,copyrighted,"Solano, Susana",,Sculpture Collection,Eixut,1988,136 x 352 x 202cm,,,,
Art Department Digital Image Collection,ark:/21198/zz0019trvr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019trvr%2F5q89x55g,,,copyrighted,"Stella, Frank",,Sculpture Collection,Jasper's Dilema,1962-63,"6'5"" x 12'10""",Alkyd on canvas,,,
Art Department Digital Image Collection,ark:/21198/zz0019ts5w,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019ts5w%2Fmb17mf62,,,copyrighted,"Thek, Paul",,Sculpture Collection,Jack's procession: What's Going on Here?,1978-79,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bghrr,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bghrr%2Fdm58hw1d,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,Making a Clean Edge,1989,20 x 14',"sheetrock, garbage in bags, oranges, lights",,,
Art Department Digital Image Collection,ark:/21198/zz001bghs8,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bghs8%2Fkc544z94,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,Wall Sandwich,1985,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bghwt,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bghwt%2Fr0933m20,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,"Drawings for "" Your Skin """,1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgj3d,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgj3d%2Fcj32nt9z,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,Sweet Fot Thee Oranges,1995,21 x 4.9m,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgj4x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgj4x%2F8p66852k,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,"The Lion, the Witch and the Wardrobe",1985,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgj7g,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgj7g%2F6d75sd2g,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,SplCEBOXed Project(ion),1992,264 x 168 x 144cm,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgjd2,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgjd2%2Fpr33kt5q,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,"Studio Installation, Yale University",1985,8' high,"paper, concrete, bamboo & lath",,,
Art Department Digital Image Collection,ark:/21198/zz001bgjj4,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgjj4%2Fvp01zv69,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,Where it Happened,1990,,"carpet, blankets, asphalt, cement and paper",,,
Art Department Digital Image Collection,ark:/21198/zz001bgjm5,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgjm5%2Fwz594h11,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,"Untitled Seepage, "" Sandwashed Sundried...""",1991,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgjqq,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgjqq%2F4200t04m,,,copyrighted,"Thek, Paul",,Sculpture Collection,Missiles and Bunnies,1984,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bgjw9,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgjw9%2Fp288bh42,,,copyrighted,"Stockholder, Jessica",,Sculpture Collection,For Mary Heilman,1990,,"sheetrock, bed sheets, toilet paper, mirror",,,
Art Department Digital Image Collection,ark:/21198/zz001bm0b3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm0b3%2Fss912k4v,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Untitled (St. James),1998,,,detail,,
Art Department Digital Image Collection,ark:/21198/zz001bm0tb,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm0tb%2Fzm56r344,,,copyrighted,"Therrien, Robert",,Sculpture Collection,Under the Table,1994,"117 x 2216 x 312""",,,,
Art Department Digital Image Collection,ark:/21198/zz001bm0xw,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm0xw%2F7142km27,,,copyrighted,"Tinguely, Jean",,Sculpture Collection,Klamauk,1979,330 x 700 x 300,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm11x,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm11x%2Fb609m475,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Things Fall Apart,2001,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm16h,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm16h%2Fbj710r97,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Second Means of Egress,,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm171,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm171%2F6x14n940,,,copyrighted,"Thek, Paul",,Sculpture Collection,Meat Sculptures with Butterflies,1966,20.25 x 14.5 x 12.5,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm1c3,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm1c3%2Fq649hk2g,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Everything That Rises Must Converge,,,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm1mq,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm1mq%2Fp943957g,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Powers of Ten (large),2001,132 x 192 x 156,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm1rs,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm1rs%2Fvj09zt9j,,,copyrighted,"Sze, Sarah",,Sculpture Collection,Powers of Ten (medium),2001,98 x 148 x 65,,,,
Art Department Digital Image Collection,ark:/21198/zz001bm1vb,ark:/21198/zz0002wfnx,2,Completed,Work,,,individuals,private,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm1vb%2Fdc28dp50,,,copyrighted,"Tiravinija, Rirkrit ",,Sculpture Collection,Viennesse story,1992,,,,,
