Item Created Date,Last Edit Date,Item Ark,Title,Modified By,Created By,Project Title
2012-07-05 19:15:09,2019-11-18 12:48:08,21198/zz002cpdzw,"Dr. Augustus Thomas, 1927",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:53,2019-11-18 08:54:41,21198/zz002cpmmm,zz - uclamss_1429_3922i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:48,2019-11-18 08:54:25,21198/zz002cpmjk,zz - uclamss_1429_3920i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:42,2019-11-18 08:54:10,21198/zz002cpmgj,zz - uclamss_1429_3918i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:36,2019-11-18 08:53:55,21198/zz002cpmdh,zz - uclamss_1429_3916i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:47:54,2019-11-18 08:53:40,21198/zz002cpjdj,zz - uclamss_1429_3858i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:20,2019-11-18 08:53:27,21198/zz002cpmbg,zz - uclamss_1429_3914i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 16:02:53,2019-11-18 08:51:35,21198/zz002cn1vk,zz - uclamss_1429_3167i   -   cited in record uclamss_1429_3166,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 18:58:18,2019-11-18 08:51:01,21198/zz002cpc61,zz - uclamss_1429_3707i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 18:58:14,2019-11-18 08:50:51,21198/zz002cpc5h,zz - uclamss_1429_3706i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 18:58:11,2019-11-18 08:50:41,21198/zz002cpc40,zz - uclamss_1429_3705i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 18:53:09,2019-11-18 08:50:28,21198/zz002cpbjq,zz - uclamss_1429_3688i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:06:13,2019-11-18 08:50:05,21198/zz002cpm8f,zz - uclamss_1429_3912i,Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:13:32,2019-11-17 01:54:16,21198/zz002dgn95,"Reverend Zacheus J. Maher speaking in front of flag, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:00:17,2019-11-17 01:51:35,21198/zz002dfjfb,"Colonel Frank Knox on the phone, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:00:15,2019-11-17 01:51:09,21198/zz002dfjc9,"Colonel Frank Knox at podium, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-12 19:00:14,2019-11-17 01:50:43,21198/zz002dfjbs,"Colonel Frank Knox at G.O.P. dinner, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:11,2019-11-17 01:48:03,21198/zz002hnc9s,"Valerie Lyon bastes a turkey while children watch, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:20,2019-11-17 01:47:22,21198/zz002dbs4q,"Unknown woman and child visit the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:00,2019-11-17 01:46:30,21198/zz002dbr9t,"Spectators crowd a wharf and wave towards camera, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:17,2019-11-17 01:45:40,21198/zz002hnchw,"Santa Claus greets children as they line up for the Christmas party hosted by Bozzani Motor Company, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:50:25,2019-11-17 01:45:07,21198/zz002hn9jf,"Santa Claus (Edward Shaffer) hands out Christmas presents to children at the Wilshire Council P.T.A.'s Christmas party, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:50:26,2019-11-17 01:44:26,21198/zz002hn9kz,"Santa Claus (Edward Shaffer) givess out Christmas presents to children at the Wilshire Council P.T.A.'s Christmas party, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:00,2019-11-17 01:43:38,21198/zz002dbrbb,"Richard E. Byrd's ship, C. A. Larsen, pulls away from the dock, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:11,2019-11-17 01:42:21,21198/zz002dbrrj,"Richard E. Byrd telephones his mother while aboard the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:07,2019-11-17 01:41:25,21198/zz002dbrkz,"Richard E. Byrd poses with his crew on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:59,2019-11-17 01:40:32,21198/zz002hnhkv,"Press corps documents President Franklin Roosevelt's address at Balboa Stadium, San Diego, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:54,2019-11-17 01:39:53,21198/zz002hnhcr,"President Franklin Roosevelt speaks to a crowd from the back of a car, [Los Angeles], 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:07,2019-11-17 01:36:23,21198/zz002dbrmg,"Port Pilot Fred Warner, Richard J. Brophy and Captain Oscar Nilsen pose on the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:03,2019-11-17 01:35:18,21198/zz002dbrfw,"Mrs. Byrd and an unknown crew member stand on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:57,2019-11-17 01:34:26,21198/zz002dbr68,"Members of the press surround Commander Richard E. Byrd as he waves goodbye, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:50,2019-11-17 01:31:53,21198/zz002dbqw4,"Marie Byrd walks through the railroad yard, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:12,2019-11-17 01:31:16,21198/zz002hncb9,"Lorraine Lyon, Volunteers Orphanage employee, dresses a fruit basket, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:13,2019-11-17 01:30:31,21198/zz002hncct,"Lieutenant Virginia White poses with several children at a Salvation Army Christmas party, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:08,2019-11-17 01:29:44,21198/zz002hnfhv,"Lawson Little tees off at Hole 2 at Oakmont Country Club during a golf tournament, Glendale, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:22,2019-11-17 01:29:04,21198/zz002dbs78,"Workers load a cow onto the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:41,2019-11-17 01:27:54,21198/zz002hngvh,"Judge Fred McCauley, Corona, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:48:13,2019-11-17 01:27:14,21198/zz002hn4dz,"James I. Tucker instructs a Sheriff's Training class, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:48:13,2019-11-17 01:26:37,21198/zz002hn4fg,"James I. Tucker demonstrates diagram drawing to Sheriff's trainees, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:19,2019-11-17 01:22:47,21198/zz002dbs36,"Hollywood Aero Club flag and others wave over the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:48:05,2019-11-17 01:21:41,21198/zz002hn439,"Henry Simon Baer receives a Freemason's gold service button from Truman Van Dyke, Los Angeles, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:08,2019-11-17 01:21:02,21198/zz002dbrn0,"Harold June, Alton Parker and Bernt Balchen stand on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:57,2019-11-17 01:20:03,21198/zz002hnhg9,"Governor Frank Merriam introduces President Franklin Roosevelt at Balboa Stadium, San Diego, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:50:12,2019-11-17 01:19:26,21198/zz002hn926,"Friday Morning Club members pose while cooking for a Christmas luncheon, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:56,2019-11-17 01:18:17,21198/zz002dbr47,"Workers load sheep into a cargo hold on the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:50:13,2019-11-17 01:17:04,21198/zz002hn93q,"Friday Morning Club members and children gather around a table of toys, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:55:15,2019-11-17 01:16:21,21198/zz002hnpzz,"Ernie Nevers poses with Betty Bailey and the Southern Methodist University Mustang Band, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:05,2019-11-17 01:15:27,21198/zz002dbrhx,"E. J. Demas, Kennard Bubier and Jeremiah de Cecca pose on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:52:46,2019-11-17 01:14:25,21198/zz002hnh23,"Dickey Dell Doheny sits in a reserved box at Santa Anita Park on opening day, Arcadia, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:56,2019-11-17 01:13:37,21198/zz002dbr5r,"Crowds gather on the wharf to watch the Byrd's South Pole expedition depart, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:59,2019-11-17 01:12:25,21198/zz002dbr89,"Crowd gathers on the wharf alongside Richard E. Byrd's ship, C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:53:01,2019-11-17 01:03:26,21198/zz002hnhnw,"Crowd fills Balboa Stadium and welcomes President Franklin Roosevelt, San Diego, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:12,2019-11-17 01:02:24,21198/zz002dbrs2,"Crew members Bernt Balchen and Martin Ronne stand on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:48:14,2019-11-17 01:01:30,21198/zz002hn4g0,"Confession of Frank Edwards addressed to the Hon. Ruben Schmidt, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:16,2019-11-17 01:00:17,21198/zz002dbrzn,"Commander Richard E. Byrd's South Pole expedition ship, C. A. Larsen, sails through the harbor, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:18,2019-11-17 00:59:19,21198/zz002dbs2p,"Commander Richard E. Byrd's planes stored under canvas amidships on the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:06,2019-11-17 00:58:30,21198/zz002dbrjf,"Workers load sheep on the the C. A. Larsen while news reporters film, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:21,2019-11-17 00:57:26,21198/zz002dbs6r,"Commander Richard E. Byrd waves goodbye as the C. A. Larson departs, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:58,2019-11-17 00:56:28,21198/zz002dbr7s,"Commander Richard E. Byrd is greeted by a large crowd as he arrives at the wharf, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:17,2019-11-17 00:55:34,21198/zz002dbs15,"Commander Richard E. Byrd boards the C. A. Larsen from a speed boat, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:10,2019-11-17 00:54:26,21198/zz002dbrq1,"Commander Richard E. Byrd and his dog, Igloo, stand on the deck of the C. A. Larsen with a group of young men, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:49,2019-11-17 00:53:10,21198/zz002dbqvm,"Commander Richard Byrd, Mrs. Marie A. Byrd and their traveling companions walk through the railroad yard, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:01,2019-11-17 00:52:19,21198/zz002dbrcv,"Commander Richard Byrd walks through a crowd while aboard the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:48,2019-11-17 00:51:23,21198/zz002dbqsk,"Commander Richard Byrd shakes hands with George O. Noville while disembarking from a train, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:09,2019-11-17 00:50:28,21198/zz002dbrph,"Commander Richard Byrd receives a gift from a fellow military officer, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:13,2019-11-17 00:49:40,21198/zz002dbrv3,"Commander Richard Byrd greets a young man before boarding the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:12,2019-11-17 00:48:47,21198/zz002dbrtk,"Commander Richard Byrd chats with a couple of men before boarding the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:48,2019-11-17 00:47:42,21198/zz002dbqt3,"Commander Richard Byrd and his party walk through the railroad yard, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:58:51,2019-11-17 00:46:55,21198/zz002dbqxn,"Commander Richard Byrd and his expedition members stand at the back of a train car, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:21,2019-11-17 00:45:13,21198/zz002hncnz,"Children receive gifts at the Shriners' Christmas party, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:51:18,2019-11-17 00:44:23,21198/zz002hncjd,"Children crowd outside the Bozzani Motor Company during its annual Christmas party, Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:20,2019-11-17 00:43:23,21198/zz002dbs57,"Byrd Expedition sailmaker, Martin Ronne, points to a knot, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:14,2019-11-17 00:43:06,21198/zz002dbrwm,"Benjamin Roth and Bernt Balchen pose on the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:15,2019-11-17 00:42:23,21198/zz002dbrx4,"C. A. Larsen arrives in the Port of Los Angeles, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:02,2019-11-17 00:40:17,21198/zz002dbrdc,"Byrd Antarctic Expedition crew members pose with oranges, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:04,2019-11-17 00:39:29,21198/zz002dbrgd,"Bernt Balchen, Richard J. Brophy and Harold June stand on the deck of the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 19:59:16,2019-11-17 00:37:47,21198/zz002dbs0n,"Airplane wing sits in a crate aboard the C. A. Larsen, Los Angeles, 1928",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:43,2019-11-15 18:14:46,21198/zz002dcpkf,"Old diggings at the Neil claim in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:11,2019-11-15 18:12:44,21198/zz002dcp4q,"Water release from the Santa Anita Dam, Sierra Madre, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:38,2019-11-15 18:12:03,21198/zz002dcpcb,"Workers inspect Prospect Hole No. 9 in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:10,2019-11-15 18:11:45,21198/zz002dcp2p,"Water release from the Santa Anita Dam, Sierra Madre, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:53,2019-11-15 18:09:59,21198/zz002dcncv,"Vice-President Charles Curtis at the Tenth Olympiad banquet at the Biltmore, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:54,2019-11-15 18:09:41,21198/zz002dcndc,"Vice-President Charles Curtis at the Tenth Olympiad banquet at the Biltmore, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:52,2019-11-15 18:09:02,21198/zz002dcn9t,"Vice-President Charles Curtis at a banquet on board a military ship, Los Angeles (?), 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:52,2019-11-15 18:08:44,21198/zz002dcnbb,"Vice-President Charles Curtis at a banquet on board a military ship, Los Angeles (?), 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:51,2019-11-15 18:08:24,21198/zz002dcn89,"Vice-President Charles Curtis at a banquet on board a military ship, Los Angeles (?), 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:55,2019-11-15 18:08:03,21198/zz002dcnfw,"Vice-President Charles Curtis and his sister Dolly Gann at a reception, Los Angeles 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:17:06,2019-11-15 18:07:19,21198/zz002dcwh9,"Tom Denny, football player, circa 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:17:07,2019-11-15 18:06:45,21198/zz002dcwjt,"Tom Denny on a football field, circa 1925",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:11,2019-11-15 18:05:39,21198/zz002dcp36,"Santa Anita Dam, Sierra Madre, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:07:34,2019-11-15 18:03:43,21198/zz002dc95x,"Sanborn Young, W. G. Walker, Lawrence Detrick and Reverend Dr. James S. West, Los Angeles, 1934",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:46,2019-11-15 18:03:21,21198/zz002dcpqh,"San Gabriel Dam under construction, Azusa, 1932-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:36,2019-11-15 18:02:43,21198/zz002dcp99,"San Gabriel Canyon, below the dam, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:47,2019-11-15 18:02:14,21198/zz002dcpr1,"San Gabriel Canyon with the San Gabriel Dam under construction, 1932-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:51,2019-11-15 18:00:25,21198/zz002dcpxm,"Road in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:13:56,2019-11-15 17:59:55,21198/zz002dcngd,"Reception audience for Vice-President Charles Curtis and his sister Dolly Gann, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:07:40,2019-11-15 17:59:18,21198/zz002dc9dj,"Paul de Bruyn and Juan Carlos Zabala, Olympic track athletes, shake hands, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:52,2019-11-15 17:52:55,21198/zz002dcpz4,"Officials associated with the construction of the San Gabriel Dam in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:44,2019-11-15 17:52:11,21198/zz002dcpng,"Neil cabin in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:41,2019-11-15 17:51:53,21198/zz002dcphd,"Neil cabin in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:03,2019-11-15 17:51:35,21198/zz002dcns2,"Mr. and Mrs. Charles Curtis, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:07:42,2019-11-15 17:48:56,21198/zz002dc9gk,"Juan Carlos Zabala, winner of the marathon at the Olympics, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:07:41,2019-11-15 17:48:34,21198/zz002dc9f2,"Juan Carlos Zabala holds an entry blank for the Los Angeles Times Marathon, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:16:47,2019-11-15 17:48:12,21198/zz002dcvpd,"Josephus Daniels, Editor, 1922-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:16:46,2019-11-15 17:47:44,21198/zz002dcvnw,"Joseph Daniels and Norman Mack, newspaper editors and publishers, 1920s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 20:24:15,2019-11-15 17:47:24,21198/zz002cppk2,"Joe Turnesa on a golf course, 1924-2933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:16:54,2019-11-15 17:46:58,21198/zz002dcw0j,"Harold Davis, district attorney, Los Angeles, 1924-1929",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:52,2019-11-15 17:46:25,21198/zz002dcq04,"Ground breaking ceremony for the construction of the San Gabriel Dam, Azusa, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:54,2019-11-15 17:46:03,21198/zz002dcq25,"Ground breaking ceremony for the construction of the San Gabriel Dam, Azusa, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:16:14,2019-11-15 17:45:25,21198/zz002cpf2x,"Fay Thomas, baseball player, 1927-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:50,2019-11-15 17:44:26,21198/zz002dcpw3,"Dynamite blast in San Gabriel Canyon during construction of the San Gabriel Dam, Azusa, 1929-1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:55,2019-11-15 17:44:04,21198/zz002dcq3p,"Drills at the construction site of the San Gabriel Dam, Azusa, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:35:04,2019-11-15 17:43:43,21198/zz002cph2w,"Dr. J. M. Toner, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:39:23,2019-11-15 17:43:03,21198/zz002cphg3,"Dr. Arthur Torrance, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:38:31,2019-11-15 17:42:40,21198/zz002cphd2,"Dr. Arthur Torrance, explorer, on board a ship,  Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 19:39:04,2019-11-15 17:42:15,21198/zz002cphfk,"Dr. Arthur Torrance, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:48,2019-11-15 17:41:54,21198/zz002dcpt2,"Construction at the San Gabriel Dam site, Azusa, 1932-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:48,2019-11-15 17:41:06,21198/zz002dcpsj,"Construction at the San Gabriel Dam site, Azusa, 1932-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:56,2019-11-15 17:40:28,21198/zz002dcq5q,"Construction at the San Gabriel Dam site, Azusa, 1932-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:57:47,2019-11-15 17:37:35,21198/zz002j8dnx,"Charles Fletcher Lummis, 1920s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:07:38,2019-11-15 17:36:24,21198/zz002dc9bh,"Albert Zink, convicted forger, Los Angeles, 1923",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:34,2019-11-15 17:35:28,21198/zz002dcp78,"""Sunny Side Mine"" in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:14:12,2019-11-15 17:35:09,21198/zz002dcp57,"""Neil claim"" in San Gabriel Canyon, Azusa, 1925-1939",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-07-05 23:21:36,2019-11-15 17:34:10,21198/zz002cqb81,"Police Commissioner John B. Winston, Jr., Los Angeles, 1935",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-08-10 10:47:08,2019-11-15 17:33:42,21198/zz002cx615,"James L. O'Keefe, defendant in murder trial, Los Angeles, 1932",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:46,2019-11-15 17:33:00,21198/zz002hnwn6,"Visitors of Misson San Juan Capistrano admiring the ruins of a wall, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:48,2019-11-15 17:32:37,21198/zz002hnwrr,"Visitors of Mission San Juan Capistrano sitting at a fountain, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:47,2019-11-15 17:32:12,21198/zz002hnwpq,"Ruins of a wall at Mission San Juan Capistrano, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:49,2019-11-15 17:31:40,21198/zz002hnws8,"Grounds and arches of Mission San Juan Capistrano, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:45,2019-11-15 17:31:11,21198/zz002hnwmp,"Corridor and arches of Mission San Juan Capistrano, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-03-13 15:57:48,2019-11-15 17:30:44,21198/zz002hnwq7,"Corridor and arches of Mission San Juan Capistrano, San Juan Capistrano, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2012-10-09 20:00:55,2019-11-15 17:29:36,21198/zz002dbws0,"Wedding photograph of Louis Calhern and Natalie Schafer, Glendale, 1933",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:52:59,2019-11-15 17:27:35,21198/zz002j829x,"Newspaper representative Grover V. Rothenburg and wife, Frances L. Rothenburg on their honeymoon, 1936",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
2014-10-06 11:49:48,2019-11-15 17:26:26,21198/zz002j7tq9,"Marjorie Stevens pins a badge on Grace Mortensen, Los Angeles, 1930s",Martha Steele,Batch Ingest,Los Angeles Times Photographic Archive
