"Item Created Date","Last Edit Date","Item Ark","Title","Modified By","Created By","Project Title"
"2014-09-12 18:25:06","2019-10-15 11:31:07","21198/zz002j530d","uclamss_1998_c182_003","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:08","2019-10-15 11:30:35","21198/zz002j532f","uclamss_1998_c182_005","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:03","2019-10-15 11:21:40","21198/zz002j52wc","View of the Big Bear Lake area from Al Siemsen's cabin, Big Bear Lake, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:02","2019-10-15 11:05:21","21198/zz002j52vv","Executed claim jumper doll hangs from a tree during the Fawnskin celebration, Big Bear Lake vicinity, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:02","2019-10-15 10:15:44","21198/zz002j52tb","Forrest Whitaker and Larry Wolfe remove an old pump while Agnes Whitaker watches, Big Bear Lake, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:01","2019-10-15 09:37:54","21198/zz002j52st","Whitakers' cabin, Big Bear Lake, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:57","2019-10-15 08:58:27","21198/zz002j52m7","Sexton marching band of Lansing stands in formation outside the San Francisco Public Library, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:58","2019-10-15 08:57:36","21198/zz002j52nr","Sexton marching band of Lansing marches down Fulton Street in the Civic Center, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:25:00","2019-10-15 08:57:02","21198/zz002j52r9","Crowds gather in the Civic Center plaza during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:59","2019-10-15 08:27:26","21198/zz002j52qs","Mertie West poses in San Francisco's Civic Center plaza, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:58","2019-10-15 08:27:12","21198/zz002j52p8","H. H. West poses in San Francisco's Civic Center plaza, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:54","2019-10-14 15:31:32","21198/zz002j52g5","Knights Templar member poses in front of the organization's emblem in Golden Gate Park, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:56","2019-10-14 14:20:38","21198/zz002j52kq","Seal Rocks, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:55","2019-10-14 13:52:30","21198/zz002j52j6","Visitors to Golden Gate Park admire the Knights Templar emblem flower bed at the Conservatory of Flowers, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:55","2019-10-14 13:34:16","21198/zz002j52hp","Man in Knights Templar regalia poses in front of the organizations emblem in Golden Gate Park, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2019-01-23 11:33:26","2019-10-14 11:50:35","21198/zz002kdkgz","SESSION 5 (9/21/2018)","Jane Collings","Jane Collings","UCLA Center for Oral History Research Interview Collection"
"2019-01-23 11:33:25","2019-10-14 11:49:22","21198/zz002kdkcd","SESSION 2 (8/31/2018)","Jane Collings","Jane Collings","UCLA Center for Oral History Research Interview Collection"
"2014-09-12 18:24:51","2019-10-14 11:48:01","21198/zz002j52cm","Marching band marches along Kezar Stadium's track during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:52","2019-10-14 11:46:31","21198/zz002j52d4","Four marching bands gather on Kezar Stadium's field during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:53","2019-10-14 11:46:09","21198/zz002j52fn","Texas Commanderies march through Kezar Stadium during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:51","2019-10-14 10:47:04","21198/zz002j52b3","San Francisco Commander No. 1 arrives on horseback in Kezar Stadium during the Knights Templar Conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:49","2019-10-14 10:29:37","21198/zz002j5282","Crowd watches a band march through Kezar Stadium during a Knights Templar conclave, San Francisco, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:47","2019-10-14 08:25:36","21198/zz002j5261","Frances Lucille West Wells poses outside H. H. West's residence, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:48","2019-10-14 08:06:40","21198/zz002j527j","Frances Lucille West Wells poses in front of H. H. West's residence, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
"2014-09-12 18:24:46","2019-10-14 07:52:52","21198/zz002j5240","Tommy Newquist another young boy pose while Rudy Newquist and another man tinker with a car, Los Angeles, 1949","Sarah Richardson","Batch Ingest","West (H. H.), Collection Number 1998"
