Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Name.subject,Name.creator,Rights.servicesContact,Language,Name.repository,Name.artist,Rights.permission,Name.photographer,Name.correspondent,Description.note,Alt ID.local,Title,Date.creation,Format.extent,Date.normalized,Coverage.geographic,Alt ID.collection,Description.inscription,Alt ID.url,Description.abstract,Relation.url,Alt ID.mp4,Format.medium,Relation.isPartOf,IIIF Access URL
Huxley (Aldous) Collection,ark:/21198/zz002b1x9c,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1x9c-1-master.wav,626,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape322b,Label reads: 23. Religion and Sexuality side 1-2 (seminar) followed by Religion and Sexuality lecture Alan Watts (continued from UCLA Tape no. 322a) (tape 322b),no date,49:17 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xbw,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xbw-1-master.wav,627,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape323,Label reads: 24. End of Religion Sexuality lecture (one side only) (tape 323),no date,13:38 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xcd,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xcd-1-master.wav,628,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape324,"Label reads: 25. Dr. Norman V. Peale ""How to Live a Tremendous Life"" (tape 324)",1964 Oct 25,28:46 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xdx,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xdx-1-master.wav,629,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape325,Label reads: 26. Father William McNamara Love and Freedom (tape 325),1965 Feb 19,64:40 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xff,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xff-1-master.wav,630,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape326,"Label reads: 27. CADA Panel discussion Mary Jane Watson, Anderson, A.E. Van Vogt [reel 1, part 1?]; You Are Not the Target (tape 326)",1963 Sep 8,69:48 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xgz,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xgz-1-master.wav,631,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape327,"Label reads 27. CADA Panel discussion Marjy Jane Watson, Anderson, A.E. Van Vogt [reel 2, part 2?]; You Are Not the Target (tape 327)",1963 Sep 8,26:46 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xhg,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xhg-1-master.wav,632,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Aldous, 1894-1963",,eng,,,Y,,,Personal- Recording,uclamss_2009_tape328,"Label reads: 28. ""To Laura, For your listening Pleasure, I hope. Reese""; Aldous Huxley, Brave New World, radio dramatization with intorduction by Aldous Huxley (tape 328)",no date,60:30 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xj0,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xj0-1-master.wav,633,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Personal- Recording,uclamss_2009_tape329,"Label reads: 29. William Schutz [Schultz?] Guided Fantasy Demonstration M413-1 (mon, 3 hrs) (tape 329)",no date,61:59 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xm1,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xm1-1-master.wav,635,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Psychedelics- Recording,uclamss_2009_tape332,Label reads: 31. Alan Watts Alchemy of LSD  (tape 332),no date,55:12 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xnj,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xnj-1-master.wav,636,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape333a,"Label reads: 32. Alan Watts, Gary Schneider, Kairos Seminar Paradise Lost [reel 1, part 1?] (tape 333a)",1970 Jan 1,66:51 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xp2,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xp2-1-master.wav,637,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape321b,"Label reads: 32. Alan Watts, Gary Schneider, Kairos Seminar Paradise Lost [reel 1, part 1?] (continued from UCLA Tape No 333a) (tape 333b)",1969 Dec 28|~|1970 Jan 1,70:34 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xqk,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xqk-1-master.wav,638,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape333c,"Label reads: 32. Alan Watts, Gary Schneider, Kairos Seminar Paradise Lost [reel 1, part 1?] (Continued from UCLA Tape No. 333b) (tape 333c)",1969 Dec 28|~|1970 Jan 1,73:23 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xr3,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xr3-1-master.wav,639,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape333d,"Label reads: 32. Alan Watts, Gary Schneider, Kairos Seminar Paradise Lost [reel 1, part 1?] (continued from UCLA Tape No 333c) (tape 333d)",1969 Dec 28|~|1970 Jan 1,57:08 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xt4,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xt4-1-master.wav,748,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape353F,"Label reads: 27. Toronto, 24 Oct 1970, L + P [Laura and Piero], Part One: Death and Rebirth, Part Two: shouting, Model [?] etc. (tape 353F)",1970 Oct 24,44:50 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xvn,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xvn-1-master.wav,749,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape354A,"Label reads: 26. L x P [Laura and Piero], Toronto Oct 24-25, Seminar Session One: Transformation of E (tape 354A)",1970 Oct 24-25,73:43 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xw5,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xw5-1-master.wav,750,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape354B,"Label reads: 26. L x P [Laura and Piero], Toronto Oct 24-25, Seminar Session One: Transformation of E (tape 354B)",1970 Oct 24-25,73:31 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xxp,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xxp-1-master.wav,751,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape354C,"Label reads: 26. L x P [Laura and Piero], Toronto Oct 24-25, Seminar Session One: Transformation of E (tape 354C)",1970 Oct 24-25,17:58 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1xz6,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1xz6-1-master.wav,752,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355A,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355A)",1970 Oct 17-18,73:40 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z06,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z06-1-master.wav,753,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355B,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355B)",1970 Oct 17-18,73:35 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z1q,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z1q-1-master.wav,754,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355C,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355C)",1970 Oct 17-18,13:15 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z27,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z27-1-master.wav,755,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355D,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355D)",1970 Oct 17-18,73:51 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z3r,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z3r-1-master.wav,756,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355E,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355E)",1970 Oct 17-18,73:40 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z48,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z48-1-master.wav,757,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355F,"Label reads: 29. A) Cleveland, 17-18 Oct 1970,  L + P [Laura and Piero], Day One, B) Cleveland, Day Two, 17-18 Oct 1970, L + P [Laura and Piero] (tape 355F)",1970 Oct 17-18,54:11 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z5s,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z5s-1-master.wav,758,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355G,"Label reads: 28. Cleveland, 19 Oct 1970, Day Two B, L + P [Laura and Piero] (tape 355G)",1970 Oct 19,73:18 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z69,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z69-1-master.wav,759,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape355H,"Label reads: 28. Cleveland, 19 Oct 1970, Day Two B, L + P [Laura and Piero] (tape 355H)",1970 Oct 19,38:47 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z7t,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z7t-1-master.wav,760,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366A,"Label reads: 21. Reel #1, 7075-A [Laura and Piero, Aureon Workshop Reel 1 of 3] (tape 366A)",1970 Nov,47:56 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z8b,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z8b-1-master.wav,761,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366B,"Label reads: 22. Reel #2, 7075-B [Laura and Piero, Aureon Workshop Reel 2 of 3] (tape 366B)",1970 Nov,47:37 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1z9v,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1z9v-1-master.wav,762,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366C,"Label reads: 22. Reel #2, 7075-B [Laura and Piero, Aureon Workshop Reel 2 of 3] (tape 366C)",1970 Nov,42:06 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zbc,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zbc-1-master.wav,763,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366D,"Label reads: 22. Reel #2, 7075-B [Laura and Piero, Aureon Workshop Reel 2 of 3] (tape 366D)",1970 Nov,43:15 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zcw,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zcw-1-master.wav,764,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366E,"Label reads: 23. Reel #3, 7075-C [Laura and Piero, Aureon Workshop Reel 3 of 3] (tape 366E)",1970 Nov,49:45 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zdd,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zdd-1-master.wav,765,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape366F,"Label reads: 23. Reel #3, 7075-C [Laura and Piero, Aureon Workshop Reel 3 of 3] (tape 366F)",1970 Nov,39:04 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zfx,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zfx-1-master.wav,766,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367A,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367A)",1970 Oct 3-4,73:30 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zgf,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zgf-1-master.wav,767,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367B,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367B)",1970 Oct 3-4,69:48 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zhz,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zhz-1-master.wav,768,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367C,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367C)",1970 Oct 3-4,73:46 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zjg,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zjg-1-master.wav,769,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367D,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367D)",1970 Oct 3-4,73:44 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zk0,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zk0-1-master.wav,770,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367E,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367E)",1970 Oct 3-4,13:55 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zmh,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zmh-1-master.wav,771,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367F,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367F)",1970 Oct 3-4,70:12 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zn1,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zn1-1-master.wav,772,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape367G,"Label reads: 24. A) Oasis-One, Oct 3 1970, L + P [Laura and Piero], speed 15/16, B) Oasis-Two, Oct 4 1970, L + P [Laura and Piero], speed 15/16 (tape 367G)",1970 Oct 3-4,44:24 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zpj,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zpj-1-master.wav,773,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Interviews- Recording,uclamss_2009_tape368,"Label reads: 17. L./Larry Schiller [Laura, interview with Larry Schiller] (tape 368)",n.d.,6:22 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zq2,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zq2-1-master.wav,774,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369A,"Label reads: 19. A) Irvine, L.H. [Laura Huxley], One? [illegible], Mai 24-25-26? [illegible], B) Irvine, 2-3 Mai 25 (tape 369A)",1969 May 24-26,73:35 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zrk,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zrk-1-master.wav,775,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369B,"Label reads: 19. A) Irvine, L.H. [Laura Huxley], One? [illegible], Mai 24-25-26? [illegible], B) Irvine, 2-3 Mai 25 (tape 369B)",1969 May 24-26,56:08 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zs3,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zs3-1-master.wav,776,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369C,"Label reads: 19. A) Irvine, L.H. [Laura Huxley], One? [illegible], Mai 24-25-26? [illegible], B) Irvine, 2-3 Mai 25 (tape 369C)",1969 May 24-26,73:16 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1ztm,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1ztm-1-master.wav,777,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369D,"Label reads: 19. A) Irvine, L.H. [Laura Huxley], One? [illegible], Mai 24-25-26? [illegible], B) Irvine, 2-3 Mai 25 (tape 369D)",1969 May 24-26,73:10 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zv4,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zv4-1-master.wav,778,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369E,Label reads: 18. Irvine- Mai 26 '69 (tape 369E),1969 May 26,73:40 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b1zwn,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b1zwn-1-master.wav,779,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape369F,Label reads: 18. Irvine- Mai 26 '69 (tape 369F),1969 May 26,38:31 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20rh,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20rh-1-master.wav,780,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370a,"Label reads: 20. A) Tecate, Sept 18 eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370a)",1970 Sep 18-20,73:40 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20s1,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20s1-1-master.wav,781,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370b,"Label reads: 20. A) Tecate, Sept 18 eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370b)",1970 Sep 18-20,73:42 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20v2,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20v2-1-master.wav,783,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370c,"Label reads: 20. A) Tecate, Sept 18, eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370c)",1970 Sep 18-20,73:17 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20wk,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20wk-1-master.wav,784,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370d,"Label reads: 20. A) Tecate, Sept 18, eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370d)",1970 Sep 18-20,61:25 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20x3,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20x3-1-master.wav,785,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370e,"Label reads: 20. A) Tecate, Sept 18, eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370e)",1970 Sep 18-20,73:22 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b20zm,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b20zm-1-master.wav,786,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370f,"Label reads: 20. A) Tecate, Sept 18, eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370f)",1970 Sep 18-20,73:51 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b210m,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b210m-1-master.wav,787,,,,,sound recording-nonmusical,copyrighted,,,"Huxley, Laura Archera",,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape370g,"Label reads: 20. A) Tecate, Sept 18, eve 19, L+P [Laura and Piero], B) Tecate, Sept 19 eve 20, L+P [Laura and Piero] (tape 370g)",1970 Sep 18-20,66:00 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b2114,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b2114-1-master.wav,788,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape371a,"Label reads: 43. A) Counciling Center Seminars, July 24, Oct 20 [?] [illegible], Oct 29, B) Women [?] of Co. Center, Lecture Nov 20 '69 (tape 371a)",1969 Oct 20|~|1969 Jul 24|~|1969 Nov 20|~|1969 Oct 29,60:57 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b212n,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b212n-1-master.wav,789,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape371c,"Label reads: 43. A) Counciling Center Seminars, July 24, Oct 20 [?] [illegible], Oct 29, B) Women [?] of Co. Center, Lecture Nov 20 '69 (tape 371c)",1969 Oct 20|~|1969 Jul 24|~|1969 Oct 29|~|1969 Nov 20,73:49 min,,,,,,,,,,,
Huxley (Aldous) Collection,ark:/21198/zz002b2135,ark:/21198/zz00253vz2,2,Completed,Work,huxle/audio/21198-zz002b2135-1-master.wav,790,,,,,sound recording-nonmusical,copyrighted,,,,,eng,,,Y,,,Lectures and Speeches- Recording,uclamss_2009_tape371d,"Label reads: 43. A) Counciling Center Seminars, July 24, Oct 20 [?] [illegible], Oct 29, B) Women [?] of Co. Center, Lecture Nov 20 '69 (tape 371d)",1969 Oct 20|~|1969 Jul 24|~|1969 Nov 20|~|1969 Oct 29,44:22 min,,,,,,,,,,,
