"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w67tk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0494.tif","494","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0494","page 491","v","","","","","","","","","","","","","","","","","","","","1147_0590_0494.jpg","1147_0590_0494.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w67tk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w67v3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0495.tif","495","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0495","page 492","r","","","","","","","","","","","","","","","","","","","","1147_0590_0495.jpg","1147_0590_0495.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w67v3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w67wm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0496.tif","496","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0496","page 493","v","","","","","","","","","","","","","","","","","","","","1147_0590_0496.jpg","1147_0590_0496.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w67wm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w67x4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0497.tif","497","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0497","page 494","r","","","","","","","","","","","","","","","","","","","","1147_0590_0497.jpg","1147_0590_0497.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w67x4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w67zn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0498.tif","498","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0498","page 495","v","","","","","","","","","","","","","","","","","","","","1147_0590_0498.jpg","1147_0590_0498.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w67zn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w680n","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0499.tif","499","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0499","page 496","r","","","","","","","","","","","","","","","","","","","","1147_0590_0499.jpg","1147_0590_0499.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w680n",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6815","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0500.tif","500","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0500","page 497","v","","","","","","","","","","","","","","","","","","","","1147_0590_0500.jpg","1147_0590_0500.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6815",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w682p","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0501.tif","501","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0501","page 498","r","","","","","","","","","","","","","","","","","","","","1147_0590_0501.jpg","1147_0590_0501.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w682p",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6836","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0502.tif","502","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0502","page 499","v","","","","","","","","","","","","","","","","","","","","1147_0590_0502.jpg","1147_0590_0502.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6836",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w684q","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0503.tif","503","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0503","page 500","r","","","","","","","","","","","","","","","","","","","","1147_0590_0503.jpg","1147_0590_0503.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w684q",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6857","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0504.tif","504","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0504","page 501","v","","","","","","","","","","","","","","","","","","","","1147_0590_0504.jpg","1147_0590_0504.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6857",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w686r","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0505.tif","505","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0505","page 502","r","","","","","","","","","","","","","","","","","","","","1147_0590_0505.jpg","1147_0590_0505.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w686r",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6878","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0506.tif","506","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0506","page 503","v","","","","","","","","","","","","","","","","","","","","1147_0590_0506.jpg","1147_0590_0506.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6878",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w688s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0507.tif","507","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0507","page 504","r","","","","","","","","","","","","","","","","","","","","1147_0590_0507.jpg","1147_0590_0507.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w688s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w6899","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0508.tif","508","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0508","page 505","v","","","","","","","","","","","","","","","","","","","","1147_0590_0508.jpg","1147_0590_0508.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w6899",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68bt","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0509.tif","509","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0509","page 506","r","","","","","","","","","","","","","","","","","","","","1147_0590_0509.jpg","1147_0590_0509.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68bt",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68cb","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0510.tif","510","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0510","page 507","v","","","","","","","","","","","","","","","","","","","","1147_0590_0510.jpg","1147_0590_0510.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68cb",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68dv","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0511.tif","511","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0511","page 508","r","","","","","","","","","","","","","","","","","","","","1147_0590_0511.jpg","1147_0590_0511.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68dv",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68fc","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0512.tif","512","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0512","page 509","v","","","","","","","","","","","","","","","","","","","","1147_0590_0512.jpg","1147_0590_0512.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68fc",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68gw","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0513.tif","513","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0513","page 510","r","","","","","","","","","","","","","","","","","","","","1147_0590_0513.jpg","1147_0590_0513.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68gw",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68hd","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0514.tif","514","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0514","page 511","v","","","","","","","","","","","","","","","","","","","","1147_0590_0514.jpg","1147_0590_0514.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68hd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w68jx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0515.tif","515","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0515","page 512","r","","","","","","","","","","","","","","","","","","","","1147_0590_0515.jpg","1147_0590_0515.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w68jx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71kh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0516.tif","516","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0516","page 513","v","","","","","","","","","","","","","","","","","","","","1147_0590_0516.jpg","1147_0590_0516.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71kh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71m1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0517.tif","517","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0517","page 514","r","","","","","","","","","","","","","","","","","","","","1147_0590_0517.jpg","1147_0590_0517.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71m1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71nj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0518.tif","518","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0518","page 515","v","","","","","","","","","","","","","","","","","","","","1147_0590_0518.jpg","1147_0590_0518.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71nj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71p2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0519.tif","519","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0519","page 516","r","","","","","","","","","","","","","","","","","","","","1147_0590_0519.jpg","1147_0590_0519.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71p2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71qk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0520.tif","520","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0520","page 517","v","","","","","","","","","","","","","","","","","","","","1147_0590_0520.jpg","1147_0590_0520.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71qk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71r3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0521.tif","521","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0521","page 518","r","","","","","","","","","","","","","","","","","","","","1147_0590_0521.jpg","1147_0590_0521.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71r3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71sm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0522.tif","522","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0522","page 519","v","","","","","","","","","","","","","","","","","","","","1147_0590_0522.jpg","1147_0590_0522.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71sm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71t4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0523.tif","523","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0523","page 520","r","","","","","","","","","","","","","","","","","","","","1147_0590_0523.jpg","1147_0590_0523.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71t4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71vn","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0524.tif","524","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0524","page 521","v","","","","","","","","","","","","","","","","","","","","1147_0590_0524.jpg","1147_0590_0524.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71vn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71w5","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0525.tif","525","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0525","page 522","r","","","","","","","","","","","","","","","","","","","","1147_0590_0525.jpg","1147_0590_0525.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71w5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71xp","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0526.tif","526","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0526","page 523","v","","","","","","","","","","","","","","","","","","","","1147_0590_0526.jpg","1147_0590_0526.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71xp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w71z6","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0527.tif","527","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0527","page 524","r","","","","","","","","","","","","","","","","","","","","1147_0590_0527.jpg","1147_0590_0527.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w71z6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7206","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0528.tif","528","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0528","page 525","v","","","","","","","","","","","","","","","","","","","","1147_0590_0528.jpg","1147_0590_0528.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7206",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w721q","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0529.tif","529","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0529","page 526","r","","","","","","","","","","","","","","","","","","","","1147_0590_0529.jpg","1147_0590_0529.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w721q",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7227","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0530.tif","530","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0530","page 527","v","","","","","","","","","","","","","","","","","","","","1147_0590_0530.jpg","1147_0590_0530.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7227",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w723r","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0531.tif","531","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0531","page 528","r","","","","","","","","","","","","","","","","","","","","1147_0590_0531.jpg","1147_0590_0531.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w723r",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7248","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0532.tif","532","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0532","page 529","v","","","","","","","","","","","","","","","","","","","","1147_0590_0532.jpg","1147_0590_0532.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7248",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w725s","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0533.tif","533","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0533","page 530","r","","","","","","","","","","","","","","","","","","","","1147_0590_0533.jpg","1147_0590_0533.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w725s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w7269","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0534.tif","534","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0534","page 531","v","","","","","","","","","","","","","","","","","","","","1147_0590_0534.jpg","1147_0590_0534.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w7269",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w727t","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0535.tif","535","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0535","page 532","r","","","","","","","","","","","","","","","","","","","","1147_0590_0535.jpg","1147_0590_0535.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w727t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w728b","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0536.tif","536","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0536","page 533","v","","","","","","","","","","","","","","","","","","","","1147_0590_0536.jpg","1147_0590_0536.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w728b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w729v","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0537.tif","537","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0537","page 534","r","","","","","","","","","","","","","","","","","","","","1147_0590_0537.jpg","1147_0590_0537.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w729v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72bc","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0538.tif","538","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0538","page 535","v","","","","","","","","","","","","","","","","","","","","1147_0590_0538.jpg","1147_0590_0538.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72bc",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72cw","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0539.tif","539","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0539","page 536","r","","","","","","","","","","","","","","","","","","","","1147_0590_0539.jpg","1147_0590_0539.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72cw",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72dd","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0540.tif","540","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0540","page 537","v","","","","","","","","","","","","","","","","","","","","1147_0590_0540.jpg","1147_0590_0540.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72dd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72fx","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0541.tif","541","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0541","page 538","r","","","","","","","","","","","","","","","","","","","","1147_0590_0541.jpg","1147_0590_0541.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72fx",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72gf","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0542.tif","542","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0542","page 539","v","","","","","","","","","","","","","","","","","","","","1147_0590_0542.jpg","1147_0590_0542.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72gf",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72hz","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0543.tif","543","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0543","page 542","r","","","","","","","","","","","","","","","","","","","","1147_0590_0543.jpg","1147_0590_0543.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72hz",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72jg","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0544.tif","544","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0544","page 543","v","","","","","","","","","","","","","","","","","","","","1147_0590_0544.jpg","1147_0590_0544.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72jg",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72k0","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0545.tif","545","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0545","page 544","r","","","","","","","","","","","","","","","","","","","","1147_0590_0545.jpg","1147_0590_0545.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72k0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72mh","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0546.tif","546","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0546","page 545","v","","","","","","","","","","","","","","","","","","","","1147_0590_0546.jpg","1147_0590_0546.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72mh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72n1","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0547.tif","547","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0547","page 546","r","","","","","","","","","","","","","","","","","","","","1147_0590_0547.jpg","1147_0590_0547.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72n1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72pj","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0548.tif","548","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0548","page 547","v","","","","","","","","","","","","","","","","","","","","1147_0590_0548.jpg","1147_0590_0548.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72pj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72q2","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0549.tif","549","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0549","page 548","r","","","","","","","","","","","","","","","","","","","","1147_0590_0549.jpg","1147_0590_0549.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72q2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72rk","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0550.tif","550","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0550","page 549","v","","","","","","","","","","","","","","","","","","","","1147_0590_0550.jpg","1147_0590_0550.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72rk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72s3","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0551.tif","551","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0551","page 550","r","","","","","","","","","","","","","","","","","","","","1147_0590_0551.jpg","1147_0590_0551.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72s3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72tm","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0552.tif","552","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0552","page 551","v","","","","","","","","","","","","","","","","","","","","1147_0590_0552.jpg","1147_0590_0552.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72tm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000w72v4","ark:/21198/zz000ss0bb","7","Completed","Page","minasian/masters/0590/0590_0553.tif","553","","","","","","","pd","","","","","","","","","","","","","","","1147_0590_0553","page 552","r","","","","","","","","","","","","","","","","","","","","1147_0590_0553.jpg","1147_0590_0553.tif","","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000w72v4",""
