Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm2m,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm2m-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Russell, Jane, $d 1921-2011|~|Brady, Scott, $d 1924-1985","Sale, Richard, $d 1911-1993",,"Waterfield, Robert|~|Russ-Field Corporation|~|Voyager Films, Inc.|~|Bassler, Robert, $d 1903-1975|~|Sale, Richard, $d 1911-1993",,,United Artists Corporation,,Gentlemen Marry Brunettes  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 203_ 4_ 3,1 photograph : b&w,8 x 10 in.,Scott Brady and Jane Russell in Gentlemen Marry Brunettes,1954-09-08/1955-01-15,"Jane Russell, Jeanne Crain in Anita Loos' ""Gentlemen Marry Brunettes"" In CinemaScope   Color by TechnicolorDirected by Richard Sale  Produced by Richard Sale and Robert Waterfield   Executive Producer Robert Bassler   Released thru United Artists","[between September, 1954 and January, 1955]",,Anita Loos's Gentlemen Marry Blondes,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm2m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm2m/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm34,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm34-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Russell, Jane, $d 1921-2011|~|Vallée, Rudy, $d 1901-1986|~|Brady, Scott, $d 1924-1985","Sale, Richard, $d 1911-1993",,"Waterfield, Robert|~|Russ-Field Corporation|~|Voyager Films, Inc.|~|Bassler, Robert, $d 1903-1975|~|Sale, Richard, $d 1911-1993",,,United Artists Corporation,,Gentlemen Marry Brunettes  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 203_ 4_ 4,1 photograph : b&w,8 x 10 in.,"Scott Brady, Jane Russell, Rudy Vallee and cast members in Gentlemen Marry Brunettes",1954-09-08/1955-01-15,"Jane Russell, Jeanne Crain in Anita Loos' ""Gentlemen Marry Brunettes"" In CinemaScope   Color by TechnicolorDirected by Richard Sale  Produced by Richard Sale and Robert Waterfield   Executive Producer Robert Bassler   Released thru United Artists","[between September, 1954 and January, 1955]",,Anita Loos's Gentlemen Marry Blondes,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm34/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm4n,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm4n-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Benny, Jack, 1894-1974|~|Emery, John, $d 1905-1964","Keighley, William, $d 1889-1984",,"Wald, Jerry, 1911-1962|~|Warner Bros. Pictures|~|First National Pictures, Inc.",,,Warner Bros. Pictures,,George Washington Slept Here  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 183_ 4_ 1,1 photograph : b&w,8 x 10 in.,"Jack Benny, Joyce Reynolds and John Emery in George Washington Slept Here",1942-04-01/1942-06-15,"Jack Benny - Ann Sheridan in ""George Washington Slept Here"" ~ A Warner Bros.- First National Picture","[between April and June, 1942]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm4n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm4n/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm76,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm76-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Reynolds, Joyce, $d 1924-|~|Croft, Douglas, $d 1926-1963","Keighley, William, $d 1889-1984",,"Wald, Jerry, 1911-1962|~|Warner Bros. Pictures|~|First National Pictures, Inc.",,,Warner Bros. Pictures,,George Washington Slept Here  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 183_ 4_ 4,1 photograph : b&w,8 x 10 in.,Douglas Croft and Joyce Reynolds in George Washington Slept Here,1942-04-01/1942-06-15,"Jack Benny - Ann Sheridan in ""George Washington Slept Here"" ~ A Warner Bros.- First National Picture","[between April and June, 1942]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm76,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm76/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm8q,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm8q-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Davis, Joan, $d 1912-1961|~|Terry, Phillip, $d 1909-1993|~|Holliday, Martha","Feist, Felix E., $d 1906-1965",,"RKO Radio Pictures|~|Holt, Nat|~|Gross, Jack J.|~|White, George, $d 1890-1968",,,RKO Radio Pictures,,George White's Scandals  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 336_ 6_ 1,1 photograph : b&w,8 x 10 in.,"Martha Holliday, Joan Davis and Phillip Terry in George White's Scandals",1945-01-15/1945-03-31,"""George White's Scandals""An RKO Radio Picture","[between January and March, 1945]",,George White's Scandals of 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm8q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm8q/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsm97,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsm97-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Davis, Joan, $d 1912-1961|~|Haley, Jack, $d 1899-1979|~|Tryon, Glenn, $d 1899-1970","Feist, Felix E., $d 1906-1965",,"RKO Radio Pictures|~|Holt, Nat|~|Gross, Jack J.|~|White, George, $d 1890-1968",,,RKO Radio Pictures,,George White's Scandals  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 336_ 6_ 2,1 photograph : b&w,8 x 10 in.,"Jack Haley, Glenn Tyron and Joan Davis in George White's Scandals",1945-01-15/1945-03-31,"""George White's Scandals""An RKO Radio Picture","[between January and March, 1945]",,George White's Scandals of 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsm97,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsm97/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmbr,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmbr-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Davis, Joan, $d 1912-1961|~|Haley, Jack, $d 1899-1979","Feist, Felix E., $d 1906-1965",,"RKO Radio Pictures|~|Holt, Nat|~|Gross, Jack J.|~|White, George, $d 1890-1968",,,RKO Radio Pictures,,George White's Scandals  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 336_ 6_ 3,1 photograph : b&w,8 x 10 in.,Jack Haley and Joan Davis in George White's Scandals,1945-01-15/1945-03-31,"Permission Is Hereby Granted To Newspapers, Magazines And Other Periodicals To Reproduce This Photograph.Printed in U.S.A. Copyright 1945, RKO Radio Pictures, Inc. Property of RKO Radio Pictures, Inc. Leased for restricted use only, must be returned to RKO Radio Pictures, Inc. and must not be sold, leased or given away by any other party.","[between January and March, 1945]",,George White's Scandals of 1945,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmbr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmbr/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmc8,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmc8-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Brown, Johnny Mack|~|Woods, Harry, $d 1889-1968","Fox, Wallace, $d 1895-1958",,"Monogram Pictures Corporation|~|Dunlap, Scott R., $d 1892-1970",,,Monogram Pictures Corporation,,"Ghost Rider, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 342_ 6_ 1,1 photograph : b&w,8 x 10 in.,Harry Woods and Johnny Mack Brown in The Ghost Rider,1943-02-15/1943,"Monogram Pictures Presents Johnny Mack Brown in ""The Ghost Rider"" with Raymond Hatton. [The last part of caption (""The Ghost Rider"" with Raymond Hatton.), has been crossed-out by a thick black line from a crayon or marking pencil.]","[beginning February, 1943]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmc8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmc8/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmgt,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmgt-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Film noir,copyrighted,unknown,,"Hayworth, Rita, $d 1918-1987|~|Ford, Glenn, $d 1916-2006","Vidor, Charles, $d 1900-1959",,"Columbia Pictures|~|Van Upp, Virginia",,,Columbia Pictures,,Gilda (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 177_ 4_ 1,1 photograph : b&w,8 x 10 in.,Glenn Ford and Rita Hayworth in a scene from Gilda,1945-09-04/1945-12-10,"Rita Hayworth as Gilda with Glenn Ford, George Macready and Joesph Calleia. Screen play by Marion Parsonnet. Produced by Virginia Van Upp. Directed by Charles Vidor. A Columbia Reprint.","[Between September 4 and December 10, 1945]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmgt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmgt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmhb,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmhb-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Film noir,copyrighted,unknown,,"Calleia, Joseph, $d 1897-1975|~|Ford, Glenn, $d 1916-2006","Vidor, Charles, $d 1900-1959",,"Columbia Pictures|~|Van Upp, Virginia",,,Columbia Pictures,,Gilda (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 177_ 4_ 2,1 photograph : b&w,8 x 10 in.,"Glenn Ford, Joseph Calleia, and extras in a gambling scene from Gilda",1945-09-04/1945-12-10,,"[Between September 4 and December 10, 1945]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmhb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmhb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmjv,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmjv-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Film noir,copyrighted,unknown,,"Hayworth, Rita, $d 1918-1987","Vidor, Charles, $d 1900-1959",,"Columbia Pictures|~|Van Upp, Virginia",,,Columbia Pictures,,Gilda (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 177_ 4_ 3,1 photograph : b&w,8 x 10 in.,Rita Hayworth dances with an unidentified actor among extras in a scene from Gilda,1945-09-04/1945-12-10,,"[Between September 4 and December 10, 1945]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmjv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmjv/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmkc,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmkc-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Film noir,copyrighted,unknown,,"Ford, Glenn, $d 1916-2006|~|Macready, George, $d 1909-1973","Vidor, Charles, $d 1900-1959",,"Columbia Pictures|~|Van Upp, Virginia",,,Columbia Pictures,,Gilda (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 177_ 4_ 4,1 photograph : b&w,8 x 10 in.,Glenn Ford and George Macready in a scene from Gilda,1945-09-04/1945-12-10,"Rita Hayworth as Gilda with Glenn Ford, George Macready and Joseph Calleia. Screen play by Marion Parsonnet. Produced by Virginia Van Upp. Directed by Charles Vidor. A Columbia Reprint.","[Between September 4 and December 10, 1945]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmkc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmkc/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmmw,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmmw-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Film noir,copyrighted,unknown,,"Hayworth, Rita, $d 1918-1987|~|Macready, George, $d 1909-1973","Vidor, Charles, $d 1900-1959",,"Columbia Pictures|~|Van Upp, Virginia",,,Columbia Pictures,,Gilda (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 177_ 4_ 5,1 photograph : b&w,8 x 10 in.,Rita Hayworth and George Macready in a scene from Gilda,1945-09-04/1945-12-10,"Rita Hayworth as Gilda with Glenn Ford, George Macready and Joseph Calleia. Screen play by Marion Parsonnet. Produced by Virginia Van Upp. Directed by Charles Vidor. A Columbia Reprint.","[Between September 4 and December 10, 1945]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmmw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmmw/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmpx,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmpx-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,,"Marshall, George, $d 1891-1975","Hope, Bob, $d 1903-2003|~|Goddard, Paulette, $d 1911-1990","Hornblow, Arthur, Jr., $d 1893-1976|~|Paramount Pictures Corporation",,,Paramount Pictures Corporation,,Ghost breakers (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 237_ 5_ 2,1 photograph : b&w,8 x 10 in.,Bob Hope and Paulette Goddard in The Ghost Breakers,1940,"Bob Hope, Paulette Goddard in ""THE GHOST BREAKERS"" MCA TV",1940,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmpx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmpx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmqf,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmqf_1658683_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,,"Marshall, George, $d 1891-1975","Goddard, Paulette, $d 1911-1990|~|Lukas, Paul, $d 1894-1971","Hornblow, Arthur, Jr., $d 1893-1976|~|Paramount Pictures Corporation",,,Paramount Pictures Corporation,,Ghost breakers (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 237_ 5_ 3,1 photograph : b&w,8 x 10 in.,Paul Lukas and Paulette Goddard in The Ghost Breakers,1940,"""The Ghost Breakers,"" starring Bob Hope and Paulette Goddard, with Richard Carlson, Paul Lukas, Anthony Quinn and Willie Best. Directed by George Marshall. A Paramount Picture.",1940,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmqf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmqf/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsmz2,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsmz2-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Rooney, Mickey|~|Stratton, Gil","Berkeley, Busby, $d 1895-1976|~|Taurog, Norman, $d 1889-1981",,"Metro-Goldwyn-Mayer|~|Loew's Incorporated|~|Freed, Arthur, $d 1894-1973",,,Loew's Incorporated,,Girl Crazy  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 172_ 4_ 2,1 photograph : b&w,8 x 10 in.,Gil Stratton and Mickey Rooney in Girl Crazy,1943-01-01/1943-05,"""Girl Crazy,"" An M-G-M Picture","[between January and May, 1943]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsmz2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsmz2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsn02,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsn02-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Rooney, Mickey|~|O'Neill, Henry, $d 1891-1961","Berkeley, Busby, $d 1895-1976|~|Taurog, Norman, $d 1889-1981",,"Metro-Goldwyn-Mayer|~|Loew's Incorporated|~|Freed, Arthur, $d 1894-1973",,,Loew's Incorporated,,Girl Crazy  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 172_ 4_ 3,1 photograph : b&w,8 x 10 in.,Mickey Rooney and Henry O'Neill in Girl Crazy,1943-01-01/1943-05,"""Girl Crazy,"" An M-G-M Picture","[between January and May, 1943]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsn02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsn02/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsn3m,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsn3m-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Corrigan, Lloyd, $d 1900-1969|~|Bracken, Eddie, $d 1915-2002|~|Harvey, Paul, $d 1882-1955","Godfrey, Peter, $d 1899-1970",,"Warner Bros. Pictures|~|First National Pictures, Inc.|~|Gottlieb, Alex, $d 1906-1988",,,Warner Bros. Pictures,,"Girl From Jones Beach, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 176_ 4_ 1,1 photograph : b&w,8 x 10 in.,"Lloyd Corrigan, Eddie Bracken and Paul Harvey in The Girl from Jones Beach",1948-05-15/1948-07-01,"Warner Bros. Pictures, Inc. Presents ""The Girl From Jones Beach"" Starring Ronald Reagan - Virginia Mayo - Eddie Bracken","[between May and July, 1948]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsn3m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsn3m/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsn44,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsn44-1-master.tif,,,,,,private,still image,Black-and-white photographs,copyrighted,unknown,,"Hunter, Tab, 1931-","Butler, David, $d 1894-1979",,"Warner Bros. Pictures|~|First National Pictures, Inc.|~|Rosenberg, Frank P.",,,Warner Bros. Pictures,,"Girl He Left Behind, The  (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 338_ 6_ 1,1 photograph : b&w,8 x 10 in.,Tab Hunter punches his way through a barracks fight scene with cast members in The Girl He Left Behind,1956-05-15/1956-06-30,"Warner Bros. Pictures, Inc. Presents Tab Hunter - Natalie Wood in Marion Hargrove's ""The Girl He Left Behind"" Produced by Frank P. Rosenberg Directed by David Butler A Warner Bros. Picture","[between May and June, 1956]",,Marion Hargrove's The Girl He Left Behind,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsn44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsn44/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsn65,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsn65-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Marx, Groucho, $d 1890-1977|~|Bendix, William, $d 1906-1964","Erskine, Chester, $d 1905-1986",,"RKO Radio Pictures|~|Cummings, Irving, Jr.|~|Allen, Irwin, $d 1916-1991",,,RKO Radio Pictures,,Girl in every port (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 199_ 4_ 10,1 photograph : b&w,8 x 10 in.,Groucho Marx and William Bendix in A Girl in Every Port,1951-06-11/1951-07,A Girl in Every Port. An RKO Radio Picture.,"[Between June 11 and July, 1951]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsn65,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsn65/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsn9q,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsn9q-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Marx, Groucho, $d 1890-1977|~|Bendix, William, $d 1906-1964","Erskine, Chester, $d 1905-1986",,"RKO Radio Pictures|~|Cummings, Irving, Jr.|~|Allen, Irwin, $d 1916-1991",,,RKO Radio Pictures,,Girl in every port (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 199_ 4_ 102,1 photograph : b&w,8 x 10 in.,William Bendix and Groucho Marx cleaning the stables in A Girl in Every Port,1951-06-11/1951-07,,"[Between June 11 and July, 1951]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsn9q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsn9q/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nsnb7,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nsnb7_1658735_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Marx, Groucho, $d 1890-1977|~|Wilson, Marie, $d 1916-1972","Erskine, Chester, $d 1905-1986",,"RKO Radio Pictures|~|Cummings, Irving, Jr.|~|Allen, Irwin, $d 1916-1991",,,RKO Radio Pictures,,Girl in every port (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 199_ 4_ 103,1 photograph : b&w,8 x 10 in.,Groucho Marx and Marie Wilson in A Girl in Every Port,1951-06/1951-07,"Copyright 1951, RKO Pictures Inc. Permission is hereby granted to newspapers, magazines, and other periodicals to reproduce this photograph for news or editorial use.  May not be used in advertising for commercial products or services or reproduced no television without written permission. (Country of origin, U.S.A.)","[Between June and July, 1951]",,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nsnb7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nsnb7/manifest
