Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnt6s,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnt6s_1694805_master.tif,,,,,,private,still image,Black-and-white photographs|~|Romantic comedy films,copyrighted,unknown,,"Bonifas, Paul, $d 1902-1975","Vorhaus, Bernard",,"Cusick International Films, Inc.",,,United Artists Corporation,,Pardon My French (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 807_ 14_ 3,1 photograph : b&w,8 x 10 in.,Paul Bonifas in Pardon My French,1949-12,"CUSICK INTERNATIONAL FILMS presentsPAUL HENREID and MERLE OBERONin ""PARDON MY FRENCH""Directed by Bernard VorhausProduced by PETER CUSICK and ANDRE SARRUTReleased thru United Artists",began December 1949,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnt6s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnt6s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnt79,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnt79-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Paige, Robert, $d 1910-1987","Kenton, Erle C., $d 1896-1980",,Universal Pictures Corporation,,,Universal Pictures Corporation,,Pardon My Sarong (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Otterson, Jack",,pasc_195_ 777_ 14_ 1,1 photograph : b&w,8 x 10 in.,Robert Paige in Pardon My Sarong,1942-03-02/1942-04-28,"A scene from, ""PARDON MY SARONG"", a Universal Production.",between March 2 and April 28 1942,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnt79,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnt79/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnt9b,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnt9b-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,,"Oswald, Gerd, $d 1916-",,Tolda Productions,,,United Artists Corporation,,Paris Holiday (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 741_ 14_ 2,1 photograph : b&w,8 x 10 in.,Helicopter lands in Paris in director Gerd Oswald's Paris Holiday,1957-04/1957-06,,between April and June 1957,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnt9b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnt9b/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntdw,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntdw-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy-drama films,copyrighted,unknown,,"Crosby, Bing, $d 1904-1977","Tuttle, Frank, $d 1892-1963",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 2,1 photograph : b&w,8 x 10 in.,Bing Crosby in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntdw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntdw/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntfd,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntfd-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Crosby, Bing, $d 1904-1977|~|Gaal, Franciska, $d 1904-1972","Tuttle, Frank, $d 1892-1963",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 3,1 photograph : b&w,8 x 10 in.,Franciska Gaal and Bing Crosby in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntfd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntfd/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntgx,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntgx_1694826_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tamiroff, Akim, $d 1899-1972|~|Ross, Shirley, $d 1913-1975","Tuttle, Frank, $d 1892-1963",,,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 4,1 photograph : b&w,8 x 10 in.,Shirley Ross and Akim Tamiroff in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntgx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntgx/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnthf,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnthf_1694853_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Horton, Edward Everett","Tuttle, Frank, $d 1892-1963",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 5,1 photograph : b&w,8 x 10 in.,Edward Everett Horton in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnthf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnthf/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntjz,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntjz_1694819_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tamiroff, Akim, $d 1899-1972","Tuttle, Frank, $d 1892-1963",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 6,1 photograph : b&w,8 x 10 in.,Akim Tamiroff in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntjz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntjz/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntkg,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntkg_1694843_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tamiroff, Akim, $d 1899-1972|~|Walters, Luana, $d 1912-1963","Tuttle, Frank, $d 1892-1963",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,Paris Honeymoon (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 806_ 14_ 7,1 photograph : b&w,8 x 10 in.,Luana Walters and Akim Tamiroff in Paris Honeymoon,1938-05-31/1938-07,"""Paris Honeymoon,"" with Bing Crosby, Franciska Gaal, Akim Tamiroff, Shirley Ross, Edward Everett Horton, Ben Blue and Gregory Gay. Directed by Frank Tuttle. A Paramount Picture.",between May 31 and late July 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntkg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntkg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntm0,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntm0-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Drew, Ellen, $d 1915-2003","McGann, William, $d 1893-1977",,Paramount Pictures Corporation,,,Paramount Pictures Corporation,,"Parson Of Panamint, The (Motion picture)",eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Berger, Ralph, $d 1904-1960",,pasc_195_ 794_ 14_ 1,1 photograph : b&w,8 x 10 in.,Ellen Drew in The Parson Of Panamint,,"""The Parson Of Panamint,"" starring Charlie Ruggles, Ellen Drew, and Phil Terry, with Joseph Schildkraut, Porter Hall, Janet Beecher, Clem Bevans, and Douglas Fowley. Directed by William McGann. A Harry Sherman Production. A Paramount Picture.",1941-03-26/1941-04|~|between March 26 and April 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntm0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntm0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntsk,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntsk-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Tobias, George, $d 1901-1980","Curtiz, Michael, $d 1888-1962",,Warner Bros. Pictures,,,Warner Bros. Pictures,,Passage To Marseille (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 780_ 14_ 2,1 photograph : b&w,8 x 10 in.,George Tobias in Passage To Marseille,1943-07/1943-11,"HUMPHREY BOGART in ""PASSAGE TO MARSEILLE"" - A Warner Bros.-First National Picture",between July and November 1943,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntsk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntsk/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntt3,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntt3-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Tobias, George, $d 1901-1980|~|Rains, Claude, $d 1889-1967","Curtiz, Michael, $d 1888-1962",,Warner Bros. Pictures,,,Warner Bros. Pictures,,Passage To Marseille (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 780_ 14_ 3,1 photograph : b&w,8 x 10 in.,Claude Rains and George Tobias in Passage To Marseille,1943-07/1943-11,"HUMPHREY BOGART in ""PASSAGE TO MARSEILLE"" - A Warner Bros.-First National Picture",between July and November 1943,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntt3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntt3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nntz5,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nntz5_1694870_master.tif,,,,,,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"O'Keefe, Dennis, $d 1908-1968|~|Payne, John, $d 1912-1989","Foster, Lewis R., 1898-1974",,Paramount Pictures Corporation|~|Pine-Thomas Productions,,,Paramount Pictures Corporation,,Passage West (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Creber, Lewis H.",,pasc_195_ 804_ 14_ 10,1 photograph : b&w,8 x 10 in.,Dennis O'Keefe and John Payne in Passage West,1950-06/1950-08,"""PASSAGE WEST""A Pine-Thomas ProductionA Paramount PictureColor by Technicolor",between June and August 1950,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nntz5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nntz5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnv7s,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnv7s-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Whitney, Susan, $d 1940-|~|Hansen, Peter, $d 1921-|~|Anderson, Mary, $d 1918-2014|~|Carr, Estelle","Foster, Lewis R., 1898-1974",,Paramount Pictures Corporation|~|Pine-Thomas Productions,,,Paramount Pictures Corporation,,Passage West (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Creber, Lewis H.",,pasc_195_ 804_ 14_ 8,1 photograph : b&w,8 x 10 in.,"Estelle Carr, Mary Anderson, Susan Whitney, and Peter Hansen in Passage West",1950-06/1950-08,"""PASSAGE WEST""A Pine-Thomas ProductionA Paramount PictureColor by Technicolor",between June and August 1950,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnv7s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnv7s/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnv89,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnv89-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Western films,copyrighted,unknown,,"Hansen, Peter, $d 1921-|~|Carr, Estelle","Foster, Lewis R., 1898-1974",,Paramount Pictures Corporation|~|Pine-Thomas Productions,,,Paramount Pictures Corporation,,Passage West (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Creber, Lewis H.",,pasc_195_ 804_ 14_ 9,1 photograph : b&w,8 x 10 in.,Estelle Carr and Peter Hansen in Passage West,1950-06/1950-08,"""PASSAGE WEST""A Pine-Thomas ProductionA Paramount PictureColor by Technicolor",between June and August 1950,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnv89,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnv89/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvbb,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvbb-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Woodbury, Joan, $d 1915-1989|~|Erwin, Stuart, $d 1903-1967","Tinling, James, $d 1898-1967",,Twentieth Century-Fox Film Corporation,,,Twentieth Century-Fox Film Corporation,,Passport Husband (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 785_ 14_ 1,1 photograph : b&w,8 x 10 in.,Stuart Erwin and Joan Woodbury in Passport Husband,1938-05,"""PASSPORT HUSBAND"" with STUART ERWIN, Pauline Moore, Douglas Fowley, Joan Woodbury, Robert Lowery, Harold HuberA Twentieth Century Fox Picture",May 1938,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvbb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvbb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvmg,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvmg-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Blore, Eric, $d 1887-1959|~|William, Warren, $d 1895-1948","De Toth, André, $d 1912-2002",,Columbia Pictures,,,Columbia Pictures,,Passport To Suez (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Banks, Lionel, $d 1901-1950",,pasc_195_ 738_ 13_ 5,1 photograph : b&w,8 x 10 in.,Warren William and Eric Blore in Passport To Suez,1943-04-29/1943-05-18,"""PASSPORT TO SUEZ"" starring WARREN WILLIAM as ""THE LONE WOLF"" with Ann Savage, Eric Blore. A Columbia Picture.",between April 29 and May 18 1943,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvmg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvmg/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvn0,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvn0-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Drama films,copyrighted,unknown,,"Blore, Eric, $d 1887-1959|~|William, Warren, $d 1895-1948|~|Stanford, Robert","De Toth, André, $d 1912-2002",,Columbia Pictures,,,Columbia Pictures,,Passport To Suez (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Banks, Lionel, $d 1901-1950",,pasc_195_ 738_ 13_ 6,1 photograph : b&w,8 x 10 in.,"Robert Stanford, William Warren, and Eric Blore in Passport To Suez",1943-04-29/1943-05-18,"""PASSPORT TO SUEZ"" starring WARREN WILLIAM as ""THE LONE WOLF"" with Ann Savage, Eric Blore. A Columbia Picture.",between April 29 and May 18 1943,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvn0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvn0/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvph,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvph-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tracy, Spencer, $d 1900-1967|~|Hepburn, Katharine, $d 1907-2003","Cukor, George, $d 1899-1983",,"Weingarten, Lawrence, $d 1898-1975|~|Metro-Goldwyn Pictures Corp.",,,Loew's Incorporated,,Pat And Mike (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 795_ 14_ 1,1 photograph : b&w,8 x 10 in.,Katherine Hepburn and Spencer Tracy in Pat and Mike,1952-01/1952-02,"Pat and Mike, A Metro-Goldwyn-Mayer Picture",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvph,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvph/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvq1,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvq1-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Hepburn, Katharine, $d 1907-2003","Cukor, George, $d 1899-1983",,"Weingarten, Lawrence, $d 1898-1975|~|Metro-Goldwyn Pictures Corp.",,,Loew's Incorporated,,Pat And Mike (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 795_ 14_ 10,1 photograph : b&w,8 x 10 in.,Katherine Hepburn and other cast members in Pat and Mike,1952-01/1952-02,"Pat and Mike, A Metro-Goldwyn-Mayer Picture",between January - February 1952,"The actresses surrounding Katherine Hepburn could possibly be: Kathleen O'Malley, Virginia Lindblad, Maxine Doviat, and Tanya Somoya.",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvq1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvq1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvrj,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvrj-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tracy, Spencer, $d 1900-1967|~|Hepburn, Katharine, $d 1907-2003|~|Ray, Aldo","Cukor, George, $d 1899-1983",,"Weingarten, Lawrence, $d 1898-1975|~|Metro-Goldwyn Pictures Corp.",,,Loew's Incorporated,,Pat And Mike (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 795_ 14_ 11,1 photograph : b&w,8 x 10 in.,"Katherine Hepburn, Spencer Tracy, Aldo Ray, and extras in Pat and Mike",1952-01/1952-02,"Pat and Mike, A Metro-Goldwyn-Mayer Picture",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvrj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvrj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvwm,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvwm-1-master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tracy, Spencer, $d 1900-1967|~|Hepburn, Katharine, $d 1907-2003","Cukor, George, $d 1899-1983",,"Weingarten, Lawrence, $d 1898-1975|~|Metro-Goldwyn Pictures Corp.",,,Loew's Incorporated,,Pat And Mike (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 795_ 14_ 15,1 photograph : b&w,8 x 10 in.,Katherine Hepburn and Spencer Tracy in Pat and Mike,1952-01/1952-02,,between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvwm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvwm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nnvx4,ark:/21198/zz0015w23z,2,Completed,Work,mpstills/masters/21198-zz001nnvx4_1694933_master.tif,,,,,,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Tracy, Spencer, $d 1900-1967|~|Hepburn, Katharine, $d 1907-2003","Cukor, George, $d 1899-1983",,"Weingarten, Lawrence, $d 1898-1975|~|Metro-Goldwyn Pictures Corp.",,,Loew's Incorporated,,Pat And Mike (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_ 795_ 14_ 16,1 photograph : b&w,8 x 10 in.,Katherine Hepburn and Spencer Tracy in Pat and Mike,1952-01/1952-02,"Pat & Mike, An MGM - TV Release",between January - February 1952,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nnvx4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001nnvx4/manifest
