File name,Item ARK,Parent ARK,Object Type,local ID,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject,Digital Collection Title
lnm_ramakatane_j6_0001_001.tif,ark:/21198/z1p00166,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_01,Ramakatane archive 2891,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in World War 1 military uniform wielding a rifle in a performance with another woman before an onlooking crowd, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0001_002.tif,ark:/21198/z1j698fg,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_02,Ramakatane archive 2892,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in World War 1 military uniform wielding a rifle and her performance partner in conversation with three other women dressed in black, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0001_003.tif,ark:/21198/z1df8hqr,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_03,Ramakatane archive 2893,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of six traditional healers with two among them on their knees engaged in a divination before an onlooking crowd as part of a historical drama performance, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_004.tif,ark:/21198/z18p7s2b,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_04,Ramakatane archive 2894,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A historical drama performance of a group of six traditional healers  engaged in a divination before an onlooking crowd with three women in church uniform standing by close to them, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_005.tif,ark:/21198/z14x71b0,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_05,Ramakatane archive 2895,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of four traditional healers inspecting divination bones on the ground in front of them, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_006.tif,ark:/21198/z11568k4,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_06,Ramakatane archive 2896,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of traditional healers holding melamu and engaged in song before an audience, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_007.tif,ark:/21198/z1wd5s2d,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_07,Ramakatane archive 2897,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Four seated traditional healers listening attentively to an older healing standing in front of them, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_008.tif,ark:/21198/z1rr3qr0,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_08,Ramakatane archive 2898,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Three traditional healers engaged in a dance with woman a woman in World War military uniform holding a rifle, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_009.tif,ark:/21198/z1n0301c,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_09,Ramakatane archive 2899,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of traditional healers wrapped in blankets and some wearing cow horns on their heads engaged in song before an audience, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_010.tif,ark:/21198/z1h7279n,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_10,Ramakatane archive 2900,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A man in jeans and a blanket in a performance with a healer in animal skin clothing holding a lechoba as the audience watches on, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_011.tif,ark:/21198/z1cg1gmc,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_11,Ramakatane archive 2901,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A combined group of healers and blanketed men in song with their melamu and machoba raised in the air, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_012.tif,ark:/21198/z17q0qzj,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_12,Ramakatane archive 2902,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A bespectacled woman dressed in church uniform before the audience, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women |~| Religion,Ramakatane Archive
lnm_ramakatane_j6_0001_013.tif,ark:/21198/z13z005q,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_13,Ramakatane archive 2903,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of traditional healers wrapped in animal hide blankets with one kneeling on the floor in a modern blanket, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_014.tif,ark:/21198/z10597fr,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_14,Ramakatane archive 2904,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of barefooted elderly women wrapped in blankets and wearing headwraps with their faces painted seated side by side with smiles on their faces, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0001_015.tif,ark:/21198/z1vh7fcs,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_15,Ramakatane archive 2905,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Traditional healer with beads in her hair seated on a bench with her legs crossed and a lechoba in her hand, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_016.tif,ark:/21198/z1qr6pmm,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_16,Ramakatane archive 2906,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Women in church uniform along with woman in World War 1 military uniform and traditional healers in their animal hide blankets watching on as a male healer performs in front of them with his molamu, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women |~| Religion |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_017.tif,ark:/21198/z1m05xxn,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_17,Ramakatane archive 2907,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Traditional healers dancing together in a procession with a blanketed man in front of them blowing a whistle, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_018.tif,ark:/21198/z1g75675,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_18,Ramakatane archive 2908,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Traditional healers dancing together in a procession with their bodies turned away from the camera, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_019.tif,ark:/21198/z1bg4fjw,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_19,Ramakatane archive 2909,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Woman in World War 1 military uniform wielding a rifle and dancing in unison among traditional healers surrounding her, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_020.tif,ark:/21198/z16q3pqt,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_20,Ramakatane archive 2910,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of traditional healers seated on benches in one long row, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Healers,Ramakatane Archive
lnm_ramakatane_j6_0001_021.tif,ark:/21198/z12z2z0h,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_21,Ramakatane archive 2911,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Crowd shot of performance location, the performer and the crowd seated with group of children and some clusters of people standing, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Crowds,Ramakatane Archive
lnm_ramakatane_j6_0001_022.tif,ark:/21198/z1z914xt,ark:/21198/z12r5hwv,Work,J6_Ramakatane_01_22,Ramakatane archive 2912,M.T. Ramakatane,1980,1980,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Three women with their faces painted wrapped in blankets and seated on a bench together with horns on their heads, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0002_001.tif,ark:/21198/z1tj0d6h,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_01,Ramakatane archive 2913,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's older relatives with is father Thabo Ramakatane on the left in the front row, his grandfather in a grey blanket at the back and other uncles gathered around a tombstone during a funeral.",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_002.tif,ark:/21198/z1pr9ng7,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_02,Ramakatane archive 2914,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of Mr. Ramakatane's cousins, brothers and uncles in formal clothes and blankets standing, seated and squatting for a portrait in front of a sandstone building, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_003.tif,ark:/21198/z1k08wtq,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_03,Ramakatane archive 2915,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's granmothers, Nkhono 'Mmokhethi,  Nkhono'Mapuseletso and Nkhono 'Malerato all dressed in blankets posing for the camera at a family gathering in Ha Sechele Butha-Buthe.",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_004.tif,ark:/21198/z1f7853s,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_04,Ramakatane archive 2916,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's grand uncle (his grandfather's brother) Mr. Phutheho Ramakatane in a tjale holding a stick and a bag in one hand standing next to a pony, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_005.tif,ark:/21198/z19g7dbm,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_05,Ramakatane archive 2917,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of Ramakatane's cousins seated around  calabashes of beer with one standing against the wall of a sandstone building, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_006.tif,ark:/21198/z15q6nkf,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_06,Ramakatane archive 2918,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Two barefooted women wrapped in blankets and holding melamu surrounded by a group of men with two calabashes of beer in front of them, photographed on location","Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men, Women",Ramakatane Archive
lnm_ramakatane_j6_0002_007.tif,ark:/21198/z1224m8r,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_07,Ramakatane archive 2919,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Landscape of the Ramakatane homestead in Ha Sechele with a group of people, parked cars and a horse inside a kraal, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_008.tif,ark:/21198/z1x943sf,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_08,Ramakatane archive 2920,M.T. Ramakatane,1968,1968,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane bending forward with his eyes closed standing between his wife with their first son Basia on her lap and his younger sister on the right, photographed at his City Centre Studio",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_009.tif,ark:/21198/z1sj3c3k,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_09,Ramakatane archive 2921,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Two blanketed men standing on opposite ends of three men, one dressed in a three piece suit with a briefcase in his hand, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_j6_0002_010.tif,ark:/21198/z1ns2mfr,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_10,Ramakatane archive 2922,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A small crowd of people wrapped in blankets seated and some standing next to a stone hut with a large rock face mountain in the background, photographed on the Ramakatane homestead at Ha Sechele",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_011.tif,ark:/21198/z1j11vqb,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_11,Ramakatane archive 2923,M.T. Ramakatane,1968,1968,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of men, women and children with some of them holding drinks in their hands, gathered together for a photo, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_012.tif,ark:/21198/z1d813x3,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_12,Ramakatane archive 2924,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A group of men seated together and eating from an enamel basin of food, with a calabash of beer and some drinking cans in front of them, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_013.tif,ark:/21198/z18h0c6s,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_13,Ramakatane archive 2925,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"An elderly man in a blanket holding a calabash of beer in his hands, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_014.tif,ark:/21198/z14t89vc,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_14,Ramakatane archive 2926,M.T. Ramakatane,1968,1968,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Boy wrapped in a blanket standing beside blanketed man with goats hiding behind his blanket, some cows, goats and sheep grazing nearby, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_015.tif,ark:/21198/z1127k4c,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_15,Ramakatane archive 2927,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's mother wrapped in a blanket and bending over pots while looking into the camera, with Ramakatane's wife next to her over some pots cooking over a fire outside, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_016.tif,ark:/21198/z1w972ph,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_16,Ramakatane archive 2928,M.T. Ramakatane,1970,1970,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"A man stacking firewood next to an enamel basin of food as a woman carrying a calabash of beer passes in the background, photographed on location",Butha-Buthe (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_017.tif,ark:/21198/z1rj6b0n,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_17,Ramakatane archive 2929,M.T. Ramakatane,1959,1959,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's three younger sisters, one with a ball in her hand, standing next to their other brother in a short sleeve striped shirt, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0002_018.tif,ark:/21198/z1ms5k9c,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_18,Ramakatane archive 2930,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Members of the photography society of Lesotho gathered together for a group portrait, photographed on location",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0002_019.tif,ark:/21198/z1h14th2,ark:/21198/z12r5hwv,Work,J6_Ramakatane_02_19,Ramakatane archive 2931,M.T. Ramakatane,1972,1972,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,A group of photographers with cameras strapped around their necks gathered around Mr Ramakatane to watch him demonstrate something on his camera,Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_j6_0003_001.tif,ark:/21198/z1c842sq,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_01,Ramakatane archive 2932,M.T. Ramakatane,1971,1971,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,Mr. Ramakatane pictured sitting next to his father who is looking candidly into the camera and folding his arms.,Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0003_002.tif,ark:/21198/z17m21f8,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_02,Ramakatane archive 2933,M.T. Ramakatane,1982,1982,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,Mrs. 'Mabasia Ramakatane dressed in a pink two piece dress and a white head scarf while sitting on a sofa with floral covers,Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0003_003.tif,ark:/21198/z13v18qj,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_03,Ramakatane archive 2934,M.T. Ramakatane,1976,1976,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane poses with a camera around his neck, a black box with other photography equipment and a sign that reads 'Instant Photos How and When', captured at City Centre Studios",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Women,Ramakatane Archive
lnm_ramakatane_j6_0003_004.tif,ark:/21198/z1030j10,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_04,Ramakatane archive 2935,M.T. Ramakatane,1993,1993,still image,color photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,Mr. Ramakatane slightly bows his head to show two deep wounds after being grazed by a bullet during an event,Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Men,Ramakatane Archive
lnm_ramakatane_j6_0003_005.tif,ark:/21198/z1vb01mk,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_05,Ramakatane archive 2936,M.T. Ramakatane,1959,1959,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,A young Mr. Ramakatane seated in between his younger brother with a jacket and stripped tie on the left and their cousin Molise in sunglasses and a funny facial expression on the right,Benoni (South Africa) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
lnm_ramakatane_j6_0003_006.tif,ark:/21198/z1qj98td,ark:/21198/z12r5hwv,Work,J6_Ramakatane_03_06,Ramakatane archive 2937,M.T. Ramakatane,1969,1969,still image,black-and-white photographs,1 print,10 x 15cm,Lesotho National Museum|~|Photography Legacy Project,Ramakatane Archive (Lesotho National Museum),copyrighted,unpublished,https://www.plparchive.com/contact/,"Mr. Ramakatane's maternal uncles, Mr. Mvembe Nkotha and Mr. Tenane Nkotha at their home in Ha Belo",Maseru (Lesotho) |~| Portrait photography |~| Vernacular photography |~| Independence |~| Families,Ramakatane Archive
