Object Type,Item ARK,Parent ARK,Parent ARK (Festerize),Title,STAGE URL,Local identifier,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z16m50bb,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2941,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z16m50bb,J6_Ramakatane_04_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0004_003.tif,,Ramakatane Archive (Lesotho National Museum),"Man with a moustache wearing sunglasses and turtleneck sweater under tweed blazer, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m50bb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m50bb/manifest
Work,ark:/21198/z12v47n2,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2942,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z12v47n2,J6_Ramakatane_04_04,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0004_004.tif,,Ramakatane Archive (Lesotho National Museum),"Cover of the Lesotho Independence day programme showing the Lesotho coat of arms and a portrait of King Moshoeshoe in the center, dated Tuesday, October 4th, 1966",1966,1966,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v47n2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v47n2/manifest
Work,ark:/21198/z1z33r70,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2943,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1z33r70,J6_Ramakatane_04_05,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0004_005.tif,,Ramakatane Archive (Lesotho National Museum),"King Moshoeshoe II wrapped in a blanket and walking behind smiling military official with the royal escort car behind him and a large crowd gathered all around,  photographed on location",1983,1983,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Royal families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33r70,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z33r70/manifest
Work,ark:/21198/z1tb30g6,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2944,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1tb30g6,J6_Ramakatane_04_06,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0004_006.tif,,Ramakatane Archive (Lesotho National Museum),"Shot of a hair salon poster in a window with the words 'Black hair care' and 'Las Vegas of Lesotho' written on it,  photographed on location",1975,1975,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Documentary photography|~|Vernacular photography|~|Independence,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb30g6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb30g6/manifest
Work,ark:/21198/z1pk27pk,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2945,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1pk27pk,J6_Ramakatane_04_07,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0004_007.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane standing in the corner next to his wife in a studio family portrait, photographed in Mr.M.T.Ramakatane's City Centre Studio",1971,1971,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk27pk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk27pk/manifest
Work,ark:/21198/z1jx06d1,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2946,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1jx06d1,J6_Ramakatane_05_02,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_002.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's female cousin with a crochet blanket wrapped around her waist standing with his elderly grandfather wrapped in a blanket and two of his uncles next to a car, with a crowd in the background, photographed on location",1982,1982,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx06d1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx06d1/manifest
Work,ark:/21198/z1f49fnm,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2947,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1f49fnm,J6_Ramakatane_05_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_003.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane wearing an animal skin blanket and hat with a molamu in his hand, photographed indoors",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49fnm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49fnm/manifest
Work,ark:/21198/z19c8pxw,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2948,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z19c8pxw,J6_Ramakatane_05_04,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_004.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane's older brother Tlokotsi holding up an umbrella for his bride with an elderly couple standing on their sides and a crowd of people gathered around them at their wedding, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Couples|~|Crowds,Johannesburg (South Africa)|~|South Africa,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8pxw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c8pxw/manifest
Work,ark:/21198/z15m7z71,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2949,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z15m7z71,J6_Ramakatane_05_05,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_005.tif,,Ramakatane Archive (Lesotho National Museum),"Tlokotsi Ramakatane and his bride seated front and center between a group of girls in uniform and some men, photographed on location",1960,1960,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Couples|~|Crowds,Johannesburg (South Africa)|~|South Africa,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7z71,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m7z71/manifest
Work,ark:/21198/z1rn515t,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 295,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1rn515t,A2_Ramakatane_40_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a2_0040_011.tif,,Ramakatane Archive (Lesotho National Museum),"Nurse posing next medicine cabinet, photographed on location",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn515t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn515t/manifest
Work,ark:/21198/z11v76hp,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2950,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z11v76hp,J6_Ramakatane_05_06,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_006.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane dressed in a suit with a fedora on his head and seated at a table next to a landscape picture on the wall, photographed on location",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v76hp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v76hp/manifest
Work,ark:/21198/z1x36q1q,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2951,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1x36q1q,J6_Ramakatane_05_07,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_007.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane wearing an animal skin blanket and traditional sun hat and seated with a molamu in his hand, photographed indoors",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36q1q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x36q1q/manifest
Work,ark:/21198/z1sb5z8j,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2952,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1sb5z8j,J6_Ramakatane_05_08,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_008.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane wearing an animal skin blanket and traditional sun hat squatting and drinking from a calabash, photographed indoors",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5z8j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb5z8j/manifest
Work,ark:/21198/z1np3wz4,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2953,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1np3wz4,J6_Ramakatane_05_09,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_009.tif,,Ramakatane Archive (Lesotho National Museum),"Mrs. Ramakatane wearing an animal skin blanket and traditional sun hat seated on a straw mat next to a calabash and molamu, photographed indoors",1973,1973,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3wz4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np3wz4/manifest
Work,ark:/21198/z1hx356r,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2954,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1hx356r,J6_Ramakatane_05_10,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_010.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane carrying photography equipment with a camera strapped around his neck, photographed indoors",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx356r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx356r/manifest
Work,ark:/21198/z1d52dgb,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2955,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1d52dgb,J6_Ramakatane_05_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_011.tif,,Ramakatane Archive (Lesotho National Museum),"Close up of Mr. Ramakatane's paternal grandmother, photographed on location",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52dgb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52dgb/manifest
Work,ark:/21198/z18d1ns2,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2956,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z18d1ns2,J6_Ramakatane_05_12,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_012.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane seated on a stool and operating a tripod, photographed indoors",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1ns2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1ns2/manifest
Work,ark:/21198/z14n0x4n,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2957,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z14n0x4n,J6_Ramakatane_05_13,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_013.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane in a combat helmet and strapped military style with a sabre in one hand a lechoba in the other, photographed indoors",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0x4n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n0x4n/manifest
Work,ark:/21198/z10w05bd,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2958,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10w05bd,J6_Ramakatane_05_14,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_014.tif,,Ramakatane Archive (Lesotho National Museum),"Mr. Ramakatane looking through a video camera with a portable camera strapped around his neck, photographed indoors",1972,1972,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w05bd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w05bd/manifest
Work,ark:/21198/z1w39nvg,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2959,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1w39nvg,J6_Ramakatane_05_15,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_015.tif,,Ramakatane Archive (Lesotho National Museum),"Close up of Mr. Ramakatane's father, Thabo Ramakatane dressed in a tweed blazer with hints of grey in his beard, photographed indoors",1970,1970,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39nvg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w39nvg/manifest
Work,ark:/21198/z1mw48gj,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 296,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1mw48gj,A2_Ramakatane_41_07,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a2_0041_007.tif,,Ramakatane Archive (Lesotho National Museum),"Two women in stylish hairstyles seated side by side and looking into each other's eyes, on straw mat, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw48gj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw48gj/manifest
Work,ark:/21198/z1rf7mkx,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2960,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1rf7mkx,J6_Ramakatane_05_16,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_j6_0005_016.tif,,Ramakatane Archive (Lesotho National Museum),"A young Mr. Ramakatane holding a camera with a flash attached in his hands, photographed indoors",1959,1959,,,,10 x 15cm,1 print,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Men,Johannesburg (South Africa)|~|South Africa,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7mkx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7mkx/manifest
Work,ark:/21198/z1mp6vs9,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2961,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1mp6vs9,L1_Ramakatane_01_01,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_l1_0001_001.tif,,Ramakatane Archive (Lesotho National Museum),"Man in tattered clothing, likely homeless, seated and looking up at the camera with his eyes squinted,  photographed on location",1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6vs9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp6vs9/manifest
Work,ark:/21198/z1gx642c,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2962,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1gx642c,L1_Ramakatane_01_02,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_l1_0001_002.tif,,Ramakatane Archive (Lesotho National Museum),"Woman dressed in a red dress with lace detail at the top standing with her purse in her hand,  photographed in Mr. M.T. Ramakatane's City Centre Studio",1999,1999,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx642c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx642c/manifest
Work,ark:/21198/z1c55ccd,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2963,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1c55ccd,L1_Ramakatane_01_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_l1_0001_003.tif,,Ramakatane Archive (Lesotho National Museum),"Bespectacled woman in a bucket hat and print dress seated between a woman in a print dress and sneakers and one in a print skirt and long sleeve blouse,  photographed in Mr. M.T. Ramakatane's City Centre Studio",1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55ccd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c55ccd/manifest
Work,ark:/21198/z17d4mqk,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2964,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z17d4mqk,L1_Ramakatane_01_04,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_l1_0001_004.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a satin dress with lace detail and white gloves, seated with her arms crossed on a table, photographed on location",1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Youth,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4mqk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d4mqk/manifest
Work,ark:/21198/z13n3vzd,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 2965,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z13n3vzd,L1_Ramakatane_01_05,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_l1_0001_005.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in sunglasses standing next to a teen girl and placing her arm around the neck of seated man with his chest exposed holding a baby in his lap,  photographed in Mr. M.T. Ramakatane's City Centre Studio",1985,1985,,,,10 x 15cm,1 print,,still image,color photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3vzd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n3vzd/manifest
