"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.servicesContact","Name.subject","Relation.isPartOf","Subject","Name.collector","Name.repository","Description.contents","Relation.box","Relation.subseries","Relation.file","Relation.series","Alt ID.local","Title","Date.creation","Description.note","Description.condition","Format.extent","Language","AltTitle.other","Description.abstract","Date.normalized","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdc7m","ark:/21198/zz002hd8kb","2","Completed","Page","holtzman/image/uclamss_1729_001-074_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-074_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdc7m"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdc84","ark:/21198/zz002hd8mv","2","Completed","Page","holtzman/image/uclamss_1729_001-075_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-075_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdc84"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdc9n","ark:/21198/zz002hd8mv","2","Completed","Page","holtzman/image/uclamss_1729_001-075_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-075_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdc9n"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcb5","ark:/21198/zz002hd8mv","2","Completed","Page","holtzman/image/uclamss_1729_001-075_01_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-075_01_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcb5"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdccp","ark:/21198/zz002hd8mv","2","Completed","Page","holtzman/image/uclamss_1729_001-075_01_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-075_01_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdccp"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcd6","ark:/21198/zz002hd8nc","2","Completed","Page","holtzman/image/uclamss_1729_001-076_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-076_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcd6"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcfq","ark:/21198/zz002hd8nc","2","Completed","Page","holtzman/image/uclamss_1729_001-076_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-076_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcfq"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcg7","ark:/21198/zz002hd8nc","2","Completed","Page","holtzman/image/uclamss_1729_001-076_01_03.tif","3","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-076_01_03","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcg7"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdchr","ark:/21198/zz002hd8nc","2","Completed","Page","holtzman/image/uclamss_1729_001-076_01_04.tif","4","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_001-076_01_04","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdchr"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcj8","ark:/21198/zz002hd8pw","2","Completed","Page","holtzman/image/uclamss_1729_002-001_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-001_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcj8"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcks","ark:/21198/zz002hd8qd","2","Completed","Page","holtzman/image/uclamss_1729_002-001_02_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-001_02_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcks"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcm9","ark:/21198/zz002hd8rx","2","Completed","Page","holtzman/image/uclamss_1729_002-002_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-002_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcm9"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcnt","ark:/21198/zz002hd8sf","2","Completed","Page","holtzman/image/uclamss_1729_002-004_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-004_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcnt"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcpb","ark:/21198/zz002hd8tz","2","Completed","Page","holtzman/image/uclamss_1729_002-005_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-005_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcpb"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcqv","ark:/21198/zz002hd8tz","2","Completed","Page","holtzman/image/uclamss_1729_002-005_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-005_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcqv"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcrc","ark:/21198/zz002hd8vg","2","Completed","Page","holtzman/image/uclamss_1729_002-006_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-006_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcrc"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcsw","ark:/21198/zz002hd8w0","2","Completed","Page","holtzman/image/uclamss_1729_002-007_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-007_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcsw"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdctd","ark:/21198/zz002hd8xh","2","Completed","Page","holtzman/image/uclamss_1729_002-009_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-009_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdctd"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcvx","ark:/21198/zz002hd8z1","2","Completed","Page","holtzman/image/uclamss_1729_002-011_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-011_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcvx"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcwf","ark:/21198/zz002hd901","2","Completed","Page","holtzman/image/uclamss_1729_002-012_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-012_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcwf"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdcxz","ark:/21198/zz002hd901","2","Completed","Page","holtzman/image/uclamss_1729_002-012_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-012_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdcxz"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdczg","ark:/21198/zz002hd91j","2","Completed","Page","holtzman/image/uclamss_1729_002-013_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-013_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdczg"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd0g","ark:/21198/zz002hd922","2","Completed","Page","holtzman/image/uclamss_1729_002-014_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-014_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd0g"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd10","ark:/21198/zz002hd93k","2","Completed","Page","holtzman/image/uclamss_1729_002-015_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-015_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd10"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd2h","ark:/21198/zz002hd93k","2","Completed","Page","holtzman/image/uclamss_1729_002-015_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-015_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd2h"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd31","ark:/21198/zz002hd943","2","Completed","Page","holtzman/image/uclamss_1729_002-017_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-017_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd31"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd4j","ark:/21198/zz002hd95m","2","Completed","Page","holtzman/image/uclamss_1729_002-019_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-019_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd4j"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd52","ark:/21198/zz002hd964","2","Completed","Page","holtzman/image/uclamss_1729_002-020_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-020_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd52"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd6k","ark:/21198/zz002hd97n","2","Completed","Page","holtzman/image/uclamss_1729_002-021_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-021_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd6k"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd73","ark:/21198/zz002hd97n","2","Completed","Page","holtzman/image/uclamss_1729_002-021_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-021_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd73"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd8m","ark:/21198/zz002hd985","2","Completed","Page","holtzman/image/uclamss_1729_002-023_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-023_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd8m"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdd94","ark:/21198/zz002hd99p","2","Completed","Page","holtzman/image/uclamss_1729_002-024_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-024_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdd94"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hddbn","ark:/21198/zz002hd99p","2","Completed","Page","holtzman/image/uclamss_1729_002-024_01_02.tif","2","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-024_01_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hddbn"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hddc5","ark:/21198/zz002hd9b6","2","Completed","Page","holtzman/image/uclamss_1729_002-025_01_01.tif","1","","","","","","","","","","","","","","","","","","","","","","uclamss_1729_002-025_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hddc5"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdj50","ark:/21198/zz002hddqb","7","Needs Review","Page","holtzman/image/uclamss_1729_002-025_02_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_002-025_02_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdj50"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdj6h","ark:/21198/zz002hddqb","7","Needs Review","Page","holtzman/image/uclamss_1729_002-025_02_02.tif","2","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_002-025_02_02","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdj6h"
"Holtzman (Howard) Collection on Isadora Duncan. Collection 1729","ark:/21198/zz002hdj71","ark:/21198/zz002hddrv","7","Needs Review","Page","holtzman/image/uclamss_1729_002-026_01_01.tif","1","","","","","","","private","","","","","","","","","","","","","","","uclamss_1729_002-026_01_01","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=5343812","https://oac.cdlib.org/findaid/ark:/13030/kt400025fn/","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdj71"
