"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2f8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2f8-1-master.tif","","","Ms. 25_201","207","Page 201","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2f8",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2gs","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2gs-1-master.tif","","","Ms. 25_202","208","Page 202","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2gs",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2h9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2h9-1-master.tif","","","Ms. 25_203","209","Page 203","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page|~|250 mm x 222 mm","","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2h9",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2jt","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2jt-1-master.tif","","","Ms. 25_204","210","Page 204","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2jt",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2kb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2kb-1-master.tif","","","Ms. 25_205","211","Page 205","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2kb",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2mv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2mv-1-master.tif","","","Ms. 25_206","212","Page 206","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2mv",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2nc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2nc-1-master.tif","","","Ms. 25_207","213","Page 207","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2nc",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2pw","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2pw-1-master.tif","","","Ms. 25_208","214","Page 208","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2pw",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2qd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2qd-1-master.tif","","","Ms. 25_209","215","Page 209","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2qd",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2rx","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2rx-1-master.tif","","","Ms. 25_210","216","Page 210","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2rx",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2sf","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2sf-1-master.tif","","","Ms. 25_211","217","Page 211","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Cyril አኰቴተ ቊርባን ዘቅዱስ ቄርሎስ  ኀቤከ እግዚኦ አምላከ አማልክት ወእግዚአ አጋዕዝት ; Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2sf",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2tz","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2tz-1-master.tif","","","Ms. 25_212","218","Page 212","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2tz",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2vg","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2vg-1-master.tif","","","Ms. 25_213","219","Page 213","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2vg",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2w0","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2w0-1-master.tif","","","Ms. 25_214","220","Page 214","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2w0",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2xh","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2xh-1-master.tif","","","Ms. 25_215","221","Page 215","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2xh",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n2z1","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n2z1-1-master.tif","","","Ms. 25_216","222","Page 216","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n2z1",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n301","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n301-1-master.tif","","","Ms. 25_217","223","Page 217","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n301",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n31j","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n31j-1-master.tif","","","Ms. 25_218","224","Page 218","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n31j",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n322","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n322-1-master.tif","","","Ms. 25_219","225","Page 219","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n322",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n33k","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n33k-1-master.tif","","","Ms. 25_220","226","Page 220","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n33k",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n343","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n343-1-master.tif","","","Ms. 25_221","227","Page 221","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","v","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n343",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n35m","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n35m-1-master.tif","","","Ms. 25_222","228","Page 222","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Jacob of Serug አኰቴተ ቊርባን ዘያዕቆብ ኤጲስ ቆጶስ ዘሥሩግ ተንሥኡ በፍርሃተ እግዚአብሔር ከመ ታጽምዑ አርኅዉ መሳክወ አእዛኒክሙ ወአ[ን]ቅሁ ልበክሙ ; Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n35m",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n364","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n364-1-master.tif","","","Ms. 25_223","229","Page 223","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n364",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n37n","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n37n-1-master.tif","","","Ms. 25_224","230","Page 224","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n37n",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n385","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n385-1-master.tif","","","Ms. 25_225","231","Page 225","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n385",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n39p","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n39p-1-master.tif","","","Ms. 25_226","232","Page 226","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n39p",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3b6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3b6-1-master.tif","","","Ms. 25_227","233","Page 227","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3b6",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3cq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3cq-1-master.tif","","","Ms. 25_228","234","Page 228","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Dioscorus አኰቴተ ቊርባን ዘቅዱስ ዲዮስቆሮስ እምቅድመ ዓለም ወእስከ ለዓለም ሀሎ እግዚአብሔር በትሥልስቱ እግዚአብሔር በመለኮቱ እግዚአብሔር በመንግሥቱ ; Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3cq",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3d7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3d7-1-master.tif","","","Ms. 25_229","235","Page 229","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3d7",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3pc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3pc-1-master.tif","","","Ms. 25_230","236","Page 230","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3pc",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3qw","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3qw-1-master.tif","","","Ms. 25_231","237","Page 231","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3qw",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3rd","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3rd-1-master.tif","","","Ms. 25_232","238","Page 232","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3rd",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3sx","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3sx-1-master.tif","","","Ms. 25_233","239","Page 233","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3sx",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3tf","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3tf-1-master.tif","","","Ms. 25_234","240","Page 234","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3tf",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3vz","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3vz-1-master.tif","","","Ms. 25_235","241","Page 235","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Anaphora of Gregory አኰቴተ ቊርባን ዘጎርጎርዮስ  ነአኲተከ እግዚኦ ወንሴብሐከ ወንዌድሰከ ; Office Prayers ጸሎተ ኪዳን","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3vz",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3wg","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3wg-1-master.tif","","","Ms. 25_236","242","Page 236","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Office Prayers ጸሎተ ኪዳን ; of the night ለከ እግዚኦ ለገባሬ ኩሉ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3wg",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3x0","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3x0-1-master.tif","","","Ms. 25_237","243","Page 237","","","pd","","gez","","ጸሎተ ኪዳን|~|መጽሐፈ ቅዳሴ","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Office Prayers ጸሎተ ኪዳን ; of the night ለከ እግዚኦ ለገባሬ ኩሉ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3x0",""
"Ethiopic Manuscripts","ark:/21198/zz0009gx8h","ark:/21198/zz0009n3zh","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009n3zh-1-master.tif","","","Ms. 25_238","244","Page 238","","","pd","","gez","","መጽሐፈ ቅዳሴ|~|ጸሎተ ኪዳን","The Book of Missal","Qedāsé","Ethiopia","20th c.","1900/1999","1 Page","250 mm x 222 mm","Vellum","Office Prayers ጸሎተ ኪዳን ; of the night ለከ እግዚኦ ለገባሬ ኩሉ ; of the morning እግዚአብሔር አብ ወሀቤ ብርሃን","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/21198%2Fzz0009n3zh",""
