Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject,Name.author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,Alt ID.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
St Gall Manuscripts,ark:/21198/zz0028s0p2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_138v.tif,284,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 138v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0p2,
St Gall Manuscripts,ark:/21198/zz0028s0qk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_139r.tif,285,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 139r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0qk,
St Gall Manuscripts,ark:/21198/zz0028s0r3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_139v.tif,286,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 139v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0r3,
St Gall Manuscripts,ark:/21198/zz0028s0sm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_140r.tif,287,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 140r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0sm,
St Gall Manuscripts,ark:/21198/zz0028s0t4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_140v.tif,288,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 140v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0t4,
St Gall Manuscripts,ark:/21198/zz0028s0vn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_141r.tif,289,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 141r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0vn,
St Gall Manuscripts,ark:/21198/zz0028s0w5,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_141v.tif,290,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 141v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0w5,
St Gall Manuscripts,ark:/21198/zz0028s0xp,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_142r.tif,291,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 142r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0xp,
St Gall Manuscripts,ark:/21198/zz0028s0z6,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_142v.tif,292,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 142v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s0z6,
St Gall Manuscripts,ark:/21198/zz0028s106,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_143r.tif,293,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 143r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s106,
St Gall Manuscripts,ark:/21198/zz0028s11q,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_143v.tif,294,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 143v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s11q,
St Gall Manuscripts,ark:/21198/zz0028s127,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_144r.tif,295,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 144r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s127,
St Gall Manuscripts,ark:/21198/zz0028s13r,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_144v.tif,296,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 144v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s13r,
St Gall Manuscripts,ark:/21198/zz0028s148,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_145r.tif,297,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 145r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s148,
St Gall Manuscripts,ark:/21198/zz0028s15s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_145v.tif,298,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 145v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s15s,
St Gall Manuscripts,ark:/21198/zz0028s169,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_146r.tif,299,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 146r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s169,
St Gall Manuscripts,ark:/21198/zz0028s17t,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_146v.tif,300,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 146v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s17t,
St Gall Manuscripts,ark:/21198/zz0028s18b,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_147r.tif,301,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 147r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s18b,
St Gall Manuscripts,ark:/21198/zz0028s19v,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_147v.tif,302,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 147v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s19v,
St Gall Manuscripts,ark:/21198/zz0028s1bc,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_148r.tif,303,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 148r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1bc,
St Gall Manuscripts,ark:/21198/zz0028s1cw,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_148v.tif,304,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 148v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1cw,
St Gall Manuscripts,ark:/21198/zz0028s1dd,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_149r.tif,305,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 149r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1dd,
St Gall Manuscripts,ark:/21198/zz0028s1fx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_149v.tif,306,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 149v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1fx,
St Gall Manuscripts,ark:/21198/zz0028s1gf,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_150r.tif,307,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 150r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1gf,
St Gall Manuscripts,ark:/21198/zz0028s1hz,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_150v.tif,308,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 150v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1hz,
St Gall Manuscripts,ark:/21198/zz0028s1jg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_151r.tif,309,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 151r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1jg,
St Gall Manuscripts,ark:/21198/zz0028s1k0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_151v.tif,310,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 151v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1k0,
St Gall Manuscripts,ark:/21198/zz0028s1mh,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_152r.tif,311,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 152r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1mh,
St Gall Manuscripts,ark:/21198/zz0028s1n1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_152v.tif,312,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 152v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1n1,
St Gall Manuscripts,ark:/21198/zz0028s1pj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_153r.tif,313,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 153r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1pj,
St Gall Manuscripts,ark:/21198/zz0028s1q2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_153v.tif,314,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 153v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1q2,
St Gall Manuscripts,ark:/21198/zz0028s1rk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_154r.tif,315,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 154r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1rk,
St Gall Manuscripts,ark:/21198/zz0028s1s3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_154v.tif,316,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 154v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1s3,
St Gall Manuscripts,ark:/21198/zz0028s1tm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_155r.tif,317,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 155r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1tm,
St Gall Manuscripts,ark:/21198/zz0028s1v4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_155v.tif,318,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 155v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1v4,
St Gall Manuscripts,ark:/21198/zz0028s1wn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_156r.tif,319,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 156r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1wn,
St Gall Manuscripts,ark:/21198/zz0028s1x5,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_156v.tif,320,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 156v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1x5,
St Gall Manuscripts,ark:/21198/zz0028s1zp,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_157r.tif,321,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 157r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s1zp,
St Gall Manuscripts,ark:/21198/zz0028s20p,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_157v.tif,322,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 157v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s20p,
St Gall Manuscripts,ark:/21198/zz0028s216,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_158r.tif,323,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 158r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s216,
St Gall Manuscripts,ark:/21198/zz0028s22q,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_158v.tif,324,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 158v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s22q,
St Gall Manuscripts,ark:/21198/zz0028s237,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_159r.tif,325,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 159r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s237,
St Gall Manuscripts,ark:/21198/zz0028s24r,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_159v.tif,326,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 159v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s24r,
St Gall Manuscripts,ark:/21198/zz0028s258,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_160r.tif,327,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 160r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s258,
St Gall Manuscripts,ark:/21198/zz0028s26s,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_160v.tif,328,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 160v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s26s,
St Gall Manuscripts,ark:/21198/zz0028s279,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_161r.tif,329,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 161r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s279,
St Gall Manuscripts,ark:/21198/zz0028s28t,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_161v.tif,330,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 161v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s28t,
St Gall Manuscripts,ark:/21198/zz0028s29b,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_162r.tif,331,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 162r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s29b,
St Gall Manuscripts,ark:/21198/zz0028s2bv,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_162v.tif,332,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 162v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2bv,
St Gall Manuscripts,ark:/21198/zz0028s2cc,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_163r.tif,333,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 163r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2cc,
St Gall Manuscripts,ark:/21198/zz0028s2dw,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_163v.tif,334,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 163v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2dw,
St Gall Manuscripts,ark:/21198/zz0028s2fd,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_164r.tif,335,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 164r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2fd,
St Gall Manuscripts,ark:/21198/zz0028s2gx,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_164v.tif,336,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 164v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2gx,
St Gall Manuscripts,ark:/21198/zz0028s2hf,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_165r.tif,337,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 165r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2hf,
St Gall Manuscripts,ark:/21198/zz0028s2jz,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_165v.tif,338,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 165v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2jz,
St Gall Manuscripts,ark:/21198/zz0028s2kg,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_166r.tif,339,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 166r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2kg,
St Gall Manuscripts,ark:/21198/zz0028s2m0,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_166v.tif,340,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 166v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2m0,
St Gall Manuscripts,ark:/21198/zz0028s2nh,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_167r.tif,341,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 167r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2nh,
St Gall Manuscripts,ark:/21198/zz0028s2p1,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_167v.tif,342,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 167v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2p1,
St Gall Manuscripts,ark:/21198/zz0028s2qj,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_168r.tif,343,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 168r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2qj,
St Gall Manuscripts,ark:/21198/zz0028s2r2,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_168v.tif,344,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 168v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2r2,
St Gall Manuscripts,ark:/21198/zz0028s2sk,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_169r.tif,345,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 169r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2sk,
St Gall Manuscripts,ark:/21198/zz0028s2t3,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_169v.tif,346,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 169v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2t3,
St Gall Manuscripts,ark:/21198/zz0028s2vm,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_170r.tif,347,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 170r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2vm,
St Gall Manuscripts,ark:/21198/zz0028s2w4,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_170v.tif,348,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 170v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2w4,
St Gall Manuscripts,ark:/21198/zz0028s2xn,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_171r.tif,349,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 171r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2xn,
St Gall Manuscripts,ark:/21198/zz0028s2z5,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_171v.tif,350,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 171v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s2z5,
St Gall Manuscripts,ark:/21198/zz0028s305,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_172r.tif,351,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 172r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s305,
St Gall Manuscripts,ark:/21198/zz0028s31p,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_172v.tif,352,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 172v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s31p,
St Gall Manuscripts,ark:/21198/zz0028s326,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_173r.tif,353,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 173r,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s326,
St Gall Manuscripts,ark:/21198/zz0028s33q,ark:/21198/zz0028rntv,2,Completed,Page,StGall/masters/zurich_28/srgb/ZBZ-Ms-Rh-hist-28_f_173v.tif,354,,,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 173v,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028s33q,
