Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName,Bucketeer State,IIIF Access URL
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4nv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4nv-1-master.tif,467,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 467,r,,,,,,,,,,,,,,,21198-zz000rw4nv-1-thumbnail.jpg,21198-zz000rw4nv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4nv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4pc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4pc-1-master.tif,468,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 468,v,,,,,,,,,,,,,,,21198-zz000rw4pc-1-thumbnail.jpg,21198-zz000rw4pc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4pc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4qw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4qw-1-master.tif,469,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 469,r,,,,,,,,,,,,,,,21198-zz000rw4qw-1-thumbnail.jpg,21198-zz000rw4qw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4qw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4rd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4rd-1-master.tif,470,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 470,v,,,,,,,,,,,,,,,21198-zz000rw4rd-1-thumbnail.jpg,21198-zz000rw4rd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4rd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4sx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4sx-1-master.tif,471,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 471,r,,,,,,,,,,,,,,,21198-zz000rw4sx-1-thumbnail.jpg,21198-zz000rw4sx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4sx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4tf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4tf-1-master.tif,472,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 472,v,,,,,,,,,,,,,,,21198-zz000rw4tf-1-thumbnail.jpg,21198-zz000rw4tf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4tf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4vz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4vz-1-master.tif,473,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 473,r,,,,,,,,,,,,,,,21198-zz000rw4vz-1-thumbnail.jpg,21198-zz000rw4vz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4vz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4wg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4wg-1-master.tif,474,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 474,v,,,,,,,,,,,,,,,21198-zz000rw4wg-1-thumbnail.jpg,21198-zz000rw4wg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4wg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4x0,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4x0-1-master.tif,475,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 475,r,,,,,,,,,,,,,,,21198-zz000rw4x0-1-thumbnail.jpg,21198-zz000rw4x0-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4x0
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw4zh,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw4zh-1-master.tif,476,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 476,v,,,,,,,,,,,,,,,21198-zz000rw4zh-1-thumbnail.jpg,21198-zz000rw4zh-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw4zh
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw50h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw50h-1-master.tif,477,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 477,r,,,,,,,,,,,,,,,21198-zz000rw50h-1-thumbnail.jpg,21198-zz000rw50h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw50h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw54k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw54k-1-master.tif,478,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 478,v,,,,,,,,,,,,,,,21198-zz000rw54k-1-thumbnail.jpg,21198-zz000rw54k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw54k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw574,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw574-1-master.tif,479,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 479,r,,,,,,,,,,,,,,,21198-zz000rw574-1-thumbnail.jpg,21198-zz000rw574-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw574
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw5bp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw5bp-1-master.tif,480,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 480,v,,,,,,,,,,,,,,,21198-zz000rw5bp-1-thumbnail.jpg,21198-zz000rw5bp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw5bp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw5gr,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw5gr-1-master.tif,481,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 481,r,,,,,,,,,,,,,,,21198-zz000rw5gr-1-thumbnail.jpg,21198-zz000rw5gr-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw5gr
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw6td,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw6td-1-master.tif,482,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 482,v,,,,,,,,,,,,,,,21198-zz000rw6td-1-thumbnail.jpg,21198-zz000rw6td-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw6td
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw6vx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw6vx-1-master.tif,483,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 483,r,,,,,,,,,,,,,,,21198-zz000rw6vx-1-thumbnail.jpg,21198-zz000rw6vx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw6vx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw6wf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw6wf-1-master.tif,484,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 484,v,,,,,,,,,,,,,,,21198-zz000rw6wf-1-thumbnail.jpg,21198-zz000rw6wf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw6wf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw6xz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw6xz-1-master.tif,485,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 485,r,,,,,,,,,,,,,,,21198-zz000rw6xz-1-thumbnail.jpg,21198-zz000rw6xz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw6xz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw6zg,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw6zg-1-master.tif,486,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 486,v,,,,,,,,,,,,,,,21198-zz000rw6zg-1-thumbnail.jpg,21198-zz000rw6zg-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw6zg
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw70g,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw70g-1-master.tif,487,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 487,r,,,,,,,,,,,,,,,21198-zz000rw70g-1-thumbnail.jpg,21198-zz000rw70g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw70g
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw710,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw710-1-master.tif,488,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 488,v,,,,,,,,,,,,,,,21198-zz000rw710-1-thumbnail.jpg,21198-zz000rw710-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw710
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw72h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw72h-1-master.tif,489,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 489,r,,,,,,,,,,,,,,,21198-zz000rw72h-1-thumbnail.jpg,21198-zz000rw72h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw72h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw731,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw731-1-master.tif,490,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 490,v,,,,,,,,,,,,,,,21198-zz000rw731-1-thumbnail.jpg,21198-zz000rw731-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw731
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw74j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw74j-1-master.tif,491,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 491,r,,,,,,,,,,,,,,,21198-zz000rw74j-1-thumbnail.jpg,21198-zz000rw74j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw74j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw752,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw752-1-master.tif,492,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 492,v,,,,,,,,,,,,,,,21198-zz000rw752-1-thumbnail.jpg,21198-zz000rw752-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw752
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw76k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw76k-1-master.tif,493,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 493,r,,,,,,,,,,,,,,,21198-zz000rw76k-1-thumbnail.jpg,21198-zz000rw76k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw76k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw773,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw773-1-master.tif,494,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 494,v,,,,,,,,,,,,,,,21198-zz000rw773-1-thumbnail.jpg,21198-zz000rw773-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw773
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw78m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw78m-1-master.tif,495,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 495,r,,,,,,,,,,,,,,,21198-zz000rw78m-1-thumbnail.jpg,21198-zz000rw78m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw78m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw794,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw794-1-master.tif,496,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 496,v,,,,,,,,,,,,,,,21198-zz000rw794-1-thumbnail.jpg,21198-zz000rw794-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw794
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7bn,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7bn-1-master.tif,497,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 497,r,,,,,,,,,,,,,,,21198-zz000rw7bn-1-thumbnail.jpg,21198-zz000rw7bn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7bn
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7c5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7c5-1-master.tif,498,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 498,v,,,,,,,,,,,,,,,21198-zz000rw7c5-1-thumbnail.jpg,21198-zz000rw7c5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7c5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7dp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7dp-1-master.tif,499,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 499,r,,,,,,,,,,,,,,,21198-zz000rw7dp-1-thumbnail.jpg,21198-zz000rw7dp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7dp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7f6,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7f6-1-master.tif,500,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 500,v,,,,,,,,,,,,,,,21198-zz000rw7f6-1-thumbnail.jpg,21198-zz000rw7f6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7f6
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7gq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7gq-1-master.tif,501,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 501,r,,,,,,,,,,,,,,,21198-zz000rw7gq-1-thumbnail.jpg,21198-zz000rw7gq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7gq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7pt,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7pt-1-master.tif,502,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 502,v,,,,,,,,,,,,,,,21198-zz000rw7pt-1-thumbnail.jpg,21198-zz000rw7pt-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7pt
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7qb,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7qb-1-master.tif,503,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 503,r,,,,,,,,,,,,,,,21198-zz000rw7qb-1-thumbnail.jpg,21198-zz000rw7qb-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7qb
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7rv,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7rv-1-master.tif,504,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 504,v,,,,,,,,,,,,,,,21198-zz000rw7rv-1-thumbnail.jpg,21198-zz000rw7rv-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7rv
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7sc,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7sc-1-master.tif,505,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 505,r,,,,,,,,,,,,,,,21198-zz000rw7sc-1-thumbnail.jpg,21198-zz000rw7sc-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7sc
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7tw,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7tw-1-master.tif,506,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 506,v,,,,,,,,,,,,,,,21198-zz000rw7tw-1-thumbnail.jpg,21198-zz000rw7tw-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7tw
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7vd,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7vd-1-master.tif,507,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 507,r,,,,,,,,,,,,,,,21198-zz000rw7vd-1-thumbnail.jpg,21198-zz000rw7vd-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7vd
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7wx,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7wx-1-master.tif,508,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 508,v,,,,,,,,,,,,,,,21198-zz000rw7wx-1-thumbnail.jpg,21198-zz000rw7wx-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7wx
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7xf,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7xf-1-master.tif,509,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 509,r,,,,,,,,,,,,,,,21198-zz000rw7xf-1-thumbnail.jpg,21198-zz000rw7xf-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7xf
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw7zz,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw7zz-1-master.tif,510,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 510,v,,,,,,,,,,,,,,,21198-zz000rw7zz-1-thumbnail.jpg,21198-zz000rw7zz-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw7zz
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw80z,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw80z-1-master.tif,511,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 511,r,,,,,,,,,,,,,,,21198-zz000rw80z-1-thumbnail.jpg,21198-zz000rw80z-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw80z
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw81g,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw81g-1-master.tif,512,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 512,v,,,,,,,,,,,,,,,21198-zz000rw81g-1-thumbnail.jpg,21198-zz000rw81g-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw81g
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw820,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw820-1-master.tif,513,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 513,r,,,,,,,,,,,,,,,21198-zz000rw820-1-thumbnail.jpg,21198-zz000rw820-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw820
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw83h,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw83h-1-master.tif,514,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 514,v,,,,,,,,,,,,,,,21198-zz000rw83h-1-thumbnail.jpg,21198-zz000rw83h-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw83h
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw841,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw841-1-master.tif,515,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 515,r,,,,,,,,,,,,,,,21198-zz000rw841-1-thumbnail.jpg,21198-zz000rw841-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw841
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw85j,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw85j-1-master.tif,516,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 516,v,,,,,,,,,,,,,,,21198-zz000rw85j-1-thumbnail.jpg,21198-zz000rw85j-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw85j
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw862,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw862-1-master.tif,517,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 517,r,,,,,,,,,,,,,,,21198-zz000rw862-1-thumbnail.jpg,21198-zz000rw862-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw862
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw87k,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw87k-1-master.tif,518,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 518,v,,,,,,,,,,,,,,,21198-zz000rw87k-1-thumbnail.jpg,21198-zz000rw87k-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw87k
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw883,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw883-1-master.tif,519,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 519,r,,,,,,,,,,,,,,,21198-zz000rw883-1-thumbnail.jpg,21198-zz000rw883-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw883
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw89m,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw89m-1-master.tif,520,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 520,v,,,,,,,,,,,,,,,21198-zz000rw89m-1-thumbnail.jpg,21198-zz000rw89m-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw89m
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8b4,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8b4-1-master.tif,521,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 521,r,,,,,,,,,,,,,,,21198-zz000rw8b4-1-thumbnail.jpg,21198-zz000rw8b4-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8b4
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8cn,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8cn-1-master.tif,522,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 522,v,,,,,,,,,,,,,,,21198-zz000rw8cn-1-thumbnail.jpg,21198-zz000rw8cn-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8cn
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8d5,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8d5-1-master.tif,523,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 523,r,,,,,,,,,,,,,,,21198-zz000rw8d5-1-thumbnail.jpg,21198-zz000rw8d5-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8d5
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8fp,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8fp-1-master.tif,524,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 524,v,,,,,,,,,,,,,,,21198-zz000rw8fp-1-thumbnail.jpg,21198-zz000rw8fp-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8fp
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8g6,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8g6-1-master.tif,525,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 525,r,,,,,,,,,,,,,,,21198-zz000rw8g6-1-thumbnail.jpg,21198-zz000rw8g6-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8g6
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8hq,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8hq-1-master.tif,526,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 526,v,,,,,,,,,,,,,,,21198-zz000rw8hq-1-thumbnail.jpg,21198-zz000rw8hq-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8hq
Medieval and Renaissance Manuscripts,ark:/21198/zz000rw8j7,ark:/21198/zz000rstf2,2,Completed,Page,medren/masters/21198-zz000rw8j7-1-master.tif,527,,,,,,,,,pd,,,,,Coll. 170. Ms. 348. Page 527,r,,,,,,,,,,,,,,,21198-zz000rw8j7-1-thumbnail.jpg,21198-zz000rw8j7-1-master.tif,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000rw8j7
