Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8pb,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_165_USDMIC_1947.tif,818,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Saga-Ken,G7963_F7_165_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|165000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8pb
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8qv,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_182_USDMIC_1947.tif,819,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kanagawa-Ken,G7963_F7_182_USDMIC_1947|~|Monograph_Maps,November 1943,1943-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,182000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8qv
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8rc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_182_USMD_1947.tif,820,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kagawa-Ken,G7963_F7_182_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8rc
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8sw,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_190_USMD_1947.tif,821,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Tokyo-To,G7963_F7_190_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|190000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8sw
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8td,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_200_USMD_1947.tif,822,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Osaka-Fu,G7963_F7_200_USMD_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|200000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8td
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8vx,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_220_USMD_1947.tif,823,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Tokushima-Ken,G7963_F7_220_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|220000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8vx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8wf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_222_USDMIC_1946.tif,824,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Toyama-Ken,G7963_F7_222_USDMIC_1946|~|Monograph_Maps,August 1946,1946-08,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|222000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8wf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8xz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_240_USMD_1943.tif,825,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Nara-Ken,G7963_F7_240_USMD_1943|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|240000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8xz
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf8zg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_253_USMD_1947.tif,826,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Saitama-Ken,G7963_F7_253_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|253000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf8zg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf90g,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_258_USMD_1947.tif,827,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Tottori-Ken,G7963_F7_258_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|258000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf90g
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf910,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_260_USDMIC_1947_FUKUI.tif,828,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Fukui-Ken,G7963_F7_260_USDMIC_1947_FUKUI|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|260000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf910
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf92h,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_260_USDMIC_1947_SHIGA.tif,829,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Shiga-Ken,G7963_F7_260_USDMIC_1947_SHIGA|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|260000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf92h
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf931,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_265_USMD_1947.tif,830,,,pd_usfed,,,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Yamanashi-Ken,G7963_F7_265_USMD_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|265000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf931
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf94j,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_270_USDMIC_1947.tif,831,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Wakayama-Ken,G7963_F7_270_USDMIC_1947|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|270000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf94j
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf952,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_275_USDMIC_1946.tif,832,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Ishikawa-Ken,G7963_F7_275_USDMIC_1946|~|Monograph_Maps,December 1946,1946-12,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|275000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf952
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf96k,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_277_USDMIC_1946.tif,833,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Fukuoka-Ken,G7963_F7_277_USDMIC_1946|~|Monograph_Maps,November 1946,1946-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|277000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf96k
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf973,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_280_USMD_1947.tif,834,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Aichi-Ken,G7963_F7_280_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|280000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf973
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf98m,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_300_USDMIC_1947_HIROSHIMA.tif,835,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Hiroshima-Ken,G7963_F7_300_USDMIC_1947_HIROSHIMA|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|300000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf98m
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf994,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_300_USDMIC_1947_TOCHIGI.tif,836,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Tochigi-Ken,G7963_F7_300_USDMIC_1947_TOCHIGI|~|Monograph_Maps,January 1947,1947-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|300000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf994
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9bn,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_305_USDMIC_1947.tif,837,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Oita-Ken,G7963_F7_305_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|205000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9bn
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9c5,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_310_USMD_1947_KYOTO.tif,838,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kyoto-Fu,G7963_F7_310_USMD_1947_KYOTO|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|310000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9c5
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9dp,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_310_USMD_1947_OKAYAMA.tif,839,,,pd_usfed,,,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Okayama-Ken,G7963_F7_310_USMD_1947_OKAYAMA|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|310000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9dp
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9f6,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_325_USDMIC_1947.tif,840,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Yamaguchi-Ken,G7963_F7_325_USDMIC_1947|~|Monograph_Maps,1947,1947,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9f6
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9gq,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_330_USDMIC_1947.tif,841,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Gumma-Ken,G7963_F7_330_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|330000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9gq
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9h7,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_350_USDMIC_1946.tif,842,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Ehime-Ken,G7963_F7_350_USDMIC_1946|~|Monograph_Maps,November 1946,1946-11,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|350000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9h7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9jr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_352_USMD_1947.tif,843,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Nagasaki-Ken,G7963_F7_352_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|352000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9jr
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9k8,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_360_USMD_1947_CHIBA.tif,844,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Chiba-Ken,G7963_F7_360_USMD_1947_CHIBA|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|360000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9k8
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9ms,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_360_USMD_1947_HOKKAIDO.tif,845,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Hokkaido-Cho,G7963_F7_360_USMD_1947_HOKKAIDO|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|960000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9ms
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9n9,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_360_USMD_1947_IBARAKI.tif,846,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Ibaraki-Ken,G7963_F7_360_USMD_1947_IBARAKI|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|360000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9n9
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9pt,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_366_USMD_1947.tif,847,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kumamoto-Ken,G7963_F7_366_USMD_1947|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|366000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9pt
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9qb,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_370_USDMIC_1947.tif,848,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Gifu-Ken,G7963_F7_370_USDMIC_1947|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|370000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9qb
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9rv,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_390_USDMIC_1947.tif,849,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Yamagata-Ken,G7963_F7_390_USDMIC_1947|~|Monograph_Maps,January 1947,1947-01,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|370000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9rv
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9sc,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_400_USMD_1947_HYOGO.tif,850,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Hyogo-Ken,G7963_F7_400_USMD_1947_HYOGO|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|400000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9sc
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9tw,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_400_USMD_1947_MIYAZAKI.tif,851,,,pd_usfed,,eng,cartographic,map,"Japan--Administrative and political divisions--Maps|~|Miyazaki, Japan (Prefecture)--Maps",,United States. Department of State. Division of Map Intelligence and Cartography.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan : Miyazaki-ken,G7963_F7_400_USMD_1947_MIYAZAKI|~|Monograph_Maps,1947,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,The Division,col. map ; 47 x 31 cm. on sheet 51 x 69 cm.,Washington|~|dcu,"Scale ca. 1:400,000.|~|Includes key to administrative divisions.|~|""Base map: Miyazaki-ken, Dai Nippon Bunken Chizu, Tokyo, 1938.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9tw
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9vd,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_400_USMD_1947_SHIMANE.tif,852,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Shimane-Ken,G7963_F7_400_USMD_1947_SHIMANE|~|Monograph_Maps,April 1947,1947-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|4000000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9vd
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9wx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_410_AMS_1943.tif,853,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Kochi - Ken,G7963_F7_410_AMS_1943|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|410000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9wx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9xf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_410_USDMIC_1947.tif,854,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Miyagi-Ken,G7963_F7_410_USDMIC_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|410000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9xf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf9zz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7963_F7_410_USMD_1947.tif,855,,,pd_usfed,,eng,cartographic,map,Japan--Administrative and political divisions--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: Mie-Ken,G7963_F7_410_USMD_1947|~|Monograph_Maps,February 1947,1947-02,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|410000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf9zz
