Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.publicationStatus,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,Subject,Type.genre,Title,Alt ID.local,AltTitle.descriptive,Date.publication,Date.normalized,Format.extent,Description.note,Description.abstract,Publisher.publisherName,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Deutsches Nachrichtenbüro,ark:/21198/zz002c2wwj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1056.tif,6185,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1056, 1939 July 17, Zweite Morgen-Ausgabe",1939-07-17_1056,Deutsches Nachrichtenbüro|~|Zweite Morgen-Ausgabe,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2wwj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2wwj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2wx2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1057.tif,6186,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1057, 1939 July 17, Dritte Morgen-Ausgabe",1939-07-17_1057,Dritte Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2wx2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2wx2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2wzk,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1058.tif,6187,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1058, 1939 July 17, Erste Vormittags-Ausgabe",1939-07-17_1058,Erste Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2wzk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2wzk/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x0k,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1059.tif,6188,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1059, 1939 July 17, Zweite Vormittags-Ausgabe",1939-07-17_1059,Zweite Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x0k,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x0k/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x13,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1060.tif,6189,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1060, 1939 July 17, Erste Mittags-Ausgabe",1939-07-17_1060,Erste Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x13,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x13/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x2m,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1061.tif,6190,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1061, 1939 July 17, Zweite Mittags-Ausgabe",1939-07-17_1061,Zweite Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x2m,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x2m/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x34,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-17_1062.tif,6191,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1062, 1939 July 17, Nachmittags- und Abend-Ausgabe",1939-07-17_1062,Deutsches Nachrichtenbüro|~|Nachmittags- und Abend-Ausgabe,"July 17, 1939",1939-07-17,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x34,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x34/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x4n,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-18_1063.tif,6192,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1063, 1939 July 18, Morgen-Ausgabe",1939-07-18_1063,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 18, 1939",1939-07-18,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x4n,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x4n/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x55,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-18_1064.tif,6193,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1064, 1939 July 18, Vormittags-Ausgabe",1939-07-18_1064,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"July 18, 1939",1939-07-18,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x55,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x55/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x6p,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-18_1065.tif,6194,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1065, 1939 July 18, Mittags- und Nachmittags-Ausgabe",1939-07-18_1065,Deutsches Nachrichtenbüro|~|Mittags- und Nachmittags-Ausgabe,"July 18, 1939",1939-07-18,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x6p,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x6p/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x76,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-19_1066.tif,6195,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1066, 1939 July 19, Morgen-Ausgabe",1939-07-19_1066,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 19, 1939",1939-07-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x76,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x76/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x8q,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-19_1067.tif,6196,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1067, 1939 July 19, Vormittags-Ausgabe",1939-07-19_1067,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 19, 1939",1939-07-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x8q,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x8q/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2x97,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-19_1068.tif,6197,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1068, 1939 July 19, Mittags- und Nachmittags-Ausgabe",1939-07-19_1068,Mittags- und Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 19, 1939",1939-07-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2x97,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2x97/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xbr,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-19_1069.tif,6198,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1069, 1939 July 19, Abend- und Nacht-Ausgabe",1939-07-19_1069,Abend- und Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"July 19, 1939",1939-07-19,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xbr,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xbr/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xc8,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-20_1070.tif,6199,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1070, 1939 July 20, Morgen-Ausgabe",1939-07-20_1070,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"July 20, 1939",1939-07-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xc8,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xc8/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xds,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-20_1071.tif,6200,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1071, 1939 July 20, Vormittags- und Mittags-Ausgabe",1939-07-20_1071,Deutsches Nachrichtenbüro|~|Vormittags- und Mittags-Ausgabe,"July 20, 1939",1939-07-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xds,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xds/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xf9,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-20_1072.tif,6201,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1072, 1939 July 20, Nachmittags-Ausgabe",1939-07-20_1072,Deutsches Nachrichtenbüro|~|Nachmittags-Ausgabe,"July 20, 1939",1939-07-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xf9,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xf9/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xgt,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-20_1073.tif,6202,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1073, 1939 July 20, Abend- und Nacht-Ausgabe",1939-07-20_1073,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"July 20, 1939",1939-07-20,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xgt,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xgt/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xhb,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-21_1074.tif,6203,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1074, 1939 July 21, Morgen-Ausgabe",1939-07-21_1074,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"July 21, 1939",1939-07-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xhb,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xhb/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xjv,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-21_1075.tif,6204,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1075, 1939 July 21, Vormittags-Ausgabe",1939-07-21_1075,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"July 21, 1939",1939-07-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xjv,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xjv/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xkc,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-21_1076.tif,6205,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1076, 1939 July 21, Mittags-Ausgabe",1939-07-21_1076,Mittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 21, 1939",1939-07-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xkc,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xkc/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xmw,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-21_1077.tif,6206,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1077, 1939 July 21, Vormittags-Ausgabe",1939-07-21_1077,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"July 21, 1939",1939-07-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xmw,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xmw/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xnd,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-21_1078.tif,6207,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1078, 1939 July 21, Abend-Ausgabe",1939-07-21_1078,Deutsches Nachrichtenbüro|~|Abend-Ausgabe,"July 21, 1939",1939-07-21,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xnd,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xnd/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xpx,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-22_1079.tif,6208,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1079, 1939 July 22, Morgen-Ausgabe",1939-07-22_1079,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 22, 1939",1939-07-22,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xpx,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xpx/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xqf,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-22_1080.tif,6209,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1080, 1939 July 22, Vormittags-Ausgabe",1939-07-22_1080,Vormittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 22, 1939",1939-07-22,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xqf,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xqf/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xrz,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-22_1081.tif,6210,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1081, 1939 July 22, Mittags- und Nachmittags-Ausgabe",1939-07-22_1081,Deutsches Nachrichtenbüro|~|Mittags- und Nachmittags-Ausgabe,"July 22, 1939",1939-07-22,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xrz,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xrz/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xsg,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-22_1082.tif,6211,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1082, 1939 July 22, Abend- und Nacht-Ausgabe",1939-07-22_1082,Deutsches Nachrichtenbüro|~|Abend- und Nacht-Ausgabe,"July 22, 1939",1939-07-22,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xsg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xsg/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xt0,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-24_1083.tif,6212,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1083, 1939 July 24, Morgen-Ausgabe",1939-07-24_1083,Morgen-Ausgabe|~|Deutsches Nachrichtenbüro,"July 24, 1939",1939-07-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xt0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xt0/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xvh,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-24_1084.tif,6213,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1084, 1939 July 24, Vormittags-Ausgabe",1939-07-24_1084,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"July 24, 1939",1939-07-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xvh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xvh/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xw1,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-24_1085.tif,6214,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1085, 1939 July 24, Mittags-Ausgabe",1939-07-24_1085,Deutsches Nachrichtenbüro|~|Mittags-Ausgabe,"July 24, 1939",1939-07-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xw1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xw1/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xxj,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-24_1086.tif,6215,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1086, 1939 July 24, Nachmittags- und Abend-Ausgabe",1939-07-24_1086,Nachmittags- und Abend-Ausgabe|~|Deutsches Nachrichtenbüro,"July 24, 1939",1939-07-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xxj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xxj/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2xz2,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-24_1087.tif,6216,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1087, 1939 July 24, Nacht-Ausgabe",1939-07-24_1087,Nacht-Ausgabe|~|Deutsches Nachrichtenbüro,"July 24, 1939",1939-07-24,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2xz2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2xz2/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2z02,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-25_1088.tif,6217,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1088, 1939 July 25, Morgen-Ausgabe",1939-07-25_1088,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"July 25, 1939",1939-07-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2z02,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2z02/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2z1k,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-25_1089.tif,6218,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1089, 1939 July 25, Vormittags-Ausgabe",1939-07-25_1089,Deutsches Nachrichtenbüro|~|Vormittags-Ausgabe,"July 25, 1939",1939-07-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2z1k,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2z1k/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2z23,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-25_1090.tif,6219,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1090, 1939 July 25, Mittags- und Nachmittags-Ausgabe",1939-07-25_1090,Mittags- und Nachmittags-Ausgabe|~|Deutsches Nachrichtenbüro,"July 25, 1939",1939-07-25,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2z23,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2z23/manifest
Deutsches Nachrichtenbüro,ark:/21198/zz002c2z3m,ark:/21198/zz00294nw7,10,Completed with minimal metadata,Work,nachrichtenburo/image/July_1939/1939-07-26_1091.tif,6220,text,unknown,unknown,,ger,"University of California, Los Angeles. $b Library Special Collections",,newspapers,"Deutsches Nachrichtenbüro. 6 Jahrg., Nr. 1091, 1939 July 26, Morgen-Ausgabe",1939-07-26_1091,Deutsches Nachrichtenbüro|~|Morgen-Ausgabe,"July 26, 1939",1939-07-26,1 p.,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2z3m,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2z3m/manifest
