"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Subject","Name.creator","Name.fashionDesigner","Name.repository","Name.manufacturer","Name.subject","Name.retailer","Name.publisher","Type.collection","Type.manuscript","Rights.copyrightStatus","Name.photographer","Rights.servicesContact","Language","Rights.permission","AltIdentifier.local","Source","Date.created","Title","AltTitle.other","Format.extent","Date.normalized","Description.note","Opac url","Relation.isVersionOf","Description","Description.abstract","Relation.isPartOf","Alt Identifier","Bucketeer State","IIIF Access URL"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvdf","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvdf_1947956_master.tif","16","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_008a","","1969-1971","Page 8a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvdf"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvfz","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvfz_1947970_master.tif","17","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_008b","","1969-1971","Page 8b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvfz"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvgg","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvgg_1947974_master.tif","18","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_009","","1969-1971","Page 9","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvgg"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvh0","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvh0_1947980_master.tif","19","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_010a","","1969-1971","Page 10a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvh0"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvjh","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvjh_1947989_master.tif","20","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_010b","","1969-1971","Page 10b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvjh"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvk1","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvk1_1947995_master.tif","21","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_011a","","1969-1971","Page 11a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvk1"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvmj","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvmj_1948004_master.tif","22","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_011b","","1969-1971","Page 11b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvmj"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvn2","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvn2_1948012_master.tif","23","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_012a","","1969-1971","Page 12a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvn2"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvpk","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvpk_1948024_master.tif","24","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_012b","","1969-1971","Page 12b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvpk"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvq3","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvq3_1948031_master.tif","25","","","Fashion photographs|~|clippings (information artifacts)","still image","","","","","capes (outerwear)|~|hoods (headgear)|~|coats (garments)--1970-1980|~|leather|~|trousers|~|overdresses|~|shoulder bags|~|overskirts|~|plaids|~|maxiskirts|~|miniskirts","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","Sills and Company","","","","","","copyrighted","","","eng","Y","uclamss_440_b125_013a","","April 19, 1970-November 17, 1970","Page 13a","Designer views hemline hassle as gimmick|~|From Bonnie Cashin, cheerful colors|~|The boots & the bags","3 clippings : b&w","1970-04-19/1970-11-17","Three clippings.  The first article (The Milwaukee Journal, April 19, 1970) discusses Bonnie Cashin's opinions on hemlines.  There is a handwritten note correcting the article. The article claims that Cashin prefers hemlines ""two inches below the knee."" The note states ""I said above."" There is an image of Bonnie Cashin in a coat with a shoulder bag.The second clipping (N.Y. Post, November 17, 1970) discusses Cashin's new boots and bag lines for Coach. There is an image of a shoulder bag.The third clipping (Times, November 13, 1970) discusses the prevalence of layering in Cashin's Spring collection for Philip Sills. There are two photographs. One shows a minidress over a skirt, over another skirt, over pants. The second photograph shows a cape over a maxidress.","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvq3"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvrm","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvrm_1948040_master.tif","26","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_013b","","1969-1971","Page 13b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvrm"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvs4","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvs4_1948048_master.tif","27","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_014a","","1969-1971","Page 14a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvs4"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvtn","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvtn_1948057_master.tif","28","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_014b","","1969-1971","Page 14b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvtn"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvv5","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvv5_1948066_master.tif","29","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_015a","","1969-1971","Page 15a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvv5"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvwp","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvwp_1948073_master.tif","30","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_015b","","1969-1971","Page 15b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvwp"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvx6","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvx6_1948083_master.tif","31","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_016a","","1969-1971","Page 16a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvx6"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tvzq","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tvzq_1948100_master.tif","32","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_016b","","1969-1971","Page 16b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tvzq"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw0q","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw0q_1948108_master.tif","33","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_017a","","1969-1971","Page 17a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw0q"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw17","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw17_1948118_master.tif","34","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_017b","","1969-1971","Page 17b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw17"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw2r","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw2r_1948123_master.tif","35","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_018","","1969-1971","Page 18","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw2r"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw38","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw38_1948130_master.tif","36","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_019","","1969-1971","Page 19","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw38"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw4s","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw4s_1948135_master.tif","37","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_020a","","1969-1971","Page 20a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw4s"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw59","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw59_1948144_master.tif","38","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_020b","","1969-1971","Page 20b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw59"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw6t","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw6t_1948153_master.tif","39","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_021a","","1969-1971","Page 21a","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw6t"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw7b","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw7b_1948156_master.tif","40","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_021b","","1969-1971","Page 21b","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw7b"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw8v","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw8v_1948159_master.tif","41","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_022","","1969-1971","Page 22","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw8v"
"Cashin (Bonnie) Collection of Fashion, Theater and Film Costume Design","ark:/21198/zz0028tw9c","ark:/21198/zz0009k1dc","2","Completed","Page","cashin/masters/21198-zz0028tw9c_1948162_master.tif","42","","","","still image","","","","","","","Cashin, Bonnie","University of California, Los Angeles. $b Library Special Collections","","","","","","","copyrighted","","","","Y","uclamss_440_b125_023","","1969-1971","Page 23","","","1969/1971","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tw9c"
