Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn6wq,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn6wq_747701_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_33.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_33.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn6wq
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn6x7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn6x7_747276_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_42.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_42.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn6x7
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn6zr,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn6zr_747796_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Ford, Gerald R., 1913-",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_38.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_38.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn6zr
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn70r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn70r_750142_master.tif,,,,photographs,,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,CSRC_ROYBAL-HAYNES_1977_28.tif,Edward R. Roybal Papers,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_28.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn70r
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn718,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn718_747649_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_28.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_28.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn718
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn72s,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn72s_747051_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1960_15.tif,Edward R. Roybal Papers,1960,CSRC_ROYBAL-HAYNES_1960_15.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn72s
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn739,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn739_747281_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_43.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_43.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn739
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn74t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn74t_747635_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_26.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_26.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn74t
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn75b,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn75b_750103_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_23.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_23.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn75b
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn76v,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn76v_747680_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_31.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_31.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn76v
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn77c,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn77c_747133_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_32.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_32.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn77c
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn78w,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn78w_747292_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_44.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_44.tif,,1 Photograph,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn78w
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn79d,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn79d_747530_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_21.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_21.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn79d
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn7bx,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn7bx_750077_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_20.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_20.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn7bx
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn7dz,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn7dz_747147_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_35.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_35.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn7dz
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn7fg,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn7fg_747307_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_45.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_45.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn7fg
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn7hh,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn7hh_750044_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_18.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_18.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn7hh
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bn7kj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bn7kj_747161_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1961_36.tif,Edward R. Roybal Papers,1961,CSRC_ROYBAL-HAYNES_1961_36.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bn7kj
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnj5p,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnj5p_748115_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_84.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_84.tif,,,,,,,"City of Los Angeles Resolution establishing LULAC week, February 18-24 1962 presented by then Councilman Edward. R. Roybal.",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnj5p
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnj87,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnj87_749408_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_04.tif,,,CSRC_ROYBAL-HAYNES_1977_04.tif,,,,Edward R. Roybal Papers,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnj87
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnj9r,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnj9r_749412_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_05.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_05.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnj9r
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjb8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjb8_748143_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_85.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_85.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjb8
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjcs,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjcs_748372_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_88.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_88.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjcs
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjd9,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjd9_750010_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1965_12.tif,Edward R. Roybal Papers,1965,CSRC_ROYBAL-HAYNES_1965_12.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjd9
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjft,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjft_749384_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_48.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_48.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjft
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjgb,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjgb_749438_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_10.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_10.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjgb
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjhv,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjhv_748178_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_86.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_86.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjhv
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjjc,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjjc_748429_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1962_89.tif,Edward R. Roybal Papers,1962,CSRC_ROYBAL-HAYNES_1962_89.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjjc
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjkw,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjkw_750020_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1965_13.tif,Edward R. Roybal Papers,1965,CSRC_ROYBAL-HAYNES_1965_13.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjkw
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjmd,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjmd_750552_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal papers,CSRC_ROYBAL-HAYNES_1966_53.tif,Edward R. Roybal Papers,1966,CSRC_ROYBAL-HAYNES_1966_53.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjmd
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bnjnx,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bnjnx_749400_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1977_03.tif,Edward R. Roybal Papers,1977,CSRC_ROYBAL-HAYNES_1977_03.tif,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnjnx
