Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Name.copyrightHolder,Name.repository,Subject,Rights.copyrightStatus,Name.publisher,Name.designer,Name.creator,Name.contributor,Format.extent,AltIdentifier.collection,AltIdentifier.local,Relation.relatedTo,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Relation.isPartOf,Description.note,Format.material,Description.physicalDescription,Bucketeer State,IIIF Access URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0hz,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0hz_753093_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_09.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_09.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0k0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0k0_752643_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_04.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0mh,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0mh_753128_master.tif|~|csrc/masters/21198-zz001cc0mh_1307027_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005|~|Roybal-Allard, Lucille, 1941-",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_11.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_11.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0n1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0n1_754169_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_07.tif,Edward R. Roybal Papers,1983,CSRC_ROYBAL-HAYNES_1983_07.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0pj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0pj_752572_master.tif,,,,photographs,,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1980_11.tif,Edward R. Roybal Papers,1980,CSRC_ROYBAL-HAYNES_1980_11.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0q2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0q2_753172_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_14.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_14.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0rk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0rk_752603_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1981_02.tif,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_02.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0tm,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0tm_752652_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1982_05.tif,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_05.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0v4,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0v4_754220_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_12.tif,,,CSRC_ROYBAL-HAYNES_1983_12.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0wn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0wn_752637_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,,Edward R. Roybal Papers,1982,CSRC_ROYBAL-HAYNES_1982_03.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc0x5,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc0x5_754217_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_11.tif,,,CSRC_ROYBAL-HAYNES_1983_11.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc116,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc116_754226_master.tif,,,,photographs,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_14.tif,,,CSRC_ROYBAL-HAYNES_1983_14.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc12q,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc12q_754232_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1983_16.tif,,,CSRC_ROYBAL-HAYNES_1983_16.tif,,,,Edward R. Roybal Papers,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001cc137,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001cc137_752616_master.tif,,,,photographs,color photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1981_05.tif,Edward R. Roybal Papers,1981,CSRC_ROYBAL-HAYNES_1981_05.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001d34cn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001d34cn_773978_master.tif,,,,photographs,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1975_35.tif,Edward R. Roybal Papers,1975,CSRC_ROYBAL-HAYNES_1975_35.tif,,,,,,,,failed,
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001d34j7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001d34j7_776424_master.tif,,,,photographs,Black-and-white photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1976_12.tif,Edward R. Roybal Papers,1976,CSRC_ROYBAL-HAYNES_1976_12.tif,,,,,,,,failed,
