"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Alternate Identifier.local","Title","Relation.rectoVerso","thumbnailImageName","masterImageName","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw0b","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0147.tif","148","","","","","","","pd","1147_1391_0148","page 148","r","1147_1391_0147.jpg","1391_0147.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw0b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw3w","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0150.tif","149","","","","","","","pd","1147_1391_0149","page 149","v","1147_1391_0150.jpg","1391_0150.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw3w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw2c","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0149.tif","150","","","","","","","pd","1147_1391_0150","page 150","r","1147_1391_0149.jpg","1391_0149.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw2c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw5x","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0152.tif","151","","","","","","","pd","1147_1391_0151","page 151","v","1147_1391_0152.jpg","1391_0152.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw5x",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw4d","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0151.tif","152","","","","","","","pd","1147_1391_0152","page 152","r","1147_1391_0151.jpg","1391_0151.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw4d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw7z","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0154.tif","153","","","","","","","pd","1147_1391_0153","page 153","v","1147_1391_0154.jpg","1391_0154.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw7z",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw6f","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0153.tif","154","","","","","","","pd","1147_1391_0154","page 154","r","1147_1391_0153.jpg","1391_0153.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw6f",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw90","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0156.tif","155","","","","","","","pd","1147_1391_0155","page 155","v","1147_1391_0156.jpg","1391_0156.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw90",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qw8g","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0155.tif","156","","","","","","","pd","1147_1391_0156","page 156","r","1147_1391_0155.jpg","1391_0155.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qw8g",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwc1","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0158.tif","157","","","","","","","pd","1147_1391_0157","page 157","v","1147_1391_0158.jpg","1391_0158.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwc1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwbh","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0157.tif","158","","","","","","","pd","1147_1391_0158","page 158","r","1147_1391_0157.jpg","1391_0157.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwbh",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwf2","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0160.tif","159","","","","","","","pd","1147_1391_0159","page 159","v","1147_1391_0160.jpg","1391_0160.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwf2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwdj","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0159.tif","160","","","","","","","pd","1147_1391_0160","page 160","r","1147_1391_0159.jpg","1391_0159.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwdj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwgk","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0161.tif","161","","","","","","","pd","1147_1391_0161","page 161","r","1147_1391_0161.jpg","1391_0161.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwgk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwh3","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0162.tif","162","","","","","","","pd","1147_1391_0162","page 162","v","1147_1391_0162.jpg","1391_0162.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwh3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwjm","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0163.tif","163","","","","","","","pd","1147_1391_0163","page 163","r","1147_1391_0163.jpg","1391_0163.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwjm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwk4","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0164.tif","164","","","","","","","pd","1147_1391_0164","page 164","v","1147_1391_0164.jpg","1391_0164.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwk4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwmn","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0165.tif","165","","","","","","","pd","1147_1391_0165","page 165","r","1147_1391_0165.jpg","1391_0165.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwmn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwn5","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0166.tif","166","","","","","","","pd","1147_1391_0166","page 166","v","1147_1391_0166.jpg","1391_0166.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwn5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwpp","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0167.tif","167","","","","","","","pd","1147_1391_0167","page 167","r","1147_1391_0167.jpg","1391_0167.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwpp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwq6","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0168.tif","168","","","","","","","pd","1147_1391_0168","page 168","v","1147_1391_0168.jpg","1391_0168.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwq6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwrq","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0169.tif","169","","","","","","","pd","1147_1391_0169","page 169","r","1147_1391_0169.jpg","1391_0169.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwrq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qws7","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0170.tif","170","","","","","","","pd","1147_1391_0170","page 170","v","1147_1391_0170.jpg","1391_0170.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qws7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwtr","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0171.tif","171","","","","","","","pd","1147_1391_0171","page 171","r","1147_1391_0171.jpg","1391_0171.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwtr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwv8","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0172.tif","172","","","","","","","pd","1147_1391_0172","page 172","v","1147_1391_0172.jpg","1391_0172.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwv8",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwws","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0173.tif","173","","","","","","","pd","1147_1391_0173","page 173","r","1147_1391_0173.jpg","1391_0173.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwws",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwx9","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0174.tif","174","","","","","","","pd","1147_1391_0174","page 174","v","1147_1391_0174.jpg","1391_0174.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwx9",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qwzt","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0175.tif","175","","","","","","","pd","1147_1391_0175","page 175","r","1147_1391_0175.jpg","1391_0175.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qwzt",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx0t","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0176.tif","176","","","","","","","pd","1147_1391_0176","page 176","v","1147_1391_0176.jpg","1391_0176.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx0t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx1b","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0177.tif","177","","","","","","","pd","1147_1391_0177","page 177","r","1147_1391_0177.jpg","1391_0177.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx1b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx2v","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0178.tif","178","","","","","","","pd","1147_1391_0178","page 178","v","1147_1391_0178.jpg","1391_0178.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx2v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx3c","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0179.tif","179","","","","","","","pd","1147_1391_0179","page 179","r","1147_1391_0179.jpg","1391_0179.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx3c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx4w","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0180.tif","180","","","","","","","pd","1147_1391_0180","page 180","v","1147_1391_0180.jpg","1391_0180.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx4w",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx5d","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0181.tif","181","","","","","","","pd","1147_1391_0181","page 181","r","1147_1391_0181.jpg","1391_0181.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx5d",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx6x","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0182.tif","182","","","","","","","pd","1147_1391_0182","page 182","v","1147_1391_0182.jpg","1391_0182.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx6x",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx7f","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0183.tif","183","","","","","","","pd","1147_1391_0183","page 183","r","1147_1391_0183.jpg","1391_0183.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx7f",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx8z","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0184.tif","184","","","","","","","pd","1147_1391_0184","page 184","v","1147_1391_0184.jpg","1391_0184.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx8z",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qx9g","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0185.tif","185","","","","","","","pd","1147_1391_0185","page 185","r","1147_1391_0185.jpg","1391_0185.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qx9g",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxb0","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0186.tif","186","","","","","","","pd","1147_1391_0186","page 186","v","1147_1391_0186.jpg","1391_0186.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxb0",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxch","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0187.tif","187","","","","","","","pd","1147_1391_0187","page 187","r","1147_1391_0187.jpg","1391_0187.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxch",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxd1","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0188.tif","188","","","","","","","pd","1147_1391_0188","page 188","v","1147_1391_0188.jpg","1391_0188.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxd1",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxfj","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0189.tif","189","","","","","","","pd","1147_1391_0189","page 189","r","1147_1391_0189.jpg","1391_0189.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxfj",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxg2","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0190.tif","190","","","","","","","pd","1147_1391_0190","page 190","v","1147_1391_0190.jpg","1391_0190.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxg2",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxhk","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0191.tif","191","","","","","","","pd","1147_1391_0191","page 191","r","1147_1391_0191.jpg","1391_0191.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxhk",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxj3","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0192.tif","192","","","","","","","pd","1147_1391_0192","page 192","v","1147_1391_0192.jpg","1391_0192.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxj3",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxkm","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0193.tif","193","","","","","","","pd","1147_1391_0193","page 193","r","1147_1391_0193.jpg","1391_0193.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxkm",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxm4","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0194.tif","194","","","","","","","pd","1147_1391_0194","page 194","v","1147_1391_0194.jpg","1391_0194.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxm4",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxnn","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0195.tif","195","","","","","","","pd","1147_1391_0195","page 195","r","1147_1391_0195.jpg","1391_0195.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxnn",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxp5","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0196.tif","196","","","","","","","pd","1147_1391_0196","page 196","v","1147_1391_0196.jpg","1391_0196.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxp5",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxqp","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0197.tif","197","","","","","","","pd","1147_1391_0197","page 197","r","1147_1391_0197.jpg","1391_0197.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxqp",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxr6","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0198.tif","198","","","","","","","pd","1147_1391_0198","page 198","v","1147_1391_0198.jpg","1391_0198.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxr6",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxsq","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0199.tif","199","","","","","","","pd","1147_1391_0199","page 199","r","1147_1391_0199.jpg","1391_0199.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxsq",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxt7","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0200.tif","200","","","","","","","pd|~|pd","1147_1391_0200|~|1147_1391_0200","page 200|~|page 200","v|~|v","1147_1391_0200.jpg","1391_0200.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxt7",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxvr","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0201.tif","201","","","","","","","pd","1147_1391_0201","page 201","r","1147_1391_0201.jpg","1391_0201.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxvr",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxw8","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0202.tif","202","","","","","","","pd","1147_1391_0202","page 202","v","1147_1391_0202.jpg","1391_0202.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxw8",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxxs","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0203.tif","203","","","","","","","pd","1147_1391_0203","page 203","r","1147_1391_0203.jpg","1391_0203.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxxs",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qxz9","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0204.tif","204","","","","","","","pd","1147_1391_0204","page 204","v","1147_1391_0204.jpg","1391_0204.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qxz9",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz09","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0205.tif","205","","","","","","","pd","1147_1391_0205","page 205","r","1147_1391_0205.jpg","1391_0205.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz09",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz1t","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0206.tif","206","","","","","","","pd","1147_1391_0206","page 206","v","1147_1391_0206.jpg","1391_0206.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz1t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz2b","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0207.tif","207","","","","","","","pd","1147_1391_0207","page 207","r","1147_1391_0207.jpg","1391_0207.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz2b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz3v","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0208.tif","208","","","","","","","pd","1147_1391_0208","page 208","v","1147_1391_0208.jpg","1391_0208.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz3v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz4c","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0209.tif","209","","","","","","","pd","1147_1391_0209","page 210","r","1147_1391_0209.jpg","1391_0209.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz4c",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz0014qz5w","ark:/21198/zz000wq4n8","7","Completed","Page","minasian/masters/1391/1391_0210.tif","210","","","","","","","pd","1147_1391_0210","page 209","v","1147_1391_0210.jpg","1391_0210.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014qz5w",""
