"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Name.repository","Title","Alt ID.local","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rf2","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0172.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0172","uclalsc_2995564_0172","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rf2","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rf2/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rgk","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0173.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0173","uclalsc_2995564_0173","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rgk","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rgk/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rh3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0174.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0174","uclalsc_2995564_0174","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rh3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rh3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rjm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0175.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0175","uclalsc_2995564_0175","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rjm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rjm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rk4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0176.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0176","uclalsc_2995564_0176","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rk4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rk4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rmn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0177.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0177","uclalsc_2995564_0177","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rmn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rmn/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rn5","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0178.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0178","uclalsc_2995564_0178","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rn5","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rn5/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rpp","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0179.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0179","uclalsc_2995564_0179","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rpp","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rpp/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rq6","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0180.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0180","uclalsc_2995564_0180","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rq6","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rq6/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rrq","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0181.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0181","uclalsc_2995564_0181","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rrq","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rrq/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rs7","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0182.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0182","uclalsc_2995564_0182","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rs7","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rs7/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rtr","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0183.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0183","uclalsc_2995564_0183","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rtr","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rtr/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rv8","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0184.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0184","uclalsc_2995564_0184","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rv8","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rv8/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rws","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0185.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0185","uclalsc_2995564_0185","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rws","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rws/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rx9","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0186.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0186","uclalsc_2995564_0186","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rx9","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rx9/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0rzt","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0187.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0187","uclalsc_2995564_0187","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0rzt","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0rzt/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s0t","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0188.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0188","uclalsc_2995564_0188","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s0t","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s0t/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s1b","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0189.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0189","uclalsc_2995564_0189","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s1b","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s1b/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s2v","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0190.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0190","uclalsc_2995564_0190","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s2v","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s2v/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s3c","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0191.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0191","uclalsc_2995564_0191","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s3c","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s3c/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s4w","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0192.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0192","uclalsc_2995564_0192","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s4w","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s4w/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s5d","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0193.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0193","uclalsc_2995564_0193","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s5d","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s5d/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s6x","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0194.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0194","uclalsc_2995564_0194","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s6x","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s6x/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s7f","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0195.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0195","uclalsc_2995564_0195","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s7f","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s7f/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s8z","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0196.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0196","uclalsc_2995564_0196","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s8z","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s8z/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0s9g","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0197.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0197","uclalsc_2995564_0197","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0s9g","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0s9g/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sb0","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0198.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0198","uclalsc_2995564_0198","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sb0","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sb0/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sch","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0199.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0199","uclalsc_2995564_0199","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sch","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sch/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sd1","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0200.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0200","uclalsc_2995564_0200","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sd1","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sd1/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sfj","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0201.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0201","uclalsc_2995564_0201","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sfj","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sfj/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sg2","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0202.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0202","uclalsc_2995564_0202","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sg2","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sg2/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0shk","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0203.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0203","uclalsc_2995564_0203","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0shk","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0shk/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sj3","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0204.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0204","uclalsc_2995564_0204","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sj3","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sj3/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0skm","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0205.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0205","uclalsc_2995564_0205","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0skm","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0skm/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sm4","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0206.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0206","uclalsc_2995564_0206","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sm4","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sm4/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0snn","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0207.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0207","uclalsc_2995564_0207","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0snn","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0snn/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sp5","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0208.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0208","uclalsc_2995564_0208","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sp5","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sp5/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sqp","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0209.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0209","uclalsc_2995564_0209","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sqp","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sqp/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sr6","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0210.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0210","uclalsc_2995564_0210","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sr6","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sr6/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ssq","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0211.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0211","uclalsc_2995564_0211","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ssq","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0ssq/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0st7","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0212.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0212","uclalsc_2995564_0212","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0st7","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0st7/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0svr","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0213.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0213","uclalsc_2995564_0213","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0svr","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0svr/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sw8","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0214.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0214","uclalsc_2995564_0214","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sw8","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sw8/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sxs","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0215.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0215","uclalsc_2995564_0215","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sxs","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sxs/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sz9","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0216.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0216","uclalsc_2995564_0216","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sz9","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0sz9/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t09","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0217.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0217","uclalsc_2995564_0217","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t09","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t09/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t1t","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0218.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0218","uclalsc_2995564_0218","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t1t","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t1t/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t2b","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0219.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0219","uclalsc_2995564_0219","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t2b","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t2b/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t3v","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0220.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0220","uclalsc_2995564_0220","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t3v","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t3v/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t4c","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0221.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0221","uclalsc_2995564_0221","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t4c","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t4c/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t5w","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0222.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0222","uclalsc_2995564_0222","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t5w","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t5w/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t6d","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0223.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0223","uclalsc_2995564_0223","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t6d","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t6d/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t7x","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0224.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0224","uclalsc_2995564_0224","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t7x","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t7x/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t8f","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0225.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0225","uclalsc_2995564_0225","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t8f","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t8f/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t9z","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0226.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0226","uclalsc_2995564_0226","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t9z","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0t9z/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tbg","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0227.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0227","uclalsc_2995564_0227","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tbg","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0tbg/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tc0","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0228.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0228","uclalsc_2995564_0228","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tc0","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0tc0/manifest"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tdh","ark:/21198/zz002j0bvg","10","Completed with minimal metadata","Work","fowler_rainbow_bridge/image/uclalsc_2995564_0229.tif","","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0229","uclalsc_2995564_0229","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tdh","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j0tdh/manifest"
