"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz002952b6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_117_v.tif","234","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 117v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952b6",""
"St Gall Manuscripts","ark:/21198/zz002952cq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_118_r.tif","235","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 118r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952cq",""
"St Gall Manuscripts","ark:/21198/zz002952d7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_118_v.tif","236","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 118v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952d7",""
"St Gall Manuscripts","ark:/21198/zz002952fr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_119_r.tif","237","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 119r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952fr",""
"St Gall Manuscripts","ark:/21198/zz002952g8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_119_v.tif","238","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 119v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952g8",""
"St Gall Manuscripts","ark:/21198/zz002952hs","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_120_r.tif","239","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 120r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952hs",""
"St Gall Manuscripts","ark:/21198/zz002952j9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_120_v.tif","240","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 120v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952j9",""
"St Gall Manuscripts","ark:/21198/zz002952kt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_121_r.tif","241","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 121r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952kt",""
"St Gall Manuscripts","ark:/21198/zz002952mb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_121_v.tif","242","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 121v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952mb",""
"St Gall Manuscripts","ark:/21198/zz002952nv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_122_r.tif","243","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 122r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952nv",""
"St Gall Manuscripts","ark:/21198/zz002952pc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_122_v.tif","244","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 122v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952pc",""
"St Gall Manuscripts","ark:/21198/zz002952qw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_123_r.tif","245","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 123r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952qw",""
"St Gall Manuscripts","ark:/21198/zz002952rd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_123_v.tif","246","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 123v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952rd",""
"St Gall Manuscripts","ark:/21198/zz002952sx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_124_r.tif","247","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 124r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952sx",""
"St Gall Manuscripts","ark:/21198/zz002952tf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_124_v.tif","248","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 124v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952tf",""
"St Gall Manuscripts","ark:/21198/zz002952vz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_125_r.tif","249","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 125r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952vz",""
"St Gall Manuscripts","ark:/21198/zz002952wg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_125_v.tif","250","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 125v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952wg",""
"St Gall Manuscripts","ark:/21198/zz002952x0","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_126_r.tif","251","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 126r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952x0",""
"St Gall Manuscripts","ark:/21198/zz002952zh","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_126_v.tif","252","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 126v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002952zh",""
"St Gall Manuscripts","ark:/21198/zz0029530h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_127_r.tif","253","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 127r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029530h",""
"St Gall Manuscripts","ark:/21198/zz00295311","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_127_v.tif","254","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 127v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295311",""
"St Gall Manuscripts","ark:/21198/zz0029532j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_128_r.tif","255","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 128r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029532j",""
"St Gall Manuscripts","ark:/21198/zz00295332","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_128_v.tif","256","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 128v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295332",""
"St Gall Manuscripts","ark:/21198/zz0029534k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_129_r.tif","257","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 129r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029534k",""
"St Gall Manuscripts","ark:/21198/zz00295353","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_129_v.tif","258","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 129v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295353",""
"St Gall Manuscripts","ark:/21198/zz0029536m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_130_r.tif","259","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 130r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029536m",""
"St Gall Manuscripts","ark:/21198/zz00295374","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_130_v.tif","260","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 130v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295374",""
"St Gall Manuscripts","ark:/21198/zz0029538n","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_131_r.tif","261","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 131r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029538n",""
"St Gall Manuscripts","ark:/21198/zz00295395","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_131_v.tif","262","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 131v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295395",""
"St Gall Manuscripts","ark:/21198/zz002953bp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_132_r.tif","263","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 132r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953bp",""
"St Gall Manuscripts","ark:/21198/zz002953c6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_132_v.tif","264","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 132v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953c6",""
"St Gall Manuscripts","ark:/21198/zz002953dq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_133_r.tif","265","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 133r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953dq",""
"St Gall Manuscripts","ark:/21198/zz002953f7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_133_v.tif","266","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 133v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953f7",""
"St Gall Manuscripts","ark:/21198/zz002953gr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_134_r.tif","267","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 134r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953gr",""
"St Gall Manuscripts","ark:/21198/zz002953h8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_134_v.tif","268","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 134v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953h8",""
"St Gall Manuscripts","ark:/21198/zz002953js","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_135_r.tif","269","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 135r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953js",""
"St Gall Manuscripts","ark:/21198/zz002953k9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_135_v.tif","270","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 135v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953k9",""
"St Gall Manuscripts","ark:/21198/zz002953mt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_136_r.tif","271","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 136r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953mt",""
"St Gall Manuscripts","ark:/21198/zz002953nb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_136_v.tif","272","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 136v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953nb",""
"St Gall Manuscripts","ark:/21198/zz002953pv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_137_r.tif","273","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 137r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953pv",""
"St Gall Manuscripts","ark:/21198/zz002953qc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_137_v.tif","274","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 137v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953qc",""
"St Gall Manuscripts","ark:/21198/zz002953rw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_138_r.tif","275","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 138r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953rw",""
"St Gall Manuscripts","ark:/21198/zz002953sd","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_138_v.tif","276","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 138v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953sd",""
"St Gall Manuscripts","ark:/21198/zz002953tx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_139_r.tif","277","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 139r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953tx",""
"St Gall Manuscripts","ark:/21198/zz002953vf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_139_v.tif","278","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 139v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953vf",""
"St Gall Manuscripts","ark:/21198/zz002953wz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_140_r.tif","279","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 140r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953wz",""
"St Gall Manuscripts","ark:/21198/zz002953xg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_140_v.tif","280","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 140v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953xg",""
"St Gall Manuscripts","ark:/21198/zz002953z0","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_141_r.tif","281","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 141r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002953z0",""
"St Gall Manuscripts","ark:/21198/zz00295400","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_141_v.tif","282","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 141v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295400",""
"St Gall Manuscripts","ark:/21198/zz0029541h","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_142_r.tif","283","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 142r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029541h",""
"St Gall Manuscripts","ark:/21198/zz00295421","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_142_v.tif","284","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 142v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295421",""
"St Gall Manuscripts","ark:/21198/zz0029543j","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_143_r.tif","285","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 143r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029543j",""
"St Gall Manuscripts","ark:/21198/zz00295442","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_143_v.tif","286","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 143v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295442",""
"St Gall Manuscripts","ark:/21198/zz0029545k","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_144_r.tif","287","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 144r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029545k",""
"St Gall Manuscripts","ark:/21198/zz00295463","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_144_v.tif","288","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 144v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295463",""
"St Gall Manuscripts","ark:/21198/zz0029547m","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_145_r.tif","289","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 145r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029547m",""
"St Gall Manuscripts","ark:/21198/zz00295484","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_145_v.tif","290","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 145v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295484",""
"St Gall Manuscripts","ark:/21198/zz0029549n","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_146_r.tif","291","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 146r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029549n",""
"St Gall Manuscripts","ark:/21198/zz002954b5","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_146_v.tif","292","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 146v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954b5",""
"St Gall Manuscripts","ark:/21198/zz002954cp","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_147_r.tif","293","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 147r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954cp",""
"St Gall Manuscripts","ark:/21198/zz002954d6","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_147_v.tif","294","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 147v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954d6",""
"St Gall Manuscripts","ark:/21198/zz002954fq","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_148_r.tif","295","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 148r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954fq",""
"St Gall Manuscripts","ark:/21198/zz002954g7","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_148_v.tif","296","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 148v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954g7",""
"St Gall Manuscripts","ark:/21198/zz002954hr","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_149_r.tif","297","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 149r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954hr",""
"St Gall Manuscripts","ark:/21198/zz002954j8","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_149_v.tif","298","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 149v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954j8",""
"St Gall Manuscripts","ark:/21198/zz002954ks","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_150_r.tif","299","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 150r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954ks",""
"St Gall Manuscripts","ark:/21198/zz002954m9","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_150_v.tif","300","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 150v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954m9",""
"St Gall Manuscripts","ark:/21198/zz002954nt","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_151_r.tif","301","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 151r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954nt",""
"St Gall Manuscripts","ark:/21198/zz002954pb","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_151_v.tif","302","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 151v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954pb",""
"St Gall Manuscripts","ark:/21198/zz002954qv","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_152_r.tif","303","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 152r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954qv",""
"St Gall Manuscripts","ark:/21198/zz002954rc","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_152_v.tif","304","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 152v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954rc",""
"St Gall Manuscripts","ark:/21198/zz002954sw","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_153_r.tif","305","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 153r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954sw",""
"St Gall Manuscripts","ark:/21198/zz002954td","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_153_v.tif","306","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 153v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954td",""
"St Gall Manuscripts","ark:/21198/zz002954vx","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_154_r.tif","307","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 154r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954vx",""
"St Gall Manuscripts","ark:/21198/zz002954wf","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_154_v.tif","308","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 154v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954wf",""
"St Gall Manuscripts","ark:/21198/zz002954xz","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_155_r.tif","309","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 155r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954xz",""
"St Gall Manuscripts","ark:/21198/zz002954zg","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_155_v.tif","310","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 155v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002954zg",""
"St Gall Manuscripts","ark:/21198/zz0029550g","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_156_r.tif","311","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 156r","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0029550g",""
"St Gall Manuscripts","ark:/21198/zz00295510","ark:/21198/zz00294sdx","2","Completed","Page","StGall/masters/napoli_004/napoli_4_156_v.tif","312","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 156v","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00295510",""
