File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_065.tif,Page,Page 61,65,ark:/21198/n1mk86,ark:/21198/n1mk86/6s74gx9v,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F6s74gx9v
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_066.tif,Page,Page 62,66,ark:/21198/n1mk86,ark:/21198/n1mk86/53430h7j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F53430h7j
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_067.tif,Page,Page 63,67,ark:/21198/n1mk86,ark:/21198/n1mk86/2t111b7p,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F2t111b7p
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_068.tif,Page,Page 64,68,ark:/21198/n1mk86,ark:/21198/n1mk86/xd33c76r,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fxd33c76r
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_069.tif,Page,Page 65,69,ark:/21198/n1mk86,ark:/21198/n1mk86/h2389r6q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fh2389r6q
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_070.tif,Page,Page 66,70,ark:/21198/n1mk86,ark:/21198/n1mk86/1m53q91w,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F1m53q91w
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_071.tif,Page,Page 67,71,ark:/21198/n1mk86,ark:/21198/n1mk86/zg16dq9g,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fzg16dq9g
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_072.tif,Page,Page 68,72,ark:/21198/n1mk86,ark:/21198/n1mk86/5771kf0x,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F5771kf0x
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_073.tif,Page,Page 69,73,ark:/21198/n1mk86,ark:/21198/n1mk86/5h76tw04,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F5h76tw04
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_074.tif,Page,Page 70,74,ark:/21198/n1mk86,ark:/21198/n1mk86/5z324c1s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F5z324c1s
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_075.tif,Page,Page 71,75,ark:/21198/n1mk86,ark:/21198/n1mk86/qt623n4b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fqt623n4b
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_076.tif,Page,Page 72,76,ark:/21198/n1mk86,ark:/21198/n1mk86/rs75m44d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Frs75m44d
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_077.tif,Page,Page 73,77,ark:/21198/n1mk86,ark:/21198/n1mk86/2168r546,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2F2168r546
Masters/othermasters/dl_toganoo/masters/ucla_2997885/ucla_2997885_078.tif,Page,Page 74,78,ark:/21198/n1mk86,ark:/21198/n1mk86/pp03hg2f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mk86%2Fpp03hg2f
