"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Name.repository","Title","Alt ID.local","Description.note","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sp5","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0208.tif","208","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0208","uclalsc_2995564_0208","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sp5",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sqp","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0209.tif","209","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0209","uclalsc_2995564_0209","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sqp",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sr6","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0210.tif","210","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0210","uclalsc_2995564_0210","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sr6",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ssq","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0211.tif","211","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0211","uclalsc_2995564_0211","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ssq",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0st7","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0212.tif","212","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0212","uclalsc_2995564_0212","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0st7",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0svr","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0213.tif","213","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0213","uclalsc_2995564_0213","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0svr",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sw8","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0214.tif","214","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0214","uclalsc_2995564_0214","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sw8",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sxs","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0215.tif","215","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0215","uclalsc_2995564_0215","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sxs",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0sz9","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0216.tif","216","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0216","uclalsc_2995564_0216","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0sz9",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t09","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0217.tif","217","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0217","uclalsc_2995564_0217","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t09",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t1t","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0218.tif","218","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0218","uclalsc_2995564_0218","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t1t",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t2b","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0219.tif","219","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0219","uclalsc_2995564_0219","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t2b",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t3v","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0220.tif","220","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0220","uclalsc_2995564_0220","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t3v",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t4c","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0221.tif","221","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0221","uclalsc_2995564_0221","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t4c",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t5w","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0222.tif","222","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0222","uclalsc_2995564_0222","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t5w",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t6d","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0223.tif","223","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0223","uclalsc_2995564_0223","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t6d",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t7x","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0224.tif","224","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0224","uclalsc_2995564_0224","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t7x",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t8f","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0225.tif","225","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0225","uclalsc_2995564_0225","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t8f",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0t9z","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0226.tif","226","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0226","uclalsc_2995564_0226","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0t9z",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tbg","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0227.tif","227","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0227","uclalsc_2995564_0227","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tbg",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tc0","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0228.tif","228","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0228","uclalsc_2995564_0228","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tc0",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tdh","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0229.tif","229","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0229","uclalsc_2995564_0229","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tdh",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tf1","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0230.tif","230","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0230","uclalsc_2995564_0230","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tf1",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tgj","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0231.tif","231","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0231","uclalsc_2995564_0231","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tgj",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0th2","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0232.tif","232","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0232","uclalsc_2995564_0232","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0th2",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tjk","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0233.tif","233","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0233","uclalsc_2995564_0233","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tjk",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tk3","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0234.tif","234","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0234","uclalsc_2995564_0234","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tk3",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tmm","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0235.tif","235","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0235","uclalsc_2995564_0235","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tmm",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tn4","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0236.tif","236","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0236","uclalsc_2995564_0236","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tn4",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tpn","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0237.tif","237","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0237","uclalsc_2995564_0237","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tpn",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tq5","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0238.tif","238","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0238","uclalsc_2995564_0238","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tq5",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0trp","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0239.tif","239","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0239","uclalsc_2995564_0239","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0trp",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ts6","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0240.tif","240","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0240","uclalsc_2995564_0240","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ts6",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0ttq","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0241.tif","241","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0241","uclalsc_2995564_0241","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0ttq",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tv7","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0242.tif","242","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0242","uclalsc_2995564_0242","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tv7",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0twr","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0243.tif","243","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0243","uclalsc_2995564_0243","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0twr",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tx8","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0244.tif","244","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0244","uclalsc_2995564_0244","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tx8",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0tzs","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0245.tif","245","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0245","uclalsc_2995564_0245","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0tzs",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v0s","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0246.tif","246","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0246","uclalsc_2995564_0246","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v0s",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v19","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0247.tif","247","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0247","uclalsc_2995564_0247","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v19",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v2t","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0248.tif","248","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0248","uclalsc_2995564_0248","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v2t",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v3b","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0249.tif","249","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0249","uclalsc_2995564_0249","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v3b",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v4v","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0250.tif","250","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0250","uclalsc_2995564_0250","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v4v",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v5c","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0251.tif","251","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0251","uclalsc_2995564_0251","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v5c",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v6w","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0252.tif","252","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0252","uclalsc_2995564_0252","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v6w",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v7d","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0253.tif","253","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0253","uclalsc_2995564_0253","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v7d",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v8x","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0254.tif","254","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0254","uclalsc_2995564_0254","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v8x",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0v9f","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0255.tif","255","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0255","uclalsc_2995564_0255","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0v9f",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vbz","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0256.tif","256","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0256","uclalsc_2995564_0256","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vbz",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vcg","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0257.tif","257","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0257","uclalsc_2995564_0257","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vcg",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vd0","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0258.tif","258","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0258","uclalsc_2995564_0258","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vd0",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vfh","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0259.tif","259","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0259","uclalsc_2995564_0259","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vfh",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vg1","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0260.tif","260","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0260","uclalsc_2995564_0260","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vg1",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vhj","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0261.tif","261","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0261","uclalsc_2995564_0261","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vhj",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vj2","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0262.tif","262","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0262","uclalsc_2995564_0262","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vj2",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vkk","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0263.tif","263","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0263","uclalsc_2995564_0263","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vkk",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vm3","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0264.tif","264","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0264","uclalsc_2995564_0264","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vm3",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vnm","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0265.tif","265","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0265","uclalsc_2995564_0265","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vnm",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vp4","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0266.tif","266","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0266","uclalsc_2995564_0266","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vp4",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vqn","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0267.tif","267","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0267","uclalsc_2995564_0267","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vqn",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vr5","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0268.tif","268","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0268","uclalsc_2995564_0268","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vr5",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vsp","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0269.tif","269","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0269","uclalsc_2995564_0269","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vsp",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vt6","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0270.tif","270","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0270","uclalsc_2995564_0270","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vt6",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vvq","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0271.tif","271","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0271","uclalsc_2995564_0271","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vvq",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vw7","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0272.tif","272","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0272","uclalsc_2995564_0272","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vw7",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vxr","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0273.tif","273","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0273","uclalsc_2995564_0273","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vxr",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0vz8","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0274.tif","274","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0274","uclalsc_2995564_0274","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0vz8",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0w08","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0275.tif","275","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0275","uclalsc_2995564_0275","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0w08",""
"Report on Fieldwork with the Rainbow Bridge","ark:/21198/zz002j0w1s","ark:/21198/zz002kjsvb","10","Completed with minimal metadata","Page","fowler_rainbow_bridge/image/uclalsc_2995564_0276.tif","276","","","still image","Fowler Museum at UCLA","uclalsc_2995564_0276","uclalsc_2995564_0276","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j0w1s",""
