Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,AltTitle.descriptive,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Perlich (Martin) Interview Collection,ark:/21198/zz0025k2xq,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k2xq-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Wispelwey, Pieter","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 29","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-10-15,"October 15, 2003",Martin Perlich Interviews,Pieter Wispelwey,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k2/xq/21198=zz0025k2xq/ark%2B=21198=zz0025k2xq.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k2xq%2Faudiowaveform.dat,,,121.746667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k2xq/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k2z7,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k2z7-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Wispelwey, Pieter","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 30","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-10-16,"October 16, 2003",Martin Perlich Interviews,Pieter Wispelwey,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k2/z7/21198=zz0025k2z7/ark%2B=21198=zz0025k2z7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k2z7%2Faudiowaveform.dat,,,121.8,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k2z7/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k307,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k307-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Wispelwey, Pieter","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 31","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-10-17,"October 17, 2003",Martin Perlich Interviews,Pieter Wispelwey,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/07/21198=zz0025k307/ark%2B=21198=zz0025k307.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k307%2Faudiowaveform.dat,,,121.8,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k307/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k31r,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k31r-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 32","Produced at KCSN Radio, Los Angeles.",2:02 min.,,"October 20, 2003|~|2003-10-20",Martin Perlich Interviews,Mitsuko Uchida,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/1r/21198=zz0025k31r/ark%2B=21198=zz0025k31r.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k31r%2Faudiowaveform.dat,,,122.013333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k31r/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k328,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k328-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 33","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-10-21,"October 21, 2003",Martin Perlich Interviews,Mitsuko Uchida,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/28/21198=zz0025k328/ark%2B=21198=zz0025k328.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k328%2Faudiowaveform.dat,,,121.773333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k328/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k33s,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k33s-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 34","Produced at KCSN Radio, Los Angeles.",2:02 min.,2003-10-22,"October 22, 2003",Martin Perlich Interviews,Mitsuko Uchida,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/3s/21198=zz0025k33s/ark%2B=21198=zz0025k33s.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k33s%2Faudiowaveform.dat,,,122.173333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k33s/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k349,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k349-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 35","Produced at KCSN Radio, Los Angeles.",2:03 min.,2003-10-23,"October 23, 2003",Martin Perlich Interviews,Mitsuko Uchida,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/49/21198=zz0025k349/ark%2B=21198=zz0025k349.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k349%2Faudiowaveform.dat,,,122.706667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k349/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k35t,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k35t-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Martin Perlich Interviews, CD 3, Track 36","Produced at KCSN Radio, Los Angeles.",2:03 min.,2003-10-24,"October 24, 2003",Martin Perlich Interviews,Mitsuko Uchida,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/5t/21198=zz0025k35t/ark%2B=21198=zz0025k35t.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k35t%2Faudiowaveform.dat,,,123.066667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k35t/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k36b,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k36b-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 1","Produced at KCSN Radio, Los Angeles.",01m 41s,,,Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/6b/21198=zz0025k36b/ark%2B=21198=zz0025k36b.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k36b%2Faudiowaveform.dat,,,101.16,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k36b/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k37v,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k37v-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 2","Produced at KCSN Radio, Los Angeles.",1:36 min.,,,Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/7v/21198=zz0025k37v/ark%2B=21198=zz0025k37v.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k37v%2Faudiowaveform.dat,,,95.746667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k37v/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k38c,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k38c-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 3","Produced at KCSN Radio, Los Angeles.",1:39 min.,,,Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/8c/21198=zz0025k38c/ark%2B=21198=zz0025k38c.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k38c%2Faudiowaveform.dat,,,99.48,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k38c/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k39w,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k39w-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 4","Produced at KCSN Radio, Los Angeles.",1:37 min.,,,Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/9w/21198=zz0025k39w/ark%2B=21198=zz0025k39w.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k39w%2Faudiowaveform.dat,,,97.266667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k39w/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3bd,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3bd-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Menuhin, Yehudi, 1916-1999","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 5","Produced at KCSN Radio, Los Angeles.",1:37 min.,,,Martin Perlich Interviews,Sir Yehudi Menuhin,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/bd/21198=zz0025k3bd/ark%2B=21198=zz0025k3bd.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3bd%2Faudiowaveform.dat,,,96.52,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3bd/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3cx,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3cx-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Luxon, Benjamin","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 6","Produced at KCSN Radio, Los Angeles.",1:40 min.,,,Martin Perlich Interviews,Benjamin Luxon,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/cx/21198=zz0025k3cx/ark%2B=21198=zz0025k3cx.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3cx%2Faudiowaveform.dat,,,99.826667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3cx/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3fz,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3fz-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Luxon, Benjamin","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 8","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Benjamin Luxon,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/fz/21198=zz0025k3fz/ark%2B=21198=zz0025k3fz.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3fz%2Faudiowaveform.dat,,,98.466667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3fz/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3gg,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3gg-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Luxon, Benjamin","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 9","Produced at KCSN Radio, Los Angeles.",1:34 min.,,,Martin Perlich Interviews,Benjamin Luxon,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/gg/21198=zz0025k3gg/ark%2B=21198=zz0025k3gg.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3gg%2Faudiowaveform.dat,,,94.04,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3gg/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3h0,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3h0-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Luxon, Benjamin","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 10","Produced at KCSN Radio, Los Angeles.",1:34 min.,,,Martin Perlich Interviews,Benjamin Luxon,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/h0/21198=zz0025k3h0/ark%2B=21198=zz0025k3h0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3h0%2Faudiowaveform.dat,,,93.96,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3h0/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3jh,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3jh-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Luxon, Benjamin","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 11","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Benjamin Luxon,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/jh/21198=zz0025k3jh/ark%2B=21198=zz0025k3jh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3jh%2Faudiowaveform.dat,,,97.64,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3jh/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3k1,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3k1-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 12","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/k1/21198=zz0025k3k1/ark%2B=21198=zz0025k3k1.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3k1%2Faudiowaveform.dat,,,98.44,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3k1/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3mj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3mj-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 13","Produced at KCSN Radio, Los Angeles.",1:36 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/mj/21198=zz0025k3mj/ark%2B=21198=zz0025k3mj.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3mj%2Faudiowaveform.dat,,,96.093333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3mj/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3n2,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3n2-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 14","Produced at KCSN Radio, Los Angeles.",1:43 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/n2/21198=zz0025k3n2/ark%2B=21198=zz0025k3n2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3n2%2Faudiowaveform.dat,,,102.653333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3n2/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3pk,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3pk-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 15","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,Martin Perlich Interviews,Misha and Cipa Dichter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/pk/21198=zz0025k3pk/ark%2B=21198=zz0025k3pk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3pk%2Faudiowaveform.dat,,,91.773333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3pk/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3q3,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3q3-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Dichter, Cipa|~|Dichter, Misha, 1945-","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 16","Produced at KCSN Radio, Los Angeles.",1:32 min.,,,,Misha and Cipa Dichter,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/q3/21198=zz0025k3q3/ark%2B=21198=zz0025k3q3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3q3%2Faudiowaveform.dat,,,92.333333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3q3/manifest
Perlich (Martin) Interview Collection,ark:/21198/zz0025k3rm,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/21198-zz0025k3rm-1-master.wav,,,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections","KCSN (Radio station : Los Angeles, Calif.)","Perlich, Martin","Brown, Iona","Martin Perlich Collection, Martin Perlich Interviews, CD 4, Track 17","Produced at KCSN Radio, Los Angeles.",1:38 min.,,,Martin Perlich Interviews,Iona Brown,,,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:perlich/pairtree_root/21/19/8=/zz/00/25/k3/rm/21198=zz0025k3rm/ark%2B=21198=zz0025k3rm.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3rm%2Faudiowaveform.dat,,,98.013333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025k3rm/manifest
