Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Rights.copyrightStatus,Rights.permission,Language,Type.typeOfResource,Type.genre,Name.repository,Publisher.publisherName,Name.interviewer,Name.interviewee,Source,Description.note,Format.extent,Date.normalized,Date.publication,AltTitle.other,Title,Description.abstract,AltTitle.descriptive,Date.interview,Format.dimensions,Alt ID.local,Date.creation,Format.medium,Alt ID.mp4
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xwx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7xwx-1-master.wav,347,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Shaham, Gil, 1971-","Martin Perlich Collection, Box 4, Folder 7",,,,,Martin Perlich Interviews,Gil Shaham,,,,,uclapasc0341_004_007M1,,MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xxf,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h7xxf-1-master.wav,325,,,,copyrighted,Y,,,sound recording-nonmusical,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Salonen, Esa-Pekka, 1958-","Martin Perlich Collection, Box 9, Folder 2",,,2002-01-10,,Martin Perlich Interviews,Esa-Pekka Salonen,,,,,uclapasc0341_009_002M,"January 10, 2002",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7xzz,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_003M1.wav,303,,,,,,,,,,,"Perlich, Martin","Reich, Steve, 1936-",,,,,,Martin Perlich Interviews,Steve Reich,,,,,uclapasc0341_009_003M1,,,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z0z,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_008M1.wav,145,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Fejér, András","Martin Perlich Collection, Box 4, Folder 8",,,2003-10-20,,Martin Perlich Interviews,András Fejér,,,,,uclapasc0341_004_008M1,"October 20, 2003",,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z1g,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_009M1.wav,402,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Glennie, Evelyn","Martin Perlich Collection, Box 4, Folder 9",,,2002-03-20,,Martin Perlich Interviews,,,,,,uclapasc0341_004_009M1,"March 20, 2002",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z20,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_010M1.wav,381,,,,copyrighted,Y,,sound recording-nonmusical,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 9, Folder 10",,,2004-05-03,,Martin Perlich Interviews,Andre Watts,,,,,uclapasc0341_004_010M1,"May 3, 2004",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z41,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_005M1.wav,223,,,,copyrighted,Y,,sound recording-nonmusical,sound recording-nonmusical,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Livingston, Guy, 1967-","Martin Perlich Collection, Box 9, Folder 7",,,,,Martin Perlich Interviews,Guy Livingston,,,,,uclapasc0341_009_005M1,,,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z5j,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_007M1.wav,211,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Kraft, William","Martin Perlich Collection, Box 9, Folder 7",,,2003-01-14,,Martin Perlich Interviews,William Kraft,,,,,uclapasc0341_009_007M1,"January 14, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h7z62,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_011M1.wav,274,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Netrebko, Anna","Martin Perlich COllection, Box 4, Folder 11",,,2003-12-11,,Martin Perlich Interviews,Anne Netrebko,,,,,uclapasc0341_004_011M1,"December 11, 2003",Minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8gng,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h8gng-1-master.wav,152,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Box 4, Folder 11",,,2003-04-17,,Martin Perlich Interviews,Iván Fischer,,,,,uclapasc0341_004_012M1,"April 17, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8gt2,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002h8gt2-1-master.wav,361,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Thibaudet, Jean-Yves, 1961-","Martin Perlich Collection, Box 4, Folder 14",,,2001-01-18,,Martin Perlich Interviews,Jean-Yves Thibaudet,,,,,uclapasc0341_004_014M1,"January 18,2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8gxm,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_015M6.wav,262,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,,2001-03-07,,Martin Perlich Interviews,Olli Mustonen,,,,,uclapasc0341_004_015M1,"March 7, 2001",Minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8h1n,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_008M6.wav,412,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Reich, Steve, 1936-","Martin Perlich Collection, Box 9, Folder 8",,,2007-01-25,,Martin Perlich Interviews,Steve Reich,,,,,uclapasc0341_009_008M1,"January 25, 2007",Minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8h3p,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_016M1.wav,413,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 16",,,2003-01-161,,Martin Perlich Interviews,Frederica Von Stade,,,,,uclapasc0341_004_016M1,"January 16, 2003",Minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8h67,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_017M.wav,414,,,,copyrighted,Y,,sound recording-nonmusical,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Wispelwey, Pieter","Martin Perlich Collection, Box 4, Folder 17",,,2003-05-02,,Martin Perlich Interviews,Pieter Wispelluey,,,,,uclapasc0341_004_017M,"May 2, 2003",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h8hgc,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_001M1.wav,417,,,,copyrighted,Y,,sound recording-nonmusical,interviews,,,"Perlich, Martin","Salonen, Esa-Pekka, 1958-","Martin Perlich Collection, Box 4, Folder 19",,,2004-12-11,,Martin Perlich Interviews,Michael Daugherty,,,,,uclapasc0341_004_001M1,"December 11, 2004",,
Perlich (Martin) Interview Collection,ark:/21198/zz002h94cz,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_022M5.wav,419,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Box 4, Folder 22",,,2001-02-23,,Martin Perlich Interviews,Jordi Savall,,,,,uclapasc0341_004_022M1,"February 23, 2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h94jj,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/uclapasc0341_004_001M2.wav,421,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Rudel, Julius","Martin Perlich Collection, Box 4, Folder 1",,,2003-11-11,,Martin Perlich Interviews,Julius Rudel,,,,,uclapasc0341_004_001M2,"November 11, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002h94pm,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_002M.wav,423,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 2",,,2001-12-06,,Martin Perlich Interviews,Jeffrey Kahane,,,,,uclapasc0341_004_002M,"December 6, 2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpjq,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_003_003M.wav,428,,,,copyrighted,Y,,sound recording-nonmusical,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,,2002-10-27,,Martin Perlich Interviews,Maxim Shostakovich,,,,,uclapasc0341_004_003M4,"October 27, 2002",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpmr,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_004M.wav,430,,,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 4",,,2004-04-14,,Martin Perlich Interviews,Helmuth Rilling,,,,,uclapasc0341_004_004M,"April 14, 2004",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpps,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_005M1.wav,432,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 5",,,2004-05-13,,Martin Perlich Interviews,Robert Spano,,,,,uclapasc0341_004_005M1,"May 13, 2004",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpsb,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_004_006M2.wav,435,,,,copyrighted,Y,,sound recording-musical,interviews,,,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 5",,,2003-04-25,,Martin Perlich Interviews,Olli Mustonen,,,,,uclapasc0341_004_006M2,"April 25, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbpww,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbpww-1-master.wav,346,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 7",,,,,Martin Perlich Interviews,Gil Shaham,,,,,uclapasc0341_004_007M2,,minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbq0x,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbq0x-1-master.wav,441,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Fejér, András","Martin Perlich Collection, Box 4, Folder 8",,,2003-10-20,,Martin Perlich Interviews,Andras Fejer,,,,,uclapasc0341_004_008M2,"October 20, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hbq5h,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hbq5h-1-master.wav,172,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Glennie, Evelyn","Martin Perlich Collection, Box 4, Folder 9",,,2002-03-20,,Martin Perlich Interviews,Evelyn Glennie,,,,,uclapasc0341_004_009M3,"March 20, 2002",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3gx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3gx-1-master.wav,467,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 18",,,2001-05-02,,Martin Perlich Interviews,Garrick Ohlsonn,,,,,uclapasc0341_004_018S,"May 2, 2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3nh,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3nh-1-master.wav,273,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Netrebko, Anna","Martin Perlich Collection, Box 4, Folder 11",,,2003-12-11,,Martin Perlich Interviews,Anne Netrebko,,,,,uclapasc0341_004_011M3,"December 11, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc3r2,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc3r2-1-master.wav,153,,,,copyrighted,Y,,sound recording-nonmusical,interviews,,,"Perlich, Martin","Fischer, Iván","Martin Perlich Collection, Box 4, Folder 12",,,2003-04-17,,Martin Perlich Interviews,Ivan Fischer,,,,,uclapasc0341_004_012M2,"April 17, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc405,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc405-1-master.wav,362,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,,2001-01-18,,Martin Perlich Interviews,Jean Yves Thibaudet,,,,,uclapasc0341_004_014M2,"January 18, 2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc41p,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc41p-1-master.wav,465,,,,copyrighted,Y,,,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 15",,,2001-03-21,,Martin Perlich Interviews,Olli Mustonen,,,,,uclapasc0341_004_014M2,"March 7, 2001",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc426,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc426-1-master.wav,466,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 4, Folder 16",,,2003-01-16,,Martin Perlich Interviews,Frederica Von Stade,,,,,uclapasc0341_004_016M2,"January 16, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc43q,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc43q-1-master.wav,126,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Daugherty, Michael, 1954-","Martin Perlich Collection, Box 4, Folder 19",,,,,Martin Perlich Interviews,Michael Daugherty,,,,,uclapasc0341_004_019M,"December 11, 2004",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc447,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc447-1-master.wav,458,,,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Uchida, Mitsuko, 1948-","Martin Perlich Collection, Box 4, Folder 20",,,,,Martin Perlich Interviews,Mitsuko Uchida,,,,,uclapasc0341_004_020S1,,minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc45r,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc45r-1-master.wav,379,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Upshaw, Dawn","Martin Perlich Collection, Box 4, Folder 21",,,2003-03-12,,Martin Perlich Interviews,Dawn Upshaw,,,,,uclapasc0341_004_021M3,"March 12, 2003",minidisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc468,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc468-1-master.wav,471,,,,copyrighted,,,,interviews,,,"Perlich, Martin","Savall, Jordi","Martin Perlich Collection, Box 4, Folder 22",,,,,Martin Perlich Interviews,Jordi Savall,,,,,uclapasc0341_004_022M5,"February 23, 2001",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc47s,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_006_001MA.wav,472,,,,,,,,,,,"Perlich, Martin",,,,,,,Martin Perlich Interviews,The Arizona Project: Michael F. Wendland,,,,,uclapasc0341_006_001S,,,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc489,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc489-1-master.wav,473,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 1",,,2004-01-19,,Martin Perlich Interviews,Adam del Monte,,,,,uclapasc0341_008_001M,"January 19, 2004",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4bb,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc4bb-1-master.wav,475,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,,2003-03-14,,Martin Perlich Interviews,Lara Downes,,,,,uclapasc0341_008_003M,"March 14, 2003",,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4cv,ark:/21198/zz0025k1n3,2,Completed,Work,perlich/audio/uclapasc0341_008_004M.wav,476,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Huggett, Monica","Martin Perlich Collection, Box 8, Folder 4",,,,,Martin Perlich Interviews,Monica Huggett,,,,,uclapasc0341_008_004S,"October 18, 2001",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4dc,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_008_005M.wav,477,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 5",,,2004,,Martin Perlich Interviews,Yuval Ron,,,,,uclapasc0341_008_005M,2004,DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4fw,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_008_006M.wav,478,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Amram, David","Martin Perlich Collection, Box 8, Folder 6",,,2003-07-31,,Martin Perlich Interviews,David Amram,,,,,uclapasc0341_008_006I,"July 31, 2003",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4x4,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_008_007M.wav,479,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 7",,,2004-03-03,,Martin Perlich Interviews,Jeff von der Schmidt,,,,,uclapasc0341_008_007M,"March 3, 2004",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc4zn,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_008_008M.wav,480,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 8",,,2003-12-31,,Martin Perlich Interviews,Nathan Milstein,,,,,uclapasc0341_008_008M,"December 31, 2003",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc50n,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_008_009M2.wav,481,,,,copyrighted,Y,,,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 9",,,,,Martin Perlich Interviews,Ian Krause,,,,,uclapasc0341_008_009M2,,DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc536,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_003M2.wav,484,,,,copyrighted,Y,,,interviews,,,,,"Martin Perlich Collection, Box 9, Folder 3",,,2004-10-20,,Martin Perlich Interviews,Steve Reich,,,,,uclapasc0341_009_003M2,"October 20, 2004",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc54q,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_004M2.wav,485,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 9, Folder 4",,,,,Martin Perlich Interviews,Peter Schickele,,,,,uclapasc0341_009_004M2,,MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc557,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc557-1-master.wav,222,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Livingston, Guy, 1967-","Martin Perlich Collection, Box 9, Folder 5",,,2004-01-08,,Martin Perlich Interviews,Guy Livingston,,,,,uclapasc0341_009_005M2,"January 8, 2004",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc56r,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_009_006M.wav,487,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 9, Folder 6",,,2002-02-13,,Martin Perlich Interviews,Andre Watts,,,,,uclapasc0341_009_006M,"February 13, 2002",MiniDisc,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc578,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc578-1-master.wav,488,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 10, Folder 3",,,1979-08-16,,Martin Perlich Interviews,Frank Zappa,,,,,uclapasc0341_010_003MB.wav,"August 16, 1979",Compact Cassette,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc58s,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_012_003MA.wav,489,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Pinnock, Trevor","Martin Perlich Collection, Box 12, Folder 3",,,,,Martin Perlich Interviews,Trevor Pinnock,,,,,uclapasc0341_012_003M,,Compact Cassette,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc599,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc599-1-master.wav,490,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 12, Folder 3",,,,,Martin Perlich Interviews,Denali Quartet,,,,,uclapasc0341_008_013M1,"January 10, 2005",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5bt,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5bt-1-master.wav,491,,,,,,,,,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,,,,,,Martin Perlich Interviews,Ruth Kaskcow,,,,,uclapasc0341_008_014M,,,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5cb,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5cb-1-master.wav,492,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 2",,,2003-11-10,,Martin Perlich Interviews,Ysaye Quartet,,,,,uclapasc0341_006_002M,"November 10, 2003",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5dv,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5dv-1-master.wav,493,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin","Catán, Daniel","Martin Perlich Collection, Box 6, Folder 3",,,,,Martin Perlich Interviews,Daniel Catan,,,,,uclapasc0341_006_003M,"January 29, 2004",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5fc,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5fc-1-master.wav,494,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 8, Folder 15",,,2004-01-15,,Martin Perlich Interviews,Gao Hung,,,,,uclapasc0341_008_015M1,"January 15, 2004",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5gw,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5gw-1-master.wav,495,,,,copyrighted,Y,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 4",,,2004-06-10,,Martin Perlich Interviews,Isabelle Moretti,,,,,uclapasc0341_006_004M1,"June 10, 2004",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5hd,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/uclapasc0341_006_005M.wav,496,,,,copyrighted,,,sound recording-nonmusical,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,"Martin Perlich Collection, Box 6, Folder 5",,,2000-11-17,,Martin Perlich Interviews,Oscar Brown Jr.,,,,,uclapasc0341_006_005s,"November 17, 2000",DAT,
Perlich (Martin) Interview Collection,ark:/21198/zz002hc5jx,ark:/21198/zz0025k1n3,1,In progress,Work,perlich/audio/21198-zz002hc5jx-1-master.wav,497,,,,copyrighted,,,,interviews,"University of California, Los Angeles. Library. Performing Arts Special Collections",,"Perlich, Martin",,"Martin Perlich Collection, Box 6, Folder 6",,,2004-04-09,,Martin Perlich Interviews,Ed Bland,,,,,uclapasc0341_006_006M,"April 9, 2004",DAT,
