Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.countryCreation,Subject,Name.creator,Name.contributor,Name.interviewer,Name.subject,Name.interviewee,Name.photographer,Name.repository,Language,Alt ID.local,Format.medium,Title,Date.creation,Coverage.temporal,Description.abstract,Publisher.publisherName,Relation.isPartOf,Format.extent,Description.note,Source,Relation.relatedTo,AltTitle.uniform,Description.biographicalNote,Coverage.geographic,Description.tableOfContents,Publisher.placeOfOrigin
American College of Neuropsychopharmacology,ark:/21198/z1fn2x5n,ark:/21198/zz001hd6v4,,,Page,acnp\image\21198-zz001hd6v4-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19w25jn,ark:/21198/zz001hd6v4,,,Page,acnp\image\21198-zz001hd6v4-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1641drb,ark:/21198/zz001hd6wn,,,Page,acnp\image\21198-zz001hd6wn-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12c0p0k,ark:/21198/zz001hd6wn,,,Page,acnp\image\21198-zz001hd6wn-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xm05gt,ark:/21198/zz001hd6wn,,,Page,acnp\image\21198-zz001hd6wn-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1st9drj,ark:/21198/zz001hd6wn,,,Page,acnp\image\21198-zz001hd6wn-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1p28p4w,ark:/21198/zz001hd6wn,,,Page,acnp\image\21198-zz001hd6wn-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jd6mrk,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1dn5w2q,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18w549x,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1544chm,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11c3msw,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wm34cw,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rv2crh,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1n60bbg,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hd9kp3,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cn8twg,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17w833n,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-2-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1447bc7,ark:/21198/zz001hd6zp,,,Page,acnp\image\21198-zz001hd6zp-3-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10c6kqd,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vm638z,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qz41x3,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1m6399f,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gf2jht,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bp1srn,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16x121q,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13509c6,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1zg8h5w,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tq7rjh,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pz70vm,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1k66835,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ff5h9j,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19p4rkt,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15x40xc,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-2-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1281zhz,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-2-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1xh1g4d,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-2-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sr0qf4,ark:/21198/zz001hd72q,,,Page,acnp\image\21198-zz001hd72q-2-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1nz9znz,ark:/21198/zz001hd737,,,Page,acnp\image\21198-zz001hd737-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1j696v1,ark:/21198/zz001hd737,,,Page,acnp\image\21198-zz001hd737-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1df8g4q,ark:/21198/zz001hd737,,,Page,acnp\image\21198-zz001hd737-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18p7qhb,ark:/21198/zz001hd737,,,Page,acnp\image\21198-zz001hd737-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1515p6n,ark:/21198/zz001hd737,,,Page,acnp\image\21198-zz001hd737-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1184xjt,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1wh4f2x,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rr3p7v,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1n02xg0,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h725rn,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cg1f37,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17s9cqc,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1418n3q,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1087wbj,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vh7cv7,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qr6n21,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1m05wc2,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g754qm,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bk3398,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16t2bpw,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1321kx1,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z913c7,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tj0bm2,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pr9kws,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1k08v84,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fb6sx8,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19k6287,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15t59jh,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_023.tif,23,,,,,,,,,,,,,,,,,,,Page 23,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1224jr6,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_024.tif,24,,,,,,,,,,,,,,,,,,,Page 24,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x9427v,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_025.tif,25,,,,,,,,,,,,,,,,,,,Page 25,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sj39jk,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_026.tif,26,,,,,,,,,,,,,,,,,,,Page 26,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1ns2jx6,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_027.tif,27,,,,,,,,,,,,,,,,,,,Page 27,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1j40hh5,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_028.tif,28,,,,,,,,,,,,,,,,,,,Page 28,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1db9rw7,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_029.tif,29,,,,,,,,,,,,,,,,,,,Page 29,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18k913d,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_030.tif,30,,,,,,,,,,,,,,,,,,,Page 30,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14t88b7,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_031.tif,31,,,,,,,,,,,,,,,,,,,Page 31,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1127hkc,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_032.tif,32,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w9715c,ark:/21198/zz001hd74r,,,Page,acnp\image\21198-zz001hd74r-1-master_033.tif,33,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rj68hj,ark:/21198/zz001hd758,,,Page,acnp\image\21198-zz001hd758-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mw4736,ark:/21198/zz001hd758,,,Page,acnp\image\21198-zz001hd758-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1h43gg4,ark:/21198/zz001hd758,,,Page,acnp\image\21198-zz001hd758-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1cc2qqz,ark:/21198/zz001hd758,,,Page,acnp\image\21198-zz001hd758-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17m1zww,ark:/21198/zz001hd78t,,,Page,acnp\image\21198-zz001hd78t-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13v174h,ark:/21198/zz001hd7m0,,,Page,acnp\image\21198-zz001hd7m0-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1030gg0,ark:/21198/zz001hd7m0,,,Page,acnp\image\21198-zz001hd7m0-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1vb003f,ark:/21198/zz001hd7p1,,,Page,acnp\image\21198-zz001hd7p1-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qn7xrn,ark:/21198/zz001hd7p1,,,Page,acnp\image\21198-zz001hd7p1-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kw7625,ark:/21198/zz001hd7qj,,,Page,acnp\image\21198-zz001hd7qj-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1g46f99,ark:/21198/zz001hd7qj,,,Page,acnp\image\21198-zz001hd7qj-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1bc5pg7,ark:/21198/zz001hd7r2,,,Page,acnp\image\21198-zz001hd7r2-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z16m4xrh,ark:/21198/zz001hd7r2,,,Page,acnp\image\21198-zz001hd7r2-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z12v463g,ark:/21198/zz001hd7sk,,,Page,acnp\image\21198-zz001hd7sk-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1z62d0c,ark:/21198/zz001hd7sk,,,Page,acnp\image\21198-zz001hd7sk-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1tf1nbj,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1pp0wq5,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1jx04xx,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1f49d4g,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z19c8nc9,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z15m7wqg,ark:/21198/zz001hd7t3,,,Page,acnp\image\21198-zz001hd7t3-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z11z5vbk,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1x65bxg,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1sf4m7m,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1np3vdj,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1hx33m9,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1d52bww,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z18d1m7g,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z14q9jxh,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z10z8t9j,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1w689s3,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1rf7k1b,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1mp6t68,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1gx62gx,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1c559td,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z17h38jv,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z13r2hw1,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1001s51,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1v718kc,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1qg0ht6,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_019.tif,19,,,,,,,,,,,,,,,,,,,Page 19,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1kp9s3b,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_020.tif,20,,,,,,,,,,,,,,,,,,,Page 20,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1fx91gb,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_021.tif,21,,,,,,,,,,,,,,,,,,,Page 21,,,,,,,,,,,,,,
American College of Neuropsychopharmacology,ark:/21198/z1b8703r,ark:/21198/zz001hd7w4,,,Page,acnp\image\21198-zz001hd7w4-1-master_022.tif,22,,,,,,,,,,,,,,,,,,,Page 22,,,,,,,,,,,,,,
