"Item ARK","Parent ARK","Object Type","File Name","Item Sequence","IIIF Range","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"ark:/21198/zz002b74k3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74k3_1993605_master.tif","301","","leaf 148","MS_1959_003__0298.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74k3",""
"ark:/21198/zz002b74mm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74mm_1993608_master.tif","302","","leaf 148 verso","MS_1959_003__0299.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74mm",""
"ark:/21198/zz002b74n4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b74n4_1993611_master.tif","303","","leaf 149","MS_1959_003__0300.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b74n4",""
"ark:/21198/zz002b7xk6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xk6_1999700_master.tif","304","","leaf 149 verso","MS_1959_003__0301.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xk6",""
"ark:/21198/zz002b7xmq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xmq_1999703_master.tif","305","","leaf 150","MS_1959_003__0302.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xmq",""
"ark:/21198/zz002b7xn7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xn7_1999706_master.tif","306","","leaf 150 verso","MS_1959_003__0303.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xn7",""
"ark:/21198/zz002b7xpr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xpr_1999709_master.tif","307","","leaf 151","MS_1959_003__0304.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xpr",""
"ark:/21198/zz002b7xq8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xq8_1999712_master.tif","308","","leaf 151 verso","MS_1959_003__0305.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xq8",""
"ark:/21198/zz002b7xrs","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xrs_1999715_master.tif","309","","leaf 152","MS_1959_003__0306.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xrs",""
"ark:/21198/zz002b7xs9","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xs9_1999718_master.tif","310","","leaf 152 verso","MS_1959_003__0307.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xs9",""
"ark:/21198/zz002b7xtt","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xtt_1999721_master.tif","311","","leaf 153","MS_1959_003__0308.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xtt",""
"ark:/21198/zz002b7xvb","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xvb_1999724_master.tif","312","","leaf 153 verso","MS_1959_003__0309.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xvb",""
"ark:/21198/zz002b7xwv","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xwv_1999727_master.tif","313","","leaf 154","MS_1959_003__0310.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xwv",""
"ark:/21198/zz002b7xxc","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xxc_1999730_master.tif","314","","leaf 154 verso","MS_1959_003__0311.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xxc",""
"ark:/21198/zz002b7xzw","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7xzw_1999733_master.tif","315","","leaf 155","MS_1959_003__0312.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7xzw",""
"ark:/21198/zz002b7z0w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z0w_1999736_master.tif","316","","leaf 155 verso","MS_1959_003__0313.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z0w",""
"ark:/21198/zz002b7z1d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z1d_1999739_master.tif","317","","leaf 156","MS_1959_003__0314.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z1d",""
"ark:/21198/zz002b7z2x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z2x_1999742_master.tif","318","","leaf 156 verso","MS_1959_003__0315.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z2x",""
"ark:/21198/zz002b7z3f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z3f_2000683_master.tif","319","","leaf 157","MS_1959_003__0316.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z3f",""
"ark:/21198/zz002b7z4z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z4z_2000707_master.tif","320","","leaf 157 verso","MS_1959_003__0317.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z4z",""
"ark:/21198/zz002b7z5g","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002b7z5g_2000720_master.tif","321","","leaf 158","MS_1959_003__0318.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b7z5g",""
"ark:/21198/zz002bbt3v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt3v_2000734_master.tif","322","","leaf 158 verso","MS_1959_003__0319.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt3v",""
"ark:/21198/zz002bbt4c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt4c_2000738_master.tif","323","","leaf 159","MS_1959_003__0320.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt4c",""
"ark:/21198/zz002bbt5w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt5w_2000744_master.tif","324","","leaf 159 verso","MS_1959_003__0321.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt5w",""
"ark:/21198/zz002bbt6d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt6d_2000750_master.tif","325","","leaf 160","MS_1959_003__0322.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt6d",""
"ark:/21198/zz002bbt7x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt7x_2000756_master.tif","326","","leaf 160 verso","MS_1959_003__0323.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt7x",""
"ark:/21198/zz002bbt8f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt8f_2000766_master.tif","327","","leaf 161","MS_1959_003__0324.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt8f",""
"ark:/21198/zz002bbt9z","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbt9z_2000773_master.tif","328","","leaf 161 verso","MS_1959_003__0325.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbt9z",""
"ark:/21198/zz002bbtbg","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtbg_2000779_master.tif","329","","leaf 162","MS_1959_003__0326.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtbg",""
"ark:/21198/zz002bbtc0","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtc0_2000813_master.tif","330","","leaf 162 verso","MS_1959_003__0327.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtc0",""
"ark:/21198/zz002bbtdh","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtdh_2000818_master.tif","331","","leaf 163","MS_1959_003__0328.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtdh",""
"ark:/21198/zz002bbtf1","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtf1_2000821_master.tif","332","","leaf 163 verso","MS_1959_003__0329.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtf1",""
"ark:/21198/zz002bbtgj","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtgj_2000824_master.tif","333","","leaf 164","MS_1959_003__0330.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtgj",""
"ark:/21198/zz002bbth2","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbth2_2000827_master.tif","334","","leaf 164 verso","MS_1959_003__0331.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbth2",""
"ark:/21198/zz002bbtjk","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtjk_2000830_master.tif","335","","leaf 165","MS_1959_003__0332.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtjk",""
"ark:/21198/zz002bbtk3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtk3_2000833_master.tif","336","","leaf 165 verso","MS_1959_003__0333.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtk3",""
"ark:/21198/zz002bbtmm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtmm_2000836_master.tif","337","","leaf 166","MS_1959_003__0334.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtmm",""
"ark:/21198/zz002bbtn4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtn4_2000839_master.tif","338","","leaf 166 verso","MS_1959_003__0335.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtn4",""
"ark:/21198/zz002bbtpn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtpn_2000842_master.tif","339","","leaf 167","MS_1959_003__0336.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtpn",""
"ark:/21198/zz002bbtq5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtq5_2000845_master.tif","340","","leaf 167 verso","MS_1959_003__0337.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtq5",""
"ark:/21198/zz002bbtrp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtrp_2000848_master.tif","341","","leaf 168","MS_1959_003__0338.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtrp",""
"ark:/21198/zz002bbts6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbts6_2000851_master.tif","342","","leaf 168 verso","MS_1959_003__0339.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbts6",""
"ark:/21198/zz002bbttq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbttq_2000854_master.tif","343","","leaf 169","MS_1959_003__0340.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbttq",""
"ark:/21198/zz002bbtv7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtv7_2000857_master.tif","344","","leaf 169 verso","MS_1959_003__0341.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtv7",""
"ark:/21198/zz002bbtwr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtwr_2000860_master.tif","345","","leaf 170","MS_1959_003__0342.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtwr",""
"ark:/21198/zz002bbtx8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtx8_2000863_master.tif","346","","leaf 170 verso","MS_1959_003__0343.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtx8",""
"ark:/21198/zz002bbtzs","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbtzs_2000866_master.tif","347","","leaf 171","MS_1959_003__0344.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbtzs",""
"ark:/21198/zz002bbv0s","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv0s_2000869_master.tif","348","","leaf 171 verso","MS_1959_003__0345.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv0s",""
"ark:/21198/zz002bbv19","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv19_2000872_master.tif","349","","leaf 172","MS_1959_003__0346.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv19",""
"ark:/21198/zz002bbv2t","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv2t_2000875_master.tif","350","","leaf 172 verso","MS_1959_003__0347.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv2t",""
"ark:/21198/zz002bbv3b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv3b_2000878_master.tif","351","","leaf 173","MS_1959_003__0348.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv3b",""
"ark:/21198/zz002bbv4v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv4v_2000881_master.tif","352","","leaf 173 verso","MS_1959_003__0349.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv4v",""
"ark:/21198/zz002bbv5c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv5c_2000884_master.tif","353","","leaf 174","MS_1959_003__0350.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv5c",""
"ark:/21198/zz002bbv6w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv6w_2000887_master.tif","354","","leaf 174 verso","MS_1959_003__0351.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv6w",""
"ark:/21198/zz002bbv7d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv7d_2000890_master.tif","355","","leaf 175","MS_1959_003__0352.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv7d",""
"ark:/21198/zz002bbv8x","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv8x_2000893_master.tif","356","","leaf 175 verso","MS_1959_003__0353.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv8x",""
"ark:/21198/zz002bbv9f","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbv9f_2000896_master.tif","357","","leaf 176","MS_1959_003__0354.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbv9f",""
"ark:/21198/zz002bbvbz","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvbz_2000899_master.tif","358","","leaf 176 verso","MS_1959_003__0355.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvbz",""
"ark:/21198/zz002bbvcg","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvcg_2000902_master.tif","359","","leaf 177","MS_1959_003__0356.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvcg",""
"ark:/21198/zz002bbvnm","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvnm_2000908_master.tif","360","","leaf 177 verso","MS_1959_003__0357.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvnm",""
"ark:/21198/zz002bbvp4","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvp4_2000911_master.tif","361","","blank leaf recto","MS_1959_003__0358.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvp4",""
"ark:/21198/zz002bbvqn","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvqn_2000914_master.tif","362","","blank leaf verso","MS_1959_003__0359.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvqn",""
"ark:/21198/zz002bbvr5","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvr5_2000917_master.tif","363","","leaf 178","MS_1959_003__0360.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvr5",""
"ark:/21198/zz002bbvsp","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvsp_2000920_master.tif","364","","leaf 178 verso","MS_1959_003__0361.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvsp",""
"ark:/21198/zz002bbvt6","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvt6_2000923_master.tif","365","","leaf 179","MS_1959_003__0362.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvt6",""
"ark:/21198/zz002bbvvq","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvvq_2000926_master.tif","366","","leaf 179 verso","MS_1959_003__0363.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvvq",""
"ark:/21198/zz002bbvw7","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvw7_2000929_master.tif","367","","leaf 180","MS_1959_003__0364.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvw7",""
"ark:/21198/zz002bbvxr","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvxr_2000932_master.tif","368","","leaf 180 verso","MS_1959_003__0365.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvxr",""
"ark:/21198/zz002bbvz8","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbvz8_2000935_master.tif","369","","leaf 181","MS_1959_003__0366.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbvz8",""
"ark:/21198/zz002bbw08","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw08_2000938_master.tif","370","","leaf 181 verso","MS_1959_003__0367.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw08",""
"ark:/21198/zz002bbw1s","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw1s_2000941_master.tif","371","","leaf 182","MS_1959_003__0368.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw1s",""
"ark:/21198/zz002bbw29","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw29_2000944_master.tif","372","","leaf 182 verso","MS_1959_003__0369.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw29",""
"ark:/21198/zz002bbw3t","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw3t_2000947_master.tif","373","","leaf 183","MS_1959_003__0370.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw3t",""
"ark:/21198/zz002bbw4b","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw4b_2000950_master.tif","374","","leaf 183 verso","MS_1959_003__0371.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw4b",""
"ark:/21198/zz002bbw5v","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw5v_2000953_master.tif","375","","leaf 184","MS_1959_003__0372.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw5v",""
"ark:/21198/zz002bbw6c","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw6c_2000956_master.tif","376","","leaf 184 verso","MS_1959_003__0373.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw6c",""
"ark:/21198/zz002bbw7w","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw7w_2000959_master.tif","377","","leaf 186","MS_1959_003__0374.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw7w",""
"ark:/21198/zz002bbw8d","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbw8d_2000962_master.tif","378","","leaf 186 verso","MS_1959_003__0375.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbw8d",""
"ark:/21198/zz002bbwn3","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002bbwn3_2175397_master.tif","379","","inside back cover","MS1959003_Inside_Back_Cover.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bbwn3",""
"ark:/21198/zz002ctcgz","ark:/21198/zz002b3013","Page","clarklibrarymss/image/21198-zz002ctcgz_2175382_master.tif","380","","back cover","MS1959003_Back_Cover.tif","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctcgz",""
