Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Name.repository,AltTitle.uniform,Description.note,Summary,Title,Alt ID.local,Opac url,Finding Aid URL
Mikels (Elaine) Papers,ark:/21198/zz002dw5kx,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F10_004.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F10_004,CSW_Mazer_Elaine_Mikels_F10_004,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5mf,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F10_005.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F10_005,CSW_Mazer_Elaine_Mikels_F10_005,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5nz,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_001.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_001,CSW_Mazer_Elaine_Mikels_F11_001,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5pg,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_002.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_002,CSW_Mazer_Elaine_Mikels_F11_002,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5q0,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5q0%2Fjc40386c,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_003,CSW_Mazer_Elaine_Mikels_F11_003,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5rh,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_004.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_004,CSW_Mazer_Elaine_Mikels_F11_004,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5s1,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5s1%2Fx8101w7w,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_005,CSW_Mazer_Elaine_Mikels_F11_005,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5tj,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_006.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_006,CSW_Mazer_Elaine_Mikels_F11_006,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5v2,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5v2%2Ff600pb48,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_007,CSW_Mazer_Elaine_Mikels_F11_007,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5wk,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw5wk%2Fsz67tz22,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_008,CSW_Mazer_Elaine_Mikels_F11_008,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5x3,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_009.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_009,CSW_Mazer_Elaine_Mikels_F11_009,,
Mikels (Elaine) Papers,ark:/21198/zz002dw5zm,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_010.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_010,CSW_Mazer_Elaine_Mikels_F11_010,,
Mikels (Elaine) Papers,ark:/21198/zz002dw60m,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_011.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_011,CSW_Mazer_Elaine_Mikels_F11_011,,
Mikels (Elaine) Papers,ark:/21198/zz002dw614,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_012.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_012,CSW_Mazer_Elaine_Mikels_F11_012,,
Mikels (Elaine) Papers,ark:/21198/zz002dw62n,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_013.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_013,CSW_Mazer_Elaine_Mikels_F11_013,,
Mikels (Elaine) Papers,ark:/21198/zz002dw635,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_014.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_014,CSW_Mazer_Elaine_Mikels_F11_014,,
Mikels (Elaine) Papers,ark:/21198/zz002dw64p,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_015.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_015,CSW_Mazer_Elaine_Mikels_F11_015,,
Mikels (Elaine) Papers,ark:/21198/zz002dw656,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_016.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_016,CSW_Mazer_Elaine_Mikels_F11_016,,
Mikels (Elaine) Papers,ark:/21198/zz002dw66q,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_017.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_017,CSW_Mazer_Elaine_Mikels_F11_017,,
Mikels (Elaine) Papers,ark:/21198/zz002dw677,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_018.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_018,CSW_Mazer_Elaine_Mikels_F11_018,,
Mikels (Elaine) Papers,ark:/21198/zz002dw68r,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_019.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_019,CSW_Mazer_Elaine_Mikels_F11_019,,
Mikels (Elaine) Papers,ark:/21198/zz002dw698,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_020.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_020,CSW_Mazer_Elaine_Mikels_F11_020,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6bs,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_021.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_021,CSW_Mazer_Elaine_Mikels_F11_021,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6c9,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_022.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_022,CSW_Mazer_Elaine_Mikels_F11_022,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6dt,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_023.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_023,CSW_Mazer_Elaine_Mikels_F11_023,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6fb,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_024.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_024,CSW_Mazer_Elaine_Mikels_F11_024,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6gv,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_025.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_025,CSW_Mazer_Elaine_Mikels_F11_025,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6hc,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6hc%2Fms640v91,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_026,CSW_Mazer_Elaine_Mikels_F11_026,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6jw,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_027.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_027,CSW_Mazer_Elaine_Mikels_F11_027,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6kd,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_028.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_028,CSW_Mazer_Elaine_Mikels_F11_028,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6mx,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_029.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_029,CSW_Mazer_Elaine_Mikels_F11_029,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6nf,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_030.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_030,CSW_Mazer_Elaine_Mikels_F11_030,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6pz,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_031.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_031,CSW_Mazer_Elaine_Mikels_F11_031,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6qg,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_032.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_032,CSW_Mazer_Elaine_Mikels_F11_032,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6r0,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_033.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_033,CSW_Mazer_Elaine_Mikels_F11_033,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6sh,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_034.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_034,CSW_Mazer_Elaine_Mikels_F11_034,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6t1,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_035.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_035,CSW_Mazer_Elaine_Mikels_F11_035,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6vj,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_036.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_036,CSW_Mazer_Elaine_Mikels_F11_036,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6w2,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_037.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_037,CSW_Mazer_Elaine_Mikels_F11_037,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6xk,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_038.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_038,CSW_Mazer_Elaine_Mikels_F11_038,,
Mikels (Elaine) Papers,ark:/21198/zz002dw6z3,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_039.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_039,CSW_Mazer_Elaine_Mikels_F11_039,,
Mikels (Elaine) Papers,ark:/21198/zz002dw703,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw703%2Fkm51rz1k,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_040,CSW_Mazer_Elaine_Mikels_F11_040,,
Mikels (Elaine) Papers,ark:/21198/zz002dw71m,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_041.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_041,CSW_Mazer_Elaine_Mikels_F11_041,,
Mikels (Elaine) Papers,ark:/21198/zz002dw724,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_042.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_042,CSW_Mazer_Elaine_Mikels_F11_042,,
Mikels (Elaine) Papers,ark:/21198/zz002dw73n,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_043.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_043,CSW_Mazer_Elaine_Mikels_F11_043,,
Mikels (Elaine) Papers,ark:/21198/zz002dw745,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_044.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_044,CSW_Mazer_Elaine_Mikels_F11_044,,
Mikels (Elaine) Papers,ark:/21198/zz002dw75p,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw75p%2F7c745776,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_045,CSW_Mazer_Elaine_Mikels_F11_045,,
Mikels (Elaine) Papers,ark:/21198/zz002dw766,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_046.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_046,CSW_Mazer_Elaine_Mikels_F11_046,,
Mikels (Elaine) Papers,ark:/21198/zz002dw77q,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_047.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_047,CSW_Mazer_Elaine_Mikels_F11_047,,
Mikels (Elaine) Papers,ark:/21198/zz002dw787,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw787%2F9n44221t,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_048,CSW_Mazer_Elaine_Mikels_F11_048,,
Mikels (Elaine) Papers,ark:/21198/zz002dw79r,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_049.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_049,CSW_Mazer_Elaine_Mikels_F11_049,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7b8,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7b8%2Fdw83w67x,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_050,CSW_Mazer_Elaine_Mikels_F11_050,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7cs,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F11_051.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_051,CSW_Mazer_Elaine_Mikels_F11_051,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7d9,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7d9%2Fc176qr59,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_052,CSW_Mazer_Elaine_Mikels_F11_052,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7ft,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7ft%2Fq582hr8k,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F11_053,CSW_Mazer_Elaine_Mikels_F11_053,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7gb,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_001.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_001,CSW_Mazer_Elaine_Mikels_F12_001,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7hv,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_002.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_002,CSW_Mazer_Elaine_Mikels_F12_002,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7jc,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_003.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_003,CSW_Mazer_Elaine_Mikels_F12_003,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7kw,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,,,,,private,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7kw%2Fzx84pk4g,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_004,CSW_Mazer_Elaine_Mikels_F12_004,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7md,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_005.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_005,CSW_Mazer_Elaine_Mikels_F12_005,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7nx,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_006.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_006,CSW_Mazer_Elaine_Mikels_F12_006,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7pf,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_007.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_007,CSW_Mazer_Elaine_Mikels_F12_007,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7qz,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_008.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_008,CSW_Mazer_Elaine_Mikels_F12_008,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7rg,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_009.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_009,CSW_Mazer_Elaine_Mikels_F12_009,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7s0,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_010.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_010,CSW_Mazer_Elaine_Mikels_F12_010,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7th,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_011.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_011,CSW_Mazer_Elaine_Mikels_F12_011,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7v1,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_012.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_012,CSW_Mazer_Elaine_Mikels_F12_012,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7wj,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_013.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_013,CSW_Mazer_Elaine_Mikels_F12_013,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7x2,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_014.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_014,CSW_Mazer_Elaine_Mikels_F12_014,,
Mikels (Elaine) Papers,ark:/21198/zz002dw7zk,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_015.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_015,CSW_Mazer_Elaine_Mikels_F12_015,,
Mikels (Elaine) Papers,ark:/21198/zz002dw80k,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_016.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_016,CSW_Mazer_Elaine_Mikels_F12_016,,
Mikels (Elaine) Papers,ark:/21198/zz002dw813,ark:/21198/zz002ctf79,10,Completed with minimal metadata,Work,elaine_mikels/image/CSW_Mazer_Elaine_Mikels_F12_017.tif,,,,private,,,still image,unknown,unknown,zxx,June L. Mazer Lesbian Archives,,,,CSW_Mazer_Elaine_Mikels_F12_017,CSW_Mazer_Elaine_Mikels_F12_017,,
