"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Name.repository","AltTitle.uniform","Description.note","Summary","Subject","Title","Alt ID.local","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6t1","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_035.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_035","CSW_Mazer_Elaine_Mikels_F11_035","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6t1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6t1/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6vj","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_036.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_036","CSW_Mazer_Elaine_Mikels_F11_036","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6vj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6vj/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6w2","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_037.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_037","CSW_Mazer_Elaine_Mikels_F11_037","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6w2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6w2/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6xk","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_038.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_038","CSW_Mazer_Elaine_Mikels_F11_038","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6xk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6xk/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw6z3","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_039.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_039","CSW_Mazer_Elaine_Mikels_F11_039","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw6z3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw6z3/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw71m","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_041.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_041","CSW_Mazer_Elaine_Mikels_F11_041","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw71m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw71m/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw724","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_042.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_042","CSW_Mazer_Elaine_Mikels_F11_042","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw724","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw724/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw73n","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_043.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_043","CSW_Mazer_Elaine_Mikels_F11_043","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw73n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw73n/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw745","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_044.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_044","CSW_Mazer_Elaine_Mikels_F11_044","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw745","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw745/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw766","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_046.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_046","CSW_Mazer_Elaine_Mikels_F11_046","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw766","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw766/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw77q","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_047.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_047","CSW_Mazer_Elaine_Mikels_F11_047","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw77q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw77q/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw79r","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_049.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_049","CSW_Mazer_Elaine_Mikels_F11_049","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw79r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw79r/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7cs","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F11_051.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F11_051","CSW_Mazer_Elaine_Mikels_F11_051","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7cs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7cs/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7gb","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_001.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_001","CSW_Mazer_Elaine_Mikels_F12_001","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7gb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7gb/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7hv","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_002.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_002","CSW_Mazer_Elaine_Mikels_F12_002","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7hv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7hv/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7jc","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_003.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_003","CSW_Mazer_Elaine_Mikels_F12_003","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7jc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7jc/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7md","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_005.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_005","CSW_Mazer_Elaine_Mikels_F12_005","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7md","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7md/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7nx","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_006.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_006","CSW_Mazer_Elaine_Mikels_F12_006","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7nx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7nx/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7pf","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_007.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_007","CSW_Mazer_Elaine_Mikels_F12_007","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7pf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7pf/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7qz","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_008.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_008","CSW_Mazer_Elaine_Mikels_F12_008","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7qz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7qz/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7rg","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_009.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_009","CSW_Mazer_Elaine_Mikels_F12_009","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7rg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7rg/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7s0","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_010.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_010","CSW_Mazer_Elaine_Mikels_F12_010","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7s0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7s0/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7th","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_011.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_011","CSW_Mazer_Elaine_Mikels_F12_011","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7th","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7th/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7v1","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_012.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_012","CSW_Mazer_Elaine_Mikels_F12_012","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7v1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7v1/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7wj","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_013.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_013","CSW_Mazer_Elaine_Mikels_F12_013","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7wj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7wj/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7x2","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_014.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_014","CSW_Mazer_Elaine_Mikels_F12_014","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7x2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7x2/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw7zk","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_015.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_015","CSW_Mazer_Elaine_Mikels_F12_015","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw7zk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw7zk/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw80k","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_016.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_016","CSW_Mazer_Elaine_Mikels_F12_016","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw80k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw80k/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw813","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_017.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_017","CSW_Mazer_Elaine_Mikels_F12_017","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw813","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw813/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw82m","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_018.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_018","CSW_Mazer_Elaine_Mikels_F12_018","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw82m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw82m/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw834","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_019.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_019","CSW_Mazer_Elaine_Mikels_F12_019","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw834","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw834/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw84n","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_020.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_020","CSW_Mazer_Elaine_Mikels_F12_020","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw84n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw84n/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw855","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_021.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_021","CSW_Mazer_Elaine_Mikels_F12_021","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw855","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw855/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw86p","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_022.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_022","CSW_Mazer_Elaine_Mikels_F12_022","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw86p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw86p/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw876","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_023.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_023","CSW_Mazer_Elaine_Mikels_F12_023","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw876","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw876/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw88q","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_024.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_024","CSW_Mazer_Elaine_Mikels_F12_024","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw88q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw88q/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw897","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_025.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_025","CSW_Mazer_Elaine_Mikels_F12_025","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw897","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw897/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8br","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_026.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_026","CSW_Mazer_Elaine_Mikels_F12_026","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8br","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8br/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8c8","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_027.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_027","CSW_Mazer_Elaine_Mikels_F12_027","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8c8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8c8/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8ds","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_028.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_028","CSW_Mazer_Elaine_Mikels_F12_028","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8ds","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8ds/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8f9","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_029.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_029","CSW_Mazer_Elaine_Mikels_F12_029","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8f9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8f9/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8gt","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_030.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_030","CSW_Mazer_Elaine_Mikels_F12_030","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8gt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8gt/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8jv","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_032.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_032","CSW_Mazer_Elaine_Mikels_F12_032","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8jv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8jv/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8kc","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_033.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_033","CSW_Mazer_Elaine_Mikels_F12_033","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8kc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8kc/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8nd","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_035.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_035","CSW_Mazer_Elaine_Mikels_F12_035","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8nd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8nd/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8px","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_036.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_036","CSW_Mazer_Elaine_Mikels_F12_036","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8px","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8px/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8qf","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_037.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_037","CSW_Mazer_Elaine_Mikels_F12_037","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8qf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8qf/manifest"
"Mikels (Elaine) Papers","ark:/21198/zz002dw8rz","ark:/21198/zz002ctf79","10","Completed with minimal metadata","Work","elaine_mikels/image/srgb/CSW_Mazer_Elaine_Mikels_F12_038.tif","","","","private","","","still image","unknown","unknown","zxx","June L. Mazer Lesbian Archives","","","","","CSW_Mazer_Elaine_Mikels_F12_038","CSW_Mazer_Elaine_Mikels_F12_038","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dw8rz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw8rz/manifest"
