"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.servicesContact","Language","Type.genre","Subject","Relation.isPartOf","Relation.rectoVerso","Name.creator","Name.repository","Date.creation","Alt ID.local","Format.extent","Format.dimensions","Description.abstract","Title","Date.normalized","Description.note","Bucketeer State","IIIF Access URL"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/md84zb9q","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274146_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fmd84zb9q"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/t971bh8j","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274152_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Ft971bh8j"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h927j/xx590m6w","ark:/21198/zz001h927j","","","Page","mcafee/masters/21198-zz001h927j_1274158_master.tif","6","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h927j%2Fxx590m6w"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9282/8n97hb12","ark:/21198/zz001h9282","","","Page","mcafee/masters/21198-zz001h9282_1274273_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9282%2F8n97hb12"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9282/nj91fc8t","ark:/21198/zz001h9282","","","Page","mcafee/masters/21198-zz001h9282_1274264_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9282%2Fnj91fc8t"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9282/pz65hg1m","ark:/21198/zz001h9282","","","Page","mcafee/masters/21198-zz001h9282_1274270_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9282%2Fpz65hg1m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9282/r3534n8w","ark:/21198/zz001h9282","","","Page","mcafee/masters/21198-zz001h9282_1274267_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9282%2Fr3534n8w"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h93bk/kt10857r","ark:/21198/zz001h93bk","","","Page","mcafee/masters/21198-zz001h93bk_1274276_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93bk%2Fkt10857r"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h93bk/wp98n501","ark:/21198/zz001h93bk","","","Page","mcafee/masters/21198-zz001h93bk_1274497_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93bk%2Fwp98n501"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/1f47nb65","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274512_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2F1f47nb65"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/g931hs03","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274517_master.tif","4","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fg931hs03"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/jr09wq78","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274503_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fjr09wq78"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95jn/mb03w53b","ark:/21198/zz001h95jn","","","Page","mcafee/masters/21198-zz001h95jn_1274508_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95jn%2Fmb03w53b"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95k5/gm16wt42","ark:/21198/zz001h95k5","","","Page","mcafee/masters/21198-zz001h95k5_1274523_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95k5%2Fgm16wt42"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95k5/kh15409m","ark:/21198/zz001h95k5","","","Page","mcafee/masters/21198-zz001h95k5_1274527_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95k5%2Fkh15409m"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95mp/7583v98b","ark:/21198/zz001h95mp","","","Page","mcafee/masters/21198-zz001h95mp_1274535_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95mp%2F7583v98b"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95mp/xs653s44","ark:/21198/zz001h95mp","","","Page","mcafee/masters/21198-zz001h95mp_1274541_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95mp%2Fxs653s44"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95n6/j562tw39","ark:/21198/zz001h95n6","","","Page","mcafee/masters/21198-zz001h95n6_1274548_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95n6%2Fj562tw39"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h95n6/p495zp9h","ark:/21198/zz001h95n6","","","Page","mcafee/masters/21198-zz001h95n6_1274554_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h95n6%2Fp495zp9h"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9680/9721978g","ark:/21198/zz001h9680","","","Page","mcafee/masters/21198-zz001h9680_1274649_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9680%2F9721978g"
"McAfee (Byron) Papers.  Collection 339","ark:/21198/zz001h9680/9t512v1k","ark:/21198/zz001h9680","","","Page","mcafee/masters/21198-zz001h9680_1274643_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9680%2F9t512v1k"
