Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Name.subject,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Name.creator,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Name.photographer,Publisher.publisherName,Coverage.geographic,Subject,Rights.rightsHolderContact,Language,Author,Name.repository,Description.note,Title,Date.creation,Date.normalized,Description.caption,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL,Thumbnail
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk1m8,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"June 16, 1988","June 16, 1988",1988-06-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk1m8/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk1ns
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk1sv,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 28, 1988","July 28, 1988",1988-07-28,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk1sv/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk1zf
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk230,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 15, 1988","September 15, 1988",1988-09-15,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk230/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk24h
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk272,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 20, 1988","October 20, 1988",1988-10-20,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk272/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk28k
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk2dn,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 17, 1988","November 17, 1988",1988-11-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk2dn/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk2f5
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk2k7,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 15, 1988","December 15, 1988",1988-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk2k7/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk2mr
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk2ps,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 19, 1989","January 19, 1989",1989-01-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk2ps/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk2q9
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk2vc,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"February 16, 1989","February 16, 1989",1989-02-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk2vc/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk2ww
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk30x,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"March 16, 1989","March 16, 1989",1989-03-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk30x/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk31f
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk340,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"April 20, 1989","April 20, 1989",1989-4-20,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk340/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk35h
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk382,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"May 18, 1989","May 18, 1989",1989-05-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk382/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk39k
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3d4,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 8, 1989","July 8, 1989",1989-07-08,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3d4/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3fn
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3hp,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"August 17, 1989","August 17, 1989",1989-08-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3hp/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3j6
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3m7,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"August 24, 1989","August 24, 1989",1989-08-24,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3m7/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3nr
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3qs,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 5, 1989","September 5, 1989",1989-09-05,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3qs/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3r9
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3st,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 21, 1989","September 21, 1989",1989-09-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3st/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3tb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk3xw,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"September 27, 1989","September 27, 1989",1989-09-27,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk3xw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk3zd
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk40d,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 19, 1989","October 19, 1989",1989-10-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk40d/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk41x
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk44g,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 16, 1989","November 16, 1989",1989-11-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk44g/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk450
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk471,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 27, 1989","December 27, 1989",1989-12-27,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk471/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk48j
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk492,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 3, 1990","January 3, 1990",1990-01-03,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk492/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk4bk
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk4dm,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"January 17, 1990","January 17, 1990",1990-01-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk4dm/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk4f4
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk4mq,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"February 21, 1990","February 21, 1990",1990-02-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk4mq/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk4n7
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000sk4s9,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"March 21, 1990","March 21, 1990",1990-03-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sk4s9/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sk4tt
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skqdt,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"April 18, 1990","April 18, 1990",1990-04-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skqdt/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skqfb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skqjw,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"May 16, 1990","May 16, 1990",1990-05-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skqjw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skqkd
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skqpz,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"June 28, 1990","June 28, 1990",1990-06-28,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skqpz/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skqqg
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skqz3,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"July 17, 1990","July 17, 1990",1990-07-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skqz3/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skr03
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skr24,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"October 17, 1990","October 17, 1990",1990-10-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skr24/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skr3n
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skr66,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"November 18, 1990","November 18, 1990",1990-11-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skr66/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skr7q
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000skrcs,ark:/21198/zz000s19ng,2,Completed,Minutes of the Connexxus Board of Directors |~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,Connexxus (Center),copyrighted,Y,unpublished,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,,"December 12, 1990","December 12, 1990",1990-12-12,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000skrcs/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000skrd9
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000snjpf,ark:/21198/zz000s19ng,2,Completed,Board of Directors Retreat|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,still image|~|text,paged,,,,,,,,,,"Encino (Los Angeles, Calif.)|~|Los Angeles (Calif.)",Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng|~|zxx,,,"Folder 16: contains organizational information, articles of incorporation and bylaws, minutes (June - December 1985, January - September 1986), financial statements (November 1985), projected budget (July 1985 - June 1986, July 1986 - June 1987), board management worksheets. Folder 17: contains agenda, board member recruitment, selection and orientation draft, retreat planning logistics, organizational chart, list of Connexxus staff, proposed budget (July 1987 - June 1988), retreat summary / minutes, handwritten minutes, group photo of board members.|~|Connexxus (Center) Collection: Box 4, Folders 16-17.","August 16-17, 1986","August 16-17, 1986",1986-08-16/1986-08-17,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000snjpf/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snjqz
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000snm1k,ark:/21198/zz000s19ng,2,Completed,Board of Directors Retreat|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,still image|~|text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng|~|zxx,,,"Connexxus (Center) Collection: Box 4, Folder 18.|~|Contains agenda, fundraising presentation, retreat planning sheets, proposed budget, report to the Board on retreat's discussion of race, and photos of Board members at the retreat.","August 22-23, 1987","August 22-23, 1987",1987-08-22/1987-08-23,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000snm1k/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snm23
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000snnnc,ark:/21198/zz000s19ng,2,Completed,Board of Directors Retreat|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,"Contains agenda (draft and final).|~|Connexxus (Center) Collection: Box 4, Folder 19.","August 21, 1988","August 21, 1988",1988-08-21,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000snnnc/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snnpw
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000snpd7,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,"Connexxus (Center) Collection: Box 4, Folder 19.|~|Contains agenda, Executive Director report (December 1988), various articles and letters on gender oppression (not authored by Connexxus), photocopied handwritten document on Connexxus mission.","January 19, 1989","January 19, 1989",1989-01-19,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000snpd7/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snpfr
Connexxus/Centro de Mujeres Collection,ark:/21198/zz000snpg8,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center),Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.)|~|East Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,Connexxus (Center). Board of Directors,,"Connexxus (Center) Collection: Box 4, Folder 21.|~|Contains agenda, minutes of January 1989 meeting, statement of income and expenses (January 1989), Executive Director report (January 1989), staff report (January 1989), Clinical Director report (January 1989), list of monthly tasks, Connexxus East staff report (January 1989).","February 16, 1989","February 16, 1989",1989-02-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000snpg8/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000snpmb
Connexxus/Centro de Mujeres Collection,ark:/21198/zz0013x7ps,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,still image|~|text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng|~|zxx,,,"Contains agenda, statement of income and expenses (February 1989), minutes (16 February 1989), postcard invitation to ""The World Around Me"" photo exhibition by Laura Aguilar (postcard features photo of Board President Pat Martel).|~|Connexxus (Center) Collection: Box 4, Folder 22.","March 16, 1989","March 16, 1989",1989-03-16,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0013x7ps/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7q9
Connexxus/Centro de Mujeres Collection,ark:/21198/zz0013x7tv,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,"Encino (Los Angeles, Calif.)|~|Los Angeles (Calif.)|~|East Los Angeles (Calif.)|~|West Hollywood (Calif.)",Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,spa|~|eng,,,"Connexxus (Center) Collection: Box 4, Folder 23.|~|Contains agenda, Executive Director report (March and April 1989), Assistant Director monthly report (April 1989), Clinical Director monthly report (March and April 1989), Connexxus East staff report (March and April 1989), staff report (March 1989), statement of income and expenses (February and March 1989), minutes (16 March 1989 and 15 December 1988 [amended and approved]), self assessment for City of West Hollywood, Social Services Midyear Program Evaluation (1988-1989), invitation to June L. Mazer Lesbian Collection fundraiser (7 May 1989?), and Project 10 correspondence.","April 20, 1989","April 20, 1989",1989-04-20,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0013x7tv/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x7vc
Connexxus/Centro de Mujeres Collection,ark:/21198/zz0013x8j6,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,"Contains agenda, Executive Director report (April 1989), Assistant Director monthly report (April 1989), Clinical Director monthly report (April 1989), Connexxus East staff report, statement of income and expenses (April 1989), correspondence regarding the softball team, City of West Hollywood Social Services contract extension memorandum.|~|Connexxus (Center) Collection: Box 4, Folder 24.","May 18, 1989","May 18, 1989",1989-05-18,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0013x8j6/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x8kq
Connexxus/Centro de Mujeres Collection,ark:/21198/zz0013x8m7,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,"Contains minutes (20 April 1989), Executive Director monthly report (May 1989), Assistant Director monthly report (May 1989), Clinical Director monthly report (May 1989), correspondence from Carla Barboza to three board members regarding organizational racism and their resignations, correspondence regarding June L. Mazer Lesbian collection, copy of Bunny MacCulloch's obituary, resignation letters, submitted Board of Directors application|~|Connexxus (Center) Collection: Box 4, Folder 25.",May 1989,"May, 1989",1989-05,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0013x8m7/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x8nr
Connexxus/Centro de Mujeres Collection,ark:/21198/zz0013x8xw,ark:/21198/zz000s19ng,2,Completed,Board of Directors Meeting|~|Connexxus (Center)|~|Connexxus (Center). Board of Directors,Work,,,,,text,paged,,,,,,,,,,Los Angeles (Calif.),Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,,eng,,,"Formerly in folder labeled ""July 8th, 27th, August 11th crisis meeting."" Contains agenda (20 July 1989), memo from Pat Martel regarding task force on the future of Connexxus, materials on board functions and recruiting new members.|~|Connexxus (Center) Collection: Box 4, Folder 26.","July 20, 1989","July 20, 1989",1989-07-20,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0013x8xw/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013x8zd
