"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL"
"Picart (Bernard) Collection","ark:/21198/zz00180m0q","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m0q_728523_master.tif","","","241","","","text","","","","","","Page 73","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m0q"
"Picart (Bernard) Collection","ark:/21198/zz00180m17","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m17_728526_master.tif","","","242","","","text","","","","","","Page 74","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m17"
"Picart (Bernard) Collection","ark:/21198/zz00180m2r","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m2r_728529_master.tif","","","243","","","text","","","","","","Page 75","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m2r"
"Picart (Bernard) Collection","ark:/21198/zz00180m38","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m38_728532_master.tif","","","244","","","text","","","","","","Page 76","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m38"
"Picart (Bernard) Collection","ark:/21198/zz00180m4s","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m4s_728535_master.tif","","","245","","","text","","","","","","Page 77","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m4s"
"Picart (Bernard) Collection","ark:/21198/zz00180m59","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m59_728538_master.tif","","","246","","","text","","","","","","Page 78","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m59"
"Picart (Bernard) Collection","ark:/21198/zz00180m6t","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m6t_728547_master.tif","","","247","","","text","","","","","","Page 79","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m6t"
"Picart (Bernard) Collection","ark:/21198/zz00180m7b","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m7b_728554_master.tif","","","248","","","text","","","","","","Page 80","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m7b"
"Picart (Bernard) Collection","ark:/21198/zz00180m8v","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m8v_728559_master.tif","","","249","","","still image","","","","","","Page 80a","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m8v"
"Picart (Bernard) Collection","ark:/21198/zz00180m9c","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180m9c_728565_master.tif","","","250","","","text","","","","","","Page 80b","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180m9c"
"Picart (Bernard) Collection","ark:/21198/zz00180mbw","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mbw_728569_master.tif","","","251","","","still image","","","","","","Page 80c","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mbw"
"Picart (Bernard) Collection","ark:/21198/zz00180mcd","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mcd_728574_master.tif","","","252","","","text","","","","","","Page 80d","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mcd"
"Picart (Bernard) Collection","ark:/21198/zz00180mdx","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mdx_728668_master.tif","","","253","","","still image","","","","","","Page 80e","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mdx"
"Picart (Bernard) Collection","ark:/21198/zz00180mff","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mff_728674_master.tif","","","254","","","text","","","","","","Page 80f","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mff"
"Picart (Bernard) Collection","ark:/21198/zz00180mgz","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mgz_728680_master.tif","","","255","","","still image","","","","","","Page 80g","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mgz"
"Picart (Bernard) Collection","ark:/21198/zz00180mhg","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mhg_728685_master.tif","","","256","","","text","","","","","","Page 80h","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mhg"
"Picart (Bernard) Collection","ark:/21198/zz00180mj0","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mj0_728691_master.tif","","","257","","","still image","","","","","","Page 80i","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mj0"
"Picart (Bernard) Collection","ark:/21198/zz00180mkh","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mkh_728695_master.tif","","","258","","","text","","","","","","Page 80j","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mkh"
"Picart (Bernard) Collection","ark:/21198/zz00180mm1","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz00180mm1_728703_master.tif","","","259","","","still image","","","","","","Page 80k","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00180mm1"
"Picart (Bernard) Collection","ark:/21198/zz0018rzf4","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzf4_728713_master.tif","","","260","","","text","","","","","","Page 80l","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzf4"
"Picart (Bernard) Collection","ark:/21198/zz0018rzh5","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzh5_728739_master.tif","","","261","","","text|~|still image","","","","","","Page 81","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzh5"
"Picart (Bernard) Collection","ark:/21198/zz0018rzjp","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzjp_728742_master.tif","","","262","","","text","","","","","","Page 82","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzjp"
"Picart (Bernard) Collection","ark:/21198/zz0018rzmq","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzmq_728745_master.tif","","","263","","","text","","","","","","Page 83","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzmq"
"Picart (Bernard) Collection","ark:/21198/zz0018rzpr","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzpr_728748_master.tif","","","264","","","text","","","","","","Page 84","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzpr"
"Picart (Bernard) Collection","ark:/21198/zz0018rzrs","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzrs_728751_master.tif","","","265","","","text","","","","","","Page 85","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzrs"
"Picart (Bernard) Collection","ark:/21198/zz0018rztt","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rztt_728754_master.tif","","","266","","","text","","","","","","Page 86","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rztt"
"Picart (Bernard) Collection","ark:/21198/zz0018rzwv","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzwv_728757_master.tif","","","267","","","text","","","","","","Page 87","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzwv"
"Picart (Bernard) Collection","ark:/21198/zz0018rzzw","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018rzzw_781981_master.tif","","","268","","","text","","","","","","Page 88","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018rzzw"
"Picart (Bernard) Collection","ark:/21198/zz0018s01v","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s01v_781984_master.tif","","","269","","","text","","","","","","Page 89","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s01v"
"Picart (Bernard) Collection","ark:/21198/zz0018s03w","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s03w_782756_master.tif","","","270","","","text","","","","","","Page 90","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s03w"
"Picart (Bernard) Collection","ark:/21198/zz0018s05x","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s05x_782774_master.tif","","","271","","","text","","","","","","Page 91","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s05x"
"Picart (Bernard) Collection","ark:/21198/zz0018s07z","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s07z_782788_master.tif","","","272","","","text","","","","","","Page 92","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s07z"
"Picart (Bernard) Collection","ark:/21198/zz0018s090","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s090_782791_master.tif","","","273","","","text","","","","","","Page 93","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s090"
"Picart (Bernard) Collection","ark:/21198/zz0018s0c1","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0c1_782801_master.tif","","","274","","","text","","","","","","Page 94","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0c1"
"Picart (Bernard) Collection","ark:/21198/zz0018s0f2","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0f2_782806_master.tif","","","275","","","text","","","","","","Page 95","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0f2"
"Picart (Bernard) Collection","ark:/21198/zz0018s0h3","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0h3_782822_master.tif","","","276","","","text","","","","","","Page 96","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0h3"
"Picart (Bernard) Collection","ark:/21198/zz0018s0k4","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0k4_782831_master.tif","","","277","","","text","","","","","","Page 97","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0k4"
"Picart (Bernard) Collection","ark:/21198/zz0018s0n5","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0n5_782839_master.tif","","","278","","","text","","","","","","Page 98","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0n5"
"Picart (Bernard) Collection","ark:/21198/zz0018s0q6","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0q6_782844_master.tif","","","279","","","text","","","","","","Page 99","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0q6"
"Picart (Bernard) Collection","ark:/21198/zz0018s0s7","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0s7_782850_master.tif","","","280","","","text","","","","","","Page 100","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0s7"
"Picart (Bernard) Collection","ark:/21198/zz0018s0v8","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0v8_782859_master.tif","","","281","","","text","","","","","","Page 101","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0v8"
"Picart (Bernard) Collection","ark:/21198/zz0018s0x9","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s0x9_782864_master.tif","","","282","","","text","","","","","","Page 102","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s0x9"
"Picart (Bernard) Collection","ark:/21198/zz0018s10t","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s10t_782869_master.tif","","","283","","","text","","","","","","Page 103","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s10t"
"Picart (Bernard) Collection","ark:/21198/zz0018s12v","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s12v_782876_master.tif","","","284","","","text","","","","","","Page 104","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s12v"
"Picart (Bernard) Collection","ark:/21198/zz0018s14w","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s14w_782880_master.tif","","","285","","","text","","","","","","Page 105","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s14w"
"Picart (Bernard) Collection","ark:/21198/zz0018s16x","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s16x_782885_master.tif","","","286","","","text","","","","","","Page 106","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s16x"
"Picart (Bernard) Collection","ark:/21198/zz0018s18z","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s18z_782889_master.tif","","","287","","","text","","","","","","Page 107","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s18z"
"Picart (Bernard) Collection","ark:/21198/zz0018s1b0","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz0018s1b0_782899_master.tif","","","288","","","text","","","","","","Page 108","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0018s1b0"
"Picart (Bernard) Collection","ark:/21198/zz001dvnwh","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvnwh_782905_master.tif","","","289","","","text","","","","","","Page 109","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnwh"
"Picart (Bernard) Collection","ark:/21198/zz001dvnx1","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvnx1_782915_master.tif","","","290","","","text","","","","","","Page 110","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnx1"
"Picart (Bernard) Collection","ark:/21198/zz001dvnzj","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvnzj_782923_master.tif","","","291","","","text","","","","","","Page 111","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvnzj"
"Picart (Bernard) Collection","ark:/21198/zz001dvp0j","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp0j_782931_master.tif","","","292","","","text","","","","","","Page 112","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp0j"
"Picart (Bernard) Collection","ark:/21198/zz001dvp12","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp12_782951_master.tif","","","293","","","text","","","","","","Page 113","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp12"
"Picart (Bernard) Collection","ark:/21198/zz001dvp2k","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp2k_782960_master.tif","","","294","","","text","","","","","","Page 114","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp2k"
"Picart (Bernard) Collection","ark:/21198/zz001dvp33","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp33_782975_master.tif","","","295","","","text","","","","","","Page 115","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp33"
"Picart (Bernard) Collection","ark:/21198/zz001dvp4m","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp4m_782990_master.tif","","","296","","","text","","","","","","Page 116","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp4m"
"Picart (Bernard) Collection","ark:/21198/zz001dvp54","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp54_783000_master.tif","","","297","","","text","","","","","","Page 117","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp54"
"Picart (Bernard) Collection","ark:/21198/zz001dvp6n","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp6n_783015_master.tif","","","298","","","text","","","","","","Page 118","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp6n"
"Picart (Bernard) Collection","ark:/21198/zz001dvp75","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp75_783024_master.tif","","","299","","","text","","","","","","Page 119","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp75"
"Picart (Bernard) Collection","ark:/21198/zz001dvp8p","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp8p_783044_master.tif","","","300","","","text","","","","","","Page 120","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp8p"
"Picart (Bernard) Collection","ark:/21198/zz001dvp96","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvp96_783057_master.tif","","","301","","","text|~|still image","","","","","","Page 121","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvp96"
"Picart (Bernard) Collection","ark:/21198/zz001dvpbq","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpbq_783066_master.tif","","","302","","","text","","","","","","Page 122","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpbq"
"Picart (Bernard) Collection","ark:/21198/zz001dvpc7","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpc7_783101_master.tif","","","303","","","text","","","","","","Page 123","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpc7"
"Picart (Bernard) Collection","ark:/21198/zz001dvpdr","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpdr_783110_master.tif","","","304","","","text","","","","","","Page 124","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpdr"
"Picart (Bernard) Collection","ark:/21198/zz001dvpf8","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpf8_783116_master.tif","","","305","","","text","","","","","","Page 125","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpf8"
"Picart (Bernard) Collection","ark:/21198/zz001dvpgs","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpgs_783119_master.tif","","","306","","","text","","","","","","Page 126","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpgs"
"Picart (Bernard) Collection","ark:/21198/zz001dvph9","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvph9_783125_master.tif","","","307","","","text","","","","","","Page 127","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvph9"
"Picart (Bernard) Collection","ark:/21198/zz001dvpjt","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvpjt_783131_master.tif","","","308","","","text","","","","","","Page 128","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvpjt"
"Picart (Bernard) Collection","ark:/21198/zz001dvqb6","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqb6_783137_master.tif","","","309","","","text","","","","","","Page 129","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqb6"
"Picart (Bernard) Collection","ark:/21198/zz001dvqcq","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqcq_783140_master.tif","","","310","","","text","","","","","","Page 130","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqcq"
"Picart (Bernard) Collection","ark:/21198/zz001dvqd7","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqd7_783146_master.tif","","","311","","","text","","","","","","Page 131","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqd7"
"Picart (Bernard) Collection","ark:/21198/zz001dvqfr","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqfr_783152_master.tif","","","312","","","text","","","","","","Page 132","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqfr"
"Picart (Bernard) Collection","ark:/21198/zz001dvqg8","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqg8_783155_master.tif","","","313","","","text","","","","","","Page 133","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqg8"
"Picart (Bernard) Collection","ark:/21198/zz001dvqhs","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqhs_783158_master.tif","","","314","","","text","","","","","","Page 134","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqhs"
"Picart (Bernard) Collection","ark:/21198/zz001dvqj9","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqj9_783164_master.tif","","","315","","","text","","","","","","Page 135","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqj9"
"Picart (Bernard) Collection","ark:/21198/zz001dvqkt","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqkt_783167_master.tif","","","316","","","text","","","","","","Page 136","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqkt"
"Picart (Bernard) Collection","ark:/21198/zz001dvqmb","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqmb_783170_master.tif","","","317","","","text","","","","","","Page 137","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqmb"
"Picart (Bernard) Collection","ark:/21198/zz001dvqnv","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqnv_783173_master.tif","","","318","","","text","","","","","","Page 138","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqnv"
"Picart (Bernard) Collection","ark:/21198/zz001dvqpc","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqpc_783179_master.tif","","","319","","","still image","","","","","","Procession Bachique","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqpc"
"Picart (Bernard) Collection","ark:/21198/zz001dvqqw","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqqw_783191_master.tif","","","320","","","text","","","","","","Page 138b","v","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqqw"
"Picart (Bernard) Collection","ark:/21198/zz001dvqrd","ark:/21198/zz0009pfq5","2","Completed","Page","picart/masters/21198-zz001dvqrd_783197_master.tif","","","321","","","still image","","","","","","ORGIES et BACCHANALES tires des ANTIQ. ROMAINES Autres.","r","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dvqrd"
