"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 1230","A11_Ramakatane_05_06","ark:/21198/z1mk853s","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0005_006.tif","","Ramakatane Archive (Lesotho National Museum)","Clean cut young man with scar on his eyebrow dressed in a striped suit with his eyes fixed on the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk853s"
"Work","Ramakatane archive 1231","A11_Ramakatane_08_08","ark:/21198/z1gx63p1","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0008_008.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in plaid dress with ribbon on her neck seated with her arms folded and looking at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx63p1"
"Work","Ramakatane archive 1232","A11_Ramakatane_10_06","ark:/21198/z1c55c1x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0010_006.tif","","Ramakatane Archive (Lesotho National Museum)","Man dressed in cap and overalls with a cigarette in his mouth while touching bottle on top radiogram with one hand, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55c1x"
"Work","Ramakatane archive 1233","A11_Ramakatane_22_02","ark:/21198/z17d4mdj","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0022_002.tif","","Ramakatane Archive (Lesotho National Museum)","Three young girls dressed in matching dashiki print shirts and short hair standing in a row and smiling for the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4mdj"
"Work","Ramakatane archive 1234","A11_Ramakatane_22_07","ark:/21198/z13n3vnc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0022_007.tif","","Ramakatane Archive (Lesotho National Museum)","Side shot of woman in large sunglasses dressed in a print dress with lace scarf and her hand on her strapped purse, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3vnc"
"Work","Ramakatane archive 1235","A11_Ramakatane_25_02","ark:/21198/z1zw3c3k","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0025_002.tif","","Ramakatane Archive (Lesotho National Museum)","Teen in sunglasses dressed in leather jacket with shorts and striped polo shirt, one hand tucked into his pocket and another holding a hat, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3c3k"
"Work","Ramakatane archive 1236","A11_Ramakatane_30_01","ark:/21198/z1v42mbq","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0030_001.tif","","Ramakatane Archive (Lesotho National Museum)","Woman displaying her wedding ring with her arms folded and looking into the eyes of the man with sideburns in in a cap smiling back at her, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42mbq"
"Work","Ramakatane archive 1237","A11_Ramakatane_33_08","ark:/21198/z1qc1vpw","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0033_008.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a buttoned up dress seated with her underskirt petticoat exposed with hand leaning on the back of her chair, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1vpw"
"Work","Ramakatane archive 1238","A11_Ramakatane_34_02","ark:/21198/z1kp9t9f","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0034_002.tif","","Ramakatane Archive (Lesotho National Museum)","Three teen girls dressed in traditional attire for cultural day one with her torso covered by a headwrap and battersby and the other two wearing heritage blankets with head wraps on their heads, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9t9f"
"Work","Ramakatane archive 1239","A11_Ramakatane_40_05","ark:/21198/z1fx92pf","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0040_005.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a knitted beret with her purse placed on the floor in front of her, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx92pf"
"Work","Ramakatane archive 1240","A11_Ramakatane_41_10","ark:/21198/z1b589z1","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0041_010.tif","","Ramakatane Archive (Lesotho National Museum)","Man in sunglasses dressed in polo shirt and shorts seated with one foot on the stool, facing away from the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b589z1"
"Work","Ramakatane archive 1241","A11_Ramakatane_41_12","ark:/21198/z16d7k68","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0041_012.tif","","Ramakatane Archive (Lesotho National Museum)","Sharply dressed man with his hands hanging on the open door and roof of a Benz, photographed on location","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7k68"
"Work","Ramakatane archive 1242","A11_Ramakatane_43_03","ark:/21198/z12n6tdn","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0043_003.tif","","Ramakatane Archive (Lesotho National Museum)","Woman dressed in a Seshoeshoe skirt and see-through blouse with her bangled hand clasped in her left hand, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6tdn"
"Work","Ramakatane archive 1243","A11_Ramakatane_43_06","ark:/21198/z1xw69xb","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0043_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a sun hat wearing a dress with oversized collar seated on the floor with one hand on her lower leg and the other on the straw mat (moseme), photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw69xb"
"Work","Ramakatane archive 1244","A11_Ramakatane_47_01","ark:/21198/z1t45k87","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0047_001.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in striped dress seated with her arms folded, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45k87"
"Work","Ramakatane archive 1245","A11_Ramakatane_49_09","ark:/21198/z1pg3hwx","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0049_009.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a sun hat wearing daisy earrings and eyes to the floor seated on the floor with one leg crossed over another, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3hwx"
"Work","Ramakatane archive 1246","A11_Ramakatane_52_06","ark:/21198/z1jq2s7h","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0052_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a sun hat seated on her stool with her legs crossed and hands clasped between her knees, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2s7h"
"Work","Ramakatane archive 1247","A11_Ramakatane_60_05","ark:/21198/z1dz21k2","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0060_005.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a stylish head wrap and beaded necklace fashioned into a tie seated on a straw mat (moseme) next to flowers in a pot and holding up a magazine in a reading pose, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz21k2"
"Work","Ramakatane archive 1248","A11_Ramakatane_66_01","ark:/21198/z19618sr","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0066_001.tif","","Ramakatane Archive (Lesotho National Museum)","Two soldiers holding up rifles military style, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19618sr"
"Work","Ramakatane archive 1249","A11_Ramakatane_66_04","ark:/21198/z15f0j10","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a11_0066_004.tif","","Ramakatane Archive (Lesotho National Museum)","Man standing between two boxer facing each other with his hands on their boxing gloves like a referee about to start a match, photographed in Mr. M.T. Ramakatane's City Centre Studio","1971","1971","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0j10"
