Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Resource type,Genre,Language,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 987,A7_Ramakatane_67_06,ark:/21198/z1tx56ts,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0067_006.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a short sleeve sweater and floral skirt standing with her hand on her hip behind woman holding an infant up to her chest for the camera with a straw sun hat placed on the floor next to them, photographed in Mr. M.T. Ramakatane's City Centre Studio",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
Work,Ramakatane archive 988,A7_Ramakatane_67_12,ark:/21198/z1q54g0f,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0067_012.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a sunglasses and an unbuttoned double breasted blazer seated with his face buried inside magazine he has open in his hands, photographed in Mr. M.T. Ramakatane's City Centre Studio",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 989,A7_Ramakatane_68_07,ark:/21198/z1kd3q8q,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0068_007.tif,,Ramakatane Archive (Lesotho National Museum),"Smiling woman in sunglasses and head wrap dressed in a short sleeve print t-shirt and single pleat skirt standing with her hands on the shoulders of seated woman in a sun hat and sunglasses with her legs crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 990,A7_Ramakatane_68_12,ark:/21198/z1fn2zmw,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0068_012.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a fedora seated on window sill and smoking a cigarette next to power box on the wall, photographed on location",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 991,A7_Ramakatane_69_03,ark:/21198/z1b00x8r,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0069_003.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a battersby and sleeveless v-neck sweater standing next to stool in a pose with his leg to the side and looking into the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 992,A7_Ramakatane_69_05,ark:/21198/z16705nr,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0069_005.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in long sleeve shirt seated with her hand on the shoulder of woman in button up collar dress next to her and looking at her with an affectionate smile, photographed in Mr. M.T. Ramakatane's City Centre Studio",January - May 1970,1970-01/1970-05,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 993,A8_Ramakatane_01_07,ark:/21198/z12f9dxg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0001_007.tif,,Ramakatane Archive (Lesotho National Museum),"Young man in a vertical striped shirt standing with his hands in his pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 994,A8_Ramakatane_01_09,ark:/21198/z1xp8xc9,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0001_009.tif,,Ramakatane Archive (Lesotho National Museum),"Couple dressed in formal clothes seated with their hands crossed on their laps in front of another couple in formal clothes standing side by side, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 995,A8_Ramakatane_02_01,ark:/21198/z1sx85k2,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0002_001.tif,,Ramakatane Archive (Lesotho National Museum),"Bearded man in a turtleneck sweater seated with his body facing man in a fedora and long sleeve polo shirt with jeans, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 996,A8_Ramakatane_02_03,ark:/21198/z1p57dvn,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0002_003.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a cotton mesh headwrap and buttoned up cardigan seated side by side with man in a zipped up print sweater clasping his hands, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 997,A8_Ramakatane_02_04,ark:/21198/z1jd6p67,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0002_004.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a long sleeve polo shirt and jeans standing with his foot on a stool and his body tilted in the direction of the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 998,A8_Ramakatane_03_03,ark:/21198/z1dr4mwt,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0003_003.tif,,Ramakatane Archive (Lesotho National Museum),"Bespectacled man with overgrown hair dressed in a suit with brooch on his blazer and seated with one hand on his waist and the other hanging loosely, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 999,A8_Ramakatane_03_09,ark:/21198/z1903w7q,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0003_009.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a short sleeve dress kneeling on a straw mat with her hands clasped and looking behind her with her eyes lowered, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 1000,A8_Ramakatane_03_12,ark:/21198/z15734hc,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0003_012.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a frilled blouse with a collar and dangling earrings seated with her arms folded and facing the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 1001,A8_Ramakatane_04_03,ark:/21198/z11g2cp9,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0004_003.tif,,Ramakatane Archive (Lesotho National Museum),"Man wearing in a cardigan under his blazer standing next to folding gate with a hand tucked into his pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1002,A8_Ramakatane_04_07,ark:/21198/z1wq1w5k,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0004_007.tif,,Ramakatane Archive (Lesotho National Museum),"Bespectacled man dressed in a suit with a spectacles case tucked into his breast pocket standing with a rolled up magazine in hand and his other hand tucked into his pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1003,A8_Ramakatane_04_08,ark:/21198/z1rz14f7,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0004_008.tif,,Ramakatane Archive (Lesotho National Museum),"Woman with cornrows dressed in a turtleneck sweater and pleated skirt seated with her legs crossed and a her hand placed on top of radiogram next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 1004,A8_Ramakatane_05_11,ark:/21198/z1n60ct5,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0005_011.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a battersby and formal clothes leaning against a car with his foot on the pavement with a trophy hanging out from the window in front of him, photographed on location",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1005,A8_Ramakatane_05_12,ark:/21198/z1hh8bfq,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0005_012.tif,,Ramakatane Archive (Lesotho National Museum),"Close up of Man in a battersby and formal clothes leaning against a car next to a man seated in the car holding out a trophy from the window, photographed on location",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1006,A8_Ramakatane_06_03,ark:/21198/z1cr7ktb,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0006_003.tif,,Ramakatane Archive (Lesotho National Museum),"Seated man in formal clothes and spectacles giving gesture, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1007,A8_Ramakatane_06_07,ark:/21198/z1806v3b,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0006_007.tif,,Ramakatane Archive (Lesotho National Museum),"Young man in a shirt and pants seated with his arms folded and closed with his gaze fixed to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 1008,A8_Ramakatane_06_09,ark:/21198/z1476393,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0006_009.tif,,Ramakatane Archive (Lesotho National Museum),"Young girl in a dress with a large collar smiling with her head turned back to the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls,,
Work,Ramakatane archive 1009,A8_Ramakatane_07_05,ark:/21198/z10g5bhg,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0007_005.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman wearing sunglasses and a turtleneck sweater tucked into her pleated skirt with a belt standing with her hand on folding gate, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 1010,A8_Ramakatane_07_06,ark:/21198/z1vq4v16,ark:/21198/z12r5hwv,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a8_0007_006.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman wearing sunglasses and a turtleneck sweater tucked into her pleated skirt with a belt kneeling on the floor with her hands on a stool in front of her, photographed in Mr. M.T. Ramakatane's City Centre Studio",November - December 1970,1970-11/1970-12,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,,copyrighted,https://www.plparchive.com/contact/,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
