Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,AltTitle.uniform,Description.abstract,Bucketeer State,IIIF Access URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkfg/9p90t02j,ark:/21198/zz001npkfg,,,Page,mpstills/masters/21198-zz001npkfg-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkfg%2F9p90t02j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkfg/r422m463,ark:/21198/zz001npkfg,,,Page,mpstills/masters/21198-zz001npkfg_1697115_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkfg%2Fr422m463
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkhh/s7181f10,ark:/21198/zz001npkhh,,,Page,mpstills/masters/21198-zz001npkhh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkhh%2Fs7181f10
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkhh/zn592z3k,ark:/21198/zz001npkhh,,,Page,mpstills/masters/21198-zz001npkhh-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkhh%2Fzn592z3k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkqm/4z803b6s,ark:/21198/zz001npkqm,,,Page,mpstills/masters/21198-zz001npkqm-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkqm%2F4z803b6s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkqm/zc90kc7x,ark:/21198/zz001npkqm,,,Page,mpstills/masters/21198-zz001npkqm_1697121_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkqm%2Fzc90kc7x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkr4/bn78211x,ark:/21198/zz001npkr4,,,Page,mpstills/masters/21198-zz001npkr4_1697124_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkr4%2Fbn78211x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkr4/cf91tt8h,ark:/21198/zz001npkr4,,,Page,mpstills/masters/21198-zz001npkr4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkr4%2Fcf91tt8h
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkxq/j3508947,ark:/21198/zz001npkxq,,,Page,mpstills/masters/21198-zz001npkxq_1697127_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkxq%2Fj3508947
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkxq/wk68gs4w,ark:/21198/zz001npkxq,,,Page,mpstills/masters/21198-zz001npkxq-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkxq%2Fwk68gs4w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkz7/5v33sr6q,ark:/21198/zz001npkz7,,,Page,mpstills/masters/21198-zz001npkz7-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkz7%2F5v33sr6q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npkz7/hs93185m,ark:/21198/zz001npkz7,,,Page,mpstills/masters/21198-zz001npkz7-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npkz7%2Fhs93185m
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npm8c/1w78s43b,ark:/21198/zz001npm8c,,,Page,mpstills/masters/21198-zz001npm8c_1697142_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npm8c%2F1w78s43b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npm8c/j588m04f,ark:/21198/zz001npm8c,,,Page,mpstills/masters/21198-zz001npm8c_1697145_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npm8c%2Fj588m04f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmcx/k159p031,ark:/21198/zz001npmcx,,,Page,mpstills/masters/21198-zz001npmcx_1697166_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmcx%2Fk159p031
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmcx/vm594r7r,ark:/21198/zz001npmcx,,,Page,mpstills/masters/21198-zz001npmcx-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmcx%2Fvm594r7r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmh0/9831t22t,ark:/21198/zz001npmh0,,,Page,mpstills/masters/21198-zz001npmh0_1697169_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmh0%2F9831t22t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmh0/df63pk1x,ark:/21198/zz001npmh0,,,Page,mpstills/masters/21198-zz001npmh0-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmh0%2Fdf63pk1x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmk1/k762bb7f,ark:/21198/zz001npmk1,,,Page,mpstills/masters/21198-zz001npmk1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmk1%2Fk762bb7f
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmk1/pc833v9g,ark:/21198/zz001npmk1,,,Page,mpstills/masters/21198-zz001npmk1_1697160_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmk1%2Fpc833v9g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmmj/v088k48t,ark:/21198/zz001npmmj,,,Page,mpstills/masters/21198-zz001npmmj_1697153_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmmj%2Fv088k48t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmmj/vx17kt9x,ark:/21198/zz001npmmj,,,Page,mpstills/masters/21198-zz001npmmj_1697157_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmmj%2Fvx17kt9x
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmn2/0p34322t,ark:/21198/zz001npmn2,,,Page,mpstills/masters/21198-zz001npmn2_1697139_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmn2%2F0p34322t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmn2/tn54dt11,ark:/21198/zz001npmn2,,,Page,mpstills/masters/21198-zz001npmn2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmn2%2Ftn54dt11
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmpk/kb65tv71,ark:/21198/zz001npmpk,,,Page,mpstills/masters/21198-zz001npmpk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmpk%2Fkb65tv71
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmpk/r0156282,ark:/21198/zz001npmpk,,,Page,mpstills/masters/21198-zz001npmpk-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmpk%2Fr0156282
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmq3/nf07fn58,ark:/21198/zz001npmq3,,,Page,mpstills/masters/21198-zz001npmq3-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmq3%2Fnf07fn58
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmq3/tw390h2q,ark:/21198/zz001npmq3,,,Page,mpstills/masters/21198-zz001npmq3_1697172_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmq3%2Ftw390h2q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmv5/2w23zh7p,ark:/21198/zz001npmv5,,,Page,mpstills/masters/21198-zz001npmv5-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmv5%2F2w23zh7p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmv5/kf217b0c,ark:/21198/zz001npmv5,,,Page,mpstills/masters/21198-zz001npmv5_1697148_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmv5%2Fkf217b0c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmzq/h9753m8d,ark:/21198/zz001npmzq,,,Page,mpstills/masters/21198-zz001npmzq-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmzq%2Fh9753m8d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npmzq/km09tz9r,ark:/21198/zz001npmzq,,,Page,mpstills/masters/21198-zz001npmzq_1697185_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npmzq%2Fkm09tz9r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn0q/ts405c46,ark:/21198/zz001npn0q,,,Page,mpstills/masters/21198-zz001npn0q-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn0q%2Fts405c46
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn0q/w888sd3t,ark:/21198/zz001npn0q,,,Page,mpstills/masters/21198-zz001npn0q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn0q%2Fw888sd3t
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn17/0m22qq7w,ark:/21198/zz001npn17,,,Page,mpstills/masters/21198-zz001npn17_1697191_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn17%2F0m22qq7w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn17/wz34qk0h,ark:/21198/zz001npn17,,,Page,mpstills/masters/21198-zz001npn17_1697188_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn17%2Fwz34qk0h
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn38/sx50r827,ark:/21198/zz001npn38,,,Page,mpstills/masters/21198-zz001npn38-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn38%2Fsx50r827
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn38/wc57ns2p,ark:/21198/zz001npn38,,,Page,mpstills/masters/21198-zz001npn38-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn38%2Fwc57ns2p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn4s/0d865d4p,ark:/21198/zz001npn4s,,,Page,mpstills/masters/21198-zz001npn4s-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn4s%2F0d865d4p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn4s/3n06bx1p,ark:/21198/zz001npn4s,,,Page,mpstills/masters/21198-zz001npn4s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn4s%2F3n06bx1p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn6t/qs381d8s,ark:/21198/zz001npn6t,,,Page,mpstills/masters/21198-zz001npn6t-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn6t%2Fqs381d8s
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npn6t/wt60bj47,ark:/21198/zz001npn6t,,,Page,mpstills/masters/21198-zz001npn6t-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npn6t%2Fwt60bj47
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnff/mf03q923,ark:/21198/zz001npnff,,,Page,mpstills/masters/21198-zz001npnff-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnff%2Fmf03q923
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnff/tp34cc7b,ark:/21198/zz001npnff,,,Page,mpstills/masters/21198-zz001npnff_1697206_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnff%2Ftp34cc7b
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnhg/0n27xq95,ark:/21198/zz001npnhg,,,Page,mpstills/masters/21198-zz001npnhg_1697213_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnhg%2F0n27xq95
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnhg/8r05wm7r,ark:/21198/zz001npnhg,,,Page,mpstills/masters/21198-zz001npnhg_1697231_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnhg%2F8r05wm7r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnp2/k329g00g,ark:/21198/zz001npnp2,,,Page,mpstills/masters/21198-zz001npnp2-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnp2%2Fk329g00g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnp2/s433v936,ark:/21198/zz001npnp2,,,Page,mpstills/masters/21198-zz001npnp2-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnp2%2Fs433v936
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnqk/5n64z89w,ark:/21198/zz001npnqk,,,Page,mpstills/masters/21198-zz001npnqk_1697261_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnqk%2F5n64z89w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnqk/qk58ms7w,ark:/21198/zz001npnqk,,,Page,mpstills/masters/21198-zz001npnqk-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnqk%2Fqk58ms7w
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnr3/1m155w4p,ark:/21198/zz001npnr3,,,Page,mpstills/masters/21198-zz001npnr3_1697264_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnr3%2F1m155w4p
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnr3/5n47m206,ark:/21198/zz001npnr3,,,Page,mpstills/masters/21198-zz001npnr3_1697267_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnr3%2F5n47m206
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnt4/6j16h801,ark:/21198/zz001npnt4,,,Page,mpstills/masters/21198-zz001npnt4-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnt4%2F6j16h801
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnt4/hr13td92,ark:/21198/zz001npnt4,,,Page,mpstills/masters/21198-zz001npnt4_1697256_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnt4%2Fhr13td92
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnz6/2c237z9v,ark:/21198/zz001npnz6,,,Page,mpstills/masters/21198-zz001npnz6-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnz6%2F2c237z9v
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npnz6/dw18j469,ark:/21198/zz001npnz6,,,Page,mpstills/masters/21198-zz001npnz6_1697276_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npnz6%2Fdw18j469
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp1q/2552f868,ark:/21198/zz001npp1q,,,Page,mpstills/masters/21198-zz001npp1q_1697279_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp1q%2F2552f868
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp1q/5593fr3z,ark:/21198/zz001npp1q,,,Page,mpstills/masters/21198-zz001npp1q-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp1q%2F5593fr3z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp27/1q38j86r,ark:/21198/zz001npp27,,,Page,mpstills/masters/21198-zz001npp27_1697285_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp27%2F1q38j86r
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp27/ks72ts7g,ark:/21198/zz001npp27,,,Page,mpstills/masters/21198-zz001npp27_1697282_master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp27%2Fks72ts7g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp3r/0q66w82d,ark:/21198/zz001npp3r,,,Page,mpstills/masters/21198-zz001npp3r-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp3r%2F0q66w82d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp3r/bq94w138,ark:/21198/zz001npp3r,,,Page,mpstills/masters/21198-zz001npp3r-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp3r%2Fbq94w138
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp5s/04886q9j,ark:/21198/zz001npp5s,,,Page,mpstills/masters/21198-zz001npp5s_1697288_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp5s%2F04886q9j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp5s/4543442c,ark:/21198/zz001npp5s,,,Page,mpstills/masters/21198-zz001npp5s-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp5s%2F4543442c
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp69/9w720t2d,ark:/21198/zz001npp69,,,Page,mpstills/masters/21198-zz001npp69-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp69%2F9w720t2d
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npp69/qs00vv6k,ark:/21198/zz001npp69,,,Page,mpstills/masters/21198-zz001npp69_1697294_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npp69%2Fqs00vv6k
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppmh/gm736m5q,ark:/21198/zz001nppmh,,,Page,mpstills/masters/21198-zz001nppmh_1697300_master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppmh%2Fgm736m5q
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppmh/tp08b57g,ark:/21198/zz001nppmh,,,Page,mpstills/masters/21198-zz001nppmh-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppmh%2Ftp08b57g
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppn1/0861z17j,ark:/21198/zz001nppn1,,,Page,mpstills/masters/21198-zz001nppn1-1-master.tif,1,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppn1%2F0861z17j
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001nppn1/qt23g85z,ark:/21198/zz001nppn1,,,Page,mpstills/masters/21198-zz001nppn1-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nppn1%2Fqt23g85z
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz001npppj/8d736h56,ark:/21198/zz001npppj,,,Page,mpstills/masters/21198-zz001npppj-2-master.tif,2,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001npppj%2F8d736h56
