Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Rights.copyrightStatus,Name.repository,Title,Alt ID.local,Alt ID.collection,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Tom Leung Collection,ark:/21198/zz002531td,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531td_1559241_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Ledger, 五月份月結",339,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531td,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531td/manifest
Tom Leung Collection,ark:/21198/zz002531wf,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531wf_1559262_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Envelop To: T. Leung Herb Co. From: The American National Bank empty,341,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531wf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531wf/manifest
Tom Leung Collection,ark:/21198/zz002531xz,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531xz_1559265_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Envelop To: T. Leung Herb Co. From: The American National Bank Contains #342a,342,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531xz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531xz/manifest
Tom Leung Collection,ark:/21198/zz002531zg,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002531zg_1559268_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,(Banking) withdrawal slips,342a,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002531zg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002531zg/manifest
Tom Leung Collection,ark:/21198/zz00253210,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253210_1559283_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 譚良 From: 弟慧初 Banking business,342c,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253210,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253210/manifest
Tom Leung Collection,ark:/21198/zz00253231,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253231_1559292_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,藥方(prescription),343,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253231,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253231/manifest
Tom Leung Collection,ark:/21198/zz00253273,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253273_1559322_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter, on 保皇會會長用箋 To: Unknown Re: 感入美無成",347,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253273,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253273/manifest
Tom Leung Collection,ark:/21198/zz0025328m,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025328m_1559325_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Envelop To: Tom Leung From: Che Tat Wong empty,348,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025328m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025328m/manifest
Tom Leung Collection,ark:/21198/zz00253294,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253294_1559328_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop To: Dr. Tom Leung empty, Mexican stamp",349,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253294,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253294/manifest
Tom Leung Collection,ark:/21198/zz002532f6,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532f6_1559397_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: Unknown From: 姪緋軒 incomplete, first half cut away",353,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532f6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532f6/manifest
Tom Leung Collection,ark:/21198/zz002532gq,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532gq_1559400_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Address label: Thousand Wonders Oil The T. Leung Herb Co. 910 S. Olive St. LA. CA,354,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532gq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532gq/manifest
Tom Leung Collection,ark:/21198/zz002532h7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532h7_1559403_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Receipts, 3 sheets pinned together",355,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532h7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532h7/manifest
Tom Leung Collection,ark:/21198/zz002532jr,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532jr_1559406_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝弟 From: 康有爲 ""孫賊在何所""",356,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532jr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532jr/manifest
Tom Leung Collection,ark:/21198/zz002532k8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532k8_1559409_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 小張 From: 弟張章(?) Financial,357,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532k8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532k8/manifest
Tom Leung Collection,ark:/21198/zz002532n9,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532n9_1559418_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Record of ""天益會"" From 1903 – 1910 Finance",359,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532n9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532n9/manifest
Tom Leung Collection,ark:/21198/zz002532pt,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532pt_1559421_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Record of ""書籍衣物"" 1902 – 1910 共2,380",360,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532pt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532pt/manifest
Tom Leung Collection,ark:/21198/zz002532tw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532tw_1559430_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""省城裕榮銀號揭單…""",362,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532tw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532tw/manifest
Tom Leung Collection,ark:/21198/zz002532vd,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532vd_1559433_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""保皇會票三張"" Stuffed with #363a-c",363,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532vd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532vd/manifest
Tom Leung Collection,ark:/21198/zz002532wx,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532wx_1559436_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"會票 ""譚張孝會底銀$150""",363a,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532wx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532wx/manifest
Tom Leung Collection,ark:/21198/zz002532xf,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532xf_1559439_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"會票 ""黃冰壺女士會底銀$10""",363b,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532xf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532xf/manifest
Tom Leung Collection,ark:/21198/zz002532zz,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002532zz_1559442_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"會票 ""木蘭女士會底銀$2""",363c,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002532zz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002532zz/manifest
Tom Leung Collection,ark:/21198/zz0025330z,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025330z_1559445_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop Dr. T. Leung, Oriental Hotel, Shanghai, China (empty) 美洲譚緘",364,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025330z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025330z/manifest
Tom Leung Collection,ark:/21198/zz0025333h,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025333h_1559463_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Envelop ""此函交令壽堂安啓"" (empty)",366,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025333h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025333h/manifest
Tom Leung Collection,ark:/21198/zz00253341,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253341_1559469_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Envelop  Mrs. Tom Leung & Family 1619 W. Pico Los Angeles Stuffed with #367a-e,367,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253341,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253341/manifest
Tom Leung Collection,ark:/21198/zz0025335j,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025335j_1559472_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"剪報 ""Men of Chinese & Japan Origin Train Together"" L. A. Times",367a,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025335j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025335j/manifest
Tom Leung Collection,ark:/21198/zz00253362,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253362_1559475_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"剪報 ""諺語淺釋""",367b,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253362,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253362/manifest
Tom Leung Collection,ark:/21198/zz0025337k,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025337k_1559478_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"剪報 圖片 ""華北我軍奮勇抗戰""",367c,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025337k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025337k/manifest
Tom Leung Collection,ark:/21198/zz00253383,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253383_1559481_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"剪報 ""微悟集""",367d,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253383,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253383/manifest
Tom Leung Collection,ark:/21198/zz0025339m,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025339m_1559484_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"剪報 ""康有爲鬧房趣聞""",367e,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025339m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025339m/manifest
Tom Leung Collection,ark:/21198/zz002533b4,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533b4_1559487_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Photograph ""譚醫師墳葬于美芝加咕之北部""",368,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533b4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533b4/manifest
Tom Leung Collection,ark:/21198/zz002533cn,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533cn_1559490_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Newspaper article Los Angeles Times “China Campaign From S. Olive” By Louise Leung Larson- Kang in L.A. -Kang and the Reform,369,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533cn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533cn/manifest
Tom Leung Collection,ark:/21198/zz002533d5,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533d5_1559493_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Newspaper article Los Angeles Times “Remembrances of Thanksgivings Past: Turkey Day, Christmas and Gung Hee Fat Choy” By Louise Leung Larson",370,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533d5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533d5/manifest
Tom Leung Collection,ark:/21198/zz002533fp,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533fp_1559496_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝我兄 From: 梁應騮弟 - 康在加拿大創保皇會 - 各阜總理人名 - 組織方法,501,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533fp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533fp/manifest
Tom Leung Collection,ark:/21198/zz002533g6,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533g6_1559499_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張仲 From: 更生 末有長跋, 非康手筆",502,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533g6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533g6/manifest
Tom Leung Collection,ark:/21198/zz002533j7,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533j7_1559514_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 貴阜保皇會 From: 同志晚弟,504,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533j7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533j7/manifest
Tom Leung Collection,ark:/21198/zz002533m8,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533m8_1559526_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 貴阜保皇會列位議長 From: 弟崔子肩 ""美國正阜保大清光緒皇帝會印""",506,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533m8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533m8/manifest
Tom Leung Collection,ark:/21198/zz002533ns,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533ns_1559529_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,公函 To: 貴阜保皇會列位先生 From: 弟徐士芹 - 逆黨領事何祐祖阻止登岸 - 資助日本東京高校生徒,507,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533ns,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533ns/manifest
Tom Leung Collection,ark:/21198/zz002533p9,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533p9_1559535_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝仁弟 From: 庇言 - 保皇黨近事 - 黨人近事 - 羅唐被捉,508,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533p9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533p9/manifest
Tom Leung Collection,ark:/21198/zz002533tc,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533tc_1559561_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 濟騫我兄 From: 弟靈(?) 黨務, 商務",512,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533tc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533tc/manifest
Tom Leung Collection,ark:/21198/zz002533wd,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533wd_1559583_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: 國鏞 近事, 籌款, 會務 ""卓如近亦擬由檀山來美""",514,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533wd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533wd/manifest
Tom Leung Collection,ark:/21198/zz002533xx,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533xx_1559589_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: 更生 ""皇上三月還鋻""",515,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533xx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533xx/manifest
Tom Leung Collection,ark:/21198/zz002533zf,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002533zf_1559596_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: 羅普 ""足下所上者書於自稱處誤為作弟""",516,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533zf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002533zf/manifest
Tom Leung Collection,ark:/21198/zz0025340f,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025340f_1559599_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝 From: 更生,517,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025340f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025340f/manifest
Tom Leung Collection,ark:/21198/zz0025341z,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz0025341z_1559602_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝暨保皇會同志 From: 馮紫山, 陳侶笙 (橫濱保皇會) ""往澳見南海先生""",518,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025341z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025341z/manifest
Tom Leung Collection,ark:/21198/zz00253430,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253430_1559617_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝仁弟 From: 明夷 (更生?),520,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253430,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253430/manifest
Tom Leung Collection,ark:/21198/zz002535vv,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002535vv_1559621_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝 From: 僕董李 ""散島任公兩處消息, 請存心勿揚""",521,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002535vv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002535vv/manifest
Tom Leung Collection,ark:/21198/zz002535xw,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002535xw_1559635_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter ""覆譚公書"" To: (樹)彬同志先生 From: 弟黃卓惺",523,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002535xw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002535xw/manifest
Tom Leung Collection,ark:/21198/zz002539fk,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539fk_1559674_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝同志先生 From: 弟羅伯棠 邀張孝到金山幫忙辦報 ""金山正阜文輿同記日報""",525,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539fk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539fk/manifest
Tom Leung Collection,ark:/21198/zz002539j4,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539j4_1559695_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"賀年書 To: Unknown From: 會小弟梁啟超 ""照來原底字跡譚梪彬再(?)呈上""",528,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539j4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539j4/manifest
Tom Leung Collection,ark:/21198/zz002539np,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539np_1559722_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 謙泰, 福基仁兄同志 From: 馮紫珊 (橫濱會)",531,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539np,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539np/manifest
Tom Leung Collection,ark:/21198/zz002539p6,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539p6_1559726_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 保皇會列爲同志 From: 康有爲 ""内地辦事之難, 拿辦家屬"" ""粵督陶(?)""",532,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539p6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539p6/manifest
Tom Leung Collection,ark:/21198/zz002539vs,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539vs_1559767_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 福基,謙泰議長 From: 弟啓超",536,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539vs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539vs/manifest
Tom Leung Collection,ark:/21198/zz002539w9,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539w9_1559776_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"Letter To: 張孝志士閣下 From: 李福基, 董謙泰",537,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539w9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539w9/manifest
Tom Leung Collection,ark:/21198/zz002539xt,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539xt_1559779_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,公函 To: 貴阜本會諸志義先生 From: 芝汕化囉阜工人,538,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539xt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539xt/manifest
Tom Leung Collection,ark:/21198/zz002539zb,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz002539zb_1559782_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 羅省技利阜列位同志 From: 上海廣智書局, 司理人弟黃慧之",539,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002539zb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002539zb/manifest
Tom Leung Collection,ark:/21198/zz00253b1v,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b1v_1559824_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 福基,謙泰同志兄 From: 弟更生 - 照錄呈覽:  域多利阜",541,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b1v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b1v/manifest
Tom Leung Collection,ark:/21198/zz00253b3w,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b3w_1559839_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 福基,謙泰 From: 弟延光, 覺仁 - 照錄呈覽:  加拿大會",543,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b3w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b3w/manifest
Tom Leung Collection,ark:/21198/zz00253b4d,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b4d_1559842_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,公函 To: 貴阜保皇會 From: Unknown,544,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b4d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b4d/manifest
Tom Leung Collection,ark:/21198/zz00253b5x,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b5x_1559851_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,公函 To: 貴阜列位同志 From: Unknown - 照錄呈覽:  李福基,545,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b5x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b5x/manifest
Tom Leung Collection,ark:/21198/zz00253b6f,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b6f_1559855_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 福基,各阜同志 From: 康有爲 - 照錄呈覽:  福基,謙泰",546,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b6f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b6f/manifest
Tom Leung Collection,ark:/21198/zz00253b90,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253b90_1559882_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,"公函 To: 貴阜保皇會 From: 加拿大屬域多利, 灣高華 二阜同人",549,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253b90,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253b90/manifest
Tom Leung Collection,ark:/21198/zz00253s6q,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253s6q_1559896_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝先生同志 From: Dr. Mon-Fung Young,551,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s6q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253s6q/manifest
Tom Leung Collection,ark:/21198/zz00253s77,ark:/21198/zz002311s5,2,Completed,Work,leung/21198-zz00253s77_1559902_master.tif,,,,,,,unknown,Richard C. Rudolph East Asian Library,Letter To: 張孝同志仁兄 From: 弟紐約趙萬勝等,552,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00253s77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00253s77/manifest
