"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz844","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P2_s200_S4.tif","","","","","","","cartographic","fre|~|map","unknown","unknown","Seligmann. général|~|Touring Club de Belgique.|~|Institut géographique militaire (Belgium)","dut|~|fre","Roads--Belgium--Maps","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte routière de la Belgique au 200.000e","Touring club de Belgique","Relief represented by spot heights.|~|Legend and notes in French and Dutch.|~|établie par le Général Seligmann d'après la carte au 200.000e de l'Institut cartographique militaire.|~|Maps numbered: Feuille I [thru] Feuille III.|~|Panel title, sheet index diagram, and blank area on verso.|~|Includes notes.","be|~|[Brussels]","3 maps : col. ; 63 x 88 cm. and 87 x 63 cm., folded to 18 x 14 cm. or smaller.","Belgium|~|westernmost:E0022800|~|easternmost:E0063600|~|northernmost:N0513200|~|southernmost:N0492400","","G6011 P2 s200 S4","","","200000","","G6011_P2_s200_S4|~|DR710F1","","1931-1932","1931/1932","92683568","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz844","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz844/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz85n","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P2_s200_S4_No2.tif","","","","","","","cartographic","map|~|Road maps.","unknown","unknown","","fre","Roads--Belgium--Maps","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Touring Club de Belgique. Carte Routiere de la Belgique","","","","","Belgium","","","","","","","G6011_P2_s200_S4_No2|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz85n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz85n/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz865","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P2_s200_S4_No3.tif","","","","","","","cartographic","map|~|Road maps.","unknown","unknown","","fre","Roads--Belgium--Maps","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Touring Club de Belgique. Carte Routiere de la Belgique","","","","","Belgium","","","","","","","G6011_P2_s200_S4_No3|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz865","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz865/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz886","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P3_500_OSS_1943.tif","","","","","","","cartographic","map","unknown","unknown","","eng","Railroads--Belgium--Maps.","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Belgium Railroads","","","","","Belgium","","","","","","","G6011_P3_500_OSS_1943|~|DR710F1","","1943","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz886","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz886/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz89q","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P8_NS_IGM_1893.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6011_P8_NS_IGM_1893","","","","","","","","","","","","G6011_P8_NS_IGM_1893|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz89q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz89q/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8b7","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6011_P97_NS_CPN_ND.tif","","","","","","","cartographic","map","unknown","unknown","","fre","","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Belges! Regardez Cette Carte et Réfléchissez!","","","","","Belgium","","","","","","","G6011_P97_NS_CPN_ND|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8b7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8b7/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8cr","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_200_Mercato_1540.tif","","","","","","","cartographic","map","unknown","unknown","","","Early maps","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Vlaenderen","","","","","","","","","","","","G6012_200_Mercato_1540|~|DR710F1","","1540","1540","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8cr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8cr/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8d8","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_29_Ferratis_1769.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Early maps|~|1501--1844","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Ferratis Carte Topographique","","","","","","","","","","","","G6012_29_Ferratis_1769|~|DR710F1","","1769","1769","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8d8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8d8/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8fs","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_500_56A_1939.tif","","","","","","","cartographic","map","unknown","unknown","","fre","","","Lille (France)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Lille - Bruxelles","","","","","Lille (France)|~|Bruxelles (France)","","","","","","","G6012_500_56A_1939|~|DR710F1","","1939","1939","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8fs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8fs/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8g9","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_Blankenberghe_P5_20_1872.tif","","","","","","","cartographic","map","unknown","unknown","","fre","","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Rade de Blankenberghe","","","","","Belgium","","","","","","","G6012_Blankenberghe_P5_20_1872|~|DR710F1","","1872","1872","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8g9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8g9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8ht","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_C3_160_NP_1888.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6012_C3_160_NP_1888","","","","","","","","","","","","G6012_C3_160_NP_1888|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8ht","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8ht/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8jb","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_C3_160_NP_ND.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6012_C3_160_NP_ND","","","","","","","","","","","","G6012_C3_160_NP_ND|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8jb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8jb/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8kv","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_Dewit.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G6012_Dewit","","","","","","","","","","","","G6012_Dewit|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8kv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8kv/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8mc","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_Flanders_Sanson_Matica_1960.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Early maps|~|1501--1844|~|Flanders (Belgium)--Maps--Early works to 1800--Facsimiles","","Flanders (Belgium)--Maps--Early works to 1800--Facsimiles","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Le Comté de Flandre","","","","","Flanders (Belgium)","","","","","","","G6012_Flanders_Sanson_Matica_1960|~|DR710F1","","1690","1690","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8mc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8mc/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8nw","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_Flanders_Sanson_Matica_1960No2.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Early maps|~|1501--1844|~|Flanders (Belgium)--Maps--Early works to 1800--Facsimiles","","Flanders (Belgium)--Maps--Early works to 1800--Facsimiles","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Table Alphabetique des Villes Bourgs & c: qui Sont Sur la du Comte de Flandre par le S'Sanson","","","","","Flanders (Belgium)","","","","","","","G6012_Flanders_Sanson_Matica_1960No2|~|DR710F1","","1690","1690","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8nw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8nw/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8pd","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_P53_275_Guyot_ND.tif","","","","","","","cartographic","map","unknown","unknown","","fre","Water-supply--Belgium--Maps","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Communications par eau Entre L'escaut et le Rhin.","","","","","","","","","","","Water communications between the Scheldt and the Rhine.","G6012_P53_275_Guyot_ND|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8pd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8pd/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8qx","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6012_S6_1770_C6_1974.tif","","","","","","","cartographic","fre|~|map","unknown","unknown","Cogeur. capitaine.|~|Cardon, Antoine Alexandre. 1739-1822.|~|Institut géographique national (Belgium)","","Soignes Forest (Belgium)--Maps--Early works to 1800--Facsimiles","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte topographique de la foreÌ‚t de Soigne et de ses environs","I.G.M.","leveÌ�e sous la direction de Mr. le comte de Ferraris, geÌ�neÌ�ral-inpecteur d'artillerie, par le capitaine Cogeur, professeur de l'Ecole de mathematiques du Corps d'artillerie des Pays-bas autrichiens en 1769. GraveÌ�e d'apreÌ€s les desseins originux. par A. Cardon.|~|Facsimile.|~|Relief represented by hachures.|~|Scale ca. 1:30,000.","[Bruxelles|~|[Bruxelles?]|~|be","map 73 x 64 cm.","Soignes Forest (Belgium)","","G6012 S6 1770 C6 1974","","","","","G6012_S6_1770_C6_1974|~|DR710F1","","1770|~|1974","1974","75691748","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8qx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8qx/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8rf","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6013_F5_1540_M4_1984.tif","","","","","","","cartographic","map","unknown","unknown","Mercator, Gerhard. 1512-1594.|~|Institut géographique national (Belgium)|~|Rega, Jean.","lat","Flanders (Belgium)--Maps--Early works to 1800--Facsimiles","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Vlaenderen, exactissima Flandriæ descriptio","Nationaal Geografisch Instituut","Pictorial map.|~|""Ingekleured door Jean Rega.""|~|Original version: [Leuven, 1540], scale 1:165,000.|~|Latin. Note on reproduction in Dutch.|~|Gerardus Mercator Rupelmudamus deuotissime dedicabat.|~|Facsimile.|~|Includes historical notes and col. ill. of coats-of-arms and city banners.|~|Original located in the Plantijn-Moretus Museum, Antwerp.","[Brussels]|~|be","1 map : col. ; 67 x 95 cm.","Flanders (Belgium)","","G6013 F5 1540 M4 1984","","","200000","","G6013_F5_1540_M4_1984|~|DR710F1","","1984","1984","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8rf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8rf/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8sz","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6013_L4_1730_M35_1995.tif","","","","","","","cartographic","fre|~|map","unknown","unknown","Maire, Christopher. (1697-1767).|~|Institut géographique national (Belgium)|~|Le Clerc, Nicolas.|~|Silbereisen, Andreas. 1713-1751.","fre","Namur (Belgium : Province)--Maps--Early works to 1800--Facsimiles|~|Liège (Belgium : Province)--Maps--Early works to 1800--Facsimiles","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carte de la principauté de Liege et de la comté de Namur","IGN","Facsimile.|~|Paris meridian.|~|Relief represented by hachures.|~|""Dédiée à son altesse eveque prince de Liege et à ses états par leur très humble serviteur P. Maire.""|~|Original version: Aug. Vind. [Augsburg, Germany : s.n., 1730?].|~|levé par Christophe Maire ; Andreas Silbereisen, sculps.|~|Includes col. ill. and indexed inset ""Plan de la ville de Liege.""","[Brussels]|~|be","1 map : col. ; 87 x 80 cm.","Liège (Belgium : Province)|~|Namur (Belgium : Province)","","G6031 L4 1730 M35 1995","","","135000","","G6013_L4_1730_M35_1995|~|DR710F1","","[1995?]","1995","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8sz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8sz/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8tg","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6014.tif","","","","","","","cartographic","map","unknown","unknown","","eng","","","Belgium--Maps","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Town Plans ""Belgium""","","","","","Belgium","","","","","","","G6014|~|DR710F1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8tg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8tg/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8v0","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6014_Antwerp_10_5_AMS_1944.tif","","","","","","","cartographic","map","unknown","unknown","Great Britain. War Office. General Staff. Geographical Section.","eng","Antwerp (Belgium)--Maps","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Antwerp-Anvers-Antwerpen","Army Map Service, U.S. Army","In upper margin: Belgium 1:10,500 ...|~|Inset: Antwerp with other main towns and waterways.|~|Scale 1:10,500.|~|Military grid.|~|""Copied from a Belgian map.""|~|Streets and important buildings are named, tramways are shown and a ""List of hotels"" is included.","dcu|~|Washington","col. map. 104 x 80 cm.","Antwerp (Belgium)","","","","","","","G6014_Antwerp_10_5_AMS_1944|~|DR710F1","1st ed.-AMS 1.","1944","1944","map47000239","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8v0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8v0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8wh","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6014_B8_A3_1745_B37_1965.tif","","","","","","","cartographic","map|~|Aerial views.","unknown","unknown","Basire, I.|~|Tindal, N. (Nicolas). 1687-1774.|~|Historic Urban Plans (Firm).","eng","Views--Facsimiles|~|Bruges (Belgium)--Maps--Early works to 1800|~|Early maps--Facsimiles|~|Bruges (Belgium)--Aerial views","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Bruges, one of the principal cities of Flanders","Historic Urban Plans","I. Basire, sculp.|~|Library has copy no. 159.|~|""Copied from a 16th century print""--Catalog.|~|Facsim. of: [S.l. : s.n., 1745].|~|""Edition limited to 500 copies.""|~|Oriented with north towards the lower left.","nyu|~|Ithaca, N.Y","1 bird's-eye view ; 36 x 47 cm.","Bruges (Belgium)","","G6014 B8 A3 1745 B37 1965","","","","","G6014_B8_A3_1745_B37_1965|~|DR710F1","","1965","1965","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8wh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8wh/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002cz8x1","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR710F1/G6014_B9_1700_W5_1969.tif","","","","","","","cartographic","map","unknown","unknown","Wit, Frederik de.|~|Historic Urban Plans (Firm).","lat","Brussels (Belgium)--Maps--Early works to 1800--Facsimiles","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Bruxella","Historic Urban Plans|~|apud F. de Wit","""Reproduced ... from the original in The Library of Congress.""|~|Indexed for points of interest.|~|Oriented with north toward the lower left.|~|Scale not given.|~|Facsimile.","ne|~|Amsterlodami|~|Ithaca, N.Y","map 42 x 55 cm.","Brussels (Belgium)","","G6014 B9 1700 W5 1969","","","","","G6014_B9_1700_W5_1969|~|DR710F1","","1969|~|[1700?]","1969","gm 70001629","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz8x1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz8x1/manifest"
