"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject","Rights.permission","Subject geographic","Author","Name.cartographer","Name.repository","Name.subject","Title","Date.creation","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","AltIdentifier.callNo","Alt ID.catalogRecordNumber","Opac url","Coverage.geoscale","AltTitle.uniform","Alt ID.local","Description.caption","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h76v8","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5605_1M_IAG_1933.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta Geral do Estado de São Paulo","1933","","","","","","","","","","","","G5605_1M_IAG_1933|~|DR730F5","","1933","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h76v8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h76v8/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h76ws","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5605_F7_500_CNG_1945.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Cartograma da Divisão Administrativa do Estado de São Paulo","1945","","","","","","","","","","","","G5605 F7 500 CNG 1945|~|DR730F5","","1945","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h76ws","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h76ws/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h76x9","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5605_IM_IS_1941.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Estado de São Paulo","1941","","","","","Brazil","","","","","","","G5605_IM_IS_1941|~|DR730F5","","1941","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h76x9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h76x9/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h76zt","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5605_VAR_I66_1093.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5605_VAR_I66_1093","","","","","","","","","","","","","G5605_VAR_I66_1093|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h76zt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h76zt/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h770t","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5605_VAR_IGG_1938_MundeIguape.tif","","","","","","","cartographic","map","unknown","unknown","","","","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Estado de São Paulo, Municipio de Iguape","1938","","","","","Brazil","","","","","","","G5605_VAR_IGG_1938_MundeIguape|~|DR730F5","","1938","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h770t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h770t/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h771b","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5606_E1_28M_OSS_1943.tif","","","","","","","cartographic","map","copyrighted","unknown","","","eng","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Japanese in São Paulo State Brazil","1943","","","","","Brazil","","","","","","","G5606_E1_28M_OSS_1943|~|DR730F5","","1943","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h771b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h771b/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h772v","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5607_20_SGM_1928.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","São Paulo (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Fazenda de Ipanema (Estado de São Paulo)","1928","","","","","","","","","","","","G5607_20_SGM_1928|~|DR730F5","","1928","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h772v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h772v/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h773c","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5607_650_OSS_1942.tif","","","","private","","","cartographic","map","unknown","unknown","","","por","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa da Zonoa Colonisada do Estado do Paraná","1942","","","","","Brazil","","","","","","","G5607_650_OSS_1942|~|DR730F5","","1942","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h773c","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h773c/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h774w","ark:/21198/zz0028tr8x","2","Completed","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5607_VAR_IGG_1938.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapp da Zona Colonisada do Estado do Paraná","1938","","","","","Brazil","","","","","","","G5607_VAR_IGG_1938|~|DR730F5","","1938","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h774w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h774w/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h775d","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_1M_1922.tif","","","","private","","","cartographic","map","unknown","unknown","","","por","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa do Estado do Paraná","1922","","","","","Brazil","","","","","","","G5610_1M_1922|~|DR730F5","","1922","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h775d","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h775d/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h776x","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_1M_DIC_1938.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Estado do Paraná","1938","","","","","","","","","","","","G5610_1M_DIC_1938|~|DR730F5","","1938","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h776x","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h776x/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h777f","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_400_CIP_1898.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa da Zona Colonisada do Estado do Paraná","1898","","","","","Brazil","","","","","","","G5610_400_CIP_1898|~|DR730F5","","1898","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h777f","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h777f/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h778z","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_750_1922.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","Paraná (Brazil : State)--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa do Estado do Paraná","1922","","","","","Brazil","","","","","","","G5610_750_1922|~|DR730F5","","1922","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h778z","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h778z/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h779g","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_750_19222.tif","","","","","","","cartographic","map","unknown","unknown","","","por","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa do Estado do Paraná","1922","","","","","Brazil","","","","","","","G5610_750_19222|~|DR730F5","","1922","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h779g","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h779g/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77b0","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5610_750_JMG_1922copy2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5610_750_JMG_1922copy2","","","","","","","","","","","","","G5610_750_JMG_1922copy2|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77b0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77b0/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77ch","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5611_F7_750_DTC_1944.tif","","","","","","","cartographic","map","unknown","unknown","","","","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa do Estado Paraná","1944","","","","","","","","","","","","G5611_F7_750_DTC_1944|~|DR730F5","","1944","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77ch","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77ch/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77d1","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5611_P1_750_1926.tif","","","","private","","","cartographic","map","unknown","unknown","","","por","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mappa Vacáo","1926","","","","","","","","","","","","G5611_P1_750_1926|~|DR730F5","","1926","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77d1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77d1/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77fj","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5620_50_SAIC_1941copy2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5620_50_SAIC_1941copy2","","","","","","","","","","","","","G5620_50_SAIC_1941copy2|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77fj","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77fj/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77g2","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5620_5M_DTC_1941.tif","","","","","","","cartographic","map","unknown","unknown","","","","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta Geral do Estado do Rio Grande do Sul","1941","","","","","","","","","","","","G5620_5M_DTC_1941|~|DR730F5","","1941","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77g2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77g2/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77hk","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5620_75_DTC_1941.tif","","","","","","","cartographic","map","unknown","unknown","","","","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta Geral do Estado do Rio Grande do Sul","","","","","","","","","","","","","G5620_75_DTC_1941|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77hk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77hk/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77j3","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5620_IM_EIC_1902.tif","","","","","","","cartographic","map","unknown","unknown","","","","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta Geographica do Estado do Rio Grande do Sul","1902","","","","","","","","","","","","G5620_IM_EIC_1902|~|DR730F5","","1902","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77j3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77j3/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77km","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5621_P1_15_VARIG_1938.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5621_P1_15_VARIG_1938","","","","","","","","","","","","","G5621_P1_15_VARIG_1938|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77km","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77km/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77m4","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5621_P2_1M_TCB_1939.tif","","","","private","","","cartographic","map","unknown","unknown","","","por","","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa Rodovário Do Rio Grande Do Sul","1939","","","","","Brazil","","","","","","","G5621_P2_1M_TCB_1939|~|DR730F5","","1939","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77m4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77m4/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77nn","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5622_250_SGM_1928.tif","","","","","","","cartographic","map","unknown","unknown","","","por","--Maps","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta da Região Entre os Rios Ijuhy e Ibicuky","1928","","","","","Brazil","","","","","","","G5622 250 SGM 1928|~|DR730F5","","1928","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77nn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77nn/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77p5","ark:/21198/zz0028tr8x","5","Imported","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5622_250_SGM_1928part2.tif","","","","private","","","cartographic","map","unknown","unknown","","","","","","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G5622_250_SGM_1928part2","","","","","","","","","","","","","G5622_250_SGM_1928part2|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77p5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77p5/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77qp","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5624_50_SGRGS_1937.tif","","","","","","","cartographic","map|~|Topographic maps.","unknown","unknown","","","por","--Maps","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Estado do Rio Grande do Sul, Alegrete e seus arrededores","","","","","","Brazil","","","","","","","G5624_50_SGRGS_1937|~|DR730F5","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77qp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77qp/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77r6","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5640_3M_MVOP_1939.tif","","","","","","","cartographic","map","unknown","unknown","","","","--Maps","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Mapa da Viaçáo do Estado de Mato Grosso","1939","","","","","","","","","","","","G5640_3M_MVOP_1939|~|DR730F5","","1939","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77r6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77r6/manifest"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002h77sq","ark:/21198/zz0028tr8x","10","Completed with minimal metadata","Work","Masters/Maps/Bruman-Maps/image/DR730F5/G5660_3M_MACOP_1875.tif","","","","","","","cartographic","map","unknown","unknown","","","por","--Maps","","Brazil--Maps.","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Carta de Provincio de Goyaz","1875","","","","","","","","","","","","G5660_3M_MACOP_1875|~|DR730F5","","1875","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h77sq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h77sq/manifest"
