"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.creation","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz000s0x3f","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x3f-1-master.tif","","","300","","","text","","","","","","Page 042","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x3f",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x4z","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x4z-1-master.tif","","","301","","","text","","","","","","Page 043","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x4z",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x5g","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x5g-1-master.tif","","","302","","","text","","","","","","Page 044","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x5g",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x60","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x60-1-master.tif","","","303","","","text","","","","","","Page 045","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x60",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x7h","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x7h-1-master.tif","","","304","","","text","","","","","","Page 046","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x7h",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x81","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x81-1-master.tif","","","305","","","text","","","","","","Page 047","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x81",""
"Picart (Bernard) Collection","ark:/21198/zz000s0x9j","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0x9j-1-master.tif","","","306","","","text","","","","","","Page 048","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0x9j",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xb2","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xb2-1-master.tif","","","307","","","text","","","","","","Page 049","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xb2",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xck","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xck-1-master.tif","","","308","","","text","","","","","","Page 050","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xck",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xd3","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xd3-1-master.tif","","","309","","","text","","","","","","Page 051","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xd3",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xfm","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xfm-1-master.tif","","","310","","","text","","","","","","Page 052","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xfm",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xg4","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xg4-1-master.tif","","","311","","","text","","","","","","Page 053","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xg4",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xhn","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xhn-1-master.tif","","","312","","","text","","","","","","Page 054","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xhn",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xj5","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xj5-1-master.tif","","","313","","","text","","","","","","Page 055","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xj5",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xkp","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xkp-1-master.tif","","","314","","","text","","","","","","Page 056","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xkp",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xm6","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xm6-1-master.tif","","","315","","","text","","","","","","Page 057","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xm6",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xnq","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xnq-1-master.tif","","","316","","","text","","","","","","Page 058","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xnq",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xp7","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xp7-1-master.tif","","","317","","","text","","","","","","Page 059","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xp7",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xqr","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xqr-1-master.tif","","","318","","","text","","","","","","Page 058 [060]","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xqr",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xr8","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xr8-1-master.tif","","","319","","","text","","","","","","Page 059 [061]","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xr8",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xss","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xss-1-master.tif","","","320","","","text","","","","","","Page 062","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xss",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xt9","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xt9-1-master.tif","","","321","","","text","","","","","","Page 063","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xt9",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xvt","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xvt-1-master.tif","","","322","","","text","","","","","","Page 064","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xvt",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xwb","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xwb-1-master.tif","","","323","","","text","","","","","","Page 064a","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xwb",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xxv","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xxv-1-master.tif","","","324","","","still image","","","","","","L'AUTO-DA-FÉ, ou l'Acte de Foi.","v","","L'AUTO-DA-FÉ, ou l'Acte de Foi.Suplice des Condamnez.B. Picart sculp. dir. 1722.","Page 064b","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xxv",""
"Picart (Bernard) Collection","ark:/21198/zz000s0xzc","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0xzc-1-master.tif","","","325","","","text","","","","","","Page 065","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0xzc",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zpq","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zpq-1-master.tif","","","326","","","text","","","","","","Page 066","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zpq",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zq7","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zq7-1-master.tif","","","327","","","text","","","","","","Page 067","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zq7",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zrr","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zrr-1-master.tif","","","328","","","text","","","","","","Page 068","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zrr",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zs8","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zs8-1-master.tif","","","329","","","text|~|still image","","","","","","Page 069","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zs8",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zts","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zts-1-master.tif","","","330","","","text|~|still image","","","","","","Page 070","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zts",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zv9","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zv9-1-master.tif","","","331","","","text|~|still image","","","","","","Page 071","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zv9",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zwt","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zwt-1-master.tif","","","332","","","text","","","","","","Page 072","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zwt",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zxb","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zxb-1-master.tif","","","333","","","text|~|still image","","","","","","Page 073","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zxb",""
"Picart (Bernard) Collection","ark:/21198/zz000s0zzv","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s0zzv-1-master.tif","","","334","","","text","","","","","","Page 074","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s0zzv",""
"Picart (Bernard) Collection","ark:/21198/zz000s1009","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1009-1-master.tif","","","335","","","text","","","","","","Page 075","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1009",""
"Picart (Bernard) Collection","ark:/21198/zz000s101t","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s101t-1-master.tif","","","336","","","text","","","","","","Page 076","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s101t",""
"Picart (Bernard) Collection","ark:/21198/zz000s102b","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s102b-1-master.tif","","","337","","","text","","","","","","Page 077","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s102b",""
"Picart (Bernard) Collection","ark:/21198/zz000s103v","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s103v-1-master.tif","","","338","","","text","","","","","","Page 078","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s103v",""
"Picart (Bernard) Collection","ark:/21198/zz000s104c","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s104c-1-master.tif","","","339","","","text","","","","","","Page 079","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s104c",""
"Picart (Bernard) Collection","ark:/21198/zz000s105w","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s105w-1-master.tif","","","340","","","text","","","","","","Page 080","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s105w",""
"Picart (Bernard) Collection","ark:/21198/zz000s106d","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s106d-1-master.tif","","","341","","","text","","","","","","Page 081","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s106d",""
"Picart (Bernard) Collection","ark:/21198/zz000s107x","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s107x-1-master.tif","","","342","","","text","","","","","","Page 082","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s107x",""
"Picart (Bernard) Collection","ark:/21198/zz000s108f","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s108f-1-master.tif","","","343","","","text","","","","","","Page 083","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s108f",""
"Picart (Bernard) Collection","ark:/21198/zz000s109z","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s109z-1-master.tif","","","344","","","text","","","","","","Page 084","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s109z",""
"Picart (Bernard) Collection","ark:/21198/zz000s10bg","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s10bg-1-master.tif","","","345","","","text","","","","","","Page 085","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s10bg",""
"Picart (Bernard) Collection","ark:/21198/zz000s112t","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s112t-1-master.tif","","","346","","","text","","","","","","Page 086","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s112t",""
"Picart (Bernard) Collection","ark:/21198/zz000s113b","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s113b-1-master.tif","","","347","","","text","","","","","","Page 087","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s113b",""
"Picart (Bernard) Collection","ark:/21198/zz000s114v","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s114v-1-master.tif","","","348","","","text","","","","","","Page 088","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s114v",""
"Picart (Bernard) Collection","ark:/21198/zz000s115c","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s115c-1-master.tif","","","349","","","text","","","","","","Page 089","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s115c",""
"Picart (Bernard) Collection","ark:/21198/zz000s116w","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s116w-1-master.tif","","","350","","","text","","","","","","Page 090","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s116w",""
"Picart (Bernard) Collection","ark:/21198/zz000s117d","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s117d-1-master.tif","","","351","","","text","","","","","","Page 091","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s117d",""
"Picart (Bernard) Collection","ark:/21198/zz000s118x","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s118x-1-master.tif","","","352","","","text","","","","","","Page 092","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s118x",""
"Picart (Bernard) Collection","ark:/21198/zz000s119f","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s119f-1-master.tif","","","353","","","text","","","","","","Page 093","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s119f",""
"Picart (Bernard) Collection","ark:/21198/zz000s11bz","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11bz-1-master.tif","","","354","","","text","","","","","","Page 094","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11bz",""
"Picart (Bernard) Collection","ark:/21198/zz000s11cg","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11cg-1-master.tif","","","355","","","text","","","","","","Page 095","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11cg",""
"Picart (Bernard) Collection","ark:/21198/zz000s11d0","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11d0-1-master.tif","","","356","","","text","","","","","","Page 096","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11d0",""
"Picart (Bernard) Collection","ark:/21198/zz000s11fh","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11fh-1-master.tif","","","357","","","still image","","","","","","HOMME Condamné au Feu; mais qui l'a êvité par sa Confession.","r","","HOMME Condamné au Feu; mais qui l'a êvité par sa Confession.FILLE qui a êvité le Feu, en avoüant apres son jugement.FEMME Condamnée par L'INQUISITION a être Brulée vive.HOMME qui vâ être Brûlé par arrest de L'INQUISITION.B. Picart sculp. dir. 1722","Page 096a","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11fh",""
"Picart (Bernard) Collection","ark:/21198/zz000s11g1","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11g1-1-master.tif","","","358","","","text","","","","","","Page 096b","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11g1",""
"Picart (Bernard) Collection","ark:/21198/zz000s11hj","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11hj-1-master.tif","","","359","","","text","","","","","","Page 096c","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11hj",""
"Picart (Bernard) Collection","ark:/21198/zz000s11j2","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11j2-1-master.tif","","","360","","","still image","","","","","","BANNIERE de L'INQUISITION D'ESPAGNE.","v","","BANNIERE de L'INQUISITION D'ESPAGNE.BANNIERE de L'INQUISITION de GOA.HOMME convaincu D'HERESIE qui s'est accusé lui même avant que d'etre jugé.RELIGIEUSE, qui a évité d'être brûlée en confessant avant que d'être jugée.B. Picart sculp. dir. 1722.","Page 096d","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11j2",""
"Picart (Bernard) Collection","ark:/21198/zz000s11kk","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11kk-1-master.tif","","","361","","","text","","","","","","Page 097","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11kk",""
"Picart (Bernard) Collection","ark:/21198/zz000s11m3","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11m3-1-master.tif","","","362","","","text","","","","","","Page 098","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11m3",""
"Picart (Bernard) Collection","ark:/21198/zz000s11nm","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11nm-1-master.tif","","","363","","","text","","","","","","Page 099","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11nm",""
"Picart (Bernard) Collection","ark:/21198/zz000s11p4","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11p4-1-master.tif","","","364","","","text","","","","","","Page 100","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11p4",""
"Picart (Bernard) Collection","ark:/21198/zz000s11qn","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s11qn-1-master.tif","","","365","","","text","","","","","","Page 101","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s11qn",""
"Picart (Bernard) Collection","ark:/21198/zz000s1m9n","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1m9n-1-master.tif","","","366","","","text","","","","","","Page 102","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1m9n",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mb5","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mb5-1-master.tif","","","367","","","text","","","","","","Page 103","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mb5",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mcp","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mcp-1-master.tif","","","368","","","text","","","","","","Page 104","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mcp",""
"Picart (Bernard) Collection","ark:/21198/zz000s1md6","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1md6-1-master.tif","","","369","","","text","","","","","","blank Page 01","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1md6",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mfq","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mfq-1-master.tif","","","370","","","text","","","","","","blank Page 02","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mfq",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mg7","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mg7-1-master.tif","","","371","","","text","","","","","","blank Page 03","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mg7",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mhr","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mhr-1-master.tif","","","372","","","text","","","","","","blank Page 04","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mhr",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mj8","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mj8-1-master.tif","","","373","","","text","","","","","","inside back cover","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mj8",""
"Picart (Bernard) Collection","ark:/21198/zz000s1mks","ark:/21198/zz0009pfgj","2","Completed","Page","picart/masters/21198-zz000s1mks-1-master.tif","","","374","","","text","","","","","","back cover","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000s1mks",""
