"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Language","Type.genre","Subject","Author","Name.repository","Title","Alt ID.local","Alt ID.oclc","Date.normalized","Format.dimensions","Description.note","Publisher.placeOfOrigin","Date.creation","Format.extent","Publisher.publisherName","Alt ID.callNo","AltTitle.uniform","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Science and Engineering Library Books","ark:/21198/zz002jhhp1","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_304.tif","304","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_304","ucla_oc229427233_vol1-2_304","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhp1",""
"Science and Engineering Library Books","ark:/21198/zz002jhhqj","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_305.tif","305","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_305","ucla_oc229427233_vol1-2_305","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhqj",""
"Science and Engineering Library Books","ark:/21198/zz002jhhr2","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_306.tif","306","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_306","ucla_oc229427233_vol1-2_306","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhr2",""
"Science and Engineering Library Books","ark:/21198/zz002jhhsk","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_307.tif","307","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_307","ucla_oc229427233_vol1-2_307","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhsk",""
"Science and Engineering Library Books","ark:/21198/zz002jhht3","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_308.tif","308","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_308","ucla_oc229427233_vol1-2_308","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhht3",""
"Science and Engineering Library Books","ark:/21198/zz002jhhvm","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_309.tif","309","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_309","ucla_oc229427233_vol1-2_309","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhvm",""
"Science and Engineering Library Books","ark:/21198/zz002jhhw4","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_310.tif","310","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_310","ucla_oc229427233_vol1-2_310","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhw4",""
"Science and Engineering Library Books","ark:/21198/zz002jhhxn","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_311.tif","311","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_311","ucla_oc229427233_vol1-2_311","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhxn",""
"Science and Engineering Library Books","ark:/21198/zz002jhhz5","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_312.tif","312","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_312","ucla_oc229427233_vol1-2_312","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhhz5",""
"Science and Engineering Library Books","ark:/21198/zz002jhj05","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_313.tif","313","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_313","ucla_oc229427233_vol1-2_313","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj05",""
"Science and Engineering Library Books","ark:/21198/zz002jhj1p","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_314.tif","314","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_314","ucla_oc229427233_vol1-2_314","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj1p",""
"Science and Engineering Library Books","ark:/21198/zz002jhj26","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_315.tif","315","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_315","ucla_oc229427233_vol1-2_315","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj26",""
"Science and Engineering Library Books","ark:/21198/zz002jhj3q","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_316.tif","316","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_316","ucla_oc229427233_vol1-2_316","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj3q",""
"Science and Engineering Library Books","ark:/21198/zz002jhj47","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_317.tif","317","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_317","ucla_oc229427233_vol1-2_317","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj47",""
"Science and Engineering Library Books","ark:/21198/zz002jhj5r","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_318.tif","318","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_318","ucla_oc229427233_vol1-2_318","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj5r",""
"Science and Engineering Library Books","ark:/21198/zz002jhj68","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_319.tif","319","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_319","ucla_oc229427233_vol1-2_319","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj68",""
"Science and Engineering Library Books","ark:/21198/zz002jhj7s","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_320.tif","320","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_320","ucla_oc229427233_vol1-2_320","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj7s",""
"Science and Engineering Library Books","ark:/21198/zz002jhj89","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_321.tif","321","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_321","ucla_oc229427233_vol1-2_321","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj89",""
"Science and Engineering Library Books","ark:/21198/zz002jhj9t","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_322.tif","322","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_322","ucla_oc229427233_vol1-2_322","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhj9t",""
"Science and Engineering Library Books","ark:/21198/zz002jhjbb","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_323.tif","323","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_323","ucla_oc229427233_vol1-2_323","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjbb",""
"Science and Engineering Library Books","ark:/21198/zz002jhjcv","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_324.tif","324","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_324","ucla_oc229427233_vol1-2_324","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjcv",""
"Science and Engineering Library Books","ark:/21198/zz002jhjdc","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_325.tif","325","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_325","ucla_oc229427233_vol1-2_325","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjdc",""
"Science and Engineering Library Books","ark:/21198/zz002jhjfw","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_326.tif","326","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_326","ucla_oc229427233_vol1-2_326","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjfw",""
"Science and Engineering Library Books","ark:/21198/zz002jhjgd","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_327.tif","327","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_327","ucla_oc229427233_vol1-2_327","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjgd",""
"Science and Engineering Library Books","ark:/21198/zz002jhjhx","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_328.tif","328","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_328","ucla_oc229427233_vol1-2_328","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjhx",""
"Science and Engineering Library Books","ark:/21198/zz002jhjjf","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_329.tif","329","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_329","ucla_oc229427233_vol1-2_329","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjjf",""
"Science and Engineering Library Books","ark:/21198/zz002jhjkz","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_330.tif","330","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_330","ucla_oc229427233_vol1-2_330","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjkz",""
"Science and Engineering Library Books","ark:/21198/zz002jhjmg","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_331.tif","331","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_331","ucla_oc229427233_vol1-2_331","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjmg",""
"Science and Engineering Library Books","ark:/21198/zz002jhjn0","ark:/21198/zz002jj87c","10","Completed with minimal metadata","Page","sel/image/AllImages/ucla_oc229427233_vol1-2_332.tif","332","","","","","","private","","text","copyrighted","published","","","","","University of California, Los Angeles Library. Science and Engineering Library","ucla_oc229427233_vol1-2_332","ucla_oc229427233_vol1-2_332","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jhjn0",""
