Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Type.genre,Name.subject,Name.donor,Rights.rightsHolderContact,Name.repository,Subject,Rights.copyrightStatus,Publisher.publisherName,Name.designer,Name.creator,Name.contributor,Format.extent,AltTitle.other,AltIdentifier.local,Relation.isPartOf,Date.creation,Title,Format.medium,Format.dimensions,Date.normalized,Description.note,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgm6x,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgm6x_743945_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_26.tif,"Edward Ross Roybal Papers, 1953-790",1954 Spetember 3,Edward Roybal with Maurey and Mae Kumashiro Carlton,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgm6x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgm6x/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgm7f,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgm7f_744806_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1956_14.tif,"Edward Ross Roybal Papers, 1953-789",1956,CSRC_ROYBAL-HAYNES_1956_14.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgm7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgm7f/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgm8z,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgm8z_744276_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1955_06.tif,"Edward Ross Roybal Papers, 1953-788",1955,CSRC_ROYBAL-HAYNES_1955_06.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgm8z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgm8z/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgm9g,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgm9g_744053_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_32.tif,"Edward Ross Roybal Papers, 1953-787",1954,Edward Roybal at public event,Gelatin-Silver Photograph,8 x 10,1950/1954,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgm9g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgm9g/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmb0,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmb0_745424_master.tif,private,,,,still image,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1969_127.tif,"Edward Ross Roybal Papers, 1953-786",1969,CSRC_ROYBAL-HAYNES_1969_127.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmb0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmb0/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmch,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmch_743963_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_27.tif,"Edward Ross Roybal Papers, 1953-785",1954 February 17,Edward Roybal at public opening,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmch,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmch/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmd1,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmd1_744814_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1956_15.tif,"Edward Ross Roybal Papers, 1953-784",1956,CSRC_ROYBAL-HAYNES_1956_15.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmd1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmd1/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmfj,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmfj_744699_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward. R Roybal Papers,CSRC_ROYBAL-HAYNES_1956_11.tif,"Edward Ross Roybal Papers, 1953-783",1956 April,Edward Roybal at at public event,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmfj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmfj/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmg2,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmg2_744177_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_34.tif,"Edward Ross Roybal Papers, 1953-782",1954 June 10,"Edward Roybal and Gold Cup Award winner for Public Speaking winner, Darrniel Ibarra",Gelatin-Silver Photograph,8 x 10,1950/1959,"Inscribed on back, ""Gold Cup Award Ceremony for Outstanding Improvement in Public Speaking Roosevelt Evening High School June 10, 1954Mr. Darrniel Ibarra-winner Award made by Councilman Roybal""",,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmg2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmg2/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmhk,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmhk_745415_master.tif,private,,,,still image,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1969_124.tif,"Edward Ross Roybal Papers, 1953-781",1969,CSRC_ROYBAL-HAYNES_1969_124.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmhk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmhk/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmj3,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmj3_743979_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_28.tif,"Edward Ross Roybal Papers, 1953-780",1954 February 17,Edward Roybal at public opening,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmj3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmj3/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmkm,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmkm_744828_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1956_16.tif,"Edward Ross Roybal Papers, 1953-779",1956,CSRC_ROYBAL-HAYNES_1956_16.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmkm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmkm/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmnn,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmnn_744193_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_35.tif,"Edward Ross Roybal Papers, 1953-778",1954,Edward Roybal and others at public event,Gelatin-Silver Photograph,5 x 7,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmnn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmnn/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmp5,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmp5_745454_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1970_27.tif,"Edward Ross Roybal Papers, 1953-777",1970,CSRC_ROYBAL-HAYNES_1970_27.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmp5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmp5/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmqp,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmqp_743988_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_29.tif,"Edward Ross Roybal Papers, 1953-776",1954 February 17,Edward Roybal at public opening,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmqp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmqp/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmr6,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmr6_744850_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1956_17.tif,"Edward Ross Roybal Papers, 1953-775",1956,CSRC_ROYBAL-HAYNES_1956_17.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmr6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmr6/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmt7,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmt7_744225_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1955_03.tif,"Edward Ross Roybal Papers, 1953-774",1955 May 8,Edward Roybal and pre Med students of East Los Angeles Junior College,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmt7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmt7/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmvr,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmvr_745418_master.tif,private,,,,still image,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1969_125.tif,"Edward Ross Roybal Papers, 1953-773",1969,CSRC_ROYBAL-HAYNES_1969_125.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmvr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmvr/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmw8,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmw8_744004_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_30.tif,"Edward Ross Roybal Papers, 1953-772",1954 February 17,Edward Roybal at public opening,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmw8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmw8/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmxs,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmxs_745448_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1970_25.tif,"Edward Ross Roybal Papers, 1953-771",1970,CSRC_ROYBAL-HAYNES_1970_25.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmxs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmxs/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgmz9,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgmz9_744762_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward. R Roybal Papers,CSRC_ROYBAL-HAYNES_1956_12.tif,"Edward Ross Roybal Papers, 1953-770",1956 April 14,Edward Roybal receiving the Plant Protection award from The Los Angeles Fire Department,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgmz9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgmz9/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgn09,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgn09_744238_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1955_04.tif,"Edward Ross Roybal Papers, 1953-769",1955 October 11,Edward Roybal receiving the Plant Protection award from The Los Angeles Fire Deparment,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgn09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgn09/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgn1t,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgn1t_745439_master.tif,private,,,,still image,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1969_132.tif,"Edward Ross Roybal Papers, 1953-768",1969,CSRC_ROYBAL-HAYNES_1969_132.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgn1t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgn1t/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgn2b,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgn2b_744022_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1954_31.tif,"Edward Ross Roybal Papers, 1953-767",1954,Edward Roybal at public event,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgn2b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgn2b/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgn4c,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgn4c_744774_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1956_13.tif,"Edward Ross Roybal Papers, 1953-766",1956,CSRC_ROYBAL-HAYNES_1956_13.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgn4c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgn4c/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bgn5w,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bgn5w_744256_master.tif,private,,,,still image,Black-and-white photographs,"Roybal, Edward Ross, 1916-2005",Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 Photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1955_05.tif,"Edward Ross Roybal Papers, 1953-765",1955 June 28,Edward Roybal at The American Red Cross,Gelatin-Silver Photograph,8 x 10,1950/1959,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bgn5w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bgn5w/manifest
Roybal (Edward R.) Photograph Collection,ark:/21198/zz001bm79z,ark:/21198/zz000s3hxd,1,In progress,Work,csrc/masters/21198-zz001bm79z_745436_master.tif,private,,,,still image,color photographs,,Roybal Family,Roybal Family Trust,UCLA Chicano Studies Research Center Library & Archive,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",,,,,1 photograph,Edward R. Roybal Papers,CSRC_ROYBAL-HAYNES_1969_131.tif,"Edward Ross Roybal Papers, 1953-764",1969,CSRC_ROYBAL-HAYNES_1969_131.tif,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bm79z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bm79z/manifest
