Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Subject,Name.subject,Name.author,Name.creator,Name.correspondent,Name.interviewee,Name.compiler,Coverage.geographic,Name.sponsor,Rights.servicesContact,Rights.rightsHolderName,Name.repository,Name.photographer,Name.interviewer,Language,Alt ID.local,Format.dimensions,Date.normalized,Description.note,Relation.isPartOf,Title,Date.creation,Format.extent,Description.caption,Alt ID.issueNo,Description.contents,AltTitle.uniform,Description.latitude,Description.longitude,Alt ID.oclc,Alt ID.url,Description.abstract,Opac url,AltTitle.other,Bucketeer State,IIIF Access URL
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mx8v,ark:/21198/zz0017mx7b,2,Completed,Page,bunche/masters/21198-zz0017mx8v_714573_master.tif,1,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Robinson, Jackie, $d 1919-1972",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f33_5-1|~|clusc_1_1_00018059a,28 x 22 cm.,1963-11-20,Digitization took place as part of the California Cultures Project.|~|Letter to Robinson regarding a column he wrote in the New York Amsterdam News supporting Bunche in the face of critical attacks by Malcolm X and Adam Powell,http://calcultures.cdlib.org,"Letter, 1963 November 20, to Mr. Jackie Robinson, Vice-president, Chock full O'Nuts, New York, N.Y.; page 1","November 20, 1963",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mx8v
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mx9c,ark:/21198/zz0017mx7b,2,Completed,Page,bunche/masters/21198-zz0017mx9c_714587_master.tif,2,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Robinson, Jackie, $d 1919-1972",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018060a|~|uclamss_2051_b127_f33_5-2,28 x 22 cm.,1963-11-20,Digitization took place as part of the California Cultures Project.|~|Letter to Robinson regarding a column he wrote in the New York Amsterdam News supporting Bunche in the face of critical attacks by Malcolm X and Adam Powell,http://calcultures.cdlib.org,"Letter, 1963 November 20, to Mr. Jackie Robinson, Vice-president, Chock full O'Nuts, New York, N.Y.; page 2","November 20, 1963",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mx9c
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mxbw,ark:/21198/zz0017mx7b,2,Completed,Page,bunche/masters/21198-zz0017mxbw_714598_master.tif,3,,,text,,,,,letters (correspondence),"Regents of the University of California, UCLA Library.",African Americans--Civil rights|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Robinson, Jackie, $d 1919-1972",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f33_5-3|~|clusc_1_1_00018061a,28 x 22 cm.,1963-11-20,Digitization took place as part of the California Cultures Project.|~|Letter to Robinson regarding a column he wrote in the New York Amsterdam News supporting Bunche in the face of critical attacks by Malcolm X and Adam Powell,http://calcultures.cdlib.org,"Letter, 1963 November 20, to Mr. Jackie Robinson, Vice-president, Chock full O'Nuts, New York, N.Y.; page 3","November 20, 1963",3 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxbw
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mxvn,ark:/21198/zz0017mxt4,2,Completed,Page,bunche/masters/21198-zz0017mxvn_714647_master.tif,1,,,text,,,,,press releases,unknown,African Americans--Civil rights|~|African American civil rights workers--Mississippi,"Evers, Medgar Wiley, 1925-1963","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,National Association for the Advancement of Colored People,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,"Box 438, Folder 2|~|clusc_1_1_00018069a|~|uclamss_2051_b140_f18_1",36 x 22 cm.,1963-06-17,"""News from NAACP"", press release distributed by the National Office.|~|Written by Bunche, United Nations Under-Secretary and Member, NAACP Board of Directors, aboard a plane en route from Jackson to New York City, Saturday, June 15, 1963, immediately after the funeral service for Medgar W. Evers.|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,Why I Went to Jackson,"June 17, 1963",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxvn
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mz06,ark:/21198/zz0017mxz6,2,Completed,Page,bunche/masters/21198-zz0017mz06_714690_master.tif,1,,,text,,,,,identity cards,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,Palestine--Politics and government--1948-,United Nations. Conciliation Commission for Palestine,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018071a|~|uclamss_2051_b140_f38_2-1,13 x 22 cm.,1948-06,Mission of the United Nations Mediator on Palestine|~|Digitization took place as part of the California Cultures Project,http://calcultures.cdlib.org,Identification card for Ralph Bunche for membership in the United Nations mission on the truce in Palestine; page 1,June 1948,2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mz06
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017mz1q,ark:/21198/zz0017mxz6,2,Completed,Page,bunche/masters/21198-zz0017mz1q_714678_master.tif,2,,,text,,,,,identity cards,"Regents of the University of California, UCLA Library.",,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations",,,,,,Palestine--Politics and government--1948-,United Nations. Conciliation Commission for Palestine,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b140_f38_2-2|~|clusc_1_1_00018072a,13 x 22 cm.,1948-06,Includes a black and white 7 x 7 cm. photograph of Ralph J. Bunche with his signature and the caption: Signature of bearer|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Identification card for Ralph Bunche for membership in the United Nations mission on the truce in Palestine; page 2,June 1948,2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mz1q
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n12n,ark:/21198/zz0017n114,2,Completed,Page,bunche/masters/21198-zz0017n12n_714720_master.tif,1,,,text,,,,,clippings,unknown,Academy Awards (Motion pictures),"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",Anonymous,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",Anonymous,,eng,uclamss_2051_b144_f5_1-1|~|clusc_1_1_00018074a,34 x 25 cm.,1951,Digitization took place as part of the California Cultures Project.|~|Primarily photographs,http://calcultures.cdlib.org,Ralph Bunche goes to Hollywood : U.N. mediator presents Academy Awards and proves himself adept at night clubbing too; page 1,1951,2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n12n
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n135,ark:/21198/zz0017n114,2,Completed,Page,bunche/masters/21198-zz0017n135_714730_master.tif,2,,,text,,,,,clippings,unknown,Academy Awards (Motion pictures),"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",Anonymous,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",Anonymous,,eng,uclamss_2051_b144_f5_1-2|~|clusc_1_1_00018075a,34 x 25 cm.,1951,Digitization took place as part of the California Cultures Project.|~|Primarily photographs,http://calcultures.cdlib.org,Ralph Bunche goes to Hollywood : U.N. mediator presents Academy Awards and proves himself adept at night clubbing too; page 2,1951,2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n135
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n1sh,ark:/21198/zz0017n1r0,2,Completed,Page,bunche/masters/21198-zz0017n1sh_714818_master.tif,1,,,text,,,,,letters (correspondence),unknown,African Americans--Civil rights|~|African American civil rights workers,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Allen, Margaret|~|Cross, Agnes",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f33_6-1|~|clusc_1_1_00018217a,28 x 22 cm,1965-03-06,"Digitization took place as part of the California Cultures Project.|~|Letter from Misses Allen and Cross, students at Howard University, inquiring about Bunche's participation in the civil rights movement. Holograph notes (draft reply) beginning on recto, continuing on verso. Formal reply on 10 March 1965: ""Dear Miss Allen and Miss Cross...""",http://calcultures.cdlib.org,"Letter, 1965 March 6, Washington D.C. to Ralph J. Bunche, New York, N.Y.; page 1","March 6, 1965",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n1sh
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n1t1,ark:/21198/zz0017n1r0,2,Completed,Page,bunche/masters/21198-zz0017n1t1_714823_master.tif,2,,,text,,,,,letters (correspondence),unknown,African Americans--Civil rights|~|African American civil rights workers,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Allen, Margaret|~|Cross, Agnes",,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b127_f33_6-2|~|clusc_1_1_00018218a,28 x 22 cm,1965-03-06,Bunche's handwritten response to Misses Allen and Cross regarding his involvement in the civil rights movement|~|Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,"Letter, 1965 March 6, Washington D.C. to Ralph J. Bunche, New York, N.Y.; page 2","March 6, 1965",2 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n1t1
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n1w2,ark:/21198/zz0017n1vj,2,Completed,Page,bunche/masters/21198-zz0017n1w2_719309_master.tif,1,,,text,,,,,interviews,Associated Press,African Americans--Civil rights,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,United States--Race relations,,,,"University of California, Los Angeles. $b Library Special Collections",,"Oatis, William Nathan, 1914-1997",eng,clusc_1_1_00017897a|~|uclamss_2051_b58_f35_1,58 x 27 cm.,1963-06-09,"Digitization took place as part of the California Cultures Project.|~|Newspaper article, topped by a 13 x 24 cm. photograph with the caption: ""Scenes like this from Birmingham, with police dogs used against negro demonstrators, have caused ""very bad reactions"" in Asia, Africa and Europe, says Ralph Bunche, Negro United Nations undersecretary, Bunche believes the situation climaxes a long struggle"". Article also includes a photograph of Ralph Bunche with the caption : Ralph J. Bunche ""Built-in impatience"". Also includes a political cartoon by Justus, Minneapolis Star, with the caption: Extra! Extra! U.S. Race Riots All About the Race Riots in America",http://calcultures.cdlib.com,"Ralph Bunche On Integration : U.N. official says major breakthrough approaching : interview, the Courier-Journal, Louisville, Ky.","June 9, 1963",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n1w2
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n32m,ark:/21198/zz0017n313,2,Completed,Page,bunche/masters/21198-zz0017n32m_719312_master.tif,1,,,text,,,,,clippings,unknown,Race discrimination--United States|~|United States--Race Relations,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|West Side Tennis Club (Forest Hills, N.Y.)",Anonymous,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00017975a|~|uclamss_2051_b124_f2_1,28 x 22 cm.,1959-07-20,"Digitization took place as part of the California Cultures Project.|~|Newsweek National Affairs column on the incident of race discrimination by the West Side Tennis Club against Ralph Bunche, Jr., son of UN diplomat and Nobel Peace Prize winner Ralph J. Bunche. Article includes an AP photo of Ralph Bunche, Jr. with the caption: ""...as Ralph Bunche Jr. found out"".",http://calcultures.cdlib.org,Segregation : West Side Story,"July 20, 1959",1 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n32m
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n355,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n355_716195_master.tif,1,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b180_f29_3-1|~|clusc_1_1_00018127a,28 x 22 cm.,1940-06,"Digitization took place as part of the California Cultures Project.|~|Handwritten at the top of page: Prepared for William Allen White Committee by Harris and Bunche, June, 1940 (Committee to Defend America by Aiding the Allies)",http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 1,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n355
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n36p,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n36p_716198_master.tif,2,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b180_f29_3-2|~|clusc_1_1_00018128a,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http//calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 2,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n36p
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n376,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n376_716201_master.tif,3,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018129a|~|uclamss_2051_b180_f29_3-3,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 3,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n376
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n38q,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n38q_716204_master.tif,4,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018130a|~|uclamss_2051_b180_f29_3-4,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 4,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n38q
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n397,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n397_716207_master.tif,5,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018131a|~|uclamss_2051_b180_f29_3-5,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http//calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 5,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n397
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n3br,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n3br_716210_master.tif,6,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b180_f29_3-6|~|clusc_1_1_00018132a,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 6,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n3br
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n3c8,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n3c8_716447_master.tif,7,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b180_f29_3-7|~|clusc_1_1_00018133a,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 7,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n3c8
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n3ds,ark:/21198/zz0017n34n,2,Completed,Page,bunche/masters/21198-zz0017n3ds_716450_master.tif,8,,,text,,,,,essays,"Regents of the University of California, UCLA Library.",African Americans--Politics and government|~|National socialism|~|Democracy,"Hitler, Adolf, 1889-1945","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b180_f29_3-8|~|clusc_1_1_00018134a,28 x 22 cm.,1940-06,Digitization took place as part of the California Cultures Project.,http://calcultures.cdlib.org,Stop Hitler Now! The Negro Must Help; page 8,June 1940,8 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n3ds
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n76m,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n76m_715829_master.tif,1,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018235a|~|uclamss_2051_b60_f1_1-1,28 x 22 cm.,1928,"Digitization took place as part of the California Cultures Project.|~|The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 1,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n76m
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n774,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n774_715832_master.tif,2,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018236a|~|uclamss_2051_b60_f1_1-2,28 x 22 cm.,1928,"Digitization took place as part of the California Cultures Project.|~|The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 2,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n774
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n78n,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n78n_715836_master.tif,3,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018237a|~|uclamss_2051_b60_f1_1-3,28 x 22 cm.,1928,"The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 3,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n78n
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n795,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n795_715814_master.tif,4,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b60_f1_1-4|~|clusc_1_1_00018238a,28 x 22 cm.,1928,"The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 4,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n795
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n7bp,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n7bp_715817_master.tif,5,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018239a|~|uclamss_2051_b60_f1_1-5,28 x 22 cm.,1928,"The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 5,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7bp
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n7c6,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n7c6_715820_master.tif,6,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,clusc_1_1_00018240a|~|uclamss_2051_b60_f1_1-6,28 x 22 cm.,1928,"Digitization took place as part of the California Cultures Project.|~|The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 6,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7c6
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n7dq,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n7dq_715823_master.tif,7,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b60_f1_1-7|~|clusc_1_1_00018241a,28 x 22 cm.,1928,"The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer|~|Digitization took place as part of the California Cultures Project.",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 7,1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7dq
Bunche (Ralph J.) Papers.  Collection 2051,ark:/21198/zz0017n7f7,ark:/21198/zz0017n753,2,Completed,Page,bunche/masters/21198-zz0017n7f7_715826_master.tif,8,,,text,,,,,articles,"Regents of the University of California, UCLA Library.",African American politicians,"Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971",,,,,Chicago (Ill.)--Politics and government,,,,"University of California, Los Angeles. $b Library Special Collections",,,eng,uclamss_2051_b60_f1_1-8|~|clusc_1_1_00018242a,28 x 22 cm.,1928,"Digitization took place as part of the California Cultures Project.|~|The article addresses the issue of increasing participation of African Americans in Chicago politics. This is the first article published by Bunche, National Municipal Review, Vol. XVII, No. 5, May 1928. This is the copy of the article as marked by the magazine editor and sent to the printer",http://calcultures.cdlib.org,The Negro in Chicago Politics; page 8 [recto],1928,9 p.,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7f7
