Title,Project Name,Item ARK,Parent ARK,Object Type,viewingHint,File Name,Item Sequence,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Name.illuminator,Language,Author,AltTitle.other,Description.note,Date.creation,Summary,Date.normalized,Description.adminnote,Description.contents,Condition note,Illustrations note,Description.colophon,Description.history,Binding note,Format.extent,Alt ID.local,Format.dimensions,Relation.isPartOf,AltTitle.uniform,Place of origin
Manuscript No.49: 471,Armenian Manuscripts,ark:/21198/zz0027192t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__471.tif,471,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 472,Armenian Manuscripts,ark:/21198/zz0027193b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__472.tif,472,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 473,Armenian Manuscripts,ark:/21198/zz0027194v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__473.tif,473,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 474,Armenian Manuscripts,ark:/21198/zz0027195c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__474.tif,474,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 475,Armenian Manuscripts,ark:/21198/zz0027196w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__475.tif,475,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 476,Armenian Manuscripts,ark:/21198/zz0027197d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__476.tif,476,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 477,Armenian Manuscripts,ark:/21198/zz0027198x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__477.tif,477,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 478,Armenian Manuscripts,ark:/21198/zz0027199f,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__478.tif,478,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 479,Armenian Manuscripts,ark:/21198/zz002719bz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__479.tif,479,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 480,Armenian Manuscripts,ark:/21198/zz002719cg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__480.tif,480,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 481,Armenian Manuscripts,ark:/21198/zz002719d0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__481.tif,481,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 482,Armenian Manuscripts,ark:/21198/zz002719fh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__482.tif,482,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 483,Armenian Manuscripts,ark:/21198/zz002719g1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__483.tif,483,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 484,Armenian Manuscripts,ark:/21198/zz002719hj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__484.tif,484,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 485,Armenian Manuscripts,ark:/21198/zz002719j2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__485.tif,485,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 486,Armenian Manuscripts,ark:/21198/zz002719kk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__486.tif,486,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 487,Armenian Manuscripts,ark:/21198/zz002719m3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__487.tif,487,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 488,Armenian Manuscripts,ark:/21198/zz002719nm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__488.tif,488,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 489,Armenian Manuscripts,ark:/21198/zz002719p4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__489.tif,489,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 490,Armenian Manuscripts,ark:/21198/zz002719qn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__490.tif,490,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 491,Armenian Manuscripts,ark:/21198/zz002719r5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__491.tif,491,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 492,Armenian Manuscripts,ark:/21198/zz002719sp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__492.tif,492,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 493,Armenian Manuscripts,ark:/21198/zz002719t6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__493.tif,493,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 494,Armenian Manuscripts,ark:/21198/zz002719vq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__494.tif,494,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 495,Armenian Manuscripts,ark:/21198/zz002719w7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__495.tif,495,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 496,Armenian Manuscripts,ark:/21198/zz002719xr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__496.tif,496,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 497,Armenian Manuscripts,ark:/21198/zz002719z8,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__497.tif,497,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 498,Armenian Manuscripts,ark:/21198/zz00271b08,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__498.tif,498,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 499,Armenian Manuscripts,ark:/21198/zz00271b1s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__499.tif,499,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 500,Armenian Manuscripts,ark:/21198/zz00271b29,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__500.tif,500,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 501,Armenian Manuscripts,ark:/21198/zz00271b3t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__501.tif,501,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 502,Armenian Manuscripts,ark:/21198/zz00271b4b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__502.tif,502,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 503,Armenian Manuscripts,ark:/21198/zz00271b5v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__503.tif,503,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 504,Armenian Manuscripts,ark:/21198/zz00271b6c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__504.tif,504,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 505,Armenian Manuscripts,ark:/21198/zz00271b7w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__505.tif,505,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 506,Armenian Manuscripts,ark:/21198/zz00271b8d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__506.tif,506,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 507,Armenian Manuscripts,ark:/21198/zz00271b9x,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__507.tif,507,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 508,Armenian Manuscripts,ark:/21198/zz00271bbf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__508.tif,508,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 509,Armenian Manuscripts,ark:/21198/zz00271bcz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__509.tif,509,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 510,Armenian Manuscripts,ark:/21198/zz00271bdg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__510.tif,510,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 511,Armenian Manuscripts,ark:/21198/zz00271bf0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__511.tif,511,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 512,Armenian Manuscripts,ark:/21198/zz00271bgh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__512.tif,512,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 513,Armenian Manuscripts,ark:/21198/zz00271bh1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__513.tif,513,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 514,Armenian Manuscripts,ark:/21198/zz00271bjj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__514.tif,514,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 515,Armenian Manuscripts,ark:/21198/zz00271bk2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__515.tif,515,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 516,Armenian Manuscripts,ark:/21198/zz00271bmk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__516.tif,516,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 517,Armenian Manuscripts,ark:/21198/zz00271bn3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__517.tif,517,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 518,Armenian Manuscripts,ark:/21198/zz00271bpm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__518.tif,518,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 519,Armenian Manuscripts,ark:/21198/zz00271bq4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__519.tif,519,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 520,Armenian Manuscripts,ark:/21198/zz00271brn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__520.tif,520,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 521,Armenian Manuscripts,ark:/21198/zz00271bs5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__521.tif,521,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 522,Armenian Manuscripts,ark:/21198/zz00271btp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__522.tif,522,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 523,Armenian Manuscripts,ark:/21198/zz00271bv6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__523.tif,523,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 524,Armenian Manuscripts,ark:/21198/zz00271bwq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__524.tif,524,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 525,Armenian Manuscripts,ark:/21198/zz00271bx7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__525.tif,525,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 526,Armenian Manuscripts,ark:/21198/zz00271bzr,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__526.tif,526,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 527,Armenian Manuscripts,ark:/21198/zz00271c0r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__527.tif,527,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 528,Armenian Manuscripts,ark:/21198/zz00271c18,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__528.tif,528,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 529,Armenian Manuscripts,ark:/21198/zz00271c2s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__529.tif,529,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 530,Armenian Manuscripts,ark:/21198/zz00271c39,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__530.tif,530,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 531,Armenian Manuscripts,ark:/21198/zz00271c4t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__531.tif,531,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 532,Armenian Manuscripts,ark:/21198/zz00271c5b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__532.tif,532,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 533,Armenian Manuscripts,ark:/21198/zz00271c6v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__533.tif,533,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 534,Armenian Manuscripts,ark:/21198/zz00271c7c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__534.tif,534,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 535,Armenian Manuscripts,ark:/21198/zz00271c8w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__535.tif,535,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 536,Armenian Manuscripts,ark:/21198/zz00271c9d,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__536.tif,536,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 537,Armenian Manuscripts,ark:/21198/zz00271cbx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__537.tif,537,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 538,Armenian Manuscripts,ark:/21198/zz00271ccf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__538.tif,538,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 539,Armenian Manuscripts,ark:/21198/zz00271cdz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__539.tif,539,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 540,Armenian Manuscripts,ark:/21198/zz00271cfg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__540.tif,540,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 541,Armenian Manuscripts,ark:/21198/zz00271cg0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__541.tif,541,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 542,Armenian Manuscripts,ark:/21198/zz00271chh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__542.tif,542,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 543,Armenian Manuscripts,ark:/21198/zz00271cj1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__543.tif,543,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 544,Armenian Manuscripts,ark:/21198/zz00271ckj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__544.tif,544,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 545,Armenian Manuscripts,ark:/21198/zz00271cm2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__545.tif,545,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 546,Armenian Manuscripts,ark:/21198/zz00271cnk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__546.tif,546,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 547,Armenian Manuscripts,ark:/21198/zz00271cp3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__547.tif,547,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 548,Armenian Manuscripts,ark:/21198/zz00271cqm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__548.tif,548,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 549,Armenian Manuscripts,ark:/21198/zz00271cr4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__549.tif,549,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 550,Armenian Manuscripts,ark:/21198/zz00271csn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__550.tif,550,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 551,Armenian Manuscripts,ark:/21198/zz00271ct5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__551.tif,551,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 552,Armenian Manuscripts,ark:/21198/zz00271cvp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__552.tif,552,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 553,Armenian Manuscripts,ark:/21198/zz00271cw6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__553.tif,553,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 554,Armenian Manuscripts,ark:/21198/zz00271cxq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__554.tif,554,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 555,Armenian Manuscripts,ark:/21198/zz00271cz7,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__555.tif,555,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 556,Armenian Manuscripts,ark:/21198/zz00271d07,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__556.tif,556,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 557,Armenian Manuscripts,ark:/21198/zz00271d1r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__557.tif,557,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 558,Armenian Manuscripts,ark:/21198/zz00271d28,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__558.tif,558,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 559,Armenian Manuscripts,ark:/21198/zz00271d3s,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__559.tif,559,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 560,Armenian Manuscripts,ark:/21198/zz00271d49,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__560.tif,560,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 561,Armenian Manuscripts,ark:/21198/zz00271d5t,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__561.tif,561,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 562,Armenian Manuscripts,ark:/21198/zz00271d6b,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__562.tif,562,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 563,Armenian Manuscripts,ark:/21198/zz00271d7v,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__563.tif,563,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 564,Armenian Manuscripts,ark:/21198/zz00271d8c,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__564.tif,564,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 565,Armenian Manuscripts,ark:/21198/zz00271d9w,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__565.tif,565,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 566,Armenian Manuscripts,ark:/21198/zz00271dbd,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__566.tif,566,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 567,Armenian Manuscripts,ark:/21198/zz00271dcx,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__567.tif,567,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 568,Armenian Manuscripts,ark:/21198/zz00271ddf,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__568.tif,568,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 569,Armenian Manuscripts,ark:/21198/zz00271dfz,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__569.tif,569,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 570,Armenian Manuscripts,ark:/21198/zz00271dgg,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__570.tif,570,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 571,Armenian Manuscripts,ark:/21198/zz00271dh0,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__571.tif,571,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 572,Armenian Manuscripts,ark:/21198/zz00271djh,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__572.tif,572,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 573,Armenian Manuscripts,ark:/21198/zz00271dk1,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__573.tif,573,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 574,Armenian Manuscripts,ark:/21198/zz00271dmj,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__574.tif,574,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 575,Armenian Manuscripts,ark:/21198/zz00271dn2,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__575.tif,575,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 576,Armenian Manuscripts,ark:/21198/zz00271dpk,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__576.tif,576,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 577,Armenian Manuscripts,ark:/21198/zz00271dq3,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__577.tif,577,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 578,Armenian Manuscripts,ark:/21198/zz00271drm,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__578.tif,578,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 579,Armenian Manuscripts,ark:/21198/zz00271ds4,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__579.tif,579,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 580,Armenian Manuscripts,ark:/21198/zz00271dtn,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__580.tif,580,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 581,Armenian Manuscripts,ark:/21198/zz00271dv5,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__581.tif,581,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 582,Armenian Manuscripts,ark:/21198/zz00271dwp,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__582.tif,582,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 583,Armenian Manuscripts,ark:/21198/zz00271dx6,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__583.tif,583,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 584,Armenian Manuscripts,ark:/21198/zz00271dzq,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__584.tif,584,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 585,Armenian Manuscripts,ark:/21198/zz00271f0q,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__585.tif,585,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 586,Armenian Manuscripts,ark:/21198/zz00271f17,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__586.tif,586,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 587,Armenian Manuscripts,ark:/21198/zz00271f2r,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__587.tif,587,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
Manuscript No.49: 588,Armenian Manuscripts,ark:/21198/zz00271f38,ark:/21198/zz0026w2q2,Page,,armenian/masters/ms_49/ms_49__588.tif,588,text,Manuscripts,pd,,,,,,,,,,,,,,,,,,,,,,,
