"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Rights.servicesContact","Type.typeOfResource","Name.repository","Type.genre","Name.creator","IIIF Access URL","Title","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z18s6g0c","","Completed","Work","gilbert/audio/masters/21198-zz000scdrz-4-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/8s/6g/0c/21198=z18s6g0c/ark%2B=21198=z18s6g0c.mp4{}","1646 Toby Part 4","https://static.library.ucla.edu/ark%3A%2F21198%2Fz18s6g0c%2Faudiowaveform.dat","","","101.506344","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s6g0c/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1515q9d","","Completed","Work","gilbert/audio/masters/21198-zz000scdt0-2-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/51/5q/9d/21198=z1515q9d/ark%2B=21198=z1515q9d.mp4{}","1648 Art Linkletter Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1515q9d%2Faudiowaveform.dat","","","1634.562333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1515q9d/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1184zm4","","Completed","Work","gilbert/audio/masters/21198-zz000scdt0-1-master.wav","","","","","","sound recording","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/18/4z/m4/21198=z1184zm4/ark%2B=21198=z1184zm4.mp4{}","1648 Art Linkletter Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1184zm4%2Faudiowaveform.dat","","","557.51526","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1184zm4/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1wh4g5p","","Completed","Work","gilbert/audio/masters/21198-zz000scdw1-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/wh/4g/5p/21198=z1wh4g5p/ark%2B=21198=z1wh4g5p.mp4{}","1650 Auntie Pearl 7-71 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1wh4g5p%2Faudiowaveform.dat","","","2690.302281","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh4g5p/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1rv2dwq","","Completed","Work","gilbert/audio/masters/21198-zz000scdw1-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/rv/2d/wq/21198=z1rv2dwq/ark%2B=21198=z1rv2dwq.mp4{}","1650 Auntie Pearl 7-71 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1rv2dwq%2Faudiowaveform.dat","","","2675.316177","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rv2dwq/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1n31p48","","Completed","Work","gilbert/audio/masters/21198-zz000sd2hz-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/n3/1p/48/21198=z1n31p48/ark%2B=21198=z1n31p48.mp4{}","1651 Auntie Pearl Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1n31p48%2Faudiowaveform.dat","","","2796.427219","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n31p48/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1hb0xbn","","Completed","Work","gilbert/audio/masters/21198-zz000sd2hz-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/hb/0x/bn/21198=z1hb0xbn/ark%2B=21198=z1hb0xbn.mp4{}","1651 Auntie Pearl Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1hb0xbn%2Faudiowaveform.dat","","","2660.836542","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb0xbn/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1ck05kv","","Completed","Work","gilbert/audio/masters/21198-zz000sd2hz-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/ck/05/kv/21198=z1ck05kv/ark%2B=21198=z1ck05kv.mp4{}","1651 Auntie Pearl Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1ck05kv%2Faudiowaveform.dat","","","2448.189531","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck05kv/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z17s9dvk","","Completed","Work","gilbert/audio/masters/21198-zz000sd2mh-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/7s/9d/vk/21198=z17s9dvk/ark%2B=21198=z17s9dvk.mp4{}","1658 Phone Frances Poker Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz17s9dvk%2Faudiowaveform.dat","","","345.645135","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17s9dvk/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1418p6g","","Completed","Work","gilbert/audio/masters/21198-zz000sd2mh-3-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/41/8p/6g/21198=z1418p6g/ark%2B=21198=z1418p6g.mp4{}","1658 Phone Frances Poker Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1418p6g%2Faudiowaveform.dat","","","972.326292","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1418p6g/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1087xgr","","Completed","Work","gilbert/audio/masters/21198-zz000sd2mh-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/08/7x/gr/21198=z1087xgr/ark%2B=21198=z1087xgr.mp4{}","1658 Phone Frances Poker Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1087xgr%2Faudiowaveform.dat","","","267.30374","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087xgr/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1vm64d5","","Completed","Work","gilbert/audio/masters/21198-zz000sd2pj-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/vm/64/d5/21198=z1vm64d5/ark%2B=21198=z1vm64d5.mp4{}","1660 Interviews Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1vm64d5%2Faudiowaveform.dat","","","2207.206","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vm64d5/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1qv5cqw","","Completed","Work","gilbert/audio/masters/21198-zz000sd2pj-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/qv/5c/qw/21198=z1qv5cqw/ark%2B=21198=z1qv5cqw.mp4{}","1660 Interviews Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1qv5cqw%2Faudiowaveform.dat","","","2049.111042","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv5cqw/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1m34mw4","","Completed","Work","gilbert/audio/masters/21198-zz0013xmg0-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/m3/4m/w4/21198=z1m34mw4/ark%2B=21198=z1m34mw4.mp4{}","1661 Daddy Gwen Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1m34mw4%2Faudiowaveform.dat","","","1099.955729","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34mw4/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1gb3w4c","","Completed","Work","gilbert/audio/masters/21198-zz0013xmg0-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/gb/3w/4c/21198=z1gb3w4c/ark%2B=21198=z1gb3w4c.mp4{}","1661 Daddy Gwen Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1gb3w4c%2Faudiowaveform.dat","","","2117.371771","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb3w4c/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1bk34fg","","Completed","Work","gilbert/audio/masters/21198-zz0013xmkj-2-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/bk/34/fg/21198=z1bk34fg/ark%2B=21198=z1bk34fg.mp4{}","1664 Lennine Bruce Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1bk34fg%2Faudiowaveform.dat","","","1031.345594","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk34fg/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z16t2ct3","","Completed","Work","gilbert/audio/masters/21198-zz0013xmkj-1-master.wav","","","","","","sound recording-nonmusical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/6t/2c/t3/21198=z16t2ct3/ark%2B=21198=z16t2ct3.mp4{}","1664 Lennine Bruce Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz16t2ct3%2Faudiowaveform.dat","","","1043.257125","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t2ct3/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1321n33","","Completed","Work","gilbert/audio/masters/21198-zz0013xx5p-3-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/32/1n/33/21198=z1321n33/ark%2B=21198=z1321n33.mp4{}","51 The Rifleman 100-103 Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1321n33%2Faudiowaveform.dat","","","350.494427","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1321n33/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1zc9v1k","","Completed","Work","gilbert/audio/masters/21198-zz0013xx5p-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/zc/9v/1k/21198=z1zc9v1k/ark%2B=21198=z1zc9v1k.mp4{}","51 The Rifleman 100-103 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1zc9v1k%2Faudiowaveform.dat","","","593.496323","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zc9v1k/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1tm938s","","Completed","Work","gilbert/audio/masters/21198-zz0013xx5p-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/tm/93/8s/21198=z1tm938s/ark%2B=21198=z1tm938s.mp4{}","51 The Rifleman 100-103 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1tm938s%2Faudiowaveform.dat","","","94.863448","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm938s/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1pv8bg5","","Completed","Work","gilbert/audio/masters/21198-zz0013xx66-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/pv/8b/g5/21198=z1pv8bg5/ark%2B=21198=z1pv8bg5.mp4{}","52 The Rifleman 104-106 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pv8bg5%2Faudiowaveform.dat","","","739.711094","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv8bg5/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1k37kq9","","Completed","Work","gilbert/audio/masters/21198-zz0013xx66-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/k3/7k/q9/21198=z1k37kq9/ark%2B=21198=z1k37kq9.mp4{}","52 The Rifleman 104-106 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1k37kq9%2Faudiowaveform.dat","","","1052.664635","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k37kq9/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1fb6v1f","","Completed","Work","gilbert/audio/masters/21198-zz0013xx7q-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/fb/6v/1f/21198=z1fb6v1f/ark%2B=21198=z1fb6v1f.mp4{}","53 The Rifleman 107 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1fb6v1f%2Faudiowaveform.dat","","","225.346479","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6v1f/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z19k63c0","","Completed","Work","gilbert/audio/masters/21198-zz0013xx7q-3-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/9k/63/c0/21198=z19k63c0/ark%2B=21198=z19k63c0.mp4{}","53 The Rifleman 107 Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz19k63c0%2Faudiowaveform.dat","","","565.86849","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k63c0/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z15t5bpq","","Completed","Work","gilbert/audio/masters/21198-zz0013xx7q-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/5t/5b/pq/21198=z15t5bpq/ark%2B=21198=z15t5bpq.mp4{}","53 The Rifleman 107 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz15t5bpq%2Faudiowaveform.dat","","","1070.812573","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t5bpq/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z12539c1","","Completed","Work","gilbert/audio/masters/21198-zz0013xx87-3-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/25/39/c1/21198=z12539c1/ark%2B=21198=z12539c1.mp4{}","54 The Rifleman 109-111 Part 3","https://static.library.ucla.edu/ark%3A%2F21198%2Fz12539c1%2Faudiowaveform.dat","","","1123.789448","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12539c1/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1xd2svw","","Completed","Work","gilbert/audio/masters/21198-zz0013xx87-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/xd/2s/vw/21198=z1xd2svw/ark%2B=21198=z1xd2svw.mp4{}","54 The Rifleman 109-111 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1xd2svw%2Faudiowaveform.dat","","","345.594958","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd2svw/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1sn223h","","Completed","Work","gilbert/audio/masters/21198-zz0013xx87-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/sn/22/3h/21198=z1sn223h/ark%2B=21198=z1sn223h.mp4{}","54 The Rifleman 109-111 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1sn223h%2Faudiowaveform.dat","","","216.500135","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn223h/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1nw19bb","","Completed","Work","gilbert/audio/masters/21198-zz0013xx9r-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/nw/19/bb/21198=z1nw19bb/ark%2B=21198=z1nw19bb.mp4{}","55 The Rifleman 112-116 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1nw19bb%2Faudiowaveform.dat","","","267.908927","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw19bb/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1j40jnc","","Completed","Work","gilbert/audio/masters/21198-zz0013xx9r-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/j4/0j/nc/21198=z1j40jnc/ark%2B=21198=z1j40jnc.mp4{}","55 The Rifleman 112-116 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1j40jnc%2Faudiowaveform.dat","","","1784.453146","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j40jnc/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1db9t1v","","Completed","Work","gilbert/audio/masters/21198-zz0013z3vw-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/db/9t/1v/21198=z1db9t1v/ark%2B=21198=z1db9t1v.mp4{}","62 The Rifleman 192-195 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1db9t1v%2Faudiowaveform.dat","","","127.036292","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1db9t1v/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z18p7rnj","","Completed","Work","gilbert/audio/masters/21198-zz0013z3vw-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/8p/7r/nj/21198=z18p7rnj/ark%2B=21198=z18p7rnj.mp4{}","62 The Rifleman 192-195 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz18p7rnj%2Faudiowaveform.dat","","","810.583958","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p7rnj/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z14x70zn","","Completed","Work","gilbert/audio/masters/21198-zz0013z40f-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/4x/70/zn/21198=z14x70zn/ark%2B=21198=z14x70zn.mp4{}","66 The Rifleman Suite 2 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz14x70zn%2Faudiowaveform.dat","","","1337.52501","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x70zn/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z115687n","","Completed","Work","gilbert/audio/masters/21198-zz0013z40f-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/15/68/7n/21198=z115687n/ark%2B=21198=z115687n.mp4{}","66 The Rifleman Suite 2 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz115687n%2Faudiowaveform.dat","","","876.089875","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz115687n/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1wd5rp2","","Completed","Work","gilbert/audio/masters/21198-zz0013zcfj-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/wd/5r/p2/21198=z1wd5rp2/ark%2B=21198=z1wd5rp2.mp4{}","69 The Rifleman Album D Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1wd5rp2%2Faudiowaveform.dat","","","348.440198","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd5rp2/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1rn50zq","","Completed","Work","gilbert/audio/masters/21198-zz0013zcfj-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/rn/50/zq/21198=z1rn50zq/ark%2B=21198=z1rn50zq.mp4{}","69 The Rifleman Album D Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1rn50zq%2Faudiowaveform.dat","","","1643.990354","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn50zq/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1mw488v","","Completed","Work","gilbert/audio/masters/21198-zz0013zcg2-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/mw/48/8v/21198=z1mw488v/ark%2B=21198=z1mw488v.mp4{}","70 The Rifleman 4832 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1mw488v%2Faudiowaveform.dat","","","256.822604","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw488v/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1h43hns","","Completed","Work","gilbert/audio/masters/21198-zz0013zcg2-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/h4/3h/ns/21198=z1h43hns/ark%2B=21198=z1h43hns.mp4{}","70 The Rifleman 4832 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1h43hns%2Faudiowaveform.dat","","","1573.193125","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h43hns/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1cg1g60","","Completed","Work","gilbert/audio/masters/21198-zz0013zckm-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/cg/1g/60/21198=z1cg1g60/ark%2B=21198=z1cg1g60.mp4{}","74 The Rifleman SFX Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1cg1g60%2Faudiowaveform.dat","","","902.754729","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg1g60/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z17q0qkm","","Completed","Work","gilbert/audio/masters/21198-zz0013zckm-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/7q/0q/km/21198=z17q0qkm/ark%2B=21198=z17q0qkm.mp4{}","74 The Rifleman SFX Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz17q0qkm%2Faudiowaveform.dat","","","1165.836125","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q0qkm/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z13x9ztw","","Completed","Work","gilbert/audio/masters/21198-zz0013zdwr-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/3x/9z/tw/21198=z13x9ztw/ark%2B=21198=z13x9ztw.mp4{}","82 The Rifleman 4813 Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz13x9ztw%2Faudiowaveform.dat","","","623.909125","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13x9ztw/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z105972t","","Completed","Work","gilbert/audio/masters/21198-zz0013zdwr-2-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/05/97/2t/21198=z105972t/ark%2B=21198=z105972t.mp4{}","82 The Rifleman 4813 Part 2","https://static.library.ucla.edu/ark%3A%2F21198%2Fz105972t%2Faudiowaveform.dat","","","760.711677","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz105972t/manifest"
"Gilbert (Herschel Burke) Collection","ark:/21198/zz000n8zrp","ark:/21198/z1vd8qjp","","Completed","Work","gilbert/audio/masters/21198-zz0013zf19-1-master.wav","","","","","","sound recording-musical","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/z1/vd/8q/jp/21198=z1vd8qjp/ark%2B=21198=z1vd8qjp.mp4{}","116 Thief Exerpts Part 1","https://static.library.ucla.edu/ark%3A%2F21198%2Fz1vd8qjp%2Faudiowaveform.dat","","","1750.438719","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd8qjp/manifest"
