Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,Thumbnail,Rights.servicesContact,Type.typeOfResource,Name.repository,Type.genre,Name.creator,Title,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d1v,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d1v-1-master.wav,139,,,,,,sound recording-musical,,,,1030 Savages 21331-21339,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/1v/21198=zz000s6d1v/ark%2B=21198=zz000s6d1v.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d1v%2Faudiowaveform.dat,,,714.647854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d1v/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d2c,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d2c-1-master.wav,140,,,,,,sound recording-musical,,,,1031 Savages 21294-21330,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/2c/21198=zz000s6d2c/ark%2B=21198=zz000s6d2c.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d2c%2Faudiowaveform.dat,,,1951.878583,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d2c/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d3w,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d3w-1-master.wav,141,,,,,,sound recording-musical,,,,1033 Savages 21261-21293,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/3w/21198=zz000s6d3w/ark%2B=21198=zz000s6d3w.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d3w%2Faudiowaveform.dat,,,2002.547542,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d3w/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d4d,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d4d-1-master.wav,142,,,,,,sound recording-musical,,,,1034 Savages 21261-21293,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/4d/21198=zz000s6d4d/ark%2B=21198=zz000s6d4d.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d4d%2Faudiowaveform.dat,,,1977.161635,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d4d/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6d5x,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6d5x-1-master.wav,143,,,,,,sound recording-musical,,,,1035 Savages 21230-21260,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6d/5x/21198=zz000s6d5x/ark%2B=21198=zz000s6d5x.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d5x%2Faudiowaveform.dat,,,1700.517688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6d5x/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6qvm,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6qvm-1-master.wav,144,,,,,,sound recording-musical,,,,1036 Savages 21230-21260,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6q/vm/21198=zz000s6qvm/ark%2B=21198=zz000s6qvm.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qvm%2Faudiowaveform.dat,,,1743.739458,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qvm/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6qw4,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6qw4-1-master.wav,145,,,,,,sound recording-musical,,,,1037 Savages 21198-21229,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6q/w4/21198=zz000s6qw4/ark%2B=21198=zz000s6qw4.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qw4%2Faudiowaveform.dat,,,1863.014188,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qw4/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6qxn,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6qxn-1-master.wav,146,,,,,,sound recording-musical,,,,1038 Savages 21198-21229,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6q/xn/21198=zz000s6qxn/ark%2B=21198=zz000s6qxn.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qxn%2Faudiowaveform.dat,,,1777.706438,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qxn/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6qz5,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6qz5-1-master.wav,147,,,,,,sound recording-musical,,,,1039 Untitled,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6q/z5/21198=zz000s6qz5/ark%2B=21198=zz000s6qz5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qz5%2Faudiowaveform.dat,,,728.548448,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6qz5/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r05,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r05-1-master.wav,148,,,,,,sound recording-musical,,,,1132 untitled 8027-8059,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/05/21198=zz000s6r05/ark%2B=21198=zz000s6r05.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r05%2Faudiowaveform.dat,,,1932.280813,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r05/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r1p,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r1p-1-master.wav,149,,,,,,sound recording-musical,,,,1133 Four Star 3400-4208,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/1p/21198=zz000s6r1p/ark%2B=21198=zz000s6r1p.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r1p%2Faudiowaveform.dat,,,766.835031,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r1p/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r26,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r26-1-master.wav,150,,,,,,sound recording-musical,,,,1134 The Law & Mr. Jone,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/26/21198=zz000s6r26/ark%2B=21198=zz000s6r26.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r26%2Faudiowaveform.dat,,,268.137,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r26/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r3q,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r3q-1-master.wav,151,,,,,,sound recording-musical,,,,1136 untitled 8060-8073,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/3q/21198=zz000s6r3q/ark%2B=21198=zz000s6r3q.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r3q%2Faudiowaveform.dat,,,436.342469,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r3q/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r47,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r47-1-master.wav,152,,,,,,sound recording-musical,,,,1214 Models Inc,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/47/21198=zz000s6r47/ark%2B=21198=zz000s6r47.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r47%2Faudiowaveform.dat,,,934.356958,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r47/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6r5r,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6r5r-1-master.wav,153,,,,,,sound recording-musical,,,,1395 Fiamma vox demo,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6r/5r/21198=zz000s6r5r/ark%2B=21198=zz000s6r5r.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r5r%2Faudiowaveform.dat,,,709.709625,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6r5r/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6vr0,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6vr0-1-master.wav,154,,,,,,sound recording-musical,,,,1403 Saints & Sinners,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6v/r0/21198=zz000s6vr0/ark%2B=21198=zz000s6vr0.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vr0%2Faudiowaveform.dat,,,208.956917,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vr0/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6vsh,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6vsh-1-master.wav,155,,,,,,sound recording-musical,,,,1405 Jake Pardee,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6v/sh/21198=zz000s6vsh/ark%2B=21198=zz000s6vsh.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vsh%2Faudiowaveform.dat,,,461.878729,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vsh/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6vt1,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6vt1-1-master.wav,156,,,,,,sound recording-musical,,,,1437 Gwen's Lullaby,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6v/t1/21198=zz000s6vt1/ark%2B=21198=zz000s6vt1.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vt1%2Faudiowaveform.dat,,,170.095104,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vt1/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6vvj,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6vvj-1-master.wav,157,,,,,,sound recording-musical,,,,1457 Bold and Brave reel 1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6v/vj/21198=zz000s6vvj/ark%2B=21198=zz000s6vvj.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vvj%2Faudiowaveform.dat,,,1760.404823,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vvj/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6vw2,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6vw2-1-master.wav,158,,,,,,sound recording-musical,,,,1458Crime & Punishment,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6v/w2/21198=zz000s6vw2/ark%2B=21198=zz000s6vw2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vw2%2Faudiowaveform.dat,,,1866.623823,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6vw2/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6w3n,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6w3n-1-master.wav,160,,,,,,sound recording-musical,,,,1491 Penelope reel 2,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6w/3n/21198=zz000s6w3n/ark%2B=21198=zz000s6w3n.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w3n%2Faudiowaveform.dat,,,1256.2835,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w3n/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6w45,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6w45-1-master.wav,161,,,,,,sound recording-musical,,,,1492 Penelope reel 1,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6w/45/21198=zz000s6w45/ark%2B=21198=zz000s6w45.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w45%2Faudiowaveform.dat,,,1954.673052,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w45/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s6w5p,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s6w5p-1-master.wav,162,,,,,,sound recording-musical,,,,Copy of 809 Dropout,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/6w/5p/21198=zz000s6w5p/ark%2B=21198=zz000s6w5p.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w5p%2Faudiowaveform.dat,,,653.093167,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s6w5p/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s7ch2,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s7ch2-1-master.wav,163,,,,,,sound recording-musical,,,,Copy of 1280 Bridges,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/7c/h2/21198=zz000s7ch2/ark%2B=21198=zz000s7ch2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s7ch2%2Faudiowaveform.dat,,,428.729677,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7ch2/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s7cjk,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s7cjk-1-master.wav,164,,,,,,sound recording-musical,,,,Copy of 1494 Gilbert piano,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/7c/jk/21198=zz000s7cjk/ark%2B=21198=zz000s7cjk.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s7cjk%2Faudiowaveform.dat,,,754.657635,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s7cjk/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s833f,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s833f-1-master.wav,166,,,,,,sound recording-musical,,,,272 John Paul cue Library,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/3f/21198=zz000s833f/ark%2B=21198=zz000s833f.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s833f%2Faudiowaveform.dat,,,2083.528854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s833f/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s834z,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s834z-1-master.wav,167,,,,,,sound recording-musical,,,,302 Saints Sinners,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/4z/21198=zz000s834z/ark%2B=21198=zz000s834z.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s834z%2Faudiowaveform.dat,,,1313.792938,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s834z/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s835g,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s835g-1-master.wav,168,,,,,,sound recording-musical,,,,326 The Rogues,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/5g/21198=zz000s835g/ark%2B=21198=zz000s835g.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s835g%2Faudiowaveform.dat,,,1938.863854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s835g/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s8360,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s8360-1-master.wav,169,,,,,,sound recording-musical,,,,369 Liberty Album,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/60/21198=zz000s8360/ark%2B=21198=zz000s8360.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s8360%2Faudiowaveform.dat,,,971.317594,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s8360/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s837h,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s837h-1-master.wav,170,,,,,,sound recording-musical,,,,491 The Corrupters,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/7h/21198=zz000s837h/ark%2B=21198=zz000s837h.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s837h%2Faudiowaveform.dat,,,170.589021,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s837h/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s8381,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s8381-1-master.wav,171,,,,,,sound recording-musical,,,,500 Death Valley Days,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/81/21198=zz000s8381/ark%2B=21198=zz000s8381.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s8381%2Faudiowaveform.dat,,,1068.265604,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s8381/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s839j,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s839j-1-master.wav,172,,,,,,sound recording-musical,,,,502 Damon Road Suite,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/9j/21198=zz000s839j/ark%2B=21198=zz000s839j.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s839j%2Faudiowaveform.dat,,,1993.470313,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s839j/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83b2,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83b2-1-master.wav,173,,,,,,sound recording-musical,,,,516 Robert Taylor,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/b2/21198=zz000s83b2/ark%2B=21198=zz000s83b2.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83b2%2Faudiowaveform.dat,,,381.768156,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83b2/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83ck,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83ck-1-master.wav,174,,,,,,sound recording-musical,,,,517 Detectives for assembly,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/ck/21198=zz000s83ck/ark%2B=21198=zz000s83ck.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83ck%2Faudiowaveform.dat,,,517.693823,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83ck/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83d3,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83d3-1-master.wav,175,,,,,,sound recording-musical,,,,725 Shores,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/d3/21198=zz000s83d3/ark%2B=21198=zz000s83d3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83d3%2Faudiowaveform.dat,,,2333.60574,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83d3/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83fm,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83fm-1-master.wav,176,,,,,,sound recording-musical,,,,730 Bridges,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/fm/21198=zz000s83fm/ark%2B=21198=zz000s83fm.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83fm%2Faudiowaveform.dat,,,799.111323,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83fm/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83g4,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83g4-1-master.wav,177,,,,,,sound recording-musical,,,,731 Bridges,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/g4/21198=zz000s83g4/ark%2B=21198=zz000s83g4.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83g4%2Faudiowaveform.dat,,,818.210333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83g4/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83hn,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83hn-1-master.wav,178,,,,,,sound recording-musical,,,,732 1183c,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/hn/21198=zz000s83hn/ark%2B=21198=zz000s83hn.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83hn%2Faudiowaveform.dat,,,697.104229,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83hn/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83j5,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83j5-1-master.wav,179,,,,,,sound recording-musical,,,,738 Gene Barry Album,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/j5/21198=zz000s83j5/ark%2B=21198=zz000s83j5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83j5%2Faudiowaveform.dat,,,1842.467302,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83j5/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83kp,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83kp-1-master.wav,180,,,,,,sound recording-musical,,,,781 Attorney General Pilot,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/kp/21198=zz000s83kp/ark%2B=21198=zz000s83kp.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83kp%2Faudiowaveform.dat,,,473.000406,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83kp/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83m6,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83m6-1-master.wav,181,,,,,,sound recording-musical,,,,804 Honey West,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/m6/21198=zz000s83m6/ark%2B=21198=zz000s83m6.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83m6%2Faudiowaveform.dat,,,1891.25474,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83m6/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83nq,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83nq-1-master.wav,182,,,,,,sound recording-musical,,,,825 Wanted D or A,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/nq/21198=zz000s83nq/ark%2B=21198=zz000s83nq.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83nq%2Faudiowaveform.dat,,,1472.481292,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83nq/manifest
Gilbert (Herschel Burke) Collection,ark:/21198/zz000s83p7,ark:/21198/zz000n8zrp,2,Completed,Work,gilbert/audio/masters/21198-zz000s83p7-1-master.wav,183,,,,,,sound recording-musical,,,,915 64-65 Season 1000 AB,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:gilbert/pairtree_root/21/19/8=/zz/00/0s/83/p7/21198=zz000s83p7/ark%2B=21198=zz000s83p7.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000s83p7%2Faudiowaveform.dat,,,39.689771,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s83p7/manifest
