Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Visibility,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.actor,Name.director,Name.subject,Name.producer,Name.photographer,Name.costumeDesigner,Name.distributor,Subject.descriptiveTopic,AltTitle.uniform,Language,Name.repository,Name.cinematographer,Subject,Subject.geographicPlace,Name.artDirector,Name.setDesigner,Alt ID.local,Format.extent,Format.dimensions,Title,Date.normalized,Description.caption,Date.creation,Description.note,AltTitle.other,Description.abstract,Opac url,Finding Aid URL,IIIF Manifest URL
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283r91,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283r91%2Fqn40f45x,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Lincoln Conspiracy, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1333_23_2,1 photograph : b&w,8 x 10 in.,"LINCOLN CONSPIRACY, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283r91/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rbj,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rbj%2F2s95nw7q,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Lincoln Conspiracy, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1333_23_3,1 photograph : b&w,8 x 10 in.,"LINCOLN CONSPIRACY, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rbj/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rc2,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rc2%2Fgv39qf88,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Long Voyage Home, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1365_23_1,1 photograph : b&w,8 x 10 in.,"LONG VOYAGE HOME, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rc2/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rdk,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rdk%2Fvn88h274,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Long Voyage Home, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1365_23_2,1 photograph : b&w,8 x 10 in.,"LONG VOYAGE HOME, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rdk/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rf3,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rf3%2Fg106zr8s,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Peary, Harold, $d 1908-1985|~|Bergen, Edgar, $d 1903-1978","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_1,1 photograph : b&w,8 x 10 in.,Edgar Bergen and Harold Peary in Look Who's Laughing,1941-05-13/1941-06,"Text from back of photograph: I'll Mow You Down, threatens Charlie McCarthy to Harold Peary in this scene with Edgar Bergen from RKO Radio's riotous comedy, Look Who's Laughing, which stars Bergen and Charlie, Ribber McGee and Molly and Lucille Ball.",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rf3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rgm,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rgm%2Fdp54t19v,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Ball, Lucille, $d 1911-1989|~|Bergen, Edgar, $d 1903-1978","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_2,1 photograph : b&w,8 x 10 in.,Lucille Ball and Edgar Bergen in Look Who's Laughing,1941-05-13/1941-06,"Text from back of photograph: Edgar Bergen's mouthpiece, saucy Charlie McCarthy, finds his match in witty Lucille Ball when they get together in RKO Radio's riotous comedy, Look Who's Laughing, which Allan Dwan produces and directs from James V. Kern's screen play.",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rgm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rh4,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rh4%2F0890b38n,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Ball, Lucille, $d 1911-1989|~|Jordan, Marian, $d 1897-1961","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_3,1 photograph : b&w,8 x 10 in.,Lucille Ball and Marian Jordan in Look Who's Laughing,1941-05-13/1941-06,"Text from back of photograph: Lucille Ball (L) and Marion[sic] Jordan (Molly of radio fame) as seen in RKO Radio's hilarious comedy, Look Who's Laughing, in which they star with Edgar Bergen, Charlie McCarthy and Jim Jordan (Fibber McGee).",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rh4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rjn,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rjn%2Fjb548r0b,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Jordan, Jim, $d 1896-1988|~|Jordan, Marian, $d 1897-1961","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_4,1 photograph : b&w,8 x 10 in.,Jim Jordan and Marian Jordan in Looking Who's Laughing,1941-05-13/1941-06,"Text from back of photograph: Fibber McGee and Molly go for their first airplane ride in this scene from RKO Radio's hilarious comedy, Look Who's Laughing, in which they star with Edgar Bergen, Charlie McCarthy and Lucille Ball.",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rjn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rk5,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rk5%2F8144ff16,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Ball, Lucille, $d 1911-1989|~|Bergen, Edgar, $d 1903-1978","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_5,1 photograph : b&w,8 x 10 in.,"Lucille Ball, Edgar Bergen, and an unidentified actress in Look Who's Laughing",1941-05-13/1941-06,"Text from back of photograph: Edgar Bergen, Lucille Ball.",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rk5/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rmp,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rmp%2F0q59t07r,individuals,private,still image,Black-and-white photographs|~|Comedy films,copyrighted,unknown,,"Ball, Lucille, $d 1911-1989|~|Jordan, Jim, $d 1896-1988|~|Jordan, Marian, $d 1897-1961|~|Bergen, Edgar, $d 1903-1978","Dwan, Allan, $d 1885-1981",,"RKO Radio Pictures|~|Dwan, Allan, $d 1885-1981",,,RKO Radio Pictures,,Look Who's Laughing  (Motion picture),eng,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1357_23_6,1 photograph : b&w,8 x 10 in.,"Lucille Ball, Edgar Bergen, Jim Jordan, and Marian Jordan in Look Who's Laughing",1941-05-13/1941-06,"Text from back of photograph: Fibber McGee and Molly - Lucille Ball - Edgar Bergen, in Look Who's Laughing, RKO 1941",between May 13 - June 1941,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rmp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rn6,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rn6%2F2b887j74,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lost Angel  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1362_23_1,1 photograph : b&w,8 x 10 in.,LOST ANGEL,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rn6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rq7,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rq7%2Fm403bk29,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lost Angel  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1362_23_3,1 photograph : b&w,8 x 10 in.,LOST ANGEL,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rq7/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rwt,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rwt%2F2t31w57t,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lost Boundaries  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1356_23_5,1 photograph : b&w,8 x 10 in.,LOST BOUNDARIES,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rwt/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283rxb,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283rxb%2Fxj56px0g,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,"Lost Moment, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1376_23_1,1 photograph : b&w,8 x 10 in.,"LOST MOMENT, THE",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283rxb/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s0v,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s0v%2Fsm45gj8g,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Love Begins At Twenty  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1361_23_2,1 photograph : b&w,8 x 10 in.,LOVE BEGINS AT TWENTY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s0v/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s2w,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s2w%2Fr116tk53,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Love Happy  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1375_23_1,1 photograph : b&w,8 x 10 in.,LOVE HAPPY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s2w/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s3d,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s3d%2Fvx17wd1h,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Love Happy  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1375_23_2,1 photograph : b&w,8 x 10 in.,LOVE HAPPY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s3d/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s5f,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s5f%2F4815ts9z,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lullaby Of Broadway  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1368_23_1,1 photograph : b&w,8 x 10 in.,LULLABY OF BROADWAY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s5f/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s6z,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s6z%2F56648x6d,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lullaby Of Broadway  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1368_23_2,1 photograph : b&w,8 x 10 in.,LULLABY OF BROADWAY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s6z/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s80,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s80%2Ff819tz5s,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lullaby Of Broadway  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1368_23_4,1 photograph : b&w,8 x 10 in.,LULLABY OF BROADWAY,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s80/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283s9h,ark:/21198/zz0015w23z,10,Completed with minimal metadata,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283s9h%2Fvh45z58b,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,,,,,,,,,Lydia  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1373_23_1,1 photograph : b&w,8 x 10 in.,LYDIA,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283s9h/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283sb1,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283sb1%2Fn189c05n,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Preston, Robert, 1913-1987|~|Smith, Earl","Korda, Zoltan, 1895-1961",,"Bogeaus, Benedict|~|Benedict Bogeaus Productions",,,United Artists Corporation,,"Macomber Affair, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1348_23_1,1 photograph : b&w,8 x 10 in.,Robert Preston and Earl Smith in The Macomber Affair,1946-4/1946-6-15,,[between early Apr-15 Jun 1946],"left to right--Earl Smith, Robert Preston",,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283sb1/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283sg3,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283sg3%2Fv0314c33,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Peck, Gregory, $d 1916-2003|~|Bennett, Joan, $d 1910-1990","Korda, Zoltan, 1895-1961",,"Bogeaus, Benedict|~|Benedict Bogeaus Productions",,,United Artists Corporation,,"Macomber Affair, The  (Motion picture)",zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1348_23_5,1 photograph : b&w,8 x 10 in.,Gregory Peck and Joan Bennett in The Macomber Affair,1946-4/1946-6-15,,[between early Apr and 15 Jun 1946],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283sg3/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283shm,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283shm%2Fht49vr2w,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Caruso, Jeanine|~|Heflin, Van, $d 1910-1971","Minnelli, Vincente",,"Metro-Goldwyn-Mayer|~|Berman, Pandro S., $d 1905-1996",,,Loew's Incorporated,,Madame Bovary  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1332_23_1,1 photograph : b&w,8 x 10 in.,Van Heflin and Jeanine Caruso in Madame Bovary,1948-12/1949-03,,[between mid-Dec 1948 and mid-Mar 1949],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283shm/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283sj4,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283sj4%2F75537h83,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Jones, Jennifer, 1919-|~|Heflin, Van, $d 1910-1971","Minnelli, Vincente",,Metro-Goldwyn-Mayer,,,Loew's Incorporated,,Madame Bovary  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1332_23_2,1 photograph : b&w,8 x 10 in.,"Jennifer Jones, Van Heflin and unidentified cast member in Madame Bovary",1948-12/1949-03,,[between mid-Dec 1948 and mid-Mar 1949,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283sj4/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283skn,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283skn%2F4s38q50p,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Jones, Jennifer, 1919-","Minnelli, Vincente",,"Metro-Goldwyn-Mayer|~|Berman, Pandro S., $d 1905-1996",,,Loew's Incorporated,,Madame Bovary  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1332_23_3,1 photograph : b&w,8 x 10 in.,Jennifer Jones and unidentified cast member Madame Bovary,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283skn/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283snp,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283snp%2F33909m3d,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Jones, Jennifer, 1919-|~|Heflin, Van, $d 1910-1971",,,,,,,,Madame Bovary  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1332_23_5,1 photograph : b&w,8 x 10 in.,"Van Heflin, Jennifer Jones, and unidentified cast member inMadame Bovary",1948-12/1949-03,,[between mid-Dec 1948 and mid-Mar 1949],Van Heflin is on the left.,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283snp/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283sp6,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283sp6%2F4s50bv3g,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Jones, Jennifer, 1919-|~|Jourdan, Louis","Minnelli, Vincente",,"Metro-Goldwyn-Mayer|~|Berman, Pandro S., $d 1905-1996",,,Loew's Incorporated,,Madame Bovary  (Motion picture),zxx,,,,,,,pasc_195_1332_23_6,1 photograph : b&w,8 x 10 in.,Louis Jourdan and Jennifer Jones in Madame Bovary,1948-12/1949-03,,[between mid-Dec 1948 and mid-Mar 1949],,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283sp6/manifest
"Motion Picture Stills, 1903-. Collection 195",ark:/21198/zz00283sr7,ark:/21198/zz0015w23z,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00283sr7%2Fgd54974w,individuals,private,still image,Black-and-white photographs,copyrighted,unknown,,"Lockhart, Gene, $d 1891-1957|~|Morgan, Harry, $d 1915-2011|~|Heflin, Van, $d 1910-1971","Minnelli, Vincente",,"Metro-Goldwyn-Mayer|~|Berman, Pandro S., $d 1905-1996",,,Loew's Incorporated,,Madame Bovary  (Motion picture),zxx,"University of California, Los Angeles. Library. Performing Arts Special Collections",,,,,,pasc_195_1332_23_8,1 photograph : b&w,8 x 10 in.,"Harry Morgan, Gene Lockhart, Van Heflin and unidentified cast members in Madame Bovary",1948-12/1949-03,,[between mid-Dec 1948and mid-Mar 1949],Harry Morgan is tied-up. Next to him on the right is Gene Lockhart.,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232828,https://oac.cdlib.org/findaid/ark:/13030/kt9779q7sn/,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00283sr7/manifest
